questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"¿Cuál es el esquema para TB sensible, según la norma técnica peruana?",3RHZE/2R3 H4,4RHZE/2R3 H3,2RHZE/4R3 H3,2RHZE/6Z2 E2,2RHZE/4R2 H2,C
"Niño de tres años, presenta dolor en sus tobillos al que se agrega dolor abdominal y un exantema purpúrico en 
cintura y miembros inferiores. En los exámenes complementarios se observa proteinuria, hematuria; en la biopsia 
renal se muestra proliferación mesangial y depósitos de Ig A por inmunofluorescencia. ¿Cuál es el diagnóstico?",Insuficiencia renal,Síndrome de Alport,Granulomatosis de Wegener,Púrpura de Henoch Schönlein,Displasia renal,D
¿Cuáles son las localizaciones más comunes de la punta apendicular?,"Preíleal, pericólica derecha, infraovárica","Retrocecal, retroperitoneal, subcecal","Retrocecal, pélvica, intraperitoneal","Pericólica derecha, infraovárica, pélvica","Retrocecal, subcecal, supracecal",C
¿Qué manifestación clínica obliga a la resolución quirúrgica de un recién nacido con enterocolitis necrotizante?,Neumoperitoneo,Diarrea persistente,Hematoquezia,Shock hipovolémico,Vómitos biliosos,A
"Recién nacido varón de 48 horas de vida, presenta hipoactividad, polipnea y plétora. EG de 42 semanas por 
Capurro, madre con preeclamsia leve. Laboratorio: leucocitos: normal, Hto: 70%, glucosa: 55 mg/dl. ¿Cuál es el 
diagnóstico?",Policitemia,Hipoglicemia,Hiponatremia,Sepsis neonatal,Taquipnea transitoria,A
"En la evaluación de un recién nacido se encuentra anomalías cardíacas y cataratas. La madre presentó exantema 
en cara y tórax durante la cuarta semana de gestación. ¿Qué enfermedad sufrió la madre durante el embarazo?",Mononucleosis,Varicela,Toxoplasmosis,Sarampión,Rubéola,E
"Una madre informa que ha visto gusanos en las evacuaciones de su hija de tres años de edad; los describe de 1 
cm de largo aproximadamente, blanquecinos y parece que se mueven. ¿Cuál es la causa de infestación más 
probable?",Diphyllobothrium latum,Toxocara canis,Ascaris lumbricoides,Taenia solium,Enterobius vermicularis,E
"¿Cuál es el método indicado, para no lesionar el colédoco, en una colecistectomía por colecistitis aguda calculosa 
con intensa inflamación de la zona colecisto-hepato-coledociana?",Colecistectomía parcial con sección en,Colecistostomía abierta más drenaje,Colecistectomía indirecta de infundíbulo a fondo,Colecistendesis extrayendo los cálculos,Colecistectomía directa de fondo a infundíbulo,A
"Varón de 16 años, presenta vómitos, anorexia, astenia, constipación y poliuria de instalación progresiva en las 
últimas semanas. Antecedente: consumo de suplementos vitamínicos diariamente durante los últimos siete meses, 
como parte de un programa de entrenamiento físico intensivo. Laboratorio: calcio sérico: 13 mg/dl; concentraciones 
elevadas de 25(OH)D: 150 ng/dl e hiperfosfatemia. Ecografía renal: signos de hipercalcinosis. ¿El exceso de qué 
vitamina es la causal?",A,B,C,E,D,E
"¿Qué zona de la piel se caracteriza por presentar epidermis gruesa, numerosos corpúsculos de Meissner, 
corpúsculos de Paccini a nivel dérmico y comunicaciones arteriovenosas especializadas conocidas como cuerpos 
glómicos?",Pulpejos de dedos,Espalda,Cuero cabelludo,Abdomen,Axilar,A
"Mujer de 36 años sin hijos, casada recientemente, se le detecta un cáncer de cérvix estadio clínico FIGO Ia. ¿Qué 
procedimiento se le recomienda?",Histerectomía abdominal,Legrado endocervical,Radioterapia,Conización cervical,Histerectomía radical,D
"La presentación de los dos primeros casos de COVID-19 presentados en Wuhan (China) en el 2019 se considera 
como:",Holoendemia,Endemia,Pandemia,Hiperendemia,Epidemia,E
"Varón de 70 Kg, sufrió una quemadura por flama que abarcó la mayor parte de la región anterior del tronco. 
Examen: FV estables, lesiones ampulares que se extienden en cara anterior del tórax y abdomen. ¿Qué porcentaje 
de superficie corporal se encuentra quemada?",9,27,36,20,18,E
"Mujer de 21 años copiloto de auto que presenta colisión frontal; ingresa a Emergencia con funciones vitales 
estables en posición decúbito supino, miembro inferior derecho con acortamiento, cadera derecha en flexión y 
rotación interna con mucho dolor para la extensión. ¿Cuál es el diagnóstico más probable?",Luxación anterior de cadera,Fractura de fémur,Luxación de rodilla,Fractura pélvica,Luxación posterior de cadera,E
"Se denomina ...... a toda enfermedad infecciosa que afecta a un porcentaje elevado de la población en dos o más 
países de una región epidemiológica.",pandemia,epidemia,brote,endemia,hiperenedemia,A
"Varón de 30 años, desde hace un año presenta un episodio semanal de cefalea recurrente de lenta instalación, 
con dolor sordo, lo compara por una venda apretada alrededor de la cabeza; además presenta contracción de 
músculos posteriores del cuello; el dolor dura de 4-10 horas y no empeora con el ejercicio físico. Examen físico 
normal. ¿Cuál es el diagnóstico más probable?",Tumor cerebral,Cefalea tensional,Cefalea en racimos,Migraña,Disfunción temporomandibular,B
"Niña de 10 años, traída para valoración de un posible hipocrecimiento, su talla actual se encuentra en el percentil 
10 de la población general, su talla genética está situada en el percentil 15 de la población de referencia; su 
desarrollo sexual corresponde a una pubarquia 1 y a una telarquia 1 de Tanner; su edad ósea es de 9 años. La 
velocidad de crecimiento del último año ha sido de 5 cm/año. ¿Qué condición de crecimiento tiene?",Hipocrecimiento por un hipotiroidismo congénito,Hipocrecimiento por un síndrome de Turner,Hipocrecimiento por deficiencia de la hormona,Crecimiento normal,Hipocrecimiento por una enfermedad celiaca,D
"Neonato femenino de 25 días, con hepatomegalia, vómitos, hipoglicemia, convulsiones, catarata, pobre ganancia 
ponderal. Presencia de sustancias reductoras en heces luego de la ingesta de leche. ¿Cuál es el diagnóstico más 
probable?",Von Gierke,Enfermedad de Pompe,Fenilcetonuria,Galactosemia,Hemocistinemia,D
¿En qué síndrome es más frecuente la enfermedad valvular aórtica bicúspide?,Noonan,Proteus,Marfan,Williams,Turner,E
"Paciente de 62 años, hospitalizado desde hace una semana por desorden cerebrovascular, presenta fiebre, tos 
con expectoración purulenta, crepitantes y subcrepitantes en la base de hemitórax derecho. Se sospecha de 
neumonía intrahospitalaria. ¿Cuál es el agente etiológico más frecuente para iniciar tratamiento empírico?",Streptococcus,Haemophilus,Pseudomonas,Neumococo,Micobacterium,C
"Mujer de 34 años, con sangrado menstrual abundante desde hace 6 meses, que se ha incrementado 
progresivamente. Examen: PA: 120/60 mmHg, FC: 80 X'; palidez de piel y mucosas. Laboratorio: Hb: 8 g/dl. 
Ecografìa TV: miomatosis uterina. ¿Qué tipo de mioma espera encontrar?",Intersticial,Subseroso,Submucoso,Seroso,Intramural,C
"Varón de 60 años, presenta dolor tipo ardor en epigastrio; en endoscopía digestiva alta de hace 10 años se le 
encontró: atrofia gástrica y Helicobacter pylori (++); desde hace 4 meses baja 10 kilos de peso y viene presentando 
llenura precoz. Examen: PA: 110/70 mmHg, FC: 95 X', T°: 37.5 °C; Sat. O2: 98%; se palpa adenopatía 
supraclavicular izquierda; grupo sanguíneo",Ecoendoscopía,Ecografía abdominal,Tomografía axial,Eco Doppler,Resonancia magnética,A
"Niño de 7 meses, deshidratado, con vómitos, diarrea y fiebre. Laboratorio: Hb: 11.6 g/dl, Hto: 39%, Leucocitos: 
14,900 x mm3 (Neutrófilos: 63%, Linfocitos: 30%, Monocitos: 7%), Plaquetas: 322,000 x mm3; Osmolaridad: 295 
mOsm/l; Na: 137 mEq/l; K: 5.6 mEq/l; Ca iónico: 1,2 mmol/l; pH: 7.2; pCO2: 25 mmHg; HCO3: 11 mEq/l; E.B.: -19 
mEq/l; Lactato: 5.3 mmol/l, Creatinina: 4.2 mg %. ¿Cuál es el tipo de deshidratación y el trastorno ácido básico?",Hipotónica con acidosis metabólica,Hipotónica con acidosis metabólica,Isotónica con acidosis metabólica,Isotónica con acidosis respiratoria,Isotónica con acidosis mixta,C
"La biopsia de un pólipo sésil de 4 cm tomada del ciego durante una colonoscopía revela que éste es un adenoma 
velloso con atipia. Los intentos de polipectomía con asa a través del colonoscopio no tuvieron éxito. ¿Cuál es el 
tratamiento más apropiado?",Colonoscopía con repetición de la biopsia en un,Radiación con haz externo,Colonoscopía con electrocoagulación del tumor,Hemicolectomía derecha,Cirugía abierta con colostomía y extirpación del,D
"Varón de 35 años, traído a emergencia después de haber sido asaltado, presentando dificultad respiratoria y dolor 
torácico. Examen: PA: 100/60 mmHg, FC: 110 X', FR: 26 X'; sudoroso y pálido; pulmones: herida punzo penetrante 
en HTD y dolor que aumenta a la inspiración, murmullo vesicular abolido; corazón: taquicardia; resto de examen 
sin alteraciones. Ante la sospecha clínica de neumotórax a tensión. ¿Cuál es el tratamiento inmediato?",Descompresión con una aguja gruesa y larga,Preparación para sala de operaciones,Toracocentesis,Observación y remisión espontánea,Colocar tubo de drenaje pleural,A
"Varón de 23 años, llega a emergencia por presentar hace una hora dolor agudo e intenso en región posterior de 
hemitórax derecho durante un acceso de tos exigente, el dolor se incrementa durante la inspiración. Antecedente 
de tabaquismo. Examen: PA: 120/70 mmHg, FR: 26 X', FC: 98 X'; adelgazado; pulmones: disminución de 
vibraciones vocales con aumento de la sonoridad y disminución de murmullo vesicular en hemitórax derecho. 
¿Cuál es el diagnóstico más probable?",Derrame pleural,Tromboembolia pulmonar,Neumotórax hipertensivo,Neumotórax espontáneo,Hemotórax,D
"Recién nacido a término, presenta ictericia hasta las rodillas, que inició a las pocas horas de haber nacido. Su 
madre no había presentado embarazos previos y tiene grupo sanguíneo O, Rh(-). Laboratorio: bilirrubina total: 5.8 
mg/dl, bilirrubina directa: 0.9 mg/dl. ¿Cuál es el diagnóstico más probable?",Atresia biliar primaria,Ictericia por incompatibilidad de grupo clásico,Hipotiroidismo,Ictericia fisiológica,Ictericia por incompatibilidad Rh,B
"En el triángulo de solubilidad de la bilis que explica la formación de cálculos en la vesícula biliar, dos componentes 
son las sales biliares y la lecitina; el tercer componente es el más importante. ¿Cuál es éste?",Fosfato,Oxalato,Colesterol,Calcio,Ferritina,C
"Varón de 50 años, llega a emergencia por dolor retroesternal desde hace 12 horas, de intensidad 10/10 que migra 
a región de epigastrio. Antecedentes: consume una cajetilla de cigarrillos desde hace 10 años. Examen: PA: 100/60 
mmHg, FC: 100 X', FR: 26 X'; Sat O2: 92% a FiO2: 0.21; T°: 37 °C; ingurgitación yugular que se acentúa a la 
inspiración; ruidos cardiacos de baja intensidad. ¿Qué tipo de pulso arterial espera encontrar en este caso?",Celer,Tardus,Dícroto,Parvus,Paradójico,E
"En un paciente con enfermedad de Crohn. ¿En qué condición, la indicación más común es quirúrgica?",Fístula,Obstrucción recurrente,Absceso,Carcinoma,Hemorragia,B
"Varón de 60 años, con antecedente de recambio valvular aórtico, consulta por dolor cólico abdominal difuso muy 
intenso localizado en mesogastrio, acompañado de náuseas, vómitos y diarreas. ¿Cuál es el diagnóstico más 
probable?",Neoplasia de intestino delgado,Colitis ulcerosa aguda,Obstrucción de intestino delgado,Isquemia mesentérica aguda,Enfermedad inflamatoria de Crohn,D
"Gestante de 20 semanas en control prenatal, asintomática. Ecografía control: gestación normal corresponde a 
edad gestacional, presencia de tumoración uterina de 5 cm en región lateral del segmento, compatible con mioma 
intramural. ¿Cuál es la conducta a seguir?",Observación y seguimiento,Miomectomía cuanto antes,Miomectomía semana 34,Cesárea semana 38,Tratamiento con análogos del GnRH,A
"Varón de 50 años, procedente de Puno ingresa a emergencia por presentar dolor abdominal cólico intenso e 
hinchazón del abdomen, náuseas y vómitos. Examen: abdomen muy distendido, timpánico y doloroso a la 
palpación superficial y rebote difuso positivo. ¿Cuál es el diagnóstico más probable?",Vólvulo de sigmoide,Apendicitis perforada,Diverticulitis colónica,Obstrucción yeyunal,Intususcepción ileal,A
"En la bioética neonatal, la capacidad para discernir qué elección moral o curso de acción es más beneficioso para 
el bien del individuo (sabiduría práctica). ¿A qué término corresponde?",Integridad,Solidaridad,Fortaleza,Fronesis,Templanza,D
"Mujer de 30 años, soltera, sexualmente activa, cuya última relación sexual fue hace 7 días; consulta porque hace 
dos días nota “herida” en genitales externos. Examen: lesión ulcerativa, única, no dolorosa, de bordes indurados, 
no adenopatía inguinal. ¿Cuál es el diagnóstico más probable?",Absceso de Bartholino,Chancroide,Linfogranuloma venéreo,Herpes genital,Sífilis,E
¿Actualmente cuál es la principal forma de transmisión de la infección de VIH a un recién nacido?,Transmisión horizontal,Transfusión sanguínea,Lactancia materna,Vía parenteral,Vertical,E
"Mujer de 54 años, presenta dolor abdominal, náuseas y vómitos. Antecedente de gastritis crónica, Examen: 
ictericia leve de piel y mucosas, sensibilidad dolorosa a la palpación y defensa muscular en hipocondrio derecho, 
signo de Murphy (+). Laboratorio: ligera elevación de fosfatasa alcalina, de bilirrubinas y de transaminasas; 
Hemograma: Leucocitos: 12,000 por µl. ¿Cuál es el diagnóstico más probable?",Colangitis aguda,Coledocolitiasis,Colecistitis crónica reagudizada,Gastritis aguda,Colecistitis aguda,E
"Recién nacido de pocas horas de vida, presenta aumento de volumen de la cabeza, caracterizado por edema y 
equímosis en la frente y en ambas zonas parietales. ¿Cuál es el diagnóstico más probable?",Mielomeningocele,Caput succedaneum,Deformación plástica de los huesos parietales,Meningitis neonatal,Cefalohematoma,B
¿Cuál es el neurotransmisor involucrado en los trastornos del ánimo?,Serotonina,Glicina,Dopamina,Glutamato,Acetilcolina,A
"Se hace un estudio con sujetos que ingresan por primera vez a prisión y no son portadores de los anticuerpos Anti 
VIH. Se les interroga si han tenido conductas de riesgo, luego son sometidos a prueba cada medio año para 
determinar la presencia de Ac VIH. ¿Cuál es el tipo de estudio realizado?",De casos y controles,De cohortes,Cuasi experimental,Descriptivo,Transversal,B
"Varón de 35 años, sufre accidente de tránsito como peatón hace 6 horas, presenta dolor, con tórax inestable por 
fracturas costales derechas (tres) y del lado contralateral (4). Examen: muy disnéico, cianótico, PA: 100/60 mmHg, 
movimientos paradójicos al respirar, hipoventilación. ¿Cuál es la indicación más apropiada?",Intubación,Broncoscopía,Fijación costal,Toracostomía,Cricotiroidotomía,A
¿Cuál es la complicación más frecuente en el prematuro precoz con extremado bajo peso al nacer?,Hemorragia intraventricular,Conducto arterioso persistente,Enterocolitis necrotizante,Displasia broncopulmonar,Microcefalia,D
"Varón de 50 años, acude a consulta por deglución difícil. La manometría esofágica muestra ausencia de 
peristaltismo y falta de relajación del esfínter esofágico inferior. ¿Cuál es el diagnóstico más probable?",Espasmo difuso del esófago,Cáncer esofágico,Síndrome Plummer-Vinson,Acalasia,Esófago de Barret,D
¿Cuál es el factor de riesgo más importante para la endometritis puerperal?,Placenta previa,Tacto vaginal,Embarazo gemelar,Trabajo de parto prolongado,Parto por cesárea,E
¿Cuál de los siguientes microorganismos tiene un estado de portador que NO es considerado como contagioso?,Virus sincitial respiratorio,Streptococcus del grupo A,Herpes simplex,Escherichia coli,Chlamydia trachomatis,B
La cafeína en el apnea de la prematuridad reduce la tasa de:,Displasia broncopulmonar,Asfixia neonatal,Hemorragia intracraneal,Taquipnea transitoria,Enterocolitis necrotizante,A
¿Cuál es el patrón radiológico típico en las enfermedades pulmonares intersticiales difusas?,Nodulillar o reticulonodulillar,Lineales,Vidrio esmerilado,Mosaicos,Engrosamiento septal,A
El hallazgo característico en la pseudogota es la presencia en el líquido sinovial de cristales de:,Pirofosfato cálcico,Hidroxiapatita cálcica,Colesterol,Oxalato cálcico,Ésteres de corticoides,A
"La elevación de ...... es un indicador sensible de injuria celular hepática, siendo útil para identificar enfermedad 
hepatocelular aguda.",albúmina,5' nucleotidasa,fosfatasa alcalina,alanina aminotransferasa,gamma glutamil transpeptidasa,D
"Primigesta de 25 semanas en CPN. Sin antecedentes importantes. Examen físico: altura uterina 25 cm, LCF:150 
X'. Ecografía morfológica: normal. Test de tolerancia a la glucosa (75g): basal 94 mg/dl, 1 hora: 190 mg/dl, 2 horas: 
170 mg/dl. ¿Cuál es el diagnóstico?",Prediabetes,Diabetes tipo I,Diabetes gestacional,Hiperglicemia transitoria,Diabetes juvenil,C
"Varón de 42 años, desde hace una semana cursa con tos seca exigente y picazón en garganta; acude a 
emergencia por presentar edema facial a predominio de párpados y labios. Antecedentes: HTA diagnosticada hace 
2 semanas, inició tratamiento con un fármaco que ha estado recibiendo regularmente. Examen: PA: 120/70 mmHg, 
FC: 90 X', FR: 22 X'; edema asimétrico de párpados, edema de labios y lengua. ¿Qué antihipertensivo está 
asociado a estos efectos secundarios?",Carvedilol,Nifedipino,Atenolol,Captopril,Verapamil,D
Primípara Rh negativo con esposo Rh positivo y recién nacido Rh positivo. ¿Cuál es la conducta a seguir?,Vacunarla antes de cualquier cirugía,Vacunarla en cualquier momento para evitar la,Vacunarla al término del periodo puerperal,No requiere vacunación hasta el próximo parto,Vacunarla dentro de las 72 horas post parto,E
"Primigesta de 12 semanas, en su segundo control prenatal, han cedido las náuseas del embarazo, la ecografía 
control y sus análisis de rutina son normales; entre los cuidados que debe tener en su gestación se le recomienda 
colocarse la vacuna dTpa...",en el segundo trimestre.,entre la semana 38 y 40.,después del parto.,entre la semana 27 y 36.,inmediatamente.,D
"C. después del parto. 
D. entre la semana 27 y 36. 
E. inmediatamente. 
 
79. Puérpera de 12 horas de parto vaginal domiciliario, presenta sensación de alza térmica. Examen físico: T°: 40 °C, 
FC: 100 X', PA: 90/60 mmHg; luce agudamente enferma. Tacto vaginal: útero puerperal doloroso, loquios sin mal 
olor. ¿Cuál es el diagnóstico más probable?",Endometritis puerperal,Neumonía,Cistitis,Vulvovaginitis,Pielonefritis,A
"Mujer de 45 años, inicia cuadro con fiebre de 39 °C, dolor abdominal en cuadrante superior derecho, coloración 
amarilla en escleras, coluria; después de 36 h presenta trastorno de sensorio. Examen: FV estables; Abdomen: 
doloroso a la palpación en hipocondrio derecho, Murphy (+). Laboratorio: leucocitosis de 15,000 por μl con 6% de 
abastonados, BT: 2.9 mg/dl a predominio directo. ¿Cuál es la prueba diagnóstica más adecuada?",Colangiografía transhepática percutánea,Tomografía abdominal con contraste,Colangiopancreatografía retrógrada,Colangioresonancia,Ecografía de hígado y vías biliares,C
"En el año 2019 se registraron un total de 2000 defunciones en una localidad industrial, del total de causas 300 
fueron por cáncer de pulmón. La población censada fue 20,000 habitantes; ese año se aplicó una encuesta 
notificándose 1,000 fumadores. ¿Cuál es la tasa específica de mortalidad por cáncer de pulmón por mil habitantes?",15,150,65,300,75,A
"Niña de 6 años es atendida por presentar desde hace 24 horas un cuadro caracterizado por fiebre, dolor 
periumbilical; posteriormente se agregan náuseas, anorexia y el dolor que se ha reagudizado se localiza ahora en 
el cuadrante inferior derecho. Examen: abdomen blando, depresible y doloroso en dicho cuadrante, ruidos 
hidroaéreos presentes. ¿Cuál es el diagnóstico más probable?",Estreñimiento,Apendicitis aguda,Adenitis mesentérica,Gastroenteritis vírica,Infección de vías urinarias,E
"Varón de 56 años, llega a consulta para evaluación pre anestésica, hemodinámicamente estable, explica al 
anestesiólogo que será intervenido quirúrgicamente por una lesión de ruptura tendinosa de hombro derecho. 
Dentro de los tipos de anestesia ¿Cuál es la más indicada para este caso?",Anestesia raquídea,Bloqueo del plexo cervical,Anestesia general,Anestesia epidural,Bloqueo del plexo braquial,E
¿Qué músculo forma parte del manguito rotador?,Redondo mayor,Deltoides,Coracobraquial,Supraespinoso,Trapecio,D
¿Qué tipo de carcinoma de endometrio es el más frecuente?,Seroso,Mucinoso,Escamoso,De células claras,Adenocarcinoma,E
"Niño de 7 años, presenta fiebre, odinofagia y aparición de un exantema en piel de gallina con líneas de Pastia. 
¿Cuál es el diagnóstico?",Erisipela,Mononucleosis,Escarlatina,Eritema infeccioso,Síndrome de piel escaldada,C
