questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"Gestante de 36 semanas, con pérdida de líquido amniótico desde hace 24 horas, que persiste al momento de la 
consulta, movimientos fetales presentes. Antecedentes: G3, PARA 2002. Examen: PA 120/60 mmHg; FC: 78 X´; 
T:36.8oC. Altura uterina 34cm. Feto en presentación cefálica.TV: dilatación: dehiscente, borramiento: 70%. 
Estación: -1, pelvis ginecoide. ¿Cuál es la conducta a seguir?",Cesárea inmediata,Inducción del parto,Tocólisis,Maduración pulmonar,Observación,B
"Según la nueva clasificación cronológica para las gestantes,  patrocinada por el ACOG y la Sociedad de Medicina 
Materno-Fetal, si una gestante tiene 41 semanas más 4 días ¿Cómo se  denomina a esta gestación?",A término precoz,A término,Post término,Post madura,A término tardío,E
"Gestante de 36 años sin hijos, 26 semanas de embarazo acude a su control. Antecedente: cesárea hace 2 años 
con óbito fetal. Toma Aldomet 500 mg/día desde su embarazo anterior. Examen: PA 160/90 mm/Hg; CV y 
Pulmones: normal. AU 25 cm.  LCF 140X´; no edemas. Proteinuria: 500 mg/24 horas. ¿Cuál es el diagnóstico?",Hipertensión crónica más preeclampsia,Hipertensión gestacional,Preeclampsia leve,Preeclampsia severa,Hipertensión crónica,A
"Paciente de 33 años después de parto eutócico de su tercer hijo, se realiza manejo activo del alumbramiento, 
luego del cual, presenta hemorragia vaginal abundante. Examen: PA 80/50 mmHg; FC: 105 X´; piel pálida, no se 
puede precisar el fondo uterino en el abdomen. Examen vaginal: sangrado activo y presencia de una estructura 
de superficie rojiza en la vagina. ¿Cuál es el diagnóstico?",Mioma abortado,Rotura uterina,Prolapso vaginal,Inversión uterina,Placenta succenturiata,D
"Gestante de 35 semanas, diabética con RCIU tardío con un PBF: 4/10, acude a emergencia por disminución de 
movimientos fetales. ¿Cuál es la conducta más adecuada?",Maduración cervical,Inducción del parto,Nuevo PBF en 48 horas,Terminar la gestación,Reevaluación en trabajo de parto,D
"El Sistema Informático Perinatal (SIP) tiene como objetivo mejorar la salud perinatal y reproductiva de la mujer 
mediante instrumentos como el Carné Perinatal, Historia Clínica Perinatal, partograma etc. ¿Cuál de las siguientes 
alternativas es correcta en relación al SIP?",Involucra a países centro y sudamérica,Es un centro y unidad técnico de la OPS,Cada país lo usa independientemente,Involucra la atención materna principalmente,No se encuentra activa actualmente,B
"¿Cómo se denomina a la concentración de β HCG por encima de la cual la falta de visualización de un embarazo 
intrauterino indica que el embrión no está vivo o es un embarazo ectópico?",Embarazo de ubicación incierta,Percentil de incertidumbre,Rango higroscópico,Índice de certeza,Zona de discriminación,E
"Mujer de 55 años histerectomizada acude a consulta por dispareunia y requiere tratamiento. IMC: 30 y antecedente 
de colecistectomía laparoscopia hace 3 años. ¿De las siguientes opciones qué alternativa terapéutica es la más 
adecuada?",Estradiol oral,Estrógenos conjugados más progestágenos,Solo estrógenos conjugados,Tibolona oral,Estriol vaginal solo,E
"Se considera una vulvovaginitis complicada, cuando se presentan......episodios o más en un año.",4,2,3,5,6,A
"Mujer de 75 años, consulta por pérdida de orina antes de llegar al baño, dado que tiene dificultad para llegar al 
baño lo suficientemente rápido debido a secuela de leve limitación para deambular a consecuencia de cirugía por 
fractura de cadera hace 1 año; refiere antecedentes de glaucoma. ¿Cuál es el diagnóstico más probable?",Hiperactividad del detrusor,Vejiga hiperactiva,Incontinencia funcional,Incontinencia de esfuerzo urodinámica,Incontinencia de urgencia,C
"Mujer de 40 años acude a consulta por presentar síntomas vagos, refiere que hace año y medio no regla, tiene un 
IMC en 30 e hipertensión arterial controlada. Exámenes auxiliares Hb:12.3 g/dl. Ecografía transvaginal sin cambios 
significativos. ¿Cuál es el diagnóstico?",Menopausia precoz,Climaterio,Menopausia,Premenopausia,Stress crónico,A
"Mujer 40 semanas de gestación en trabajo de parto con 6 cm de dilatación. Presenta patrón fetal desacelerativo 
en registro cardiotocográfico por lo que se decide realizar microtoma de sangre fetal para valorar bienestar fetal. 
Resultado: pH: 7.22. La conducta correcta es:",Cesárea urgente por acidosis grave,Repetir microtoma en 1-2 horas por acidosis moderada,"Valor en límites normales, dejar evolución natural de parto",Repetir microtoma en 15-20 minutos por valor prepatológico,Repetir en el momento posible error en la obtención de la toma,D
En relación a los embarazos múltiples ¿Cuál de las siguientes alternativas es la correcta?,Los antecedentes paternos tienen mayor,A menor edad aumenta la frecuencia,Los gemelos de sexo opuesto son mayormente,Los gemelos dicigóticos pueden ser siameses,A mayor paridad aumenta la frecuencia,E
"Mujer de 49 años, G4 P4004, manifiesta pérdida involuntaria de orina al toser, levantar objetos pesados y correr, 
desde hace 3 años. Dentro de los tratamientos quirúrgicos actuales. ¿Cuál es la técnica quirúrgica más común?",Colposuspensión de Burch,Suspensión transvaginal con agujas,Mallas sintéticas mediouretrales,Uretropexia retropúbica,Cabestrillo pubovaginal tradicional,C
"Mujer de 42 años consulta por presentar urgencia urinaria, usualmente acompañada de incremento de la 
frecuencia miccional diurna y nicturia, a veces con incontinencia urinaria de urgencia; se ha descartado infección 
de las vías urinarias u otra enfermedad obvia. ¿Cuál es el diagnóstico más probable?",Incontinencia por rebosamiento,Divertículo uretral,Detrusor hiperactivo,Deficiencia intrínseca del esfínter,Vejiga hiperactiva,E
"Gestante de 12 semanas, con diagnóstico de cáncer de mama, requiere con urgencia, iniciar tratamiento con 
radioterapia; presenta una solicitud, dirigida al jefe del Departamento de Ginecología y Obstetricia del hospital, 
para que se le realice un aborto terapéutico, quien al recibirla, de inmediato debe...",realizar el procedimiento.,rechazar el procedimiento.,conversar con el abogado de la paciente.,solicitar un voluntario para realizarlo.,convocar a una junta médica.,E
"Mujer de 30 años, usuaria de DIU refiere que haciendo ejercicios ligeros empieza con dolor en fosa iliaca izquierda 
de presentación súbita. Ultima regla hace una semana. Antecedente: quiste anexial izquierdo de 10 cm por 
ecografía. ¿Cuál es el diagnóstico más probable?",Ruptura de quiste,Torsión de quiste anexial,Enfermedad inflamatoria pélvica,Embarazo ectópico,DIU ectópico,B
¿Cuál de las siguientes alternativas es un factor de riesgo para cáncer de mama?,Menarquia tardía,Antecedente de cáncer de colon,Lactancia materna,Uso de píldora de solo progestágenos,Menopausia precoz,B
"La máxima circunferencia de la cabeza fetal, muy grande para adaptarse al interior de la pelvis materna, 
corresponde al plano del diámetro...",suboccipitobregmático.,occipitomentoniano.,submentobregmático.,occipitonasal.,occipitofrontal.,E
"En relación al cáncer de cérvix, con técnicas adecuadas se ha logrado identificar al PVH hasta en un …… % de 
muestras de lesiones en el cuello.",70 a 80,60 a 70,40 a 50,50 a 60,90 a 100,E
"¿Cuál de las siguientes opciones es una intervención empleada en el tratamiento quirúrgico del prolapso del 
compartimento apical?",Colporrafia anterior,Reparación posterior sitio específico,Reparación paravaginal,Colporrafia posterior,Fijación al ligamento sacroespinoso,E
¿Cuál de las siguientes alternativas corresponde a una causa definida de aborto recurrente?,Lupus eritematoso sistémico,Diabetes gestacional,Longitud cervical acortada,Miomas subserosos pediculados,Anomalías cromosómicas de los padres,E
"Mujer de 34 años, acude a urgencias refiriendo sangrado vaginal considerable asociado a dolor pélvico tipo cólico 
hace 2 horas y finalmente expulsión por vía vaginal de un tejido semejante a un saco colapsado. Los síntomas 
descritos han remitido. Al examen: útero de tamaño habitual, orificio cervical cerrado. Ecografía: endometrio de 8 
mm de grosor y no se identifica saco gestacional. ¿Cuál es el diagnóstico más probable?",Embarazo de ubicación incierta,Aborto completo,Embarazo ectópico,Aborto incompleto,Aborto diferido,B
"Mujer de 25 años, soltera, con flujo vaginal persistente, leve prurito vaginal. Examen: flujo vaginal purulento, 
amarillo verdoso que proviene del cérvix, ectropión periorificiario. ¿Cuál es el diagnóstico más probable?",Gonorrea,Trichomoniasis,Herpes simple,Vaginosis bacteriana,Candidiasis,A
"Mujer nulípara de 65 años, acude por presentar hace 3 semanas secreción espontánea por el pezón en poca 
cantidad. Examen: secreción serosanguinolenta espontánea por pezón de la mama derecha. ¿Cuál es el 
diagnostico más probable?",Tumor filoides,Necrosis grasa,Enfermedad de Paget,Carcinoma intraductal,Fibroadenoma,D
"Mujer de 32 años, viene a consulta en condición asintomática, con resultado de ecografía transvaginal que indica 
saco gestacional conteniendo embrión de 8 mm sin actividad cardiaca evidente, no hematomas. Al examen no 
ginecorragia y cérvix cerrado. ¿Cuál es el diagnóstico más probable?",Aborto diferido,Gestación incipiente,Aborto inevitable,Embarazo angular,Amenaza de aborto,A
En una RPM se incrementa la posibilidad de…...cuando hay…,hipoplasia pulmonar/ corioamnionitis,parto vaginal / macrosomía fetal,cesárea / prolapso de cordón,polihidramnios / post madurez,parto vaginal / presentación pelviana,C
"Gestante de 13 semanas, con sangrado vaginal. Ecografía vaginal: útero aumentado de tamaño en relación a 
edad gestacional signos ecográficos compatibles con mola hidatidiforme, Quistes de ovario bilaterales de 
aproximadamente 4cms de diámetro. ¿Qué tipo de quistes de ovario se espera encontrar?",Dermoides,Mucinosos,Endometrioides,Epiteliales,Teca luteínicos,E
"Mujer de 30 años, asintomática, consulta por despistaje de cáncer de cuello uterino. Examen físico: Normal.  
Prueba molecular para virus del papiloma humano (PM - VPH) con genotipificación de alto riesgo: Negativa. ¿En 
cuántos años debe realizarse el siguiente control?",5,4,3,2,1,A
"Al examen ginecológico de mujer de 59 años, se encuentra distopia genital y se evidencia que la porción más 
distal del prolapso está entre menos de 1 cm proximal y menos de 1 cm distal del plano del himen. Según el 
sistema POP-Q. ¿A qué estadio de prolapso genital corresponde?",IV,0,III,II,I,D
"Gestante de 26 semanas, portadora de mioma uterino, con dolor abdominal persistente, se descarta dinámica 
uterina, se sospecha que tenga relación con el mioma. ¿Qué tipo de degeneración miomatosa esperamos 
encontrar?",Necrótica,Roja,Hialina,Mixomatosa,Sarcomatosa,B
"Multigesta de 36 semanas acude a emergencia para evaluación por pérdida de líquido amniótico desde hace 6 
horas y contracciones leves. ¿Cuál es la conducta a seguir?",Profilaxis antibiótica y estimulación del parto,Uso de corticoides para maduración pulmonar,Uso de tocolíticos,Control con tactos vaginales cada hora para,Programación para cesárea,A
"Mujer de 65 años presenta dolor, sangrado vaginal y presencia de una gran tumoración uterina. ¿Cuál es el 
diagnóstico más probable?",Mioma uterino sintomático,Sarcoma uterino,Ca de endometrio,Ca de cérvix,Ca de ovario,B
En un embarazo gemelar que prosigue con uno de los fetos muertos. ¿Cuál es la complicación más probable?,Desprendimiento prematuro de placenta,Coagulación intravascular diseminada,Preeclampsia,RCIU del feto vivo,Hemorragia fetomaterna,B
¿Cuál de las siguientes alternativas es una complicación del desprendimiento prematuro de placenta?,Preeclampsia,Rotura uterina,Trombofilia,Síndrome de Sheehan,Embolia amniótica,D
"En relación al cáncer de cérvix los límites de la zona de transformación en el cuello uterino están determinados 
por:",Orificio cervical externo y orificio cervical interno,Unión escamo columnar y orificio cervical externo,Unión escamo celular original y unión escamo celular nueva,Unión escamo celular nueva y el orificio cervical interno,Orificio cervical externo y unión escamo celular nueva,C
"La anemia durante el embarazo se asocia con resultados adversos para la madre y el feto. De las siguientes 
alternativas ¿Cuál está relacionada directamente con la anemia?",Mayor prevalencia de presentar diabetes,Mayor número de fetos macrosómicos,Más malformaciones fetales urológicas,Desarrollo mental más bajo,Mayor distocia del canal del parto,D
"¿Cuál de las siguientes alternativas corresponde a la variedad histológica más frecuente de carcinoma de mama 
infiltrante?",Lobulillar,Tubular,Mucinoso,Ductal,Medular,D
"Mujer de 52 años, con sangrado inesperado tipo ""manchas"" y dispareunia.  Antecedentes: FUR: hace dos años. 
Examen ginecológico: Mucosa vaginal pálida, útero de 6 cm, no se palpan tumoraciones. ¿Cuál es el diagnóstico 
de patología endometrial más frecuente?",Hiperplasia,Displasia,Cáncer,Pólipo,Atrofia,E
"El partograma de la OMS trae impreso la línea de alerta y la línea de acción. La línea de alerta empieza a los 4 cm 
de dilatación con una velocidad de 1 cm / hora y la línea de acción una paralela 4 horas a la derecha de la línea 
de alerta, ¿Cuál es el objetivo principal de este instrumento?",Determinar el tiempo de las fases del parto,Documentar el progreso del parto,Evaluar la progresión del parto y tomar decisión,Tener datos concluyentes en la historia clínica,Responsabilizar al personal que conduce el,C
"Mujer de 80 años, viene a consulta refiriendo pérdida involuntaria de orina precedida de deseo imperioso de 
miccionar y que es difícil de postergar; también refiere pérdida de orina al esfuerzo; además se levanta al menos 
dos veces por noche para miccionar. ¿Cuál es el diagnóstico más probable?",Urgencia miccional,Incontinencia urinaria de urgencia,Inestabilidad del detrusor,Incontinencia urinaria de esfuerzo genuina,Incontinencia urinaria mixta,E
"Mujer de 30 años usuaria de DIU, refiere que haciendo ejercicios empieza con dolor en fosa iliaca izquierda de 
presentación súbita. Última regla hace una semana. Antecedente de quiste anexial izquierdo de 10 cm por 
ecografía. ¿Cuál es el examen más adecuado para llegar al diagnóstico?",Eco transvaginal doppler,Eco pélvica,Eco transvaginal,Examen de orina completo,Dosaje de β HCG,A
"En relación a una agresión sexual, el tratamiento inmediato debe estar dirigido a:",Determinar las características del agresor,Evitar agresiones similares,Prevenir el embarazo y ETS,Reintegrarse a labores habituales,Iniciar el proceso judicial del caso,C
"Pareja en estudio por infertilidad primaria, tienen indicación para fertilización in vitro, ¿Sobre qué posible 
complicación deberá alertarse con mayor énfasis durante la consejería?",Infección genital,Gestación múltiple,Complicación en la punción ovárica,Intolerancia a la medicación,Síndrome de hiperestimulación,B
"Gestante de 28 años con diagnóstico de epilepsia sintomática sin tratamiento. ¿Cuál es la complicación más 
frecuente que puede sufrir el feto?",Malformación congénita,Estado depresivo,Muerte perinatal,Sufrimiento fetal agudo,Restricción del crecimiento intrauterino,E
"En el sistema para estadificar el prolapso genital denominado POP-Q, se consideran unos puntos a lo largo de la 
vagina (compartimentos anterior, medio y posterior) y se miden anatómicamente en centímetros proximales o 
distales al himen. ¿Cuántos puntos son?",7,9,3,8,6,E
¿Cuál de los siguientes es un fármaco indicado para el tratamiento de la incontinencia urinaria de urgencia?,Imipramina,Seudoefedrina,Bumetanida,Tibolona,Tolterodina,E
"Gestante de 15 semanas en control prenatal, consulta por lesión en genitales externos de aparición reciente. 
Examen: úlcera limpia, no dolorosa de 0.5 cm en la vulva, resto normal. ¿Cuál es el diagnóstico más frecuente?",Chancroide,Linfogranuloma venéreo,Herpes simple,Lúes,Papiloma,D
"En sala de partos se encuentra una paciente que ha tenido parto vaginal hace 16 minutos con un producto vivo 
después de un trabajo de parto prolongado, con alumbramiento activo o dirigido. Se le realiza la maniobra de 
desplazar el útero hacia arriba y también asciende su cordón (Maniobra de Küstner negativo).  Estando la paciente 
estable. ¿Qué se puede concluir en relación a la paciente?",Se debe esperar hasta los 15 minutos,Presenta una retención placentaria,Se debe evaluar a los 30 minutos,Se debe traccionar firmemente el cordón y,Debe realizar el “ordeñamiento” del cordón,B
¿Cuál de las siguientes patologías tienen mayor riesgo para cáncer de mama?,Adenosis esclerosante,Hiperplasia ductal atípica,Fibroadenoma complejo,Cambios fibroquísticos,Ectasia ductal,B
"Mujer de 50 años, con baja de peso, leucorrea y sangrado vaginal post coital. Examen ginecológico: útero de 7cm, 
lesión proliferativa en cuello uterino, que invade el tercio superior de la vagina. Tacto rectal: parametrios libres. 
¿Cuál es el estadío clínico del cáncer de cérvix?",I,In situ,III,II,IV,D
¿Cuál es la relación entre los miomas uterinos y la fecundidad?,Extirpación de los submucosos no incrementa la,Los subserosos disminuyen la fecundidad,Eliminar los miomas subserosos aumenta la,La miomectomía de los intramurales aumenta la,Los submucosos disminuyen la fecundidad,E
Una gestante que tiene un grupo sanguíneo O y Rh positivo. ¿Qué probabilidad tiene de isoinmunización ABO?,El feto puede hacer hemólisis con mucha,El manejo de la isoinmunización se hará durante,La isoinmunización ABO es generalmente un,Si el feto es A o B puede sufrir de,Los casos aumentan con la multiparidad,D
"Mujer que requiere de terapia hormonal menopaúsica (THM) se le encuentra en ecografía transvaginal un 
endometrio de 14 mm. ¿Qué conducta debería seguir?",Someter a un legrado uterino fraccionado,Repetir la ecografía y reevaluar,Iniciar tratamiento con estrógenos,Iniciar tratamiento con progestágenos,Iniciar tratamiento hormonal combinado,B
"Mujer de 55 años con diagnóstico definitivo de cáncer de mama en estadío I. ¿Cuál es la supervivencia aproximada 
de la paciente a los 5 años?",5 %,30 %,85 %,55 %,15 %,C
"Gestante de 40 años con antecedente de preeclampsia leve, acude a control en el último trimestre y sospecha 
tener RCIU. ¿Qué aspectos se deben considerar para tener mayor certeza en el diagnóstico?",Con datos clínicos son suficientes,Es necesario una ecografía 3D para confirmar,Una eco doppler confirma el diagnóstico,Es necesario tener una curva individual del,Con un perfil biofísico fetal se confirma,D
"El sistema de soporte del útero y la vagina descrito por De Lancey está dividido en 3 niveles. ¿Cuál de las 
siguientes estructuras forma parte del nivel I?",Fascia pubocervical,Arco tendíneo,Tabique rectovaginal,Ligamento útero sacro,Cuerpo perineal,D
"Mujer de 36 años sin hijos con cuadros de hipomenorrea desea conocer si puede salir gestando. ¿Cuál es el 
examen que ayudaría a determinar si puede o no salir embarazada?",Dosaje de SFH,Dosaje de LH,Ecografía transvaginal,Dosaje de prolactina,Dosaje de hormona antimülleriana,E
"Gestante de 20 semanas en control prenatal, asintomática. Examen físico: PA:110/60 mmHg, FC: 84 x´, palidez 
moderada de piel y mucosas. Examen obstétrico: Normal. Hb: 10.2 g/dl. ¿Cuántos mg de hierro elemental / día 
debe recibir durante el embarazo?",60,200,120,300,180,C
"Puérpera de 10 días post parto eutócico, con sangrado vaginal moderado, rojo rutilante y de presentación 
intempestiva. Examen físico: PA: 110/60 mmHg; FC: 74 x´; T: 36.8oC. Examen ginecológico: Orificios cervicales 
entre abiertos, útero subinvolucionado, blando y algo doloroso. ¿Cuál es el diagnóstico más probable?",Atonía uterina,Retención de restos,Coagulopatía,Laceración del canal del parto,Rotura uterina,B
"Médico durante su SERUM en Huancayo (3200 msnm), atiende a una gestante cuya hemoglobina a las 30 
semanas de gestación es de 14.1 g/dl. ¿Cuál es su diagnóstico?",Valor normal de hemoglobina,Anemia leve,Anemia moderada,Anemia severa,Poliglobulia,A
"Gestante de 30 semanas, acude refiriendo cefalea occipital y visión borrosa de 2 h de evolución. Examen físico: 
PA:160/110 mmHg. Laboratorio: transaminasas elevadas y trombocitopenia <100,000/mm3. ¿Cuál es el 
tratamiento inicial?",Sulfato de magnesio,Fenobarbital,Fenitoína,Diazepam,Clonazepam,A
"Mujer de 18 años nulípara, asintomática, sin antecedentes de importancia, consulta por planificación familiar ¿Con 
qué método anticonceptivo tendrá menos posibilidad de embarazo en un año?",DIU de cobre,Píldora combinada,Acetato de medroxiprogesterona,Píldora de progestágeno,DIU con levonorgestrel,E
"Mujer de 21 años puérpera de 24 horas de su primer hijo, parto eutócico sin complicaciones. Exámenes auxiliares: 
Rh materno negativo. Rh recién nacido: positivo. ¿Qué dosis de inmunoglobulina anti D en microgramos debe 
recibir?",100,500,300,800,1000,C
¿Por qué razón la localización más frecuente del cáncer de mama es en el cuadrante superior externo?,A dicho nivel es mayor la cantidad de,El tejido mamario es más abundante en dicho,Existe menor cantidad de receptores de,Las células de dicho cuadrante contienen el gen,Tiene mayor riesgo de desarrollar cáncer,B
"Durante el examen físico a una paciente peri menopáusica, se encuentra que más de un tercio de la mama está 
afectado por eritema y edema. Biopsia de zona afectada incluyendo piel: cáncer metastásico en los linfáticos 
subdérmicos. ¿Cuál es el diagnóstico más probable?",Carcinoma papilar,Carcinoma adenoide,Tumor filoides,Carcinoma in situ,Carcinoma inflamatorio,E
"Mujer de 20 años soltera, sin hijos acude a consulta por presentar nodulación en la mama izquierda. El médico 
después del examen le solicita una ecografía de mama cuyo objetivo principal de este examen es:",Determinar el tamaño del tumor,Evaluar la movilidad del nódulo,Diferenciar una masa sólida de una quística,Determinar la profundidad del nódulo,Determinar si hay adherencia a planos,C
¿Cuál es el manejo de elección de un embarazo ectópico intersticial?,Salpingostomía,Resección cornual,Metotrexato,Histerectomía,Salpinguectomía,B
"Mujer de 49 años refiere pérdida de orina al esfuerzo desde hace 6 meses. Examen: tumoración que protruye en 
la pared posterior de la vagina; maniobra de Valsalva: negativa. Según la clasificación de prolapso de órganos 
pélvicos POP-Q. ¿Cuál es el punto que corresponde a la distopia descrita?",Aa,Bp,C,D,Ba,B
La infertilidad relacionada con el síndrome de ovario poliquístico está determinada por:,Hipoandrogenismo,Disfunción hipotalámica,Secreción habitual de LH,Resistencia a la insulina,Oligo o anovulación,E
"El ácido fólico es una vitamina hidrosoluble esencial en la síntesis de ARN y ADN, primordial para el desarrollo del 
tubo neural. Una mujer con antecedentes de espina bífida en su primer hijo ¿Qué esquema de prevención en 
relación al ácido fólico deberá seguir?",4 mg/día desde 3 meses previos al embarazo,4 mg/día desde el inicio del embarazo hasta las,0.4 mg/día desde 3 meses previos al,0.4 mg/día desde el inicio del embarazo hasta,0.4 mg/día durante todo el embarazo,A
"Mujer de 65 años con historia de prurito vulvar. Examen ginecológico: lesión verrucosa confluente, blanquecina e 
indolora en labio mayor; se palpan ganglios linfáticos inguinales. Para el adecuado diagnóstico y manejo del caso. 
¿Cuál es el siguiente paso a seguir?",Papanicolaou,Ablación con electrocauterio,Corticoides tópicos,Biopsia en cuña,Colposcopía de vagina,D
"Segundigesta de 20 semanas en control prenatal, tiene antecedente de parto pretérmino en su embarazo anterior. 
Trae ecografía transvaginal con cervicometría, con lo que se le indica un cerclaje para evitar un nuevo parto 
pretérmino. ¿Cuál es el valor máximo de longitud del cérvix en mm para considerar este procedimiento?",35,20,15,10,25,E
"Mujer de 30 años acude a su primer control prenatal y le diagnostican que tiene una gestación múltiple con dos 
sacos gestacionales. ¿Qué pronóstico tiene en relación a su embarazo?",Tener un control idéntico a que si tuviera un solo,Posibilidad de presentar mayor morbilidad y,Mayor probabilidad de presentar diabetes,Aún existe posibilidad de tener fetos siameses,Posibilidad de tener fetos idénticos,B
"¿Cuál de las siguientes alternativas corresponde con mayor exactitud a un factor importante en el mantenimiento 
del cierre uretral normal?",Fascia endopélvica,Arco tendíneo de la vagina,Músculo iliococcígeo,Sínfisis del pubis,Músculo compresor de la uretra,A
"¿Cómo se denomina a la fecundación de dos óvulos dentro del mismo ciclo menstrual, pero no en el mismo coito, 
ni siempre con espermatozoides del mismo varón?",Superfecundación,Gemelos parasitarios,Secuencia TRAP,Fetus in fetu,Superfetación,A
¿Cuál de los siguientes tipos de embarazo ectópico es el más infrecuente?,Intersticial,Cervical,Fimbrial,Ístmico,Ovárico,B
