questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Qué aminoácido es el precursor para la síntesis de melanina?,Glutamina,Prolina,Tirosina,Arginina,Lisina,C
"Un niño de un año y medio pasa su control de CRED y se encuentra con un peso para la talla: < -2 a -3. ¿Cuál es 
su diagnóstico?",Desnutrición crónica,Peso adecuado para la talla,Peso bajo para la talla o desnutrición aguda,Riesgo de talla baja,Sobrepeso,C
¿Cuál es factor asociado más frecuente de infertilidad en el Perú?,Ovárico,Cervical,Tubárico,Masculino,Uterino,C
"Varón de 58 años, hace 6 meses presenta epigastralgia y deposiciones diarréicas abundantes. Antecedente de 
tumor de hipófisis. Endoscopía alta: múltiples úlceras en primera porción de duodeno; además del tumor 
hipofisario. ¿En qué otros tumores se debe sospechar?",Tiroides e hipotálamo,Páncreas y paratiroides,Paratiroides y tiroides,Tiroides y gónadas,Páncreas y glándulas suprarrenales,B
"Mujer de 54 años acude a consulta por presentar sangrado vaginal post coital. Al examen se encuentra tumoración 
cervical que afecta al tercio inferior de vagina sin compromiso parametrial. ¿A qué estadío clínico de la clasificación 
FIGO para cáncer de cuello corresponde?",IVa,IIb,IVb,IIIa,IIIb,D
"Varón de 25 años, natural de Lima, viaja por primera vez a Puno (3827 msnm); al llegar presenta cefalea, mareos, 
hipoacusia parcial, palpitaciones y disnea de esfuerzo. Al examen: edema en región maleolar bilateral. ¿Qué 
fármaco pudo tomar antes del viaje para evitar este cuadro?",Bumetanida,Hidroclorotiazida,Furosemida,Acetazolamida,Espironolactona,D
"Mujer de 50 años, con bochornos frecuentes, sequedad vaginal y dispareunia. Histerectomizada por patología 
benigna hace 5 años, sin otros antecedentes de importancia. G3 P3003. ¿Cuál es el esquema de terapia hormonal 
apropiado?",Combinado continuo,Progestágeno continuo,Combinado secuencial,Combinado cíclico,Estrogénico continuo,E
"Varón de 54 años, acude a consulta por presentar desde hace 2 meses distensión abdominal y aumento de 
volumen en piernas. Antecedente de ingesta de alcohol 3 veces a la semana desde hace 10 años, hasta hace 1 
año. Examen físico: ictericia en conjuntivas y mucosas, equimosis en miembros superiores, telangiectasias en 
tórax anterior; distensión abdominal con circulación colateral. ¿Qué hallazgo de laboratorio corresponde a este 
cuadro?",Bilirrubina en 1 mg/dl,INR: 0.98,Albúmina en 2 g/dl,TGP: 35 UI/l,Sodio: 150 mEq/l,C
"Diabético de 58 años con dolor abdominal de 6 días de evolución que se acompaña da náuseas y vómitos biliosos. 
Examen: PA: 100/60 mmHg, FC: 110 X', T°: 39°C; Sat.O2: 95%. Abdomen doloroso a la palpación superficial en 
hemiabdomen superior, Signo de Blumberg(++), Murphy(+). TAC contrastada: pancreatitis aguda Baltazar D. 
¿Cuál es la conducta terapéutica más adecuada?",Antibioticoterapia de amplio espectro,Lavado y drenaje percutáneo,Laparotomía y lavado peritoneal,Laparotomía y drenaje,Laparotomía y debridamiento quirúrgico,E
¿Cuáles son los componentes del complejo primario tuberculoso?,"Infiltrado intersticial, pleuritis, bronquitis","Pleuritis, adenitis hiliar, bronquioalveolitis","Neumonía, pleuritis, linfangitis pulmonar","Ganglio calcificado, bronquitis, neumonitis","Neumonitis, adenitis hiliar, linfangitis pulmonar",E
"Mujer de 57años que desde hace 10 horas presenta tumoración dolorosa irreductible en región inguinal derecha 
luego de realizar esfuerzo, se acompaña de náuseas y vómitos alimentarios. Examen: PA: 140/80 mmHg, FC: 92 
X', T°: 37.6°C. Sat; O2: 97%; abdomen distendido y doloroso a predominio de hemiabdomen inferior; tumoración 
violácea irreductible en región inguinocrural derecha que protruye por debajo del ligamento inguinal. ¿Cuál es el 
diagnóstico más probable?",Hernia obturatriz encarcerada,Hernia crural encarcerada,Hernia crural estrangulada,Hernia inguinal encarcerada,Hernia semilunar complicada,C
"Varón de 60 años, procedente de Piura, presenta malestar general, fiebre, cefalea, dolor retroocular, artralgias y 
diarrea desde hace tres días; señala “parece que me hubiese pasado un carro por encima”. No hay evidencia de 
descompensación hemodinámica ni de sangrado. ¿Cuál es el tratamiento inicial?",Reposo y paracetamol,Corticoides más antibioticoterapia,Medicación antipalúdica vía oral,Antibioticoterapia empírica,Ácido acetilsalicílico como sintomático,A
"Recién nacido de bajo peso al nacer, presenta llanto agudo y reflejo de succión débil. Ecografía de las fontanelas: 
hemorragia intraventricular (HIV) en la matriz germinal y sangre en los ventrículos, pero no dilatación ventricular ni 
daño del parénquima. ¿De qué grado es la HIV?",I,III,V,IV,II,E
"¿Cuáles son las características del estudio del líquido cefalorraquídeo que determinan el diagnóstico de meningitis 
tuberculosa?","Pleocitosis a predominio linfomononuclear, hiperproteinorraquia e hipoglucorraquia","Pleocitosis a predominio polimorfonuclear, hiperproteinorraquia e hipoglucorraquia","Pleocitosis a predominio linfomononuclear, hiperproteinorraquia e hiperglucorraquia","Pleocitosis a predominio linfomononuclear, hiperproteinorraquia e normoglucorraquia","Pleocitosis a predominio polimorfonuclear, hipoproteinorraquia e hipoglucorraquia",A
"Paciente acude a emergencia por un traumatismo abdominal no penetrante y en su evaluación se encuentra 
hemodinámicamente estable. Examen: abdomen: no se evidencia irritación peritoneal. TEM con contraste: 
hematoma subcapsular esplénico que ocupa el 10% de la superficie. ¿Cuál es la decisión terapéutica indicada?",Acido tranexámico y alta,Laparotomía exploratoria,Embolización de la arteria esplénica,Hospitalización y observación,Transfusión de concentrado de plaquetas,D
"Niño de 6 años, traído a consulta por fiebre de 3 días de evolución, con dolor a la deglución. Los datos más 
relevantes de la exploración física son lesiones erosivas en el paladar y vesículas intraepidérmicas no agrupadas 
en palmas y plantas. ¿Cuál es el diagnóstico más probable?",Enfermedad de pie-mano-boca,Rickettsiosis,Eritema multiforme,Síndrome de Steven - Jonhson,Faringitis aguda,A
"¿Cuál es la complicación más frecuente después de una colangiopancreatografía retrógrada endoscópica 
(CPRE)?",Pancreatitis,Duodenitis,Pseudoquiste,Perforación,Hemorragia,A
"Mujer de 65 años, acude a emergencia con 2 días de enfermedad por dolor cólico en hipocondrio derecho, con 
irradiación subescapular, luego de una comida rica en grasas; el dolor no cede con antiespasmódicos y luego de 
24 horas se agregan náuseas, vómitos y el dolor se torna más intenso con una distribución en barra. Hemograma: 
Hto: 29%, Leucocitos: 16,500 por µl; Glicemia: 230 mg/dl; LDH: 300 UI/l y GOT: 200 UI/l. Se le diagnostica 
pancreatitis aguda. ¿Cuál es la causa más frecuente en nuestro medio?",Quiste del colédoco,Alcoholismo,Pólipo vesicular,Litiasis vesicular,Tratamiento con hipolipemiantes,D
¿Cuál es el factor de riesgo más importante para el cáncer de cérvix?,Infección por PVH oncogénico,Condición socioeconómica baja,Inicio precoz de las relaciones sexuales,Inmunodepresión crónica,Tabaquismo,A
"¿Cuál es el requerimiento mínimo de agua en litros/habitante/día que la Organización Mundial de la Salud 
recomienda suministrar a las poblaciones rurales?",120,150,90,100,80,C
"Mujer de 40 años, acude por fatiga y somnolencia. Funciones Biológicas: sueño: duerme 12-14 horas al día; orina: 
sin alteraciones; deposiciones: estreñimiento; peso: aumentó 5 kilos en 2 meses. Examen: PA: 100/70 mmHg; FC: 
45 X'; FR: 15 X'; voz gruesa, fascies abotagada; piel seca y gruesa; edema de párpados inferiores; lentitud para 
el habla y el cálculo. ¿Qué déficit hormonal explica este cuadro clínico?",Somatostatina,Insulina,Tiroxina,Dehidroepiandrosterona,Paratohormona,C
"¿A qué corresponde un evento de gran magnitud no deseado, en el que los trabajadores no sufren lesiones o 
enfermedades?",Accidente de gran magnitud,Incidente peligroso,Riesgo,Incidente,Accidente,B
"Varón de 50 años con tuberculosis avanzada, desarrolló signos de insuficiencia suprarrenal aguda severa por 
enfermedad de Addison. ¿Cuál es indicación terapéutica más adecuada?",Aldosterona y fludrocortisona,Metilprednisolona y triamcinolona,Triamcinolona y dexametasona,Hidrocortisona y fludrocortisona,Dexametasona,D
¿Cuál es el principal componente del surfactante pulmonar?,Fosfatidilserina,Colesterol,Dipalmitoilfosfatidilcolina,Fosfatidinol,Fostatidilglicerol,C
¿Por qué se caracteriza la insuficiencia respiratoria tipo II?,Hipoxemia más normocapnia,Hipoxemia más hipercapnia,Normocapnia,Hipoxemia,Hipercapnia,B
"Varón de 60 años, 72 kg de peso, con diagnóstico de diabetes mellitus e HTA hace 20 años, tiene una creatinina 
plasmática de 2.0 mg/dl. De acuerdo a la depuración de creatinina estimada. ¿Cuál es el estadío de su enfermedad 
renal crónica?",V,IIIa,II,IIIb,IV,D
"Mujer de 42 años con antecedente de ACV hemorrágico a los 21 años de edad, consulta por dolor lumbar; ha 
tenido pielonefritis aguda hace 6 meses y ha eliminado espontáneamente cálculos urinarios en dos oportunidades; 
una de sus hermanas mayores está siendo dializada por ERC terminal. Examen: PA: 150/90 mmHg, se palpan 
ambos riñones ¿Qué prueba debe indicarse para confirmar el diagnóstico?",Depuración de creatinina,Ecografía renal,Dosaje de metanefrinas en orina,Dosaje de albúmina en orina,Ecodoppler de arterias renales,B
"Gestante de 33 años, con 34 semanas de gestación en control pre natal. Antecedente de dos cesáreas anteriores. 
Ecografía: feto en presentación cefálica y biometría normal, placenta anterior que cubre el orificio cervical interno. 
Con estas condiciones. ¿Para qué patología, se incrementa significativamente el riesgo?",Rotura uterina,Acretismo placentario,Endometritis puerperal,Desgarro cervical,Retención de restos,B
La hipersensibilidad tipo I está mediada por la inmunoglobulina ...,D.,G.,E.,M.,A.,C
"Niño de 4 años, llevado al Centro de Salud porque cinco minutos antes, comienza con cuadro de hipotensión 
arterial con angioedema en cara, inyección conjuntival, congestión nasal y ronquera, coincidiendo con la ingesta 
de dulces que le dieron en el colegio. Antecedente de alergia alimentaria. Examen físico: hipotensión, FC: 110 X', 
Sat O2: 93%, pálido y algo sudoroso, con sibilancias diseminadas. ¿Cuál es el tratamiento inicial de elección?",Adrenalina 1/1000 intramuscular,Metilprednisolona intramuscular,Carbón activado,Salbutamol nebulizado,Loratadina via oral,A
"Para una mujer de 38 años con PAP MIC III que acude al especialista para su manejo. ¿Cuál es la conducta a 
seguir?",Crioterapia,Ablación láser,Histerectomía radical,Electrocauterización,Cono frío,E
"Mujer de 20 años con vida sexual activa, con tiempo de enfermedad de 25 horas, con dolor en fosa iliaca derecha, 
signo Mc Burney dudoso. FUR: no determinado. Hemograma normal. ¿Cuál es el examen auxiliar inicial más 
apropiado?",Tránsito intestinal,Colon contrastado,Radiografía simple de abdomen,TAC abdominopélvica,Ecografía abdominal,E
"Mujer de 53 años, presenta una fractura cerrada del radio distal tipo Colles y ha sido tratada mediante reducción 
y colocación de yeso antebraquial. No es fumadora y no tiene antecedentes de osteoporosis. Se obtuvo una 
reducción correcta y se ha optado por un tratamiento conservador. ¿Qué tiempo (en semanas) de inmovilización 
es el recomendado?",4 a 6,10 a 12,8 a 10,1 a 2,14 a 16,A
"Mujer de 60 años que desde hace 5 días presenta dolor abdominal acompañado de sensación de alza térmica y 
estreñimiento de 7 días de evolución. Examen:PA:100/60 mmHg; FC: 110 X'; T°: 38.7°C;  Sat.O2: 95%. Abdomen 
doloroso a predominio de fosa iliaca izquierda, se palpa masa dolorosa de 5x4 cm; Signo de Blumberg(+). 
Leucocitosis: 16,000 por µl con 6% abastonados. TAC: Absceso pélvico en FII de aprox. 100cc. Se diagnostica 
diverticulitis Hinchey II. ¿Cuál es el manejo terapéutico más adecuado?",Laparotomía con drenaje,Antibioticoterapia de amplio espectro,Sigmoidectomía,Drenaje percutáneo,Colostomía Hartmann,D
"Varón de 72 años, es recibido por usted en la emergencia con un puntaje de Glasgow 6 y presenta respiración de 
Kussmaul. ¿Cuál es el diagnóstico más probable?",Accidente cerebrovascular,Insuficiencia renal,Hiponatremia,Estado hiperosmolar,Traumatismo encefalocraneano,B
"Gestante de 8 semanas, con dolor abdominal tipo cólico y sangrado vaginal leve, rojo rutilante. Examen físico: PA: 
120/60 mmHg, FC: 72 X'; tacto vaginal: tamaño uterino compatible con la edad gestacional, orificios cervicales 
cerrados, no masas anexiales. ¿Cuál es el diagnóstico más probable?",Aborto completo,Aborto en curso,Aborto incompleto,Aborto frustro,Amenaza de aborto,E
"Mujer obesa de 70 años hipertensa crónica y con diabetes, acude a emergencia por presentar sangrado vaginal 
en moderada cantidad. ¿Cuál es el diagnóstico más probable?",Cáncer de cérvix,Sarcoma de útero,Tumor maligno anexial,Cáncer de endometrio,Vaginitis atrófica,D
En relación al síndrome de rubéola congénita. ¿Cuál es la cardiopatía más frecuente?,Atresia tricuspídea,Conducto arterioso persistente,CIV,Atresia de la arteria pulmonar,CIA,B
"Varón de 60 años, presenta tumoración no reductible en región inguinal izquierda desde hace 10 años, 
asintomático. Examen: PA: 140/80 mmHg, FC: 86 X', T°: 37.3 °C; Sat.O2: 97%; abdomen: blando depresible, no 
doloroso, se palpa masa en región inguinocrural de 10x10 cm no reductible. Laboratorio: Hb: 12 g/dl, Hemograma 
normal. Ecografía no concluyente. En el intraoperatorio se encuentra parte del colon sigmoides constituyendo la 
pared del saco herniario. ¿Cuál es el tipo de hernia encontrada?",Inguinal directa,Crural,Inguinal indirecta,Por deslizamiento,De Richter,D
"En una comunidad de Loreto, con población nativa en contacto inicial, sin casos de COVID-19, la autoridad 
sanitaria decide impedir el ingreso de personas ajenas a la comunidad ya que los casos se vienen incrementado 
rápidamente en las grandes ciudades. ¿Qué tipo de prevención se aplica?",Cuaternaria,Secundaria,Terciaria,No es una medida de prevención,Primaria,E
"Lactante varón de 2 años y 3 meses, que desde hace 5 días presenta dolor abdominal, diarrea con moco y sangre. 
Se aprecia muy decaído, pálido y con discreto edema de párpados, no ha orinado en las últimas 12 horas pese a 
estar con menos diarreas y haber recibido líquidos. Laboratorio: Hb: 9 g/dl, Creatinina: 2 mg/dl. ¿Cuál es el 
diagnóstico más probable?",Síndrome urémico hemolítico,Deshidratación aguda,Sepsis foco enteral,Enterocolitis complicada,Infección urinaria,A
"Mujer de 35 años, presenta diarrea de 30 días de evolución con importante astenia, artralgias y pérdida de 12 kg 
de peso en los últimos meses; pese a lo cual nunca ha acudido al médico y se ha automedicado con diversos 
antibióticos. Examen: destaca la delgadez. Laboratorio: examen de heces: no se observan parásitos y 
coprocultivos fueron negativos; grasa en heces de 24 horas fue de 12 g al día; pruebas de D-xilosa y lactulosa 
fueron negativos. Biopsia intestinal: infiltrado linfoplasmocitario y macrófagos con infiltrado PAS+. ¿Cuál es el 
diagnóstico más probable?",Síndrome de sobrecrecimiento bacteriano,Infección por Mycobacterium avium intracelular,Infección por Criptosporidium,Hipogammaglobulinemia congénita,Enfermedad de Whipple,E
"Paciente de 30 años, G0 P0, sin alteraciones menstruales. Antecedentes: fumadora desde hace 10 años con 20 
cigarrillos diarios, diabética tipo I desde los 9 años de edad, actualmente compensada. Solicita método de 
planificación familiar. ¿Cuál es el método anticonceptivo más apropiado?",DIU con levonorgestrel,Progestágeno inyectable,Píldora combinada,DIU con cobre,Píldora solo progestágenos,D
¿Qué se entiende por eficiencia en un programa de salud?,Costo del programa,Logro sostenible de resultados,Grado de satisfacción del usuario,Logro de los objetivos a menor costo,Logro de los objetivos del programa,D
"Primigesta de 9 semanas con náuseas y vómitos que dificultan su nutrición, no ha perdido peso. Examen físico: 
PA:110/60 mmHg, FC: 78 X', sin signos de deshidratación. Examen de orina: ausencia de cuerpos cetónicos. 
¿Cuál es el tratamiento inicial?",Piridoxina,Omeprazol,Domperidona,Metoclopramida,Prometazina,A
"Paciente de 43 años, acude con su cuarto episodio de herpes zoster (demostrado por cultivo vírico) en el territorio 
del dermatoma T7. ¿Con qué condición se relaciona más frecuentemente este trastorno?",Tratamiento crónico con prednisona,Síndrome de inmunodeficiencia adquirida,Leucemia,Linfoma,Diabetes mellitus,B
"Niño de 5 años, traído a emergencia por tos y taquipnea. Antecedente de síndrome obstructivo bronquial a 
repetición, rinitis y dermatitis atópica. Examen físico: FR: 65 X', FC: 150 X', presenta tirajes, sibilancias y estertores 
gruesos. ¿Cuál es el diagnóstico más probable?",Bronquiolitis,Reflujo gastroesofágico,Bronquitis aguda,Asma,Cuerpo extraño en vía aérea,D
"Recién nacido a término, presenta marcada dificultad respiratoria con cianosis a los pocos minutos después de 
nacer. Al examen físico se aprecia excavación abdominal profunda. ¿Cuál es el diagnóstico más probable?",Enterocolitis necrotizante,Hernia diafragmática congénita,Agenesia pulmonar,Síndrome de aspiración meconial,Enfermedad de membranas hialinas,B
"Niño de dos meses, sin antecedentes de importancia, presenta rinorrea hialina y fiebre de 38 °C en los tres últimos 
días; desde hace 24 horas tiene tos y dificultad respiratoria progresiva; en las últimas 12 horas rechaza todas las 
tomas. Examen físico: FC: 135 X', FR: 55 X', Sat O2: 90%; Tiraje intercostal y subcostal, subcrepitantes y 
sibilancias bilaterales. ¿Cuál es el diagnóstico más probable?",Bronquitis aguda,Crisis asmática moderada,Tos ferina,Bronquiolitis,Neumonía adquirida en la comunidad,D
"Cuando el impulso nervioso alcanza la membrana presináptica de la placa terminal motora, ocurre la apertura de 
los canales de...",sodio.,potasio.,calcio.,fósforo.,cloro.,C
"Niño de 6 años, en evaluación nutricional, presenta un IMC de 20, equivalente a percentil 98 para su edad. ¿Cuál 
es el diagnóstico nutricional?",Eutrófico,Obesidad,Sobrepeso,Bajo peso,Desnutrición severa,B
"Lactante que permanece sentado en una superficie firme y plana sin sujetarlo ni apoyarlo. ¿Cuál es su edad en 
meses?",3,7,4,2,5,B
"Varón de 76 años, hace 3 días presenta dolor abdominal en hipogastrio, falta de apetito, deposiciones líquidas 2 
cámaras/día y dificultad para caminar. Examen:PA:100/70 mmHg, T°: 37°C, FC: 95 X', FR: 25 X'; abdomen 
doloroso a la palpación profunda en hemiabdomen inferior, signo de Mc.Burney dudoso, Blumberg (++). 
Laboratorio: leucocitos: 8,500 por mm3 con 10 abastonados. Ecografía: líquido libre aprox. 300 ml en Douglas. 
¿Qué solicitaría para llegar al diagnóstico?",TAC contrastada,Hemograma control,Ecografía control,Colonoscopía,Rx. colon con enema,A
"Mujer de 18 años, con cefalea intensa y fiebre desde hace 24 horas; hace una hora se presenta confusa. Se 
sospecha de meningitis infecciosa, por lo que se le realiza raquicentesis, encontrándose cocos gram negativos. 
¿Cuál es el tratamiento más adecuado?",Sólo anbioticoterapia empírica para gram,Antibióticos y luego corticoides,Antibióticos y manitol,Corticoterapia y seguidamente antibióticos,Corticoides y esperar cultivo para iniciar,D
"En los servicios de salud del Perú, el modelo más común para medir la satisfacción de los usuarios es el 
SERVQUAL. Este modelo cuenta con cinco dimensiones las cuales comprenden ciertos atributos. Los atributos 
de ofrecer una atención individualizada, con preocupación por comunicarse y comprender las necesidades del 
paciente. ¿A qué dimensión corresponden?",Fiabilidad,Elementos tangibles,Empatía,Capacidad de respuesta,Seguridad,C
"Niña de dos años, diagnosticada de reflujo vesicoureteral unilateral grado II (reflujo al uréter, pelvis y cálices sin 
dilatación de la vía urinaria y morfología papilar normal). ¿Cuál es la conducta inicial más adecuada?",Inyección endoscópica de dextranómero en el,Reimplantación ureteral por vía abierta,Observación,Reimplantación ureteral laparoscópica,Corrección endoscópica,C
"Niño de 2 años, traído a consulta por presentar desde hace 3 días fiebre, hace 24 horas dolor abdominal tipo cólico 
a predominio de hemiabdomen derecho, vómito alimentario, deposiciones semilíquidas sanguinolentas y con 
moco. Antecedente: contacto con animales domésticos y de granja (aves de corral). Examen físico: hidratado, 
abdomen blando, depresible, dolor a la palpación profunda en FID pero sin defensa. El cirujano pediatra descarta 
cuadro quirúrgico. ¿Qué agente etiológico puede causar esta enfermedad?",Vibrio cholerae,Campylobacter jejuni,Giardia lamblia,Shigella flexneri,Rotavirus,B
"Paciente con diagnóstico de mieloma múltiple, que presenta acidosis metabólica hiperclorémica, glucosuria renal, 
aminoaciduria, uricosuria e hipofosfatemia. ¿Qué segmento de la nefrona está siendo dañado por las cadenas 
ligeras del mieloma?",Túbulo contorneado proximal,Túbulo contorneado distal,Conductos colectores,Rama gruesa ascendente de Henle,Capilares glomerulares,A
¿Cuál de las siguientes condiciones hace más lento el vaciamiento gástrico?,Grasa en el duodeno,pH alto en el quimo duodenal,Almidón en el duodeno,NaCl isotónico en el duodeno,Proteína en el duodeno,A
¿En qué circunstancia se incrementa la filtración del fluido de los capilares hacia el intersticio?,Disminución del coeficiente de filtración,Aumento de la presión hidrostática del capilar,Disminución de la presión oncótica del espacio,Aumento de la presión hidrostática del espacio,Aumento de la presión oncótica del capilar,B
"Mujer de 20 años es traída a emergencia por incremento de debilidad de extremidades inferiores que se inició 
hace 1 semana. Antecedentes: hipertensión arterial diagnosticada hace 2 meses. No recibe tratamiento. Examen: 
PA: 160/100 mmHg; FC: 90 X'; FR: 20 X'. Despierta, disminución de fuerza muscular en miembros inferiores y 
reflejos osteotendinosos disminuidos. Laboratorio: pH 7.5, HCO3-: 38 mEq/l, pCO2: 57 mmHg, Na+: 139 mEq/l, 
K+: 2.3 mEq/l. TAC de abdomen: lesión nodular en glándula adrenal izquierda. ¿Dónde se sintetiza la hormona 
cuyo aumento explica el cuadro clínico antes descrito?",Zona glomerulosa,Médula adrenal,Zona reticular,Cápsula adrenal,Zona fascicular,A
"Puérpera post cesárea en su tercer día por inducción fallida tras rotura prematura de membranas de más de 24 
horas, manifiesta malestar general. T°: 38.5 °C, Hb: 10 g/dl, útero subinvolucionado y doloroso a la palpación y 
loquios fétidos. ¿Cuál es el diagnóstico más probable?",Infección de herida operatoria,Dehiscencia de cicatriz operatoria,Retención de restos placentarios,Pielonefritis,Endometritis puerperal,E
"Recién nacido varón, con antecedente de sufrimiento fetal agudo Apgar 1 al primer minuto, el cual aumenta a 3 a 
los 5 minutos. Se observa letárgico y con succión débil. Con pH de cordón umbilical: 6.9; a los pocos minutos 
presenta convulsión generalizada que dura alrededor de 40 segundos. ¿Cuál es el diagnóstico más probable?",Epilepsia primaria,Depresión neonatal,Asfixia neonatal,Meningitis neonatal,Parálisis cerebral,C
"Paciente de 45 años, desde hace un mes presenta debilidad a nivel de cintura escapular y pelviana. En la piel se 
objetiva edema palpebral y coloración eritematoviolácea periorbitaria y lesiones eritematodescamativas sobre 
prominencias óseas de dorso de manos. ¿Cuál es el diagnóstico?",Eritema polimorfo,Dermatomiositis,Esclerodermia,Lupus eritematoso sistémico,Artritis reumatoide,B
"Mujer de 18 años con antecedentes de rinitis alérgica, presenta tos y silbido de pecho por las noches. Examen 
físico: murmullo vesicular pasa bien en ambos campos pulmonares, no ruidos agregados. Espirometría: VEF1/CVF 
60%. Para confirmar el diagnóstico de asma bronquial. ¿Cuál es la prueba indicada?",TAC de tórax,Radiografía de tórax,Test de respuesta al broncodilatador,Test de respuesta a vasodilatadores,Test de respuesta a antihistamínicos,C
"Preescolar de 4 años, ingresa a emergencia por presentar hace 2 horas epistaxis, desde hace 2 días le aparecen 
petequias a nivel de cara, que se generalizan el día de su ingreso. Hace 2 semanas tuvo resfrío común. Examen 
físico: FR: 19X', FC: 88X', PA: 100/60 mmHg. Piel: petequias en cara, extremidades y abdomen; restos de coágulos 
en fosa nasal izquierda. Laboratorio: hemograma: leucocitos: 10,500 por mm3,  Hb: 11 g/dl, plaquetas: 8,000 por 
mm3. ¿Cuál es el diagnóstico probable?",Púrpura trombocitopénica idiopática,Hemofilia B,Púrpura de Henoch Shönlein,Aplasia medular,Leucemia linfoblástica,A
"Varón de 40 años, diabético, hace una semana le drenaron un absceso perianal y lo medicaron con antibióticos 
orales; refiere que desde hace dos días nota eritema e infección necrosante que avanza y que compromete el 
periné y la región genital. Concomitantemente presenta fiebre 39°C, escalofríos y malestar general. ¿Cuál es el 
tratamiento inicial?",Antinflamatorios no esteroideos,Cremas antimicrobianas,Debridamiento y exploración Qx,Antibióticos amplio espectro EV,Cámara hiperbárica,C
"Escolar de 14 años, llega a emergencia indicando que fue mordido en la zona glútea derecha, por una araña que 
tenía en la parte inferior del abdomen una marca en forma de reloj de arena; posterior a la mordedura, presenta 
dolor muy intenso en dicha zona, hipotensión, hipersalivación y espasmos musculares difusos. ¿Cuál es el 
tratamiento inicial de elección?",Ampicilina IM,Dopamina EV,Antídoto específico EV,Vancomicina IM,Albúmina EV,C
