questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"Varón de 30 años, operado de trasplante de córnea por queratocono. Al día siguiente de la cirugía, presenta pupila 
en midriasis arreactiva. ¿Cuál de los siguientes síndromes es el diagnóstico más probable?",Hutchinson,Argyll Robertson,Posner-Schlossman,Ehlers-Danlos,Urrets-Zavalia,E
"¿Cuál de los siguientes medicamentos está relacionado químicamente con los inhibidores de la anhidrasa 
carbónica?",Penicilinas,Macrólidos,Quinolonas,Aminoglucósidos,Sulfonamidas,E
"La presencia de las típicas ""perlas"" de queratina es característica de los carcinomas bien diferenciados de 
células….",sebáceas.,basales,de Merkel,escamosas.,adenoideas.,D
¿Cuál de los siguientes factores de riesgo es el más importante en la fisiopatología del pterigion?,Quemadura química,Exposición a la luz solar,Artritis reumatoidea,Hipertensión arterial,Deficiencia de vitamina A,B
¿Cuál es la enfermedad que se asocia más comúnmente con el hemangioma coroideo difuso?,Enfermedad de Von -Hipple,Esclerosis tuberosa,Enfermedad de Hodgkin,Síndrome de Sturge-Weber,Síndrome de Wyburn-mason,D
¿Cuál es el error refractivo que induce la coriorretinopatía serosa central?,Miopía,Hipermetropía,Astigmatismo miópico simple,Astigmatismo miópico compuesto,Astigmatismo mixto,B
¿De dónde deriva embriológicamente el estroma corneal?,Ectodermo superficial,Neuroectodermo,Mesodermo,Endodermo,Cresta neural,E
La queratopatía por exposición se presenta en la parálisis del …… nervio craneal.,VII,III,IV,V,VI,A
¿Cuál es el volumen promedio aproximado en cm³ de la órbita normal en el adulto?,55,20,24,30,40,D
¿Cuál de las siguientes sería la mejor prueba para medir la agudeza en niños de 2 años?,Test de mirada preferencial,Prueba de Frisby,Test de la mosca,Imágenes de Kay,Prueba de Lang,D
¿Cuál es la localización más frecuente del carcinoma basocelular palpebral?,Párpado superior,Párpado inferior,Canto externo,Canto interno,Carúncula,B
"Niño de 7 años, que refiere prurito, sensación de cuerpo extraño y ojo rojo en ciertas estaciones del año. Examen: 
agudeza visual 20/20 en ambos ojos, secreción mucosa abundante, córnea transparente, formación papilar gigante 
en conjuntiva del parpado superior de ambos ojos. ¿Cuál es el diagnóstico más probable?",Conjuntivitis bacteriana,Queratitis por lentes de contacto,Queratoconjuntivitis seca,Conjuntivitis viral,Conjuntivitis vernal,E
Las placas de Hollenhorst son émbolos de:,Plaquetas,Talco,Origen Bacteriano,Origen micótico,Colesterol,E
"Niño de 3 años, con pelo blanco, fotofobia y nistagmo. Antecedente de infecciones cutáneas y respiratorias 
recurrentes. Examen: en ambos ojos, iris translúcido e hipopigmentación variable en el fondo de ojo. ¿Cuál de los 
siguientes es el diagnóstico más probable?",Síndrome de Chediak-Higashi,Enfermedad de Oguchi,Síndrome de Hermansky-Pudlak,Retinopatía de la prematuridad,Enfermedad de Stargardt,A
¿Cuál es la zona de la conjuntiva bulbar donde las células caliciformes son más numerosas?,Nasal Superior,Limbar superior,Nasal inferior,Temporal inferior,Temporal superior,C
"La prescripción esferocilíndrica:  +4.00 -2.00 x 180°, representa un astigmatismo …",Hipermetrópico compuesto,Mixto,Hipermetrópico simple,Miópico compuesto,Miópico simple,A
¿Qué modificación anatómica ocular se encuentra en el glaucoma congénito primario?,Nanoftalmos,Hipoplasia del nervio óptico,Disminución del diámetro corneal,Aumento de la longitud axial,Engrosamiento coroideo,D
¿Cuál de las siguientes patologías presenta un patrón de herencia recesiva ligada al cromosoma X?,Síndrome de Marfan,Amaurosis congénita de Leber,Distrofia viteliforme de Best,Enfermedad de Stargardt,Retinosquisis juvenil,E
"En un neonato que presenta catarata unilateral muy densa. ¿Cuál es la edad más adecuada para realizar la 
cirugía?",12 semanas,6 años,4 semanas,6 meses,2 años,C
"Varón de 85 años, que durante la cirugía de catarata presenta falta de dilatación pupilar adecuada, iris flácido con 
propensión al prolapso hacia las incisiones. ¿Cuál de los siguientes fármacos puede ser el causal?",Nifedipina,Diclofenaco,Enalapril,Etambutol,Tamsulosina,E
¿Cuál de los siguientes fármacos de uso tópico podría causar apnea en los niños pequeños?,Brinzolamida,Pilocarpina,Dorzolamida,Latanoprost,Brimonidina,E
"¿Cuál es la zona de la retina que de acuerdo al desarrollo embriológico es la última en completar su 
vascularización?",Superior,Temporal,Nasal,Inferior,Macular,B
"¿Cuál de las siguientes alteraciones, se asocia a la línea de Stocker?",Queratocono,Pterigion,Rechazo endotelial,Lasik,Córnea verticilada,B
¿Cuál de las formas de artritis idiopática juvenil es la que tiene mayor riesgo de presentar iridociclitis?,Sistémica,Poliarticular,Psoriásica,Reactiva,Oligoarticular,E
¿Cuál de los siguientes hallazgos oculares se asocia a la aniridia congénita?,Ectasia corneal,Lenticono anterior,Neuritis óptica,Retinosquisis,Hipoplasia foveal,E
Las manchas de Elschnig son:,Exudados duros retinales,Hamartomas melanocíticos en el iris,Lesiones del endotelio corneal,Opacidades en cristalino,Infartos coroideos focales,E
"Niño de 6 años con baja visión en ojo derecho. Examen: agudeza visual de ojo derecho en movimiento de manos, 
en ojo izquierdo 20/20. Fondo de ojo: ojo derecho muestra telangiectasias retinianas, dilataciones vasculares “en 
bombilla” y desprendimiento de retina exudativo con exudados intrarretinianos y subretinianos amarillentos; ojo 
izquierdo normal. ¿Cuál es el diagnóstico más probable?",Oftalmía simpática,Retinopatía de la prematuridad,Enfermedad de Eales,Retinopatía de Purtscher,Enfermedad de Coats,E
¿Cuál es el color que no se puede ver en la protanopia?,Amarillo,Rojo,Verde,Azul,Turquesa,B
¿Cuál de las siguientes es causa de deficiencia de mucina en la película lagrimal?,Avitaminosis A,Hipertiroidismo,Conjuntivitis vernal,Chalazión,Canaliculitis,A
¿Cuál de los siguientes se asocia con aniridia esporádica?,Neuroblastoma,Rabdomiosarcoma,Melanoma maligno,Tumor de Wilms,Tumor de Pancoast,D
¿Cuál de los siguientes ocluye la malla trabecular en el glaucoma facolítico?,Macrófagos,Eritrocitos,Neovasos,Melanocitos,Fibroblastos,A
¿Cuál es el trastorno sistémico que se asocia con más frecuencia al síndrome de blefarofimosis tipo I?,Hipospadias,Coartación de la aorta,Menopausia prematura,Neurofibromatosis,Enfermedad de Alzheimer,C
"¿Cuál de las siguientes se caracteriza por presentar típicamente, el llamado “glaucoma de los 100 días”?",Oclusión de la arteria central de la retina,Fístula carótido-cavernosa,Desprendimiento coroideo hemorrágico,Degeneración macular asociada a la edad,Oclusión de la vena central de la retina,E
¿Qué hallazgo clínico es característico de la pupila tónica de Adie?,Parálisis sectorial del esfínter del iris,Ptosis palpebral,Heterocromía del iris,Hipersensibilidad a la apraclonidina tópica,Coloboma del iris,A
¿Cuál es el tipo más frecuente de catarata congénita?,Sutural,Polar posterior,Polar anterior,Lamelar,Capsular,D
"Mujer de 43 años, asintomática, acude a control anual. Examen: agudeza visual 20/20 ambos ojos (AO). Presión 
intraocular 24 mmHg AO. Biomicroscopía, fondo de ojo y campo visual computarizado normales en AO. Ante la 
sospecha de una hipertensión ocular que pueda terminar en un glaucoma, ¿cuál de los siguientes se considera 
factor de riesgo significativo para la conversión en glaucoma?",Cociente excavación/papila disminuido,Espesor corneal central disminuido,Raza blanca,Hipotiroidismo,Antecedente de anorexia,B
¿Cuál es la pared más gruesa de la órbita?,Lateral,Inferior,Medial,Superior,Posterior,A
¿Cuál de los siguientes lentes tiene un equivalente esférico de -5.00?,-3.00 -2.00 x 180°,-4.00 -2.00 x 90°,-5.00 +2.50 x 90°,-4.00 -4.00 x 90°,-3.00 -2.50 x 180°,B
"Mujer de 37 años con engrosamiento bilateral de glándulas lagrimales de larga evolución, eritema nodoso, 
adenopatías hiliares bilaterales y poliartralgias. ¿Cuál de los siguientes diagnósticos sería el más probable?",Linfoma,Sarcoidosis,Esclerodermia,Poliarteritis nodosa,Dermatomiositis,B
¿Cuál de las siguientes se considera una de las formas de presentación del síndrome endotelial iridocorneal?,Proliferación de células epiteliales,Ruptura de la membrana de Descemet,Ectasia corneal inferior,Atrofia progresiva del iris,Subluxación de cristalino,D
¿En cuál de los siguientes se recomienda la técnica de Fasanella-Servat?,Ptosis congénita,Blefaroespasmo,Síndrome de Horner,Miastenia gravis,Enfermedad de Graves,C
"¿Cuál de las siguientes alteraciones, se caracteriza por presentar la línea de Arlt?",Queratocono,Queratitis dendrítica,Penfigoide ocular,Tracoma,Glaucoma congénito,D
"Mujer de 35 años, con proptosis del ojo derecho lentamente progresiva, que refiere ha incrementado en su último 
embarazo. Resonancia magnética: masa tumoral, bien encapsulada dentro del cono muscular con flujo sanguíneo 
lento. ¿Cuál es el diagnóstico más probable?",Hemangioma capilar,Linfoma no Hodgkin,Fístula carótido-cavernosa,Hemangioma cavernoso,Rabdomiosarcoma,D
¿Cuál de los siguientes caracteriza a la maculopatía de Best?,Miopización,Típicamente unilateral,Inicia en la edad adulta,Electroretinograma alterado,Electrooculograma alterado,E
¿Cuál es la complicación ocular más grave del síndrome de Stevens-Johnson?,Cicatrización conjuntival,Panuveítis,Úlcera corneal perforada,Necrosis retiniana aguda,Luxación de cristalino,C
"¿Cuál es el pigmento que se encuentra dentro del epitelio pigmentario de la retina y es el responsable principal de 
la autofluorescencia del fondo de ojo?",Transducina,Rodopsina,Luteína,Zeaxantina,Lipofuscina,E
"Varón de 75 años, con baja visión 3 semanas después de cirugía de catarata con implante de lente intraocular. 
Fondo de ojo: engrosamiento retinal macular con pérdida de la depresión foveal. Angiofluoresceinografía retinal: 
hiperfluorescencia “en pétalos de flor”. ¿Cuál es el diagnóstico más probable?",Edema macular cistoide,Degeneración macular asociada a la edad,Coriorretinopatía serosa central,Distrofia macular viteliforme,Maculopatía isquémica,A
"Al realizar una ecobiometría en un ojo vitrectomizado llenado con aceite de silicona en cavidad vítrea. ¿Cuál es la 
velocidad del ultrasonido que se tendría que considerar para dicho medio?",1827 m/s,1532 m/s,980 m/s,551 m/s,332 m/s,C
¿Cuál es la conjuntivitis que se caracteriza por presentar los nódulos de Horner-Trantas?,Neonatal,Vernal,Angular,Folicular,Marginal,B
"¿Cuál es la porción de la retina neurosensorial formada por la sinapsis entre las células bipolares y las células 
ganglionares?",Membrana limitante interna,Membrana limitante externa,Capa plexiforme externa,Capa nuclear externa,Capa plexiforme interna,E
"Varón de 60 años, hipertenso, con pérdida de visión súbita e indolora en su ojo izquierdo. Fondo de ojo: en ojo 
izquierdo se evidencia un edema papilar pálido segmentario, siendo normal en el ojo derecho. La campimetría 
muestra una hemianopsia altitudinal inferior en el ojo izquierdo. ¿Cuál es el diagnóstico más probable?",Neuritis óptica anterior,Papiledema unilateral,Neuritis óptica retrobulbar,Pseudotumor cerebri,Neuropatía óptica isquémica anterior,E
¿Cuál es el patógeno que al causar retinitis muestra un aspecto típico “en pizza de queso y tomate”?,Virus de la rubéola,Toxoplasma gondii,Treponema pallidum,Bartonella henselae,Citomegalovirus,E
¿Cuál es el hallazgo típico en el fondo de ojo de una oclusión de la arteria central de la retina?,Edema macular en estrella,Edema macular quístico,Agujero macular idiopático,Mancha rojo cereza,Telangiectasias paramaculares,D
¿Cuál es la estructura que previene el reflujo lagrimal desde el saco hacia los canalículos?,Punto lagrimal superior,Válvula de Rosenmüller,Válvula de Hasner,Punto lagrimal inferior,Canalículo común,B
El principal diagnóstico diferencial del síndrome de Brown es la paresia del músculo …,oblicuo superior.,oblicuo inferior.,recto superior.,recto inferior.,recto medio.,B
"¿Cuál de los siguientes se presenta al inicio con un defecto campimétrico que afecta a ambos campos temporales 
inferiores?",Adenoma de hipófisis,Glioma del nervio óptico,Neuropatía óptica isquémica,Craneofaringioma,Papiledema,D
"Varón de 40 años con tinnitus y despigmentación cutánea, refiere baja visión desde hace 6 meses. Niega 
antecedente de trauma ocular. Examen: panuveítis granulomatosa y difusa que cursa con desprendimiento de 
retina seroso en ambos ojos. ¿Cuál es el diagnóstico más probable?",Oftalmía simpática,Granulomatosis de Wegener,Enfermedad de Whipple,Epiteliopatía pigmentaria placoide multifocal,Enfermedad de Vogt-Koyanagi-Harada,E
¿Qué tipo de exodesviación manifiesta se observa con mayor frecuencia en la población general?,Pseudoexotropía,Exotropia infantil,Duane tipo II,Exotropia intermitente,Duane tipo III,D
¿Qué tipo de rabdomiosarcoma de la órbita es el más frecuente?,Alveolar,Embrionario,Botrioide,Pleomorfo,Plexiforme,B
¿Cuáles son las acciones del músculo recto inferior en posición primaria de la mirada?,"Intorsión, elevación, abeducción","Extorsión, elevación, aducción","Depresión, extorsión, aducción","Depresión, intorsión, aducción","Extorsión, depresión, abeducción",C
¿Cuál de los siguientes tipos de láser tiene la longitud de onda más corta?,Argón,Nd:YAG,Diodo,Excímer,Kriptón,D
Las infecciones orbitarias agudas en niños pequeños se originan típicamente desde los senos…,maxilares.,esfenoidales.,frontales.,etmoidales.,malares.,D
"Mujer de 80 años con antecedente de drusas blandas maculares en evaluación anual previa, refiere 
presentar desde hace una semana, metamorfopsia y baja visión en su ojo izquierdo. ¿Cuál es el diagnóstico más 
probable?",Oclusión de arteria central de la retina,Agujero macular de espesor total,Desprendimiento vitreo posterior,Hemorragia retrohialoidea,Degeneración macular senil húmeda,E
¿Cuál de los siguientes es el signo ocular más frecuente en la miastenia gravis?,Midriasis,Lagoftalmos,Ptosis,Proptosis,Miosis,C
"¿Cuál de los siguientes sería el tratamiento más adecuado de la ptosis severa asociada a mala función del elevador 
en niños?",Resección del elevador,Suspensión frontal,Müllerectomía,Operación de Fasanella-Servat,Desinserción del elevador,B
"En la acomodación, cuando el músculo ciliar se contrae, el diámetro del anillo muscular se ……, lo que …... la 
tensión en las fibras zonulares, permitiendo que el cristalino se vuelva más esférico.",reduce / disminuye,reduce / aumenta,incrementa / aumenta,incrementa / disminuye,incrementa / no afecta,A
¿Cuál de los siguientes síndromes se asocia a coloboma del párpado superior?,Goldenhar,Pierre Robin,Dalrymple,Stickler,Wagner,A
¿Cuál es la tinción que se usa para el diagnóstico de la distrofia granular de la córnea?,Hierro coloidal,PAS,Azul alcián,Negro Sudán,Tricrómica de Masson,E
"¿Qué trastorno presenta visión borrosa transitoria monocular después de un aumento de la temperatura corporal, 
al hacer ejercicio o bañarse en agua caliente?",Degeneración macular asociada a la edad,Arritmia cardiaca,Neuritis óptica desmielinizante,Glaucoma agudo de ángulo cerrado,Coriorretinopatía serosa central,C
"Varón de 35 años con dolor crónico en la parte inferior de la espalda, presenta ojo rojo, dolor y disminución de la 
agudeza visual en el ojo izquierdo desde hace 3 días. Examen: ojo derecho normal y ojo izquierdo con inyección 
circumcorneal, precipitados retroqueráticos finos y células en la cámara anterior. ¿Cuál es el diagnóstico más 
probable?",Glaucoma agudo de ángulo cerrado,Uveítis anterior aguda asociada a HLA B-27,Queratoconjuntivitis límbica superior,Queratitis por herpes zóster,Escleritis anterior difusa necrotizante,B
¿Cuál de los siguientes lentes se usa para la gonioscopia directa?,Goldmann,Zeiss,Sussman,Posner,Koeppe,E
La retinosquisis degenerativa típica del adulto implica la división a nivel de la capa …,de fibras nerviosas.,nuclear externa.,plexiforme externa.,nuclear interna.,plexiforme interna.,C
"En un paciente que tiene exotropia con patrón en “A”, la desviación horizontal es más divergente en la mirada 
hacia …",arriba.,abajo.,la derecha.,la izquierda.,el centro.,B
¿Cuál de los siguientes músculos tiene el tendón más corto?,Oblicuo superior,Recto medial,Recto lateral,Recto superior,Recto inferior,B
"¿En cuál de los lóbulos cerebrales se ubicaría la lesión si en el examen del campo visual se comprueba una 
cuadrantanopsia homónima inferior izquierda?",Occipital izquierdo,Parietal izquierdo,Temporal derecho,Temporal izquierdo,Parietal derecho,E
"¿Cuál es la neoplasia extraocular que se presenta con más frecuencia en pacientes con antecedente de 
retinoblastoma hereditario?",Osteosarcoma,Cáncer de páncreas,Adenocarcinoma gástrico,Tumor de Wilms,Craneofaringioma,A
"El cambio refractivo transitorio debido a la hiperglicemia, se expresa como:",Hipermetropía,Astigmatismo mixto,Astigmatismo con la regla,Miopía,Astigmatismo contra la regla,D
¿Cuál es la enfermedad que podría presentar catarata “en girasol”?,Siderosis,Silicosis,Galactosemia,Drepanocitosis,Calcosis,E
"El ligamento de …… se origina por una condensación de los tejidos que rodean al músculo elevador del párpado 
y al músculo recto superior.",Lockwood,Whitnall,Soemmering,Riolano,Dalrymple,B
¿Cuál de los siguientes podría reducir la formación del humor acuoso?,Acidosis metabólica,Uso de Cafeína,Hipertensión arterial,Hipertermia,Hipotiroidismo,A
¿Cuál de las siguientes es la que más se asocia a la escleritis necrotizante?,Artritis reumatoide,Síndrome de Ehlers-Danlos,Esclerosis múltiple,Necrólisis epidérmica tóxica,Linfoma,A
¿Cuál de los siguientes tiene el mayor índice de refracción?,Córnea,Cristalino,Humor vítreo,Humor acuoso,Agua,B
"¿Cuál de las siguientes alteraciones, se caracteriza por presentar escleras de color azulado?",Iridociclitis heterocrómica de Fuchs,Epiescleritis,Osteogénesis imperfecta,Degeneración marginal pelúcida,Rosácea ocular,C
¿Cuál es un factor de riesgo para glaucoma agudo de ángulo estrecho primario por bloqueo pupilar?,Adulto joven,Cámara anterior profunda,Sexo femenino,Miopía,Longitud axial alargada,C
¿Cuál es la patología que presenta córnea guttata?,Distrofia corneal endotelial,Distrofia corneal macular,Córnea verticilada,Queratopatía lipídica,Queratocono,A
¿Cuál de las siguientes presenta una mutación en el gen ABCA4?,Retinosis pigmentaria,Glaucoma juvenil,Neuropatía óptica de Leber,Retinosquisis juvenil,Enfermedad de Stargardt,E
¿Cuál de las siguientes es la manifestación ocular más común en el síndrome de Patau?,Microftalmia,Queratocono,Epicanto,Ectropion,Dermoide,A
"Niño de 3 años con diagnóstico de ambliopía. ¿Cuál de los siguientes proporciona el mejor método para valorar 
su agudeza visual en la evaluación de la respuesta al tratamiento de la ambliopía?",Tarjetas de Teller,Cartilla de Cardiff,Test de mirada preferencial,Cartilla logMAR de Keeler,Potenciales visuales evocados,D
"Niño de 8 años con leucocoria y estrabismo en ojo derecho. Examen: agudeza visual de ojo derecho, movimiento 
de manos; en ojo izquierdo 20/20.  Biomicroscopía: uveítis anterior y vitreítis de ojo derecho. Fondo de ojo derecho, 
granuloma periférico, con exudado denso blanco grisáceo en toda la retina periférica y bandas de tracción vítreo-
retiniana; en ojo izquierdo es normal. ¿Cuál es el diagnóstico más probable?",Histoplasmosis,Oncocercosis,Cisticercosis,Sarcoidosis,Toxocariasis,E
"En la degeneración macular asociada a la edad, las drusas se encuentran entre .... y ....",la capa nuclear externa / los fotorreceptores.,los fotorreceptores / el epitelio pigmentario de la retina.,la membrana de Bruch / la coroides.,la capa nuclear interna / la capa de fibras nerviosas.,el epitelio pigmentario de la retina / la membrana de Bruch.,E
