questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Cuál es el tratamiento farmacológico inicial del status convulsivo refractario?,Fenitoina,Tiopental,Midazolan,Ácido valproico,Diazepan,C
"¿Cuál es el tratamiento del asma persistente, en el paso 3, 4 y 5?",Corticoides inhalatorios + broncodilatadores de,Montelukast +corticoides inhalatorios,Cromoglicato y corticoides inhalatorios,Corticoides orales + broncodilatadores de rescate,Omalizumab + broncodilatadores de acción,A
"Escolar de 6 años, presenta sangrado gingival persistente desde que extrajeron un diente. Laboratorio: Hb 11.0 g/dl, 
plaquetas: 280,000/ul; tiempo de coagulación 15""; tiempo de sangría 6""; tiempo de protrombina normal; tiempo de 
tromboplastina parcial prolongado. ¿Cuál es el diagnóstico?",Von Willebrand,Trombastenia de Glanzmann,Hemofilia clásica,Púrpura de Henoch Schönlein,Enfermedad de Christmas,C
"Lactante de 8 meses, presenta desde hace 2 días diarrea, vómitos e hiporexia. Examen: letárgico, pálido, extremidades 
distales frías, abdomen distendido, taquicárdico. ¿Qué alteración electrolítica explica el compromiso del sensorio?",Hipernatremia,Hipokalemia,Hiperkalemia,Hiponatremia,Hipocalcemia,D
"Lactante de 12 meses, sin antecedentes patológicos, traido por su madre a emergencia por presentar bruscamente 
fiebre alta, convulsiones tónico-clónicas generalizadas con duración de 10 minutos y recuperación de la conciencia. 
¿Cuál es el diagnóstico probable?",Convulsión febril compleja,Síncope febril,Mioclonías generalizadas,Convulsión febril simple,Estado epiléptico,D
"Según el Reglamento de Ensayos Clínicos del Perú, aprobado en 2017. ¿A qué edad en años, un niño es capaz de dar 
su asentimiento informado?",8,6,10,12,14,A
"En la evaluación de un neonato de 15 días, encuentra pobre respuesta al estímulo sonoro, catarata y persistencia de 
ductus arterioso. ¿Cuál es la infección congénita más probable?",Rubéola,Citomegalovirus,Herpes,Sífilis,Toxoplasmosis,A
"Recién nacido de parto vaginal teñido de meconio, que persiste con APGAR 0, a pesar de haberle realizado intubación 
endotraqueal, aspiración, ventilación y masaje cardiaco. ¿Qué fármaco se debe administrar?",Bicarbonato de sodio,Gluconato de calcio,Dopamina,Adrenalina,Atropina,D
"Adolescente mujer, de 14 años, presenta preocupación por su peso, quiere adelgazar y refiere estreñimiento. Pediatra 
le encuentra un IMC de 15, crecimiento de vello facial, piel seca, cabello escaso, manos y pies fríos. ¿Cuál es el 
diagnóstico?",Bulimia,Anorexia nerviosa,Hipotiroidismo,Anemia perniciosa,Insuficiencia suprarenal,B
"Niña de 2 años, con fiebre, rinorrea y tos leve. Al segundo día eritema en ambas mejillas, luego erupción macular difusa 
en tronco y zona proximal de extremidades sobre todo en superficies de extensión; se resuelve después de 3 días, sin 
descamación. Adenopatías cervicales. ¿Cuál es el diagnóstico más probable?",Sarampión,Rubeóla,Eritema infeccioso,Exantema súbito,Mononucleosis infecciosa,C
"¿Cuál es el valor de la relación entre neutrófilos abastonados y segmentados que tiene un buen valor predictivo para 
sepsis neonatal?",> 0.3,0.1,0.2,0.3,< 0.1,A
Las manchas de Koplick. ¿De qué enfermedad es signo patognomónico ?,Sarampión,Rubeóla,Exantema súbito,Síndrome de Kawasaki,Mononucleosis infecciosa,A
Ante un niño con respiración bucal y fascie adenoidea. ¿Qué examen radiológico confirma la sospecha diagnóstica?,Senos paranasales,Mastoides,Panorámica,Cavum,Tabique nasal,D
"Lactante mujer de 15 meses, traida a emergencia con cuadro clínico de infección urinaria. Laboratorio: sedimento 
urinario: más de 100 leucocitos x campo. Se toma muestra para urocultivo. ¿Cuál es el agente etiológico más probable?",Proteus mirabilis,Pseudomona sp,Klebsiella spp,Enterococcus faecalis,Escherichia coli,E
"Recién nacido a término, con FC: 60X', sin actividad respiratoria espontánea, necesita expansión pulmonar inmediata 
con ...",CPAP (presión positiva continua).,oxígeno por cánula binasal.,ventilación asistida con bolsa y máscara.,intubación endotraqueal.,oxígeno con máscara de reservorio.,C
"Lactante varón de 4 meses, llevado a Emergencia por fiebre de 3 días, vómitos, irritabilidad y disminución del apetito. 
Laboratorio: leucocitos: 18,000/ul y desviación izquierda, orina: leucocituria, estearasa leucocitaria y nitritos positivos. 
¿Cuál es el tratamiento indicado?",Gentamicina,Ampicilina,Ciprofloxacino,Ceftriaxona,Nitrofurantoina,D
"Niño con crisis asmática, recibiendo terapia en emergencia durante tres horas y persiste con dificultad respiratoria. 
Examen: sibilancias bilaterales escasas, ausencia de murmullo vesicular en tercio medio de hemitórax derecho. ¿Cuál 
es la complicación más probable?",Neumonía,Enfisema,Piotórax,Atelectasia,Neumotórax,D
"¿Qué disturbio hidroelectrolítico en un lactante deshidratado explica la distensión abdominal, con ausencia de ruidos 
hidroaéreos?",Hiperkalemia,Hipokalemia,Hiponatremia,Hipocalcemia,Hipercalcemia,B
"¿Qué encuentra en la inmunoelectroforesis de la hemoglobina (Hb) en un paciente de 6 años con sospecha de 
falciformismo?",Mínima expresión de la Hb F,Igual proporción de Hb A2 con Hb F,Predomina la Hb A2,Elevada proporción de la Hb S,Mayor proporción de Hb A que Hb A2 y Hb F,D
"Lactante de 6 meses, acude a emergencia por primer episodio de dificultad respiratoria, fiebre, tos y rinorrea, desde 
hace 18 horas. Examen: FR: 66X', FC: 128X', oximetría: 90%, TyP: sibilantes diseminados en ACP. ¿Cuál es el 
tratamiento indicado?",Salbutamol nebulizado,Solución hipertónica nebulizada,Dexametasona,Hidratación y oxigenoterapia,Salbutamol + dexametasona,D
"La bilirrubina se encuentra en varias formas en la sangre, en la ictericia del recién nacido la aparición de orina colúrica 
se debe a ...",catabolismo del Hem.,circulación de bilirrubina libre.,unión de la bilirrubina a la albúmina.,degradación de hemoglobina eritrocitaria.,ligazón a proteina z y ligandina.,C
"Niña de 15 meses, con peso: 10.5 Kg, talla: 73 cm, peso para edad: +1 DS; talla para edad: <-2 DS; peso para la talla: 
+2 DS. ¿Cómo cataloga el estado nutricional de la niña?",Sobrepeso,Obesidad y talla baja,Sobrepeso y talla baja,Talla baja,Obesidad,D
¿Qué sugiere la presencia de acantosis nigricans en adolescentes con obesidad?,Resistencia a la insulina,Síndrome de ovario poliquístico,Hipercolesterolemia,Trigliceridemia,Síndrome de Cushing,A
"¿Cuál de las siguientes inmunoglobulinas presentes en la leche materna es más beneficiosa, para prevenir las 
infecciosas intestinales en el lactante?",Ig A,Ig G,Ig M,Ig E,Ig D,A
"Neonato a término, adecuado para edad gestacional, hijo de madre no controlada, con diagnóstico de Sífilis en el último 
trimestre de embarazo. Recibió tratamiento completo con Penicilina G benzatínica, 3 semanas antes del parto. Al nacer, 
neonato asintomático, con VDRL 2 diluciones mayor que la madre. ¿Cuál es el tratamiento que debe recibir?","Penicilina G cristalina acuosa 100,000-150,000","Penicilina G benzatínica 600,000 U/sem IM por 4","Penicilina G benzatínica 600,000 U IM dosis","Penicilina G cristalina acuosa 100,000-150,000",No requiere tratamiento,D
"En una muestra de orina tomada por punción suprapúbica. ¿Cuántas unidades formadoras de colonia de un mismo 
gérmen se requiere como mínimo, para el diagnóstico de infección urinaria?","100,000","10,000","5,000","50,000","1,000",D
¿Por qué se caracteriza la prueba sanguínea de liberación de interferón gamma?,Diferencia infección de enfermedad tuberculosa,Específico para detectar Ag de M. tuberculosis,Su interpretación es más fácil en niños < 5 años,Es de menor costo,Mayores falsos positivos,B
"Pre-escolar de 4 años, desde hace una semana presenta fiebre, cefalea, mialgias y dolor faríngeo. Examen: exantema 
máculo-papular en el tronco, múltiples adenopatías cervicales e inguinales de 2x2 cm y esplenomegalia. ¿Cuál es el 
diagnóstico?",Escarlatina,Mononucleosis infecciosa,Rubéola,Kawasaki,Eritema infeccioso,B
¿Cuál es la proteína sérica predominante en la leche materna?,Alfa-lactoglobulina,Beta-lactoglobulina,Alfa-lactoalbúmina,Beta-lactoalbúmina,Caseína,C
"Lactante de 11 meses con antecedente de dos episodios de neumonía bacteriana y uno de otitis media aguda; hermano 
fallecido a los 18 meses por sepsis. ¿Cuál de las siguientes vacunas esta contraindicada?",Polio inyectable,Pentavalente,Influenza,Vacuna triple vírica,Antineumocócica,D
"¿Cuál es la enfermedad psiquiátrica pre-existente que con más frecuencia presentan los adolescentes que consuman 
el acto de suicidio?",Ansiedad crónica,Esquizofrenia,Depresión mayor,Psicosis,Esquizotimia,C
¿Cuál es el examen de laboratorio más sensible para diagnóstico de anemia ferropénica?,Ferritina sérica,Hemoglobina,Hepcidina,Hematocrito,VCM,A
"Niño de 10 años, TE: 22 hs, caracterizado por dolor abdominal en epigastrio y luego migra a abdomen inferior, fiebre, 
vómitos en 3 oportunidades y 2 episodios de diarrea. Examen: T° 38.8°C, FC: 104X', FR: 32X', abdomen: dolor 
focalizado en FID, rebote(+), TyP: MV pasa bien en ACP. Laboratorio: leucocitos: 16,000/ul, orina normal. Ecografía 
abdominal: líquido libre en cavidad. ¿Cuál es el diagnóstico probable?",Plastrón apendicular,Apendicitis aguda,Adenitis mesentérica,Gastroenteritis aguda,Diverticulitis de Meckel,B
"Niño de 7 años, hace 2 semanas presenta en las mañanas llanto al despertar y se queja de dolor abdominal para no ir 
al colegio. En el recreo se esconde para evitar que lo vea un grupo de niños mayores que se burlan de su baja estatura. 
¿Cuál es el diagnóstico más probable?",Pánico,Estress post-traumático,Depresión infantil,Ansiedad de separación,Acoso escolar,E
¿Por qué se caracteriza la Ameba histolytica?,Infectan hasta un 20% de la población mundial,Colonizan la luz del intestino delgado y pueden,"El abceso amebiano hepático, es frecuente en",Trofozoítos invaden y destruyen la mucosa,No es causa de diarrea disentérica,D
"Pre-escolar mujer de 3 años, bruscamente presenta parpadeo con giro ascendente de los ojos y caída mínima de la 
cabeza durante unos segundos, con reanudación inmediata de la actividad que estaba realizando; se repite de manera 
esporádica. EEG: descarga de punta onda lenta. ¿Cuál es el diagnóstico?",Crisis de ausencia,Epilepsia focal,Epilepsia mioclónica,Síndrome de West,Síndrome de Lennox-Gastaut,A
"¿Qué indicaría a un niño sano de 18 meses, como profilaxis post-exposición al virus varicela-zóster?.",Inmunoglobulina antivaricela-zóster (IGVZ),Vacunación hasta el 5° día post-exposición,Inmunoglobulina humana (IVIG),Ganciclovir endovenso,Aciclovir endovenoso,B
"Si un niño presenta trastorno de la respiración durante el sueño, ronquido, respiración bucal, voz nasal, hiposmia, 
hiporexia, retraso del crecimiento y pobre rendimiento escolar. ¿En qué diagnóstico sospecha?",Desviación del tabique nasal,Póliposis nasal,Sinusitis,Anillo traqueal,Hipertrofia adenoidea,E
"¿Cuál es la edad máxima en meses, para iniciar la vacunación contra rotavirus?",3 1/2,4,4 1/2,5,5 1/2,A
¿Por qué se caracterizan los niños con muy bajo peso al nacer (MBPN)?,Representan más de la mitad de las muertes,"Pesan más de 1,500 g al nacer",Siempre son productos de embarazos múltiples,La tasa de supervivencia se mantiene en la,Se asocian con alta tasa de malformaciones,A
"Neonato de 3 días de vida, pretérmino de 36 semanas, que no tolera la vía oral por cuadro de distress respiratorio, 
catalogado como taquipnea transitoria. Presenta irritabilidad, temblores de las extremidades y tetania. ¿Cuál es el 
diagnóstico más probable?",Hipercalcemia,Hipermagnesemia,Hipoglicemia,Hipocalcemia,Hiponatremia,D
¿Cuál es la terapia inicial en adolescente con dismenorrea?,Anticonceptivos,Corticoides,AINES,Anticolinérgicos,Antihistamínicos,C
"¿A qué edad en meses, el niño logra hacer una torre con 7 cubos?",18,15,12,24,20,D
"Lactante de 6 meses que inicia con rinorrea acuosa, estornudos, fiebre, hiporexia, luego tos y ronquera. Examen: FR: 
32X', FC: 120X', eutrófico, rinorrea trasparente, orofaringe congestiva, membranas timpánicas con eritema circular y 
respiración ruda bilateral. ¿Cuál es el diagnóstico?",Otitis media aguda,Bronquitis,Sinusitis,Faringitis aguda,Resfrío común,E
Lactante con diagnóstico de páncreas anular y vomitador. ¿Qué disturbio ácido-básico se produce?,Alcalosis metabólica,Alcalosis respiratoria,Acidosis metabólica,Acidosis respiratoria,Alcalosis mixta,A
"Neonato de 10 días de vida, pretérmino de 32 semanas, nacido parto vaginal. Presentó enfermedad de membrana 
hialiana que requirió ventilación mecánica invasiva durante 7 días. Actualmente presenta sospecha clínica de sepsis 
neonatal. ¿Cuál es la cobertura antibiótica que debe recibir?",Ampicilina + aminoglucósido,Aminoglucósido + ceftazidima,Vancomicina + ampicilina,Vancomicina + ceftazidima,Oxacilina + aminoglucósido,D
"Niña de 7años, presenta dolor abdominal de regular intensidad, intermitente, de 2 días de evolución, fiebre, vómitos en 
4 ocasiones y 6 episodios de diarreas líquidas. Examen: FC: 92X', FR: 32X´, T°: 38°C, decaída, no tolera vía oral, TyP: 
normal, CV: normal, abdomen: blando, depresible, dolor difuso, RHA aumentados, no signos peritoneales. Laboratorio: 
Hgma: normal, orina: negativa. ¿Cuál es el diagnóstico probable?",Apendicitis aguda,Gastroenteritis aguda,Dolor abdominal funcional,Infección urinaria,Colecistitis aguda,B
"En nuestro medio. ¿Cuál de las siguientes condiciones maternas constituye contraindicación absoluta de lactancia 
materna?",Infección tuberculosa,Infección por Hepatitis C,Infección por CMV,Infección por VIH,Ingesta de alcohol,D
"Lactante mujer de 18 meses, con episodios de diarrea a repetición, hiporexia y pobre ganancia pondoestatural. Es traida 
a emergencia con fiebre alta y vómitos alimentarios. Examen: adelgazada, pálida, signos de deshidratación leve, 
abdomen excavado. Laboratorio: reacción inflamatoria negativo. ¿En qué diagnóstico sospecha?",Infección urinaria,Diarrea bacteriana,Intolerancia a la lactosa,Intoxicación alimentaria,Gastritis,A
¿Qué exámen se debe realizar como cribado a todo recién nacido para descartar una cardiopatía cianótica?,EKG,ECG,Oximetría de pulso,RNM,RX tórax,C
¿Por debajo de qué peso en gramos se considera recién nacido de bajo peso?,3000,2500,2000,1500,1000,B
"Lactante de 11 meses, presenta durante 3 días fiebre de 39°C, que cede espontáneamente, presentando luego erupción 
máculopapular rosada no pruriginosa en tronco, que se extiende a cara y extremidades. ¿Cuál es el diagnóstico?",Roséola,Sarampión,Eritema infeccioso,Escarlatina,Rubéola,A
"Lactante de 6 meses, con fiebre, diarrea acuosa y vómitos desde hace dos días. Examen FC: 140X', FR: 50X', ojos 
hundidos, pálido, letárgico, con hipotensión arterial, ruidos cardiacos de baja intensidad, frialdad distal, llenado capilar 
lento, abdomen distendido con RHA disminuidos. ¿Qué tipo de deshidratación presenta?",Leve,Moderada,Grave sin shock,Severa con Shock,Severa sin shock,D
"Recién nacido, con inyección conjuntival y secreción. En el frotis se evidencia diplococos gram negativos. ¿Cuál es el 
tratamiento de elección?",Eritromicina,Cotrimoxazol,Cloranfenicol,Ceftriaxona,Tetraciclina,D
En intoxicación por plomo. ¿A partir de que concentración sanguínea se recomienda el tratamiento farmacológico?,>= 45 ug/dl,>= 25 ug/dl,>= 55 ug/dl,>= 35 ug/dl,>= 65 ug/dl,A
"Pre-escolar de 5 años, con anasarca, oliguria y dificultad respiratoria moderada. Examen: FC: 104X',FR: 36X', PA: 
90/50 mmHg, fascies abotagada, TCSC: edema pretibial 3+/4+, TyP: disminución del MV en bases, CV: Ruidos 
cardiacos normales. Laboratorio: albúmina: 1.6 g/dl, colesterol: 290mg/dl, creatinina: 1 mg/dl. ¿Cuál es el diagnóstico 
probable?",Síndrome nefrótico,Síndrome nefrítico,Insuficiencia renal aguda,Insuficiencia cardiaca congestiva,Insuficiencia renal crónica,A
