questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Cuál es el estado refractivo que se presenta con más frecuencia al nacimiento?,Miopía leve,Astigmatismo,Emetropía,Hipermetropía,Alta miopía,D
¿Cuál de las siguientes es una característica de la retinopatía de la prematuridad?,En el estadío 5 se presenta desprendimiento de,Su tratamiento es solo con laserterapia en,Se asocia a ángulo kappa positivo por un arrastre,La zona 1 tiene un diámetro variable,La enfermedad plus consiste en tracción retinal,C
"¿Qué tipo de colágeno, forma principalmente la cápsula del cristalino?",II,V,IV,VIII,XI,C
"Mujer de 33 años, obesa, desde hace 6 meses presenta episodios de cefalea, vómitos y amaurosis fugaz. Examen: 
agudeza visual 20/20 y discos ópticos elevados en ambos ojos. Resonancia magnética del cerebro es referida como 
normal. ¿Cuál es el diagnóstico más probable?",Neuropatía óptica isquémica,Neuritis óptica,Papilopatía diabética,Pseudotumor cerebri,Neurorretinitis,D
¿Cuál es la característica del estrabismo con patrón en A o en V?,La hiperfunción del oblicuo inferior se asocia a,La acción aumentada del recto medial en la,La debilidad de los rectos laterales en la,Hipofunción del oblicuo superior se compensa,La hipofunción de los rectos superiores produce,E
¿Qué patógeno se asocia más frecuentemente a blefaritis angular?,Actinomyces israelii,Moraxella lacunata,Pseudomonas aeruginosa,Streptococcus pyogenes,Corynebacterium diphtheriae,B
"En la degeneración macular relacionada con la edad. ¿Cuál es el tipo de drusas que tiene mayor probabilidad de 
progresar a neovascularización coroidea?",Dura,Blanda,Cuticular,Calcificada,Atrófica,B
¿Cuál es el procedimiento en la corrección quirúrgica del nistagmus horizontal?,Alejar el punto nulo de la posición primaria de la,Desplazar los ojos hacia arriba,Desplazar los ojos hacia la dirección de la tortícolis,Desplazar los ojos a la posición preferida de la mirada,Alejar los ojos de la posición primaria de la mirada,C
¿Cuál es la composición de las partículas que se acumulan en el gel vítreo de los pacientes con hialosis asteroidea?,Colesterol,Calcio,Amiloide,Hierro,Cobre,B
¿Por qué se caracterizan los hemangiomas capilares de la órbita?,Son los tumores orbitarios más frecuentes en adultos,Suelen tener un flujo de sangre bajo,Son tumores benignos primarios de la órbita en niños,La mayoría de estos tumores son profundos,Los más superficiales tienen textura dura y de color,C
¿Cuál es una característica de la obstrucción congénita del conducto nasolacrimal?,Es usual que produzca celulitis preseptal,Es secundaria a conjuntivitis bacteriana,La prueba con fluoresceina está contraindicada,Los síntomas aparecen en los primeros dos,La mayoria de casos requieren corrección,D
"¿Cuál es la patología que se presenta como una masa indolora de crecimiento progresivo, cuando se localizan en la 
conjuntiva se muestran como una lesión asalmonada característica?",Hemangioma,Melanoma,Lipoma,Linfoma,Adenoma,D
"Varón de 22 años, alto, delgado, con extremidades largas y aracnodactilia; acude por pérdida súbita de la visión del ojo 
derecho. Tiene hermano con lesión similar. Examen: cristalino subluxado en dicho ojo. Ante la sospecha de un defecto 
genético. ¿Cuál es la molécula que se compromete en este caso?",Ceruloplasmina,Galactosidasa,Fibrilina,Hexosaminidasa,Colágeno,C
El melanocitoma de la papila óptica es un:,Coristoma,Sarcoma,Carcinoma,Teratoma,Hamartoma,E
"Lactante con catarata congénita, sordera y anomalías cardiacas. Ante la sospecha de una infección intrauterina. ¿Cuál 
es el agente patológico más probable?",Virus de rubéola,Citomagolovirus,Herpes simple,Toxoplasma gondii,Treponema pallidum,A
¿Cuál de las siguientes localizaciones del melanoma maligno intraocular es de mejor pronóstico?,Pars plicata,Pars plana,Coroides,Iris,Extraescleral,D
"Varón de 30 años, hace 8 meses se le realizó cirugía de fractura de órbita izquierda, acude por diplopía. Examen: 
supraversión aumentada e infraversión limitada en ojo izquierdo. Test de ducción forzada en ojo izquierdo: negativo. 
¿Cuál es el diagnóstico en el ojo izquierdo?",Atrapamiento del recto inferior,Hiperfunción del oblicuo superior,Paresia traumática del recto superior,Atrapamiento del recto superior,Paresia traumática del recto inferior,E
¿Por qué se caracteriza el glioma del nervio óptico?,No compromete el quiasma,Afecta principalmente en la primera década de vida,La quimioterapia con vincristina es ineficaz,Se caracteriza por proptosis axial dolorosa,Mayoría de casos evolucionan de forma agresiva,B
¿Cuál es la característica de la retinopatía asociada al cáncer?,Tiende a ser unilateral,No parecen relacionarse con autoantígenos contra la,De evolución lenta con compromiso visual mínimo,Causada por apoptosis de las células retinales,El Ca de mama de células pequeñas es la causa más,D
"El arco senil, histológicamente presenta depósito ...",de cobre en la membrana de Descemet.,estromal de lípidos.,de hierro en la membrana de Bowman.,estromal de calcio.,estromal de plata.,B
El síndrome de Irvine-Gass se produce después de la cirugía de la catarata. ¿En qué consiste?,Agujero macular,Desprendimiento coroideo,Edema macular cistoide,Hemovitreo,Glaucoma a células fantasmas,C
¿Qué forma de rabdomiosarcoma es la de peor pronóstico?,Embrionario,Alveolar,Botrioide,Pleomorfo,Plexiforme,B
¿Cuál es la forma de artritis reumatoidea juvenil que se asocia más frecuentemente a la iridociclitis?,Poliarticular,Enfermedad de Still,Pauciarticular,Nodular,Heterocrómica,C
"Varón de 30 años, con baja visión de ojo derecho, presenta edema de nervio óptico y estrella macular. ¿Cuál es el 
organismo causal más probable?",Mycobacterium leprae,Toxoplasma gondii,Candida albicans,Histoplasma capsulatum,Bartonella henselae,E
"¿Qué sistema de clasificación se usa, para evaluar la configuración del ángulo de la cámara anterior?",Schwalbe,Schwann,Schlemm,Schnyder,Spaeth,E
"Varón de 28 años, con dolor ocular progresivo en ojo derecho que se asocia a edema palpebral de hace 5 días. Examen: 
agudeza visual 20/70 en dicho ojo, con proptosis, oftalmoplejía y dolor a la palpación; además se evidencia secreción 
purulenta por vía nasal. ¿Cuál es el diagnóstico más probable?",Rabdomiosarcoma,Neuroblastoma,Celulitis orbitaria,Enfermedad de Graves,Sarcoidosis,C
"Neonato, en UCI presenta secreciones conjuntivales abundantes y test de Seidel positivo. Ante la sospecha de un 
germen agresivo que no requiere lesión epitelial previa para provocar una úlcera corneal. ¿Cuál es el probable agente 
causal?",Chlamydia trachomatis,Pseudomonas aeruginosa,Staphilococcus aureus,Streptococcus pneumoniae,Neisseria meningitidis,E
¿Cuál de las siguientes asociaciones en relación a las diferentes etiologías de la catarata congénita es correcta?,La galactosemia presenta hipoplasia del nervio óptico,La rubéola congénita se acompaña de retinopatía en,El síndrome de Down se caracteriza por microfaquia,El síndrome de Edwards presenta macrocórnea,La infección por citomegalovirus presenta periflebitis,B
¿Cuál es la característica de la parálisis diabética del tercer par craneal?,Aducción en posición primaria de la mirada,Limitación de la abeducción,Usualmente no compromete la pupila,Midriasis en el ojo contralateral,No se compromete el párpado,C
"Mujer de 50 años, con hinchazón tensa, eritematosa y dolorosa del párpado inferior que se extiende a la región nasal. 
Examen: secreción purulenta por el punto lagrimal inferior. ¿Cuál es el diagnóstico más probable?",Celulitis orbitaria,Dacriocistocele,Absceso subperiostico,Mucocele,Dacriocistitis,E
¿Cuál es la localización menos frecuente del carcinoma de células basales?,Párpado inferonasal,Canto lateral,Párpado superior,Canto medial,Párpado inferior,B
La tasa de producción normal del humor acuoso en el ser humano es aproximadamente … μl/min.,7,2,9,10,15,B
¿A qué nivel se realiza la fototransducción?,Núcleo de los fotoreceptores,Segmentos externos de los fotoreceptores,Células bipolares hiperpolarizantes,Membrana limitante interna,Células ganglionares,B
Los colobomas del iris muestran localización típica en forma de lágrima con la cola en dirección:,Inferotemporal,Superonasal,Inferonasal,Superotemporal,Superior a horas 12,C
¿Cuál es el patógeno que se asocia a epidemias de conjuntivitis hemorrágica aguda?,Molluscum contagiosum,Corynebacterium diphtheriae,Enterovirus 70,Vibrio cholerae,Virus de la influenza,C
"Varón de 25 años, con compromiso traumático de lóbulo temporal izquierdo. ¿Cuál es la lesión campimétrica que afecta 
al ojo izquierdo?",Cuadrantanopsia nasal superior,Hemianopsia altitudinal inferior,Cuadrantanopsia temporal inferior,Hemianopsia temporal,Cuadrantanopsia temporal superior,A
"Varón de 30 años, hace 7 días sufre trauma ocular penetrante con prolapso de úvea por astilla de madera en ojo 
derecho. A los 3 meses de la reparación quirúrgica presenta visión borrosa y nódulos de Dallen-Fuchs en la 
oftalmoscopía de ambos ojos. ¿Cuál es el diagnóstico más probable?",Sarcoidosis,Trauma no diagnosticado,Oftalmía simpática,Necrosis retiniana aguda,Vogt-Koyanagi-Harada,C
"Mujer de 65 años, hace 2 días se le realizó cirugía reparadora de ptosis de párpado superior en ojo derecho. Examen: 
fenómeno de Bell muy débil en dicho ojo. ¿Cuál es la complicación que se espera en esta situación?",Queratitis neurotrófica,Parálisis facial,Paresia del recto superior,Queratitis por exposición,Exoftalmos,D
"Varón de 60 años, hipermétrope, con dolor ocular súbito en ojo derecho. Examen: midriasis fija, congestión ocular, 
edema corneal y presión ocular elevada. ¿Cuál de los siguientes fármacos está contraindicado?",Timolol,Pilocarpina,Manitol,Atropina,Acetazolamida,D
¿Cuál es la longitud anteroposterior promedio en mm del ojo en el recién nacido?,17,23,11,20,14,A
¿Qué caracteriza a la endotropia acomodativa?,Todas son adquiridas,Inician generalmente en la adolescencia,No tienen relación con la herencia,La refractiva se corrige con lentes esféricos,No cursan con ambliopía,A
¿Cuál es el germen que se encuentra con más frecuencia en la queratopatía cristalina infecciosa?,Haemophilus influenza,Chlamydia trachomatis,Klebsiella pneumoniae,Streptococcus viridans,Neisseria gonorrhoeae,D
¿Cuál es la manifestación más común de las paperas?,Queratitis,Dacrioadenitis,Blefaritis,Retinitis,Vitreitis,B
"Varón de 32 años, con diplopía y disminución de la visión en el ojo derecho secundario a accidente automovilístico. 
Examen del OD: agudeza visual 20/100, esotropia, proptosis, fondo de ojo: edema de papila con dilatación y tortuosidad 
venosa, presencia de soplo al auscultar la órbita derecha, ojo izquierdo normal. ¿Cuál es el diagnóstico más probable?",Oftalmopatía de Graves,Celulitis preseptal,Fístula carótido-cavernosa,Dacrioadenitis,Isquemia del segmento anterior,C
¿Cuántas capas tiene la membrana de Bruch?,5,1,3,7,4,A
"En la angiografía retiniana con fluoresceína sódica, dicha sustancia, emite una luz fluorescente a una longitud de onda 
de ... nm.",520 - 530,465 - 490,790 - 805,365 - 380,690 - 685,A
"De acuerdo al desarrollo embriológico normal del ojo, los capilares de la retina llegan a la porción nasal de la ora serrata, 
al mes ..... de edad gestacional.",9,7,6,8,5,D
¿Cuál es el lugar donde se ofrece la mayor resistencia al flujo del humor acuoso?,Malla esclerocorneal,Malla uveal,Pared externa de canal de Schlemm,Venas acuosas,Tejido conectivo yuxtacanalicular,E
En el desarrollo embriológico del ojo. ¿De dónde procede el músculo esfínter del iris?,Mesodermo,Cresta neural,Neuroectodermo,Ectodermo superficial,Mesénquima,C
La sutura de fijación posterior de Faden del recto superior se usa para corregir...,síndrome de Duane.,oftalmoplejia internuclear.,síndrome de Möbius.,desviación vertical disociada.,fibrosis de la vaina del oblicuo superior.,D
¿Cuál es el signo de la papila que tipifica a la hipoplasia del nervio óptico?,Megalopapila,Coloboma,Foseta óptica,Doble anillo,Drusas,D
¿Qué arteria o arterias irrigan la porción prelaminar del nervio óptico?,Central de la retina,Ciliares cortas posteriores,Ciliares largas anteriores,Meningeas,Etmoidal,B
"Varón de 56 años, anticoagulado, que luego de levantamiento de una carga pesada presenta disminución de la visión. 
Fondo de ojo: hemorragias múltiples bajo la membrana limitante interna en la zona de la mácula en ambos ojos. ¿Cuál 
es el diagnóstico más probable?",Degeneración macular asociada a la edad,Coriorretinopatía serosa central,Retinopatía diabética,Retinopatía de Valsalva,Estrías angioides,D
"Mujer de 69 años, con artritis reumatoide, con dolor moderado, enrojecimiento y disminución de la visión del ojo 
izquierdo. Examen: queratitis ulcerativa periférica. ¿Qué otra patología se puede agregar a la lesión del ojo y que se 
relacione con la enfermedad reumatoide?",Pseudoexfoliación,Agujero macular,Exoftalmos,Escleritis,Iris Plateau,D
La conjuntivitis alérgica es una reacción de hipersensibilidad tipo:,II,III,I,IV,V,C
¿Cuál de las siguientes es parte de la triada clásica del síndrome de Reiter?,Iritis,Escleritis,Glaucoma,Conjuntivitis,Queratitis,D
¿Cuál es la característica de la enfermedad de Coats?,Telangiectasia retiniana idiopática con exudación,Hay un marcado predominio femenino,Telangiectasia solo en periferie de retina,No cursa con desprendimiento de retina exudativo,Frecuente neovascularización del segmento,A
"Varón de 25 años, en el que se descarta estrabismo manifiesto. En prueba de fijación lejana con las cuatro luces de 
Worth: refiere ver cuatro luces. Se concluye que el paciente tiene...",visión binocular única.,supresión derecha.,supresión izquierda.,diplopía.,supresión alternante.,A
"Mujer de 79 años, operada en tres oportunidades de ""chalazion"", localizados en el mismo lugar del párpado superior 
izquierdo. Examen: párpado engrosado con lesión nodular dura de color amarillento que infiltra la dermis. Desea 
operarse por cuarta vez. ¿Cuál es el diagnóstico más probable?",Melanoma maligno,Carcinoma de células basales,Carcinoma epidermoide,Carcinoma de células sebáceas,Queratoacantoma,D
De las siguientes enfermedades fúngicas de la órbita. ¿Cuál es la más frecuente?,Aspergilosis,Candidiasis,Cromomicosis,Ficomicosis,Micetomas,D
La vasculatura fetal persistente se asocia a:,Simblefaron,Microftalmia,Vitíligo,Papiledema,Hifema,B
"Neonato que presenta epífora, fotofobia y blefaroespasmo. ¿Cuál es el hallazgo ocular que corresponde con el 
diagnóstico más probable?",Prueba de Jones positiva,Estrias de Haab,Microcórnea,Hipoestesia corneal,Aniridia,B
"Varón de 30 años, con amaurosis del ojo derecho posterior a sección traumática de nervio óptico. El ojo izquierdo no 
presenta lesiones. ¿Cómo se presentan las pupilas al examen de las reacciones pupilares?",Anisocóricas con midriasis mayor en OD,Anisocóricas con miosis mayor en OI,Se encuentran isocóricas,Pupila de OD no presenta reflejo consensual,Ambas pupilas no responden al estímulo,C
¿Cuál de las siguientes alteraciones corresponde al síndrome de Horner congénito?,Hiperhidrosis,Nevus de iris,Retracción palpebral,Miosis,Estrabismo,D
¿Cuál es la característica de las drusas del nervio óptico?,La mayoría no presentan alteraciones campimétricas,Son unilaterales con mayor frecuencia,Se pueden asociar a retinosis pigmentaria,Drusas enterradas son más frecuentes en adultos,Son de crecimiento rápidamente progresivo,C
¿En qué tipo de glaucoma es más efectiva la trabeculoplastia con láser de argón?,Pigmentario,Congénito,Agudo,Neovascular,Traumático,A
"Mujer de 47 años, acude a refracción por presbicia. Examen: anisocoria con midriasis, movimientos vermiformes de 
borde pupilar y pobre respuesta a la luz en el ojo derecho, ojo izquierdo normal, movimientos oculares sin alteración. La 
alteración pupilar se conoce como pupila de:",Marcus Gunn,Adie,Argyll Robertson,Wernicke,Weber,B
¿A qué nivel ocurre usualmente la obstrucción congénita del sistema de drenaje lagrimal?,Válvula de Rosenmüller,Canalículo común,Saco lagrimal,Ligamento cantal medial,Válvula de Hasner,E
¿Cuál es la zona más delgada de la cápsula del cristalino?,Ecuatorial superior,Anterior,Ecuatorial inferior,Posterior,Anterior paracentral,D
En cuanto al síndrome de Duane se piensa que es una anomalía del desarrollo del … par craneal.,VI,III,IV,VII,V,A
¿Cuál es el serotipo de la Chlamydia trachomatis que causa la conjuntivitis de inclusión del adulto?,A–C,D–K,"L1, L2, L3","3,4 y 7","8, 19 y 37",B
¿Cuál es la indicación quirúrgica de la intervención de Knapp?,Ptosis congénita que no mejora con técnica Fasanella,Blefaroplastía superior,Carcinoma basocelular,Reconstrucción palpebral en defectos graves,Parálisis del oblicuo superior y recto superior en el,E
¿Cuál es la causa hereditaria más frecuente de desprendimiento de retina en niños?,Síndrome de Stickler,Síndrome de Wagner,Retinopatía de la prematuridad,Amaurosis congénita de Leber,Distrofia vitreorretiniana de Goldmann-Favre,A
El antagonista contralateral del músculo recto superior del ojo derecho es el ... del ojo izquierdo:,oblicuo superior,oblicuo inferior,recto inferior,recto superior,recto medial,A
"En la conmoción retiniana, cuando se evidencia un área de blanqueamiento retiniano a nivel de la mácula, recibe la 
denominación de edema de:",Bonnet,Cogan,Paton,Berlín,Lander,D
"Frente a la sospecha de una úlcera corneal micótica, luego del examen microbiológico del raspado corneal se plantea 
el uso de un fármaco que se encuentre en el grupo de los polienos. ¿Cuál de los siguientes es el que se recomienda?",Flucitosina,Ketoconazol,Natamicina,Fluconazol,Miconazol,C
"Mujer de 65 años, con dolor y enrojecimiento del párpado inferior izquierdo, con secreción purulenta permanente por 
ese ojo. Examen: salida de material granular abundantes al presionar sobre el canalículo lagrimal inferior. ¿Cuál es la 
composición más probable de dichos gránulos?",Colesterol,Fosfato,Ferritina,Azufre,Zinc,D
¿Cuál es característica de la parálisis del músculo oblicuo inferior?,El test de ducción forzada es positivo,Se describe como elevación insuficiente en,Se acompaña de hipofunción del oblícuo superior,Tiene un patrón en V,Tiene un patrón en A,E
¿Cuál es la característica del glaucoma congénito?,Es más frecuente en varones,Es unilateral en dos tercios de los pacientes,Se produce en 1 de cada 1000 nacimientos,Es más frecuente en la raza asiática,Debuta a los 3 a 4 años de edad,A
¿Cuál es el tipo de reacción de hipersensibilidad que se presenta en la queratitis disciforme?,II,I,IV,III,V,D
¿Cuál de los siguientes se considera el agente causal más frecuente de endoftalmitis postoperatoria aguda?,Haemophilus influenzae,Staphilococcus epidermidis,Propionibacterium acnes,Klebsiella pneumoniae,Escherichia coli,B
"Mujer de 72 años, muestra fibrosis conjuntival subepitelial, simbléfaron, bandas conjuntivales fibróticas. ¿Cuál es el 
diagnóstico más probable?",Conjuntivitis de inclusión,Conjuntivocalasia,Carcinoma epidermoide invasivo,Penfigoide ocular cicatricial,Granulomatosis de Wegener,D
"¿Cuál de las siguientes se asocia a la presentación de catarata en ""árbol de navidad""?",Distrofia miotónica,Diabetes,Galactosemia,Glaucoma agudo,Trauma contuso,A
"En los casos agudos del seudotumor orbitario con componente de miositis, los tendones de los músculos extraoculares...",se encuentran adelgazados.,se necrosan.,pueden estar engrosados.,se calcifican.,no se comprometen.,C
¿Cuál es el poder en dioptrías de un lente esférico positivo cuya distancia focal es 12.5 cm?,25,8,12.5,4,1.25,B
¿Cuál de los siguientes defectos del campo visual es el más precoz en el desarrollo del glaucoma?,Escotomas paracentrales,Cuña temporal,Escotoma centrocecal,Hemianopsia temporal,Escotoma anular,A
"Varón de 48 años, alcohólico crónico, hace tres meses con disminución progresiva de la agudeza visual bilateral. 
Examen: agudeza visual 20/400, alteración de la visión de colores, palidez de papila y en la campimetría escotoma 
cecocentral en ambos ojos. ¿Cuál es el diagnóstico más probable?",Neuropatía óptica de Leber,Papila de Bergmeister,Craneofaringioma,Neuropatía óptica nutricional,Adenoma de hipófisis,D
¿Cuál es el defecto del campo visual más característico de la neuritis óptica?,Arcuato,Paracentral,Escalón nasal,Escotoma central,Altitudinal,D
¿Cuál es la característica de la dacriocistitis aguda?,Generalmente es por obstrucción del conducto,Las bacterias gramnegativas son las más frecuentes,Las bacterias grampositivas son más comunes en,La canaliculotomía es el tratamiento de elección,Son comunes los gérmenes atípicos,A
¿Cuál es la causa más frecuente de ceguera?,Catarata,Glaucoma,Tracoma,Retinopatía diabética,Xeroftalmía,A
