questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Cuál es la neoplasia primaria intracraneal más frecuente?,Meduloblastoma,Ependimoma,Craneofaringioma,Meningioma,Oligodendroglioma,D
¿Cuál es la neoplasia en la que se encuentran los cuerpos de Shiller-Duval?,Coriocarcinoma,Carcinoma embrionario,Teratoma maduro,Tumor de saco vitelino,Seminoma,D
¿Cuál es el factor antiangiogénico producido por las células neoplásicas?,Angiostatina,Factor de crecimiento de fibroblasto,Factor de crecimiento tumoral,Factor de crecimiento derivado de plaquetas,Interleucina 1,A
¿Cuál es la localización más frecuente del rabdomiosarcoma?,Cabeza y cuello,Paratesticular,Vulva,Vagina,Vejiga,A
¿Cuál de los tumores de las glándulas salivales mayores es maligno?,Adenoma monomorfo,Adenoma de células basales,Oncocitoma,Linfoepitelioma,Tumor de Warthin,D
¿En cuál de las siguientes localizaciones el tofo úrico es más frecuente?,Palmas,Cartílago nasal,Plantas,Riñones,Tendones,B
¿Cuál es el estadío patológico del tumor primario de cabeza y cuello que no se puede evaluar?,T3,T1,Tx,T4,T0,C
¿Cuál es la ubicación más frecuente del ependimoma en un adulto joven?,Infratentorial lateral,Espinal alto,Espinal bajo,Supratentorial,Infratentorial medial,A
"Lactante de 7 meses, con masa tumoral en el puente de la nariz de 2 cm. AP: estructura fibrilar laxa, no encapsulada y 
elementos celulares de aspecto glial. Inmunohistoquímica: PAGF (+) y proteína S100 (+). ¿Cuál es el diagnóstico más 
probable?",Glioma nasal,Neurofibroma,Meningioma ectópico,Encefalocele,Meningioma cutáneo,A
¿Cuál es la enfermedad metabólica sin cirrosis asociada a alto riesgo de carcinoma hepatocelular?,Galactosemia,Virus de la hepatitis B,Síndrome de Alagelli,Tirosinemia hereditaria,Hemocromatosis,D
¿Cuál es el cuadro histológico más frecuente del cáncer de páncreas?,Quístico mucinoso,De células acinares,Neuroendocrino,Papilar intraductal,Ductal,E
El estadio patológico para el cáncer gástrico precoz Tipo 0 IIa corresponde macroscópicamente a ...,excavado.,plano.,elevado superficial.,depresión superficial.,sobresaliente.,C
"Niño de 10 años, presenta a nivel de miembro superior derecho pápulas de hasta 3 mm, planas de color carne, 
agrupadas. Histología: infiltrado compuesto por histiocitos y células gigantes aisladas, circunscrito a una papila dérmica. 
¿Cuál es el diagnóstico más probable?",Impétigo,Liquen plano,Pitiriasis liquenoide aguda,Liquen nítido,Xantogranuloma juvenil,D
¿Qué indica el estadío patológico T3 del cáncer colo-rectal?,Tumor invade la submucosa,Invasión a otros órganos,Invasión del peritoneo visceral,Tumor invade y atraviesa la muscular propia,Tumor invade la muscular propia pero no la,D
¿Qué capa de la pared del colon se afecta en la colitis ulcerosa?,Serosa,Mucosa y submucosa,Submucosa,Transparietal,Muscular,B
"¿Cuál es el serotipo de PVH que frecuentemente se asocia al cáncer de cuello uterino, pene, ano y vulva?",40,42,6,16,11,D
"Varón de 54 años, operado de hernia por laparoscopía, a pesar del pequeño tamaño de las incisiones, la cicatrización 
de las heridas es mala. Su dieta habitual tiene poco valor nutricional y es deficiente en vitamina C. ¿La síntesis de cuál 
de los siguientes componentes de la matriz extracelular es la más afectada por esta carencia?",Laminina,Fibronectina,Integrina,Colágeno,Elastina,D
¿Qué síndrome se asocia al cáncer endometrial hereditario?,Poliposis múltiple,Peutz-Jeghers,Lynch,Li-Fraumen,Paraneoplásico,C
¿Cuál es el gen asociado al linfoma de Burkit?,BCL2,CDK6,BCL1,MYC,JAK2,D
¿Cuál es el cáncer del intestino delgado más frecuente?,Carcinoide,Estroma gastrointestinal,Linfoma,Adenocarcinoma,Leiomiosarcoma,A
¿Cómo se conoce a la inmunidad de una infección después de haberse recuperado de ella?,Activa natural,Activa artificial,Pasiva,Pasiva natural,Natural,A
"Mujer de 62 años, con epitelio cervical hiperplásico, carece de madurez, relación núcleo citoplasma alta, núcleos ovales 
con frecuentes surcos. Expresa positividad para CK13, CK17, CK18 y negatividad para CK20. ¿Qué tipo de epitelio 
metaplásico es probablemente observado?",Tubárica,Escamosa madura,Escamosa inmadura,Células transicionales,Ascendente,D
¿Cuál es el carcinógeno del tabaco y del humo de tabaco?,Naftaleno,1-aminonaftaleno,Hidrazina,Formaldheido,Etil bencina,D
¿Cuál es el agente infeccioso implicado en la leucemia linfoma de células T del adulto?,Helicobacter pylori,HTLV1,EBV,Herpes humano 8,Hepatitis B,B
¿Cuál de los siguientes marcadores de histoquímica utilizaría para demostrar presencia de células plasmáticas?,Gomori,Verde metil pironina,Grocott,Plata metaminada,PAS,B
"Mujer de 19 años, desarrolla irritación de garganta y fiebre el día anterior. Examen: eritema y edema faríngeo. 
Laboratorio: leucocitosis. Se administra naproxeno. ¿Cuál de los siguientes elementos de la respuesta inflamatoria 
aguda afecta más éste fármaco?",Fagocitosis,Migración,Vasodilatación,Quimiotaxia,Leucocitosis,C
¿Cuál de los linfomas de células precursoras B presenta frecuente afección mediastinal y cuadro leucémico?,Enfermedad de Hodgkin,Micosis fungoide,Linfoma linfoblástico,Linfoma de Burkit,Linfoma de células T del adulto,D
¿Cuál es el derivado del ácido araquidónico que se libera durante la anafilaxia?,Catecolamina,Cinina,Prostaglandina,Factor activador plaquetario,Serotonina,C
¿Cuál de las siguientes enfermedades está relacionada con una hipoactividad de linfocitos Ts?,Lupus eritematoso sistémico,Fiebre reumática,Artritis reumatoide,Encefalomielitis alérgica,Glomerulonefritis posestreptocócica,A
¿En cuál de las lesiones se encuentra frecuentemente la monocitosis?,Infestación por parásitos,Infecciones crónicas,Infecciones piógenas,Fiebre de heno,Leucemia mieloide crónica,B
"En el área de una incisión quirúrgica, las células endoteliales elaboran factor de crecimiento endotelial vascular. Existen 
brotes con migración de células endoteliales a la herida para establecer nuevos capilares. ¿Cuál de las siguientes 
proteínas es la más importante para facilitar el movimiento de las células endoteliales?",Citoqueratina,Laminina,Miosina,Desmina,Actina,E
¿Cuál es el panel de inmunohistoquímica para el diagnóstico de linfoma folicular?,CD19 (-) CD20 (-) CD10 (-) BCL6 (-),CD10 (-) CD20 (-) CD10 (-) BCL6 (+),CD19 (-) CD20 (+) CD10 (+) BCL6 (-),CD19 (+) CD20 (+) CD10 (+) BCL6 (+),CD19 (+) CD20 (+) CD10 (+) BCL6 (-),D
¿Cuál de los siguientes patógenos puede atravesar la barrera placentaria y causar infección en el feto?,Listeria monocytogenes,Streptococcus pneumoniae,Bacillus aureus,Bordetella parapertusis,Enterococcus faecalis,A
¿Cuál es el síndrome congénito más asociado a cardiopatía congénita?,Turner,Down,Di Geoge,X frágil,Edward,B
¿Cuál es el virus que no produce inclusiones citoplasmáticas al observarse con microscopio óptico?,VHB,Herpes virus,Varicela zoster,Citomegalovirus,Epstein-Barr,E
La acrodermatitis enteropática se presenta por déficit de ...,zinc.,cobre.,hierro.,flúor.,yodo.,A
"Niño de 2 años, con retraso del crecimiento desde la lactancia, macroglosia, hernia umbilical y retraso intelectual. ¿Cuál 
de las siguientes hormonas es la deficitaria?",Tirosina,Noradrenalina,Somatostatina,Insulina,Cortisol,A
¿Cuál es un tumor Astrocítico?,Oligodendroglioma,Gangliocitoma,Ependimoma,Glioblastoma,Meningioma meningotelial,D
"Varón de 14 años, presenta fiebre, dolor de garganta y adenopatía cervical, posteriormente desarrolla hepatomegalia y 
esplenomegalia, que dura 2 meses. El frotis de sangre periférica muestra leucocitosis con linfocitos atípicos. ¿Cuál de 
los siguientes tipos celulares es más probable que elimine las células con infección virica?",Linfocitos CD4+ colaboradores,Neutrófilos polimorfonucleares,Linfocitos CD8 citotóxico,Macrófagos epitelioides,Células plasmáticas secretoras de IgG,C
¿Dónde se ubican los cuerpos glómicos que con mayor frecuencia dan origen al paraganglioma?,Laringe,Nasofaringe,Órbita,Óseos carotideos,Cavidad nasal,D
"Madre encuentra sangre en la ropa interior de su hijo de 4 años. Examen: presencia de masa rectal. Rectoscopía: pólipo 
de superficie lisa y pediculada de 1.5 cm de diámetro. AP: criptas enquistadas llenas de mucina y restos inflamatorios 
sin displasia. ¿Cuál es el diagnóstico más probable?",Poliposis adenomatosa familiar,Síndrome de Peutz-Jeghers,Síndrome de Lynch,Síndrome de Gardner,Pólipo juvenil,E
¿Cuál es el rasgo histopatológico dominante en el síndrome de Guillain-Barré?,Inflamación del nervio periférico,Hipertrofia de fibras musculares,Degeneración walleriana,Atrofia por denervación,Fibrosis endoneural,A
¿Cuál es el gen que tiene predisposición familiar en el cáncer de ovario?,BCL2,PAX5/IGH,TP53,RAD51D,CDK6,D
¿Cuál es el tipo de cáncer más frecuente en la uretra masculina?,Adenocarcinoma,Escamoso,De células de Merckel,Urotelial,Indiferenciado,B
"Mujer alumbra natimuerto de 33 semanas, gestaciones previas normales. Necropsia: feto hidrópico, organomegalia 
pronunciada, necrosis extensa del cerebro con patrón periventricular y calcificaciones locales. ¿Cuál es la infección 
congénita más probable?",VIH,Virus del herpes simple,Listeria monocitogenes,Citomegalovirus,Streptococcus B,D
¿Cuál de las siguientes glomerulopatías se asocia a vasculitis autoinmune sistémica?,Poliarteritis nodosa,Glomerulonefritis por IgA,Glomerulonefritis mesangioproliferativa,Glomerulonefritis focal y segmentaria,Glomerulonefritis posestreptocócica,A
¿Cuál es la causa del edema en la insuficiencia cardíaca?,Disminución de la presión oncótica,Bloqueos linfáticos,Aumento de la presión hidrostática,Contracción de células endoteliales,Neoformación vascular,C
"Varón de 16 años, con fiebre, pérdida de peso, malestar general, tumor en la metáfisis del femur y fractura patológica. 
¿Cuál es el diagnóstico más probable?",Condroblastoma,Osteosarcoma,Sarcoma de Ewing,Fibrohistiocitoma,Rabdomiosarcoma,B
¿Qué entidades patológicas están en relación con el NEM 1a y 1b?,Carcinoma medular de tiroides y feocromocitoma,Carcinoma medular de tiroides e,Insulinoma e hiperparatiroidismo,Carcinoma medular de tiroides e insulinoma,Insulinoma y neuroma,A
¿Cuál es la neoplasia maligna más frecuente en el primer año de vida?,Leucemia,Tumor de Wilms,Ganglioneuroma,Neuroblastoma,Ganglioneuroblastoma,D
¿Cuál es el tumor ovárico más frecuente en niñas y adolescentes?,Cistoadenoma seroso,Coriocarcinoma de origen no gestacional,Cistoadenoma mucinoso,Disgerminoma,Rabdomiosarcoma,D
¿Cuál es la hormona que actúa disminuyendo la secreción del HCl y pepsina?,Enterogastrina,Secretina,Colecistina,Colecistoquinina,Serotonina,A
¿Cuál es la localización más frecuente de la infestación por Entamoeba histolytica?,Ciego y colon ascendente,Recto sigmoides,Colon transverso,Colon descendente,Intestino delgado,A
