questions,option_A,option_B,option_C,option_D,correct_answer
"Varón de 66 años, abogado; desde hace 3 años se torna apático, desinteresado por su apariencia y la marcha de su 
estudio, con dificultades de memoria; ordena repetidas veces sus libros y expedientes; incrementó el consumo de dulces 
con aumento notorio de peso; en las reuniones con familiares o colegas se muestra inhibido, pero en ocasiones ríe 
estruendosamente de frases banales o piropea a mujeres de modo grosero. Tiene problemas para nominar objetos y crea 
una palabra si no encuentra la adecuada. Ex. físico y de laboratorio sin alteraciones. ¿Cuál es la demencia más probable?",Alzheimer,Cuerpos de Lewy,Frontotemporal,Parkinsonismo,C
"El trastorno del pensamiento ...... se caracteriza por asociaciones laxas, neologismos y construcciones sin sentido, con 
desorden del proceso del pensamiento.",escaso,formal,fantástico,ilógico,B
"Los pasos del proceso de recuperación de las adicciones son: precontemplación, contemplación, preparación, ...... y 
mantenimiento.",abstinencia,recaída,acción,supresión,C
"En un paciente esquizofrénico con insuficiencia renal, la mejor opción terapéutica es:",Amisulpride,Olanzapina,Clorpromazina,Tioridazina,B
"Mujer de 34 años, desde hace 9 meses tiene preocupación excesiva por posibles problemas escolares de sus hijos, 
atrasos o dificultades de salud de sus padres, de modo diario por unas 8 horas, sin que pueda controlarlo. Se fatiga y 
distrae con facilidad; tiene la sensación de ""estar con los nervios de punta"". Hace 6 meses tiene insomnio de conciliación. 
¿Cuál es el trastorno más probable?",Pensamiento delusional,Ideas sobrevaloradas,Ansiedad generalizada,Trema psicótico,C
"Varón de 45 años, sin trastornos previos, que vio a su mejor amigo impactado por una bala perdida y salió corriendo del 
lugar; fue encontrado horas después deambulando en un parque, repitiendo ""mi amigo... pude haber muerto. ¡Horrible, 
horrible!"". Examen: FC 102 X', FR 28 X'; rubefacción, sudoración profusa, temblor, desorientación en tiempo. Resto sin 
alteraciones. El paciente se recuperó en dos días. ¿Cuál es el trastorno más probable?",Episodio de pánico,Desorganización,Reacción a estrés agudo,Catastrofización,C
"¿Cuál es el trastorno caracterizado por incapacidad para recordar información personal importante, por lo general muy 
estresante, que ocurre luego de un episodio traumático agudo?",Fuga psicógena,Acting out,Formación reactiva,Amnesia disociativa,D
"Pablo de 45 años; presenta episodios breves (segundos o minutos) de pérdida brusca del tono muscular, con 
conservación de la consciencia y que se desencadenan con la risa o las bromas. ¿Cuál es el síntoma?",Apraxia,Cataplejia,Apatía,Tristeza patológica,B
"Gloria de 51 años, tiene sueños angustiantes que recuerda bien, cuyo tema son amenazas contra su vida; despierta alerta 
y orientada. Esto genera malestar clínico, laboral y social. ¿Cuál es la alteración más probable?",Comportamiento del sueño REM,Terror nocturno,Narcolepsia,Pesadillas,D
"Ronaldo de 9 meses, con desarrollo psicomotor adecuado; cuando su madre volvió a trabajar y lo dejó con una cuidadora, 
inició regurgitación de la comida metiendo la mano en la boca y vomitando; cuando le sujetaban la mano, movía la lengua 
hacia atrás y adelante de manera rítmica hasta provocar el vómito. Parece disfrutar de la conducta. Fue hospitalizado por 
desnutrición moderada y requirió sonda nasoyeyunal. No se encontró condición médica ni medicamentos que expliquen 
su condición clínica. ¿Cuál es el trastorno más probable?",Rumiación,Estenosis pilórica,Retraso mental severo,Desintegrativo,A
¿Cuál de los siguientes fármacos puede producir manía y psicosis como efectos secundarios?,Isoniazida,Risperidona,Lamotigina,Olanzapina,A
"Mujer de 75 años, habitualmente independiente, sin patología previa, diagnosticada de infección de tracto urinario, cuyo 
tratamiento inició de inmediato. Esa noche tuvo un episodio de irritabilidad, desorientación temporoespacial, insomnio y 
quejas sobre una fiesta con luces de colores en la casa (el ambiente estaba silencioso y oscuro), que remitió a las pocas 
horas de modo espontáneo, sin secuelas posteriores. ¿Cuál es el diagnóstico más probable?",Alucinosis,Microinfarto,Delirium,Demencia,C
¿En qué se diferencia la fobia sangre - inyección - herida de otras fobias?,Evitación del estímulo,Origen vicario,Condicionamiento clásico,Presenta hipotensión arterial,D
¿Cuál de los siguientes es una complicación frecuente y potencialmente fatal del consumo de sustancias?,Manía,Ruina económica,Agresión,Suicidio,D
"Sensación de cambio de la realidad o de que el entorno propio se ha alterado, que ocurre al inicio de la esquizofrenia o 
en la disociación:",Dereísmo,Autoscopía,Desrealización,Egomanía,C
"Uno de los trastornos relacionados con los traumas y factores del estrés en los niños, la relación social desinhibida, según 
el DSM 5 se denomina......, y en el CIE 10 se denomina...",trastorno de relación social desinhibida - trastorno del apego desinhibido.,trastorno del apego desinhibido - trastorno de relación social desinhibida.,trastorno por estrés postraumático - trastorno de apego reactivo.,síndrome de asperger - trastorno del espectro autista.,A
"El síndrome alcohólico fetal, producido en 15% de madres que consumen alcohol habitualmente durante su embarazo, 
se caracteriza por dismorfismo facial y ...",compulsiones.,paresias.,atetosis.,defectos cardíacos.,D
"Shirley de 22 años, refiere que nunca ha finalizado relaciones sexuales porque la penetración es imposible o dolorosa, 
por lo que las teme y realiza esfuerzos para impedir la penetración. No hay evidencia de patología o uso de fármacos que 
intervengan en el proceso. ¿Cuál es el trastorno más probable?",Depresión mayor severa,Espectro autista,Dispareunia no orgánica,Vaginismo no orgánico,D
"Varón de 36 años, auditor contable; refiere tristeza y dificultades de concentración desde hace 4 años, la mayor parte del 
día y casi toda la semana, con hiporexia, hipersomnia, hipoergia; piensa que es más torpe y lento que sus colegas y que 
en el futuro puede ser despedido o que no progresará en la vida; se queja de indecisión en su vida personal y profesional. 
Ex. físico y laboratorio sin alteraciones. ¿Cuál es el trastorno más probable?",Ciclotímico,Depresivo persistente,Personalidad evitativa,Pesimismo,B
"Roberto de 44 años, refiere dificultad para iniciar y mantener el sueño, con despertares frecuentes o problemas para 
volver a conciliarlo y despertar temprano con incapacidad para volver a dormir. Experimenta deterioro laboral y social. No 
hay evidencia de un trastorno mental o médico ni otra condición de alteración del sueño. ¿Cuál es el diagnóstico más 
probable?",Intoxicación por litio,Alcoholismo,Trastorno por insomnio,Demencia inicial,C
"En adultos mayores con insuficiencia cardíaca y arritmias, es preferible evitar el uso de:",Olanzapina,Quetiapina,Sertralina,Amitriptilina,D
"Niño de 7 años, lectura imprecisa, lenta y con esfuerzo para comprender el significado de lo que lee; con dificultades 
ortográficas y del razonamiento matemático; rendimiento por debajo de lo esperado para su edad, presenta coeficiente 
de inteligencia 96. No hay evidencia de trastornos visuales o auditivos, trastornos mentales o neurológicos, adversidad 
psicosocial o falta de instrucción académica. ¿Cuál es el trastorno más probable?",Retraso mental leve,Específico del aprendizaje,Déficit de atención e hiperactividad,Dificultades por trastornos neurológicos y sensoriales,B
"En pacientes alcohólicos, el síndrome de Korsakoff (amnesia por deficiencia de tiamina) suele acompañarse de:",Encefalopatía de Wernicke,Infarto cerebeloso,Demencia vascular,Amnesia transitoria,A
"Juan de 10 años, los profesores observan que no respeta reglas sociales, amenaza a otros niños, les pega y roba sus 
lapiceros. A los 4 años de edad mató a golpes a unos pollitos recién nacidos y quiso incendiar su casa, de donde sale por 
las noches sin el permiso de sus padres. Con los padres y maestros se muestra muy simpático, pero carece de empatía. 
¿Cuál es el trastorno más probable?",Explosivo intermitente,Retraso mental grave,De adaptación,De conducta,D
"Juan tiene 15 años, está en el cuarto año de secundaria, desde hace 2 años ha perdido mucho peso, se levanta muy 
temprano y hace ejercicio por 3 horas, tiene miedo intenso a ganar peso diciendo ""me siento muy obeso"", actualmente 
ingiere alimentos, sin embargo, vomita en secreto en el baño. Presenta un IMC de 16. ¿Cuál es el diagnóstico más 
probable?",Anorexia nerviosa tipo restrictivo moderada,Anorexia nerviosa tipo purgativo y restrictivo severa,Bulimia nerviosa tipo purgativo moderada,Bulimia tipo no restrictiva leve,A
"En el tratamiento de la adicción a opiáceos, la desintoxicación previa al uso de la naloxona es de al menos de 5 días para 
...... y 10 días para...",heroína - metadona.,metadona - morfina.,fentanilo - pentazocina.,buspirona - vidazolona.,A
¿Dónde se localiza la mayoría de los trastornos mentales?,Neocorteza cerebral,Amígdala del lóbulo temporal,Cerebelo,Médula espinal,A
¿Cuál es el trastorno mental más prevalente en los trastornos parafílicos?,Pánico,Estrés postraumático,Trastorno de conducta,Retraso mental grave,C
¿Cuál es el neurotransmisor implicado más frecuentemente en el delirium?,Noradrenalina,Serotonina,Acetilcolina,GABA,C
¿Cuál es la hormona que suele encontrarse en niveles elevados en personas con rasgos de impulsividad?,Prolactina,Testosterona,Tiroestimulante,Luteinizante,B
¿Cuál de los siguientes trastornos se asocia con mayor frecuencia al trastorno de personalidad antisocial?,Lesiones frontales,Hiperactividad,Consumo de sustancias,Pseudología fantástica,C
"En la acatisia, el uso de los antagonistas beta adrenérgicos está contraindicado en pacientes con...",asma.,temblor por litio.,convulsiones.,agresión.,A
"Arrancamiento o pellizcado sin objetivo de las frazadas o de las prendas de vestir, usual en las demencias:",Ritual,Parapraxis,Metonimia,Flocilación,D
"Rafael de 35 años, desde hace un año es incapaz de tener una relación sexual por falta de interés para iniciarlas. ¿Cuál 
es el diagnóstico más probable?","Trastorno bipolar, fase depresiva",Andropausia,Pérdida del deseo sexual,Síndrome de Rhett,C
"¿Cuál es la mejor indicación en agitación psicomotriz leve y catatonía, sin asociación con uso de sustancias?",Alta y seguimiento,Carbonato de litio oral,Valproato de sodio oral,Diazepam parenteral,D
"Creencia delusiva donde los pensamientos de un sujeto son sustraídos de la propia mente por otras personas o fuerzas: 
...... del pensamiento.",pérdida,dismnesia,robo,inducción,C
"Mujer de 76 años, con depresión mayor en tratamiento con escitalopram 10 mg diarios desde hace 20 días; acude a 
emergencia por palpitaciones. EKG: prolongación del segmento QT no explicado por otra condición. ¿Cuál es la medida 
a seguir?",Alprazolam 0.5 mg,Suspender escitalopram,Psicoterapia diaria,Añadir otro antidepresivo,B
¿Cuál es el tratamiento del síndrome alcohólico agudo?,Vitamina C oral,Haloperidol parenteral,Sujeción mecánica,Benzodiazepina parenteral,D
"Varón de 48 años, soltero, administrador; pulcro, muy capaz en su trabajo y sin problemas legales; muy desconfiado, 
incluso con sus familiares; salió de varios trabajos por conflictos con sus compañeros, acusándolos de deslealtad o de 
intentar aprovecharse de sus condiciones; es rencoroso y no olvida injurias o desaires. Rompe relaciones amorosas por 
sospechas de infidelidad o explotación de sus sentimientos. ¿Cuál es el trastorno más probable?",Psicosis monotemática,Personalidad paranoide,Fobia social,Trastorno bipolar,B
"Un trastorno de ...... se caracteriza por un patrón permanente e inflexible de experiencia interna y de comportamiento fuera 
de las expectativas culturales del sujeto, en dos o más de las áreas de cognición, afectividad, funcionamiento 
interpersonal o control de los impulsos.",hábitos,personalidad,compulsiones,conducta,B
"Mujer de 32 años, con diagnóstico de trastorno bipolar y buena adherencia al tratamiento, sin otra patología previa. En su 
control de febrero se queja de hipoergia, decaimiento, distractibilidad, aumento de peso, estreñimiento, frío, dolor en 
muñecas y amenorrea. Examen: FC 80 X', facies en omega, frialdad distal, piel seca, edema duro en piernas 
e hiporreflexia. ¿Qué examen auxiliar pide el psiquiatra en primer lugar?",Electrolitos,Dosaje de TSH,Rx de silla turca,Litemia,B
"Juana tiene 19 años de edad, presenta episodios repetidos de ingesta excesiva de alimentos una vez por semana en los 
últimos 2 meses, así como el uso de purgantes, sin un cambio significativo en su peso; sin embargo no tiene 
preocupaciones excesivas por su figura corporal y su peso. No presenta enfermedades médicas que expliquen estos 
síntomas. ¿Cuál es el diagnóstico más probable?",Anorexia nerviosa leve,Atracones,Hipotiroidismo,Bulimia atipica,D
"Niño de 20 días, con diagnóstico de depresión mayor severa, sin otras condiciones médicas. ¿Qué tratamiento indica?",Mejorar relación con su madre,Sertralina 1 mg/Kg de peso,Hospitalización para estudio de caso,Haloperidol 1 mg cada 12 horas,A
"Mujer de 33 años, desde hace un año tiene miedo a salir de casa, acudir a un lugar público y viajar sola, por miedo a 
desmayarse y que nadie la auxilie; ha perdido citas médicas porque se niega a salir sin acompañante. Niega otro trastorno 
concomitante. ¿Cuál es el diagnóstico más probable?",Fobia social,Pánico,Agorafobia,Ansiedad generalizada,C
¿Qué estructura cortical se reduce más en los pacientes con esquizofrenia refractaria?,Temporal izquierda,Occipital derecha,Prefrontal dorsolateral izquierda,Cingulada anterior derecha,C
¿Cuál de los siguientes es el tratamiento farmacológico de elección en el trastorno de estrés postraumático?,Sertralina,Carbamazepina,Aripiprazol,Amitriptilina,A
"Varón de 24 años, empleado en oficina; renunció a su puesto hace 3 meses, esperando una propuesta de trabajo de la 
secretaría general de la ONU, la que reconoció que sus propuestas resolverían la guerra en Ucrania y el hambre en el 
mundo. Se asombró cuando no lo dejaron pasar al Cuartel General del Ejército y porque la gente no lo reconocía en las 
calles a pesar de sus logros y de su importancia. ¿Cuál es el nombre del síntoma?",Referencia,Grandiosidad,Idea sobrevalorada,Falsa memoria,B
"Sujeto emocionalmente frío, que no desea ni disfruta de las relaciones íntimas, no tiene interés por actividades 
sexuales, amigos íntimos ni confidentes salvo familiares cercanos, indiferencia a las alabanzas o críticas ajenas; con 
desapego o con afectividad plana. ¿Cuál es el trastorno de personalidad más probable?",Indiferenciado,Parafrénico,Orgánico,Esquizoide,D
"Mujer de 28 años, sin antecedentes de importancia, remitida a Psiquiatría por episodios de angustia, falta de aire, 
palpitaciones, cefalea e hiperhidrosis, de una hora de duración, desde hace 1 mes. Ingresó con cefalea al consultorio. FC 
27 X', FR 18 X', PA 170/100 mmHg; resto del examen sin alteraciones. Al terminar el episodio, se registró PA 110/70 
mmHg. ¿Cuál es la sospecha del psiquiatra?",Hipocondría,Pánico,Disrregulación,Feocromocitoma,D
¿Cuál es diagnóstico diferencial de la anorexia nerviosa?,Tumor cerebral,Llanto en el duelo,Amenorrea de 1.5 meses,Depresión unipolar,A
"Para una adecuada higiene del sueño, se debe evitar:",Ejercicios extenuantes después de las 7 pm,Tener habitación fresca,Habitación silenciosa,Relajarse en el cuarto,A
"Mujer de 20 años, con episodios repetidos donde se levanta de la cama y camina durante el sueño, generalmente durante 
el primer tercio. Los familiares la ven con mirada fija y perdida; es relativamente insensible a los esfuerzos de los demás 
por comunicarse con ella. Si la despiertan es con gran dificultad y no recuerda el evento. ¿Cuál es el trastorno más 
probable?",Crisis epilépticas,Sonambulismo,Narcolepsia,Lasitud psicomotriz,B
"Varón de 34 años, sin antecedentes relevantes; acude a 8 médicos en el lapso de 6 meses porque cree que su hiporexia, 
insomnio y malestar abdominal vago son por una enfermedad grave que no es detectada. Se ha hecho 3 pruebas de 
VIH y dos tomografías de cráneo y toracoabdominales con resultados normales; a pesar del alivio momentáneo y las 
garantías médicas, el temor reaparece a los pocos días. ¿Cuál es el trastorno más probable?",Monomanía,Parafrenia,Ansiedad generalizada,De síntomas somáticos,D
Es un paso previo a la exposición in vivo durante el tratamiento de las fobias:,Inundación,Realidad virtual,Evitación,Modelamiento,B
"Mujer de 40 años, con diagnóstico de trastorno de ansiedad generalizada en mejoría, con insomnio ocasional; consulta 
por cefalea, inquietud e insomnio. Examen: midriasis. Al ampliar la historia, admite que usa un producto ""natural"" que no 
mencionó al inicio porque lo creyó inocuo. De las siguientes sustancias. ¿Cuál es la responsable?",Valeriana,Ginseng,Pimpinela,Hipérico,A
"Entre los síntomas de demencia fronto temporal, variante conductual, se cuentan:",Tristeza e hiporexia,Ictus y polidipsia,Insomnio y fiebre,Apatía e hiperoralidad,D
Distorsión en la que se perciben erróneamente el tamaño y la forma de los objetos:,Distorsión,Alucinación,Dismegalopsia,Hiperpragia,C
¿Cuál de los siguientes es un mecanismo de defensa frecuente en el trastorno de personalidad obsesivo compulsivo?,Distorsión,Proyección,Aislamiento,Sobreactuación,C
¿Cuál de los siguientes es una alteración del sueño en la depresión?,Menor temperatura corporal central,Aumento del sueño REM,Aumento del sueño de onda lenta,Ausencia de despertar nocturno,B
"¿Cuál es el neurotransmisor más probablemente implicado en la activación desenfrenada y producción de síntomas como 
los ataques de pánico, insomnio, sobresaltos e hiperreactividad autonómica?",Dopamina,Neuropéptido Y,Noradrenalina,Galanina,C
"Varón de 62 años; desde hace 20 años presenta incapacidad para retrasar la eyaculación el tiempo suficiente para 
disfrutar de una relación sexual, con eyaculación al inicio del coito o en ausencia de erección suficiente para llevarlo a 
cabo. Ex. físico y de laboratorio no contributorio. ¿Cuál es el trastorno más probable?",Depresión catatónica,Esquizofrenia simple,Eyaculación precoz,Del neurodesarrollo,C
"Interno de psicología de 22 años, bien valorado por sus tutores y los médicos, pero que evita hacer presentaciones, comer 
con sus compañeros o salir a reuniones con diversos pretextos, por temor a cometer errores o que se burlen de él. No 
acudió a la exposición que debía hacer para finalizar su internado, aun cuando había asistido ese día a su sede. ¿Cuál 
es el trastorno más probable?",Ansiedad social,Trastorno de pánico,Inhibición conductual,Personalidad esquizoide,A
"La estrategia para codificar sentimientos es simultánea e instantánea, pero la de codificación de conocimientos es:",Educativa,Estimuladora,Repetitiva,Inhibitoria,C
"Juan de 54 años, con antecedente de insuficiencia hepática; durante la hospitalización presenta síntomas psicóticos. 
¿Cuál es el mejor tratamiento, entre los propuestos?",Flufenazina,Amisulpride,Trifluoperazina,Clorpromazina,B
"¿Cuál de los siguientes fármacos puede inducir paranoia, agresión, manía o delirium?",Esteroides anabólicos,Sertralina,Haloperidol,Interferón,A
"Mujer de 21 años, desde hace 3 años usa videojuegos y no manifiesta interés por amigos ni actividades fuera de casa; 
hace 3 meses ha dejado el instituto por jugar desde las 4 pm hasta las 3 am y duerme hasta la 11 am, a pesar de 
amenazas y castigos; es llevada a consulta luego de romper a patadas la puerta del cuarto de sus padres, para sacar la 
laptop que estos le habían quitado; afirmó que lo hizo porque se sentía angustiada, tensa y que cada vez necesitaba más 
tiempo de juego para estar tranquila. ¿Cuál es el trastorno más probable?",Psicopatización,Adicción a videojuegos,Frontalización,Control de impulsos,B
"¿Cuál es el trastorno de personalidad que muestra inhibición social, sentimientos de inadecuación e hipersensibilidad a 
la evaluación negativa?",Inhibida,Evitativa,Dependiente,Tímida,B
"Varón de 25 años con diagnóstico reciente de esquizofrenia, con indicación de risperidona 6 mg/día; refiere intranquilidad, 
irritabilidad y necesidad de estar en movimiento constante, por lo que camina todo el día en su casa y duerme con 
dificultad. Niega alucinaciones, delusiones u otros. ¿Cuál es el diagnóstico más probable?",Acatisia,Agitación,Pánico,Dromomanía,A
