questions,option_A,option_B,option_C,option_D,correct_answer
"Secundigesta de 38 semanas en trabajo de parto. Examen: PA 100/60 mmHg, FC 72 X'. Tacto vaginal: D 7cm, B 100%, 
AP -2. Se inicia manejo activo con rotura artificial de membranas, se observa sangrado vaginal rojo rutilante seguido de 
bradicardia fetal sostenida. ¿Cuál es la indicación más adecuada?",Cesárea de emergencia,Uso de fórceps,Dilatación mecánica,Oxitocina endovenosa,A
"Varón de 36 años con antecedente de alcoholismo crónico, acude por hematemesis y melena. Examen: PA 100/60 mmHg, 
FC 88 X', FR 20 X'. Ictérico con telangiectasias y circulación colateral. EDA: várices esofágicas. Se procede a realizar 
endoligaduras. ¿Qué medicamento debe usarse de manera profiláctica para evitar sangrado digestivo?",Omeprazol,Sucralfato,Carvedilol,Ranitidina,C
"RN de una hora de vida, parto domiciliario, 33 semanas de EG presenta aleteo nasal, cianosis, retracciones, quejido 
audible y taquipnea. Examen: FC 180 X', FR 80 X', SatO2 86 %. Tórax: taquipnea, retracciones supraesternales e 
intercostales. Rx tórax: microatelectasias homogéneas y broncogramas aéreos. ¿Cuál es el diagnóstico?",Síndrome de dificultad respiratoria,Neumonía neonatal,Taquipnea transitoria del recién nacido,Displasia broncopulmonar,A
"Ante el incremento del índice aédico en el ámbito sanitario de un establecimiento de salud durante el último mes, se 
decide aplicar una encuesta casa por casa en búsqueda de febriles. ¿Cuál es el diseño de estudio?",Transversal,Cohorte,Casos y controles,Experimental,A
"Adolescente que desde hace un año recibe tratamiento de fluoxetina y amitriptilina por cuadro ansioso depresivo. No otro 
antecedente. Presenta cuadro de agitación y verborrea. Examen: FC 120 X', FR 25 X', PA 130/100 mmHg. ¿A qué 
corresponde este cuadro?",Delirium tremens,Suspensión de la medicación,Evento adverso serotoninérgico,Posible consumo de cocaina,C
"Varón de 65 años, natural de Apurímac, refiere que desde hace 48 horas presenta dolor abdominal de inicio rápido, 
distensión abdominal, no eliminación de flatos. Examen: PA 140/70 mmHg, FC 80 X', FR 24 X'. Abdomen: no cicatrices, 
no hernias, tumoración en FII móvil poco dolorosa de15x15 cm, no reacción peritoneal. No leucocitosis. Rx simple de 
abdomen: signo de grano de café. ¿Cuál es el tratamiento inicial?",Descomprensión endoscópica,Pexia del colon sigmoides,Procedimiento de Hartmann,Resección y anastomosis,A
"Niña de 5 años traída por madre por ""micción involuntaria nocturna"", en ausencia de patología nefro/urológica ó 
neurológica, se plantea el diagnóstico de enuresis. ¿Cuál es el tratamiento inicial?",Oxibutina,Acetato de desmopresina,Imiprimina,Motivacional,D
"Lactante de 12 meses, traído a emergencia por presentar desde hace 4 días rinorrea, tos exigente y fiebre. Examen: FC 
85 X', FR 26 X', SatO2 90%; Tórax: sibilantes en AHT, tirajes intercostales. ¿Cuál es el agente etiológico más frecuente?",Adenovirus,Virus sincitial respiratorio,Parainfluenza,Rinovirus,B
"Varón de 45 años, acude por dolor abdominal de moderada intensidad asociado a hematuria, refiere episodio similar hace 
6 meses. Examen: ictericia de piel y mucosas, petequias en miembros inferiores, hepatoesplenomegalia, ascitis. 
Laboratorio: leucocitos 3800/µl, hemoglobina: 8.5 g/l, VCM: 80 fl, plaquetas 120,000/µl, bilirrubina total: 5 mg/dl, bilirrubina 
indirecta: 3.8 mg/dl, deshidrogenasa láctica: 850 U/l; ecografía abdominal: trombosis de venas hepáticas. ¿Cuál es el 
tratamiento más indicado?",Eculizumab,Rituximab,Prednisolona,Ciclofosfamida,A
"Gestante de 32 semanas con dinámica uterina desde hace cuatro horas, niega pérdida de líquido. Estuvo hace tres días 
en emergencia por cuadro similar recibiendo dosis completa de corticoides y tocolíticos. Examen: T° 37 oC, FC 80 X', PA 
120/70 mmHg. AU 30 cm, F: LCI, LF: 140 X'. TV: D 4, B 100%, Estación 0. ¿Cuál es la indicación adecuada?",Continuar trabajo de parto,Indicar nifedipino,Indicar cesárea,Administrar betametasona adicional,A
"Tercigesta de 28 semanas, Rh(-). Antecedente de muerte perinatal previa. Control prenatal: asintomática. Examen: PA 
100/60 mmHg, FC 70 X'. Altura uterina: 28 cm, LCF 142 X'. Test de Coombs indirecto positivo. El feto tiene alto riesgo de 
presentar:",Síndrome post término,Anemia,Macrosomía,Espina bífida,B
"Varón de 20 años, acude por dolor en rodilla derecha con aumento de volumen y fiebre. Examen: rodilla derecha con 
calor, rubor y aumento de volumen, signo de la tecla positivo. Artrocentesis: leucocitos 30000/µl con presencia 
de diplococos gramnegativos. ¿Cuál es el medicamento indicado?",Ampicilina,Penicilina G,Vancomicina,Ceftriaxona,D
"Se evalúa el plan operativo 2023 de vacunación en menores de un año: se encuentra 95% de cobertura de primera dosis 
y 25% protegidos con vacuna completa para su edad; visitas domiciliarias y campañas de vacunación ejecutadas al 100%. 
¿Qué aspecto de gestión se debe mejorar?",Eficacia,Eficiencia,Evaluación,Programación,B
"Varón de 45 años, años atrás cursó con lesiones ulcerosas indoloras en genitales y adenopatías locales indoloras; estuvo 
en control médico y abandonó el tratamiento. Consulta por dolor lancinante en miembros inferiores y ataxia de la marcha. 
¿Cuál es la porción de la médula espinal afectada?",Cordón anterior,Parte lateral,Mixta,Cordón posterior,D
"Mujer de 35 años, bruscamente presenta dolor lancinante y paroxístico en maxilar derecho que por momentos se irradia 
hacia la región ocular del mismo lado y se exacerba al tocar la piel o cepillarse los dientes. Examen: dolor a la palpación 
superficial de zona comprometida. No déficit neurológico. ¿Cuál es el tratamiento de elección?",Carbamazepina,Tramadol,Hidroxicobalamina,Levetiracetam,A
"Mujer de 40 años, ingresa a emergencia en varias oportunidades por cuadro de cefalea unilateral, pulsátil que se agrava 
con el movimiento y se asocia a fotofobia y vómitos. Recibe antiinflamatorios y gastrocinéticos mejorando cuadro. ¿Qué 
medicamento se debe usar en forma preventiva?",Metoclopramida,Sumatriptan,Ergotamina,Propanolol,D
"Varón de 30 años que hace 2 horas sufre herida de bala en epigastrio sin orificio de salida. Examen: pálido, inestable 
hemodinámicamente, PA 80/40 mmHg, FC 120 X´, FR 26 X'. Reacción peritoneal. No hematuria. No leucocitosis. ¿Cuál 
es su conducta?",Laparotomía exploratoria,FAST,Tomografía abdominal,Tratamiento no operatorio,A
¿Cuál es la hormona que se activa en la 3ra fase de una hipoglicemia prolongada?,Epinefrina,Cortisol,Glucagon,Insulina,B
"Varón de 57 años, acude por presentar disnea, astenia y baja de peso. Examen: PA 100/80 mmHg, FC 82 X', FR 30X'. 
Depresión de la pared del abdomen durante la inspiración. TC: tumoración esofágica, a la altura del mediastino. ¿Cuál es 
el nervio afectado?",Frénico,Supraclavicular,Hipogloso,Vago,A
"Mujer de 38 años, desde hace 6 días presenta dolor abdominal post ingesta de grasas. Examen: PA 120/80 mmHg, T° 
37 °C, FC 98 X', ictericia; abdomen: dolor moderado en CSD. Leucocitos: 9000/µl. Ecografía: vesícula biliar de 8x4 
cm con múltiples imágenes hiperrefringentes con sombra posterior, colédoco de 12 mm. ¿Cuál es la conducta a seguir?",Solicitar endoscopía digestiva alta,Programar para colelap urgente,Indicar antibióticos EV,Solicitar colangiorresonancia,D
"Varón de 20 años, desde hace tres días viene perdiendo fuerza muscular en miembros inferiores en forma ascendente y 
progresiva, hasta limitar su marcha. Examen: paraparesia, hiporreflexia, ligera pérdida sensitiva. ¿Cuál es el tratamiento 
indicado?",Metotrexate,Azatioprina,Inmunoglobulina intravenosa,Metilprednisolona,C
"Niño de 8 años con 3 semanas de dolor en extremidades inferiores, fiebre intermitente y pérdida de peso. Examen: FC 
100 X', FR 22 X', T° 38 °C, peso 22 Kg, pálido, adelgazado; adenopatias generalizadas. Tórax: MV en AHT; abdomen: 
hepatoesplenomegalia; MMII: no signos de flogosis, dolor a la dígito presión. Laboratorio: leucocitos 40000/µl, neutrófilos 
15%, plaquetas 50000/µl, Hb 7 g/dl. DHL elevada. ¿Cuál es el diagnóstico probable?",Aplasia medular,Leucemia,Trombocitopenia autoinmune,Linfoma,B
"En la fisiología de la actividad eléctrica del corazón. ¿Cuál es la estructura orgánica que tiene mayor propiedad de 
conducción?",Miocitos,Nódulo auriculoventricular,Fibras de Purkinje,Nódulo sinoauricular,C
"Mujer de 35 años, desde hace 3 meses presenta dificultad para identificar un objeto con sus manos, aunque, sí 
percibe sus características. El área anatómica afectada corresponde a lesión del lóbulo ...",frontal,parietal posterior,occipital,parietal anterior,B
"Varón de 56 años, desde hace 8 meses presenta dolor al esfuerzo en el flanco derecho a la altura del ombligo. 
Antecedentes no contributorios. Examen: dolor a la palpación en flanco derecho. Ecografía: defecto de 2x2 cm por debajo 
de la línea arqueada y fuera del borde externo del músculo recto. ¿Cuál es el diagnóstico más probable?",Hernia inguinal directa,Hernia de Spiegel,Diastasis de rectos,Eventración abdominal,B
"Recién nacido que presenta sialorrea asociada a crisis de tos evidenciadas desde la primera alimentación, el cuadro es 
sugestivo de...",atresia esofágica.,fístula traqueoesofágica.,reflujo gastroesofágico.,hipertrofia pilórica.,B
"Mujer de 33 años, G3 P2002, acude a control ecográfico que informa: Gestación de 38 semanas + circular de cordón al 
cuello. ¿Cuál es la conducta a seguir?",Realizar cesárea de urgencia,Monitoreo fetal cada semana,Programar cesárea electiva,Continuar con el control prenatal,D
La muerte súbita del lactante se relaciona con la posición:,Trendelenburg,Decúbito supino,Decúbito prono,Decúbito lateral,C
"Varón de 45 años, acude por palpitaciones, dolor torácico y disnea de esfuerzo, ocasionalmente disnea paroxística 
nocturna. Antecedente de padre fallecido de muerte súbita. Examen: pulso bisferiens, choque de punta palpable, soplo 
sistólico eyectivo en borde esternal izquierdo que se irradia hacia foco aórtico y ápex. EKG: hipertrofia ventricular 
izquierda, con ondas T invertidas en I y aVL. ¿Cuál es el examen inicial indicado?",Resonancia cardiovascular,Gammagrafía cardiaca,Tomografía cardiovascular,Ecocardiograma bidimensional,D
"Gestante de 35 semanas por eco del primer trimestre; en ecografía actual el producto se encuentra en percentil 9, las 
pruebas de bienestar fetal y doppler son normales. ¿Cuál es el diagnóstico más probable?",RCIU asimétrico,Error en FUR,RCIU simétrico,Pequeño para su edad gestacional,D
"La miomatosis uterina puede ser causa de infertilidad alterando las tasas de gestación. ¿Cuál es el mioma que afecta 
más la fecundidad?",Subseroso,Pediculado,Intramural,Submucoso,D
"Niño de 8 años traído por haber sufrido trauma ocular jugando futbol, presenta visión borrosa, disminución de la apertura 
ocular y leve lagrimeo. ¿Cuál es la primera posibilidad diagnóstica?",Desprendimiento de retina,Retinoblastoma,Glaucoma secundario,Catarata traumática,A
"Mujer de 32 años, acude por fiebre y dolor pélvico intenso de 3 días. Examen: PA 100/60 mmHg, FC 95 X', T° 39.5 °C. 
Dolor a la palpación profunda en flanco izquierdo. Tacto vaginal: útero 9 cm, doloroso a la lateralización del cérvix, se 
palpa masa en anexo izquierdo de 4 cm dolorosa. ß-hCG negativo. Ecografía transvaginal: masa heterogénea de 38 mm 
en anexo izquierdo, con dolor intenso a la ecopulsión. ¿Cuál es la conducta a seguir?",Antibióticoterapia,Histeroscopía,Laparotomía exploratoria,Hidrosonografía,A
"Varón de 45 años, con cirrosis hepática, acude por cuadro de dolor y distensión abdominal que progresa hasta la disnea. 
Examen: PA 100/60 mmHg, FC 98 X', FR 28 X'. Ictericia de piel y mucosas. Abdomen: circulación colateral, telangiectasias 
y ascitis a tensión. Ecografía: líquido de aproximadamente 8 litros. Se decide realizar paracentesis y extraer 7 litros de 
líquido ascítico. ¿Qué se usa para evitar la disfunción circulatoria secundaria a la paracentesis?",Albúmina,Lactato Ringer,Poligelina,Dextrosa 5%,A
"Mujer de 33 años, mientras se encontraba durmiendo presentó cefalea súbita e intensa que la despierta, se agrega 
náusea, vómitos y convulsiones. Examen: despierta, quejumbrosa, rigidez de nuca y parálisis de III par craneal. LCR 
xantocrómico. ¿Cuál es el diagnóstico más probable?",Hemorragia subaracnoidea,Meningoencefalitis aguda,Hemorragia intraparenquimal,Glioblastoma,A
"Neonato traído a emergencia, por lactancia entrecortada con succión débil progresiva y respiración rápida. Examen: FC 
158 X', FR 70 X', SatO2 90%; peso: 3,200 g; se palpa hígado a 3 cm DRCD, se ausculta soplo sistólico en mesocardio. 
¿En qué diagnóstico sospecha?",Taquipnea transitoria,Sepsis neonatal,Neumonía comunitaria,Insuficiencia cardiaca,D
¿Qué complicación grave puede presentar el paciente con colostomía en el posoperatorio inmediato?,Prolapso,Necrosis,Hernia paraestomal,Retracción,B
"Niño de 7 años, hace 5 días sufre traumatismo dorso lumbar, seguido de dolor abdominal progresivo y 2 días después 
alza térmica. Examen: FC 90 X', FR 22 X', SatO2 99%, T° 39 °C; posición antálgica en decúbito dorsal, con miembro 
inferior izquierdo flexionado y en rotación interna. Laboratorio: leucocitosis con desviación izquierda, PCR: 40 mg/dl, 
sedimento de orina normal, hemocultivos negativos hasta el momento. RX de huesos largos normal. ¿Cuál es el examen 
diagnóstico de elección?",FAST,Tomografía abdominal contrastada,Radiografía de abdomen,Ecografía abdominal,B
"Según la guía de Vigilancia del Neurodesarrollo del niño, en relación al área cognitiva. ¿A qué edad en meses logra 
obedecer dos órdenes seguidas u órdenes de dos pasos?",24,30,18,21,B
"Varón de 47 años, presenta movimientos corporales involuntarios y emite sonidos inapropiados (un grito como pato) 
durante la conversación. ¿Cuál es la ubicación anatómica de la disfunción?",Núcleo caudado,Ganglios basales,Corteza frontal,Corteza parietal,B
¿Cuál es la complicación más frecuente de la parotiditis?,Meningoencefalitis,Conjuntivitis,Trombocitopenia,Pancreatitis,A
"Varón de 20 años hace 3 horas sufre accidente de tránsito, manifiesta dolor pélvico y deseos de miccionar. Examen: 
abdomen globuloso, depresible, RHA presentes, se palpa globo vesical y se evidencia sangrado en meato urinario. ¿Cuál 
es la indicación inmediata?",Ecografía abdominal,TC abdominal sin contraste,Rx de abdomen simple,Uretrografía retrógrada,D
"Varón de 70 años acude por rinorrea, dolor de garganta, fiebre, escalofríos, mialgias, cefalea y malestar general, luego 
se agrega anosmia, ageusia y disnea. Antecedentes: EPID, DM tipo 2. Examen: PA 100/60 mmHg, FC 99 X', FR 28 X', 
SatO2 86%. Radiografía de tórax: radiopacidades periféricas bilaterales. Se le instaura oxígeno suplementario. ¿Cuál es 
el medicamento indicado?",Interleuquina,Dexametasona,Amoxicilina,Ivermectina,B
"Secundigesta de 12 semanas, antecedente de preeclampsia severa y lupus eritematoso sistémico. Examen: PA 100/60 
mmHg, FC 72 X'. Útero: 12 cm, LCF 140 X´. Ecografía: gestación activa de 12 semanas, no signos de cromosomopatías. 
Doppler arteria uterina con aumento de la resistencia. ¿Cuál es el tratamiento profiláctico?",Vitamina C,Alfa metildopa,Acido acetil salicílico,Nifedipino,C
"Lactante de 07 meses, traída a emergencia por llanto excesivo y fiebre. Desde hace una semana presenta congestión 
nasal y tos leve. Antecedente de lactancia mixta. Examen: faringe eritematosa sin placas purulentas, en oído derecho 
membrana timpánica congestiva y abombada. ¿Cuál es el tipo de otitis que presenta?",Externa,Media crónica,Interna,Media aguda,D
"Después de evacuada una mola se cuantifica la ß-hCG a las 48 horas, la misma que debe ser monitorizada cada ...... 
hasta que sus niveles sean normales.",día,tres semanas,semana,cuatro semanas,C
"Mujer de 60 años con diagnóstico de colecistitis crónica por cálculos pequeños, acude a la emergencia por presentar 
dolor en epigastrio desde hace 8 días que se irradia a la espalda y que se ha intensificado en las últimas 48 horas 
score 8/10. ¿Qué examen inicial solicita?",Ecografía abdominal,Rx de abdomen,Lipasa,Amilasa,C
"Varón de 35 años, fumador, obeso, con hiperlipemia mixta sin tratamiento, acude por dolor precordial. Examen: PA 110/70 
mmHg, FC 72 X', FR 18 X', EKG: prolongación del segmento PR. ¿Cuál es la ubicación anatómica de la lesión?",Fibras de Purkinje,Haz de His,Botón aórtico,Sistema aurículoventricular,D
"Neonato de 3 semanas, desde hace 5 días presenta vómitos no biliosos en proyectil. Examen: empeoramiento progresivo 
del estado general, se palpa en epigastrio una tumoración de 3x3 cm. ¿Qué examen auxiliar solicita para confirmar el 
diagnóstico?",Rx simple abdominal,Rx GI seriada contrastada,Ecografía abdominal,Tomografía abdominal,C
"Multigesta de 14 semanas, acude a control prenatal. Antecedente de dos pérdidas indoloras a las 24 y 18 semanas. 
Ecografía genética: gestación única de 12 semanas sin alteraciones congénitas y cervicometria 15 mm. ¿Cuál es la 
conducta a seguir?",Progesterona via oral,Cerclaje cervical,Atosiban endovenoso,Pesario intravaginal,B
"Niña de 13 años, desde hace dos meses debilidad en extremidades inferiores y dificultad para caminar; hace 
dos semanas se agregan náusea y vómitos. Antecedente: migraña medicada por la madre con antimigrañosos. 
Examen: fuerza muscular disminuida; sensibilidad, tono y ROT normales; cianosis intensa en pies que desaparece al 
decúbito. Laboratorio: CPK, DHL y electrolitos normales. Electromiografía normal. ¿Cuál es el diagnóstico más probable?",Guillain Barré,Somatismo,Mielitis transversa,Ergotismo,D
"Mujer de 72 años G3 P3003, acude por presentar sensación de bulto en zona vaginal. Examen ginecológico: útero 7 cm 
anteverso flexo. Examen: POPQ Ba +1 y longitud total de la vagina 7 cm. ¿Cuál es el estadío del prolapso genital?",I,II,III,IV,B
"Varón de 50 años, hospitalizado por neumonía aspirativa, en tratamiento con ceftriaxona y clindamicina, al décimo día de 
evolución presenta fiebre, dolor abdominal y diarreas líquidas con moco en 5 cámaras al día. Laboratorio: 
Leucocitos 18000/µl. Colonoscopía: pared intestinal engrosada y presencia de pseudomembranas. ¿Cuál es el 
tratamiento indicado?",Ciprofloxacino,Cotrimoxazol,Levofloxacino,Vancomicina,D
"Adolescente, presenta vello pubiano en la base del pene que se extiende a región inguinal y se distribuye hacia la línea 
media de los muslos. Respecto a la clasificación de Desarrollo Puberal. ¿A cuál grado corresponde?",II,IV,V,III,C
