questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer 65 años, con dolor y distensión abdominal progresiva, estreñimiento, náusea y vómitos fecaloideos. Antecedentes: 
madre con poliposis familiar. Examen: PA 100/60 mmHg, FC 84 X', T° 37 °C; adelgazada y pálida; abdomen: distendido, 
RHA (++/+++), se palpa masa indurada en FII; TR: dedo de guante con sangre. Rx abdomen: niveles hidroaéreos. ¿Cuál 
es el diagnóstico más probable?",Fecaloma,Vólvulo de sigmoides,Cáncer de colon obstructivo,Diverticulosis colónica,C
"Durante la realización de una histerectomía abdominal total con salpingooferectomía bilateral, se realiza la ligadura del 
ligamento infundíbulo pélvico que contiene los vasos...",uterinos.,cervicales.,ováricos.,vesicales.,C
"Los genes se encuentran en un complejo de ADN y proteínas (principalmente histonas) llamado cromatina. ¿Cuál es su 
unidad estructural básica?",Aparato de Golgi,Polimerasa,Nucleosoma,Proteína H1,C
"Mujer de 35 años, G1P1001, con parto complicado por hemorragia abundante que requirió politransfusión; acude por 
amenorrea, refiere que no pudo dar de lactar por no producir leche. Examen: mamas flácidas, escaso vello axilar y 
púbico. Según su sospecha diagnóstica. ¿Qué alteración hormonal espera encontrar?","FSH, LH y PRL normales","FSH, LH y PRL disminuidas","FSH, LH y PRL elevadas","FSH, LH aumentadas y PRL disminuida",B
"Mujer de 38 años, refiere sangrado irregular desde hace un año. Examen: útero de 8 cm, regular, no masas en anexos. 
Ecotransvaginal: endometrio de 10 mm, útero de 8 cm con mioma subseroso de 1.5 cm. Biopsia de endometrio el día 26 
del ciclo: endometrio proliferativo. ¿Cuál es el diagnóstico más probable?",Adenomiosis,Hiperplasia endometrial,Pólipo endometrial,Sangrado uterino disfuncional,D
"Mujer de 70 años colecistectomizada hace 48 horas, después de retirarle la sonda nasogástrica presenta epístaxis 
anterior, que no cede a la compresión digital. ¿Cuál el procedimiento definitivo para detener la hemorragia nasal?",Taponamiento nasal,Coagulación,Vitamina K,Cauterización,A
"Lactante de 8 meses, con fiebre desde hace 2 días, buena tolerancia oral; acude a guarderia hace un mes. Examen: 
T° 38.5 °C, FC : 50 X'; eritema en región perineal; resto no contributorio. Examen de orina: 10 leucocitos/campo, nitritos+. 
Urocultivo pendiente . ¿Cuál es el tratamiento empírico más eficaz?",Nitrofurantoína,Ceftriaxona,Cefepime,Amoxicilina,A
"Niño de 8 años, presenta hace 7 días rinorrea, tos con flema y se agrega hace 2 días fiebre 39 °C, malestar general, 
hiporexía y retracciones. Antecedente: asma controlada. Examen: FC 80 X', FR 35 X', T° 38.8 °C, SatO2 89 %; Tórax: 
MV pasa disminuido y subcrépitos en hemitórax derecho, tirajes intercostales. Rx tórax: broncograma aéreo. ¿Cuál es el 
diagnóstico probable?",Atelectasia HTD,Derrame pleural,Crisis asmática,Neumonía de la comunidad,D
"Mujer de 25 años con antecedente de salpingectomía derecha por embarazo ectópico roto. Atendida nuevamente por 
nuevo episodio de embarazo ectópico. Se inicia tratamiento médico con metrotexate. ¿Qué condición disminuye el éxito 
del tratamiento?",Presencia de latidos cardíacos fetales,Niveles de ß-hCG menor de 5000 mUI/ml,Saco gestacional menor de 3 cm,Deseo de fertilidad futura,A
"Varón de 60 años, acude por presentar deposiciones con sangre y tenesmo rectal; se agrega dolor en la parte posterior 
del muslo y debilidad de músculos femorales posteriores. Examen de TR: tumor en la pared posterior del recto. ¿Cuál es 
el plexo afectado?",Solar,Coccígeo,Sacro,Lumbar,C
"Mujer de 45 años, puérpera de un mes, presenta dolor en primer dedo de mano derecha y luego se agrega parestesias en 
muñeca y antebrazos. Examen: prueba de Finkelstein (+). ¿Cuál es el diagnóstico?",Artrosis de muñeca,Artritis reumatoide,Síndrome del tunel carpiano,Tenosinovitis de Quervain,D
"Mujer 65 años, presenta desde hace 8 meses masa que al esfuerzo sale por el ano. Antecedentes: esquizofrenia hace 
20 años. Examen: PA 120/80 mmHg, FC 84 X'; abdomen: globuloso, RHA (+). TR: esfínter anal hipotónico y ampolla 
vacia; a la maniobra de Valsalva sale intestino grueso. ¿Cuál es el diagnóstico?",Rectocele,Pólipo rectal solitario,Hemorroides en corona,Prolapso rectal,D
"Varón de 45 años acude por edema de miembros inferiores, disnea, dolor torácico y hemoptisis. Examen: PA 190/125 
mmHg, FC 102 X', FR 22 X', SatO2: 90%. EKG: hipertrofia ventricular izquierda. Rx tórax: infiltrado alveolar bilateral. Con 
respecto al manejo de la presión arterial. ¿Cuál es el tratamiento indicado?",Nifedipino,Nitroprusiato de sodio,Labetalol,Nitroglicerina,B
"Niña de 8 años, en un centro de salud es diagnosticada de neumonía bacteriana no complicada, no reune criterios de 
hospitalización; fue medicada con amoxicilina VO a dosis de 90 mg/Kg/día; en su control a las 48 horas se evidencia 
taquipnea, aleteo nasal; madre refiere observar mayor dificultad respiratoria. ¿Cuál es la conducta a seguir?",Referirla a establecimiento de mayor complejidad,Reevaluar en 48 horas,Antibióticos parenterales,Doble tratamiento antimicrobiano vía oral,A
"Mujer de 60 años, acude por presentar repetidas contracciones musculares generalmente en reposo, disartria y en 
ocasiones disfagia. Examen: falta de fuerza y atrofia muscular sobre todo de las extremidades superiores, hiporreflexia. 
¿Cuál es el nivel anatómico del daño descrito?",Primera neurona motora,Segunda neurona motora,Sindrome extrapiramidal,Miositis viral,B
"Durante la fisiología natural del envejecimiento de una 
persona. ¿Cuál es la hormona que se encuentra 
aumentada?",Renina,Hormona de crecimiento,Testosterona libre en varones,Gonadotropinas hipofisarias en mujeres,D
"¿Cuál es el músculo que eleva el hueso hiodes, el suelo de la boca y la lengua durante la deglución y el habla?",Digástrico,Geniohioideo,Milohioideo,Estilohioideo,C
"Mujer de 28 años, tiroidectomizada por hipertiroidismo; acude por presentar aumento de peso, intolerancia al frío, 
bradipsiquia, caída de cabello y alteración de periodo menstrual. ¿Cuál es el diagnóstico?",Hipotiroidismo primario,Tiroiditis de Hashimoto,Hipertiroidismo reactivado,Hipotiroidismo secundario,A
"Niña de 2 años, traída por llanto constante post caida, fue empujada por compañero en el nido, cayendo con la mano en 
extensión, la muñeca en dorsiflexión y el antebrazo en pronación. Examen: deformidad ""en tenedor"" en antebrazo 
derecho. ¿Cuál es el diagnóstico?",Fractura de Colles,Fractura de codo,Luxación de radio,Fractura de cabeza radial,A
"Mujer de 42 años acude por presentar disnea asociado a dolor precordial, luego refiere palpitaciones que persisten y se 
hacen más frecuentes. Examen: PA 110/60 mmHg, FC 160 X', FR 22 X', T° 37°C; CV: ruidos cardíacos arrítmicos, pulso 
deficitario. EKG: ausencia de ondas P, ritmo irregular, alternancia eléctrica y complejos QRS angosto. ¿Qué medicamento 
debe usarse para el control de la frecuencia cardíaca?",Verapamilo,Enoxaparina,Lidocaína,Adenosina,A
"Niña de 8 años con diagnóstico de neumonía bacteriana no complicada y sin criterios de hospitalización; usted decide 
tratamiento ambulatorio y control en 48 horas. ¿Cuál es su antibiótico de elección?",Cotrimoxazol,Amoxicilina,Dicloxacilina,Cefuroxima,B
"Varón de 39 años, nota que su voz se hace demasiado gruesa, aumento de tamaño de la lengua, crecimiento exagerado 
de manos y de pies. Refiere que lo molestan por rasgos faciales toscos. ¿Cuál es la hormona alterada?",GH y IGF-1,GH y TSH,TSH,Tiroxina,A
"De acuerdo a la NTS N° 213 ""Prevención y control de anemia por deficiencia de hierro""; si la suspensión del suplemento 
de hierro es menor a ...... meses, se reinicia la indicación, hasta completar el esquema previamente indicado.",5,4,3,6,C
"Niña de 11 años, con fiebre prolongada, astenia, petequias, artralgias y artritis. Examen: adenopatías palpables; 
exantema malar, aftas en boca; MMII: limitación funcional, petequias palpables y edema ++; alopecía discreta; abdomen: 
hepatoesplenomegalia. Laboratorio: leucocitos 4000/µl, linfocitos <1000/µl, plaquetas 100000/µl; anticuerpos contra ADN 
bicatenario positivo. ¿Cuál es el diagnóstico más probable?",Leucemia linfoblástica,Lupus eritematoso sistémico,Artritis idiopática juvenil,Síndrome nefrótico,B
"Mujer de 66 años, G3 P3003, acude por disuria y poliquiuria. Examen genital: palidez vaginal; POPQ: Ba -2, LTV 7cm; 
test del hisopo negativo. Laboratorio: urocultivo negativo. ¿Cuál es el tratamiento más adecuado?",Pesario,Estriol tópico,Corticoides tópicos,Colpoperineoplastía,B
"Mujer de 25 años, corredora de maratón, acude por ausencia de menstruación desde hace 9 meses. Examen: PA 100/60 
mmHg; IMC 17. Laboratorio: FSH y LH disminuidos. Ecografía: útero de 7 cm, endometrio 4 mm. ¿Cuál es la causa más 
probable de la amenorrea?",Falla ovárica precoz,Ejercicio físico,Hipotiroidismo,Síndrome de ovario poliquístico,B
"Mujer de 40 años con diagnóstico de fistula perianal, que hace un día presenta dolor perineal y secreción purulenta, 
sensación febril. En tratamiento irregular por lupus eritematoso. Examen: PA 90/60 mmHg, FR 25 X', FC 95 X', T° 39.5 
°C; eritema en región perineal y ampollas de contenido sanguinolento. ¿Cuál es el diagnóstico más probable?",Absceso perineal,Absceso glúteo,Trombosis hemorroidal,Fasceítis necrotisante,D
"Mujer de 45 años ingresa a emergencia por cuadro de pancreatitis aguda severa, en la evolución presenta insuficiencia 
respiratoria súbita, mal patrón respiratorio. Rx de tórax: infiltrados nuevos difusos bilaterales; en la gasometría se 
evidencia un PaO2/FiO2 de 100. ¿Cuál es la conducta a seguir?",Cánula binasal,Máscara de reservorio,Cánula de alto flujo,Ventilación mecánica invasiva,D
"Varón de 25 años, es atendido en emergencia porque hace 4 horas sufrió caída sobre el talón de la mano derecha. 
Examen: dolor a la palpación en la tabaquera anatómica y tumefacción. Rx de mano: escafoides normal. ¿Cuál es la 
indicación inicial?",Alta con antinflamatorios,Rehabilitación y Rx control en una semana,Inmovillización y Rx control en dos semanas,Reducción y osteosíntesis,C
"Varón de 77 años ingresa por palpitaciones y dolor precordial. Antecedentes: fibrilación auricular, diabetes mellitus e 
hipertensión arterial en tratamiento irregular. Examen: PA 130/70 mmHg, FC 100 X', FR 20 X', CV: ruidos cardíacos 
arrítmicos. EKG: fibrilación auricular con respuesta ventricular controlada. ¿Cuál es la puntuación CHA2DS2 VASc en este 
paciente?",2,4,3,5,B
"Varón de 15 años, hace tres días sufre picadura de insecto en párpado superior izquierdo y comienza dolor palpebral, 
malestar general y fiebre. Examen: exoftalmos unilateral, eritema periorbitario, movilidad ocular dolorosa, diplopia e 
intenso edema. Leucocitos:15000/µl. ¿Cuál es el diagnóstico más probable?",Conjuntivitis aguda,Queratoconjuntivitis,Glaucoma agudo,Celulitis orbitaria,D
"Mujer de 38 años, acude por cansancio, palidez y dolor abdominal. Antecedente de litiasis vesicular. Examen: piel pálida, 
ictericia; abdomen blando depresible y esplenomegalia marcada. Laboratorio: leucocitos 4000/µl, Hb 8 g/dl, VCM 85 fl, 
MCH: 38 g/l, RDW 16 %. Examen de orina normal. ¿Cuál es el diagnóstico más probable?",Esferocitosis hereditaria,Hemoglobinuria paroxística nocturna,Anemia aplásica,Anemia megaloblástica,A
"Mujer de 28 años acude por palpitaciones y dolor precordial. EKG: PR corto, QRS ancho y presencia de onda delta. ¿Cuál 
es el diagnóstico?",Fibrilación auricular,Flutter auricular,Sobredosis de digital,Síndrome de Wolf-Parkinson-White,D
"Mujer de 36 años, hace una hora es encontrada en su domicilio con trastorno de sensorio. Examen: PA 200/125 mmHg, 
FC 88 X', FR 20 X'; neurológico: disártrica con hemiparesia derecha. TC: hipodensidad en región talámica izquierda. 
¿Cuál es el antihipertensivo de elección?",Nitroglicerina,Labetalol,Esmolol,Nitroprusiato de sodio,B
En relación a la fibrosis hepática. ¿Cuál es la célula responsable de la producción de colágeno?,De Kupffer,Estrellada,Hepatocito,Endotelial sinusoidal,B
"Se realiza atención integral de salud a familia dedicada a reciclaje domiciliario de envases de pintura y baterias de auto; 
el tamizaje de plomo en sangre se encuentra dentro de límites normales. No se evidencian manifestaciones clínicas. 
¿Cuál es la conducta a seguir?",Implementar medidas preventivo promocionales,Probar sensibilidad a terápia quelante,Control médico integral mensual,Referencia para atención médica especializada,A
"Lactante de 5 meses, traído por abuela a emergencia, desde hace dos días presenta deposiciones líquidas 6 cámaras al 
día, hoy evidencia rasgos de sangre en pañal, sensación de alza térmica. Recibe lactancia mixta y es cuidada en casa 
por niñera. Examen: T° 38.3 °C, irritable, abdomen distendido, RHA ++. ¿Cuál es el agente etiológico más probable?",Escherichia coli,Yersinia enterocolitica,Campilobacter jejuni,Aeromonas,C
"Se tiene los siguientes resultados de PPD de los contactos sanos de paciente varón de 40 años BK (+); hijo de 16 años 
(14mm), madre de 73 años (13mm) y nieto de 3 años (9mm). ¿Cuál es la conducta a seguir?",Indicar terapia preventiva,Programar visita domiciliaria,Aislar al caso índice,Segundo control PPD,A
"Varón de 50 años, sin antecedentes de importancia, ingresa por tos y expectoración. Examen: PA: 110/60 mmHg, FC 70 
X', FR 18 X', T° 37 °C, SatO2 97%. Pulmones: crepitantes en base de hemitórax izquierdo. Rx tórax: infiltrado alveolar. 
Laboratorio: leucocitos 9000/µl, creatinina 0.9 mg/dl. ¿Cuál es el tratamiento indicado?",Amoxicilina con ácido clavulánico,Doxiciclina,Cefadroxilo,Levofloxacino,B
¿Cuál es el tiempo de duración de acción en minutos del anestésico local mepivacaína?,360-500,60-180,180-360,Oct-50,B
"Niño de 6 años, sufre quemadura eléctrica que, a su paso, produce calor que daña los tejidos sobre todo los lechos 
vasculares distales. ¿Cuál es el tratamiento a seguir?",Escarotomía y fasciotomía,Reexploración de la herida y desbridamiento,Amputación selectiva,Desbridamiento amplio,A
"Niño de 6 años, sufre hace un día mordedura de loxosceles en antebrazo derecho. Examen: dolor y signos de flogosis 
tercio distal del antebrazo. ¿Cuál es el tratamiento inicial de elección?",Observación de la herida,Cámara hiperbárica,Desbridamiento de lesión,Esteroides orales,A
"Mujer de 35 años con diagnóstico de púrpura trombocitopénica autoinmune refractaria a tratamiento, es sometida a 
esplenectomía terapéutica. ¿Qué germen está asociado con mayor frecuencia en estos pacientes?",Streptococcus pneumoniae,Staphylococcus aureus,Candida albicans,Salmonella sp,A
"Dentro de los reguladores endógenos importantes del transporte iónico intestinal. ¿Cuál depende de calcio para sus 
funciones?",Guanilina,VIP,5-Hidroxitriptamina,Adenosina,C
"Varón de 74 años hospitalizado por neumonía, al tercer día de evolución presenta de forma aguda náusea, 
cefalea, vómitos y luego se agrega convulsiones, somnolencia y sopor. Examen: PA 110/70 mmHg, FC 89 X’, FR 22 
X’, T° 37 °C; piel: turgencia disminuida, mucosa oral deshidratada; neurológico: soporoso, no rigidez de nuca. Laboratorio: 
Na 106 mEq/l, K 4 mEq/l, Cl 99 mEq/l. ¿Cuál es el tratamiento de elección?",Lactato Ringer,Cloruro de sodio al 0.9%,Solución salina 3%,Solución al medio normal,C
"Mujer de 30 años G0 P0000, acude por oligomenorrea e hirsutismo. Ha intentado concebir sin éxito. Examen: PA 100/70 
mmHg, FC 70 X', IMC 34. Ecotransvaginal: útero de 8 cm, endometrio 7 mm, ovarios con múltiples folículos de <10 mm. 
Se inicia inducción de ovulación. ¿Qué recomendación adicional le indicaría?",Consumo de maca,Dormir temprano,Vitamina C,Bajar de peso,D
"Niña de 11 años, es referida para evaluación por TDAH. Presenta temblores, cefalea, irritabilidad, insomnio, labilidad 
emocional y bajo rendimiento escolar. Examen: peso 40 Kg, talla 163 cm, FC 110 X', FR 30 X'; piel caliente, húmeda; 
neuromuscular: temblor, hiperactividad, hiperreflexia. CV: ruidos cardíacos taquicárdicos. ¿Cuál es el diagnóstico más 
probable?",TEA,Hipertiroidismo,Síndrome ansioso,TDAH,B
"Mujer de 28 años, G0 P0000, acude por presentar hipermenorrea, infertilidad primaria y síntomas de anemia. Examen: 
PA 100/60 mmHg, FC 90 X'. Especuloscopía: cérvix sin alteraciones, con sangrado transorificial. Tacto vaginal: útero de 
8 cm, no se palpan masas. Ecotransvaginal: mioma tipo 1 de 3 cm. ¿Cuál es la conducta a seguir?",Histeroscopía quirúrgica,Miomectomía laparoscópica,Miomectomía abierta,Control en 6 meses,A
"Mujer de 31 años acude por presentar palpitaciones, mareos y dolor precordial. Antecedentes: episodios previos en 
dos oportunidades en el presente año sin estudios. EKG: frecuencia ventricular en 180 X', ondas P al final del QRS, 
complejos QRS angostos y ritmo regular. ¿Cuál es el diagnóstico?",Síndrome de preexcitación,Flutter auricular,Taquicardia de reentrada nodal AV,Fibrilación auricular,C
"Varón de 30 años ha estado bebiendo cerveza por varias horas, posteriormente presenta incremento en el volumen 
urinario. ¿La disminución de qué hormona explica esta situación?",Calcitonina,Vasopresina,Paratohormona,Renina,B
"Niño de 5 años procedente de centro poblado, hace 5 días presenta fiebre, hiporexia, prurito, malestar general, dolor 
abdominal y coluria; hoy se agrega náusea y vómitos. Examen: ictericia; adenopatias palpables; Abdomen: doloroso, 
hígado 4 cm DRCD. De acuerdo al diagnóstico, la recomendación de las medidas de control de bioseguridad, incluyen 
aislar al paciente hasta ...... días después de inicio de síntomas.",21,14,7,3,C
"Un niño nace con graves anomalías craneofaciales y transposición de los grandes vasos. ¿Qué población celular 
interviene en ambos defectos?",Células cardíacas progenitoras,Almohadillas endocárdicas,Células de la cresta neural,Mesénquima de los arcos faríngeos,C
"Mujer de 30 años, desde hace seis meses se detecta nódulo tiroideo palpable. No refiere antecedentes de importancia. 
Examen: eutiroidea, se palpa nódulo de 1.5 cm x 1 cm en tercio inferior del lóbulo derecho sin sospecha de malignidad; 
no se palpa adenopatías cervicales. ¿Cuál es el procedimiento inicial para evaluar el nódulo?",Biopsia por punción,Tiroidectomía,Gammagrafía,Ecografía cervical,D
"Varón de 55 años, desnutrido crónico ingresa a emergencia por alteración de la marcha, agitación y desorientación. 
Examen: pálido, desnutrido, neurológico desorientado, agitado, nistagmus horizontal, parálisis bilateral de VI par craneal. 
¿Cuál es el tratamiento de elección?",Rivoflavina,Niacina,Tiamina,Cianocobalamina,C
"Varón de 45 años intervenido por una cirugía de revascularización coronaria, al día siguiente presenta dolor precordial 
opresivo con irradiación a cuello, vómitos y diaforesis. Examen: FC 100 X', FR 24 X', T° 37 °C, PA 140/95 mmHg. EKG: 
ritmo sinusal, presencia de nuevas ondas Q patológicas en precordiales, Troponina: elevación de más de 10 veces el 
límite superior. Ecocardiografía: pérdida de miocardio viable. Según la cuarta definición de infarto de miocardio, ¿Cuál es 
el tipo de IMA?",1,4,5,2,C
"Recién nacido de 5 días, 32 semanas por Capurro, hospitalizado por bajo peso al nacer y prematuridad. Enfermería 
reporta regurgitación, letargia y distensión abdominal. Rx abdomen: neumatosis intestinal. ¿Cuál es la conducta inicial?",Administrar probióticos,Expectante,Suspender vía oral y colocar sonda nasogástrica,Incrementar vía oral y disminuir hidratación EV,C
"Lactante de 6 meses traído por madre a urgencias por notar hipoactividad, no responde, no despierta al 
estimulo. Usted verifica la circulación, palpando el pulso...",carotídeo.,femoral.,braquial.,radial.,C
"Mujer de 30 años, súbitamente presenta dolor abdominal difuso, náusea y vómitos que no cede a los antiespasmódicos, 
niega estreñimiento o diarrea. Antecedentes de pica. Examen: PA 140/90 mmHg, FC 96 X', ansiosa, quejumbrosa; 
abdomen: ruidos hidroaéreos disminuidos. Laboratorio: Na 130 mEq/l, potasio y glucosa normal. La orina toma color 
grosella al exponerse al sol. ¿Cuál es el diagnóstico más probable?",Pancreatitis aguda,Intestino irritable,Pseudo obstrucción intestinal,Porfiria,D
"Varón de 65 años, hace 3 días presenta diarreas líquidas en gran volumen asociado a vómitos, fiebre y dolor abdominal, 
un día antes del ingreso no orina y se torna somnoliento. Examen: PA 80/50 mmHg, FC 112 X', FR 25 X'; piel: seca, fria, 
mucosa oral deshidratada, neurológico: somnoliento. Laboratorio: lactato 3 mmol/l. ¿Cuál es la medida inicial?",Tomar hemocultivos,Uso de vasopresores,Colocación de línea central,Uso de cristaloides,D
"Gestante de 38 semanas, que ingresa por RPM de 6 horas con PA 120/70 mmHg. Sin antecedentes de importancia. 
Inducida por 8 horas con oxitocina a 48 mU/min al 0.5 %, presenta convulsiones. ¿Cuál es la causa?",Epilepsia,Eclampsia,Rotura uterina,Intoxicación por agua,D
"Mujer de 30 años, acude por lesiones en labios mayores. Examen vulvar: dos úlceras muy dolorosas y profundas, con 
márgenes irregulares y bordes excavados; se asociado adenopatía inguinal dolorosa y móvil. ¿Cuál es el tratamiento de 
elección?",Azitromicina 1 g VO monodosis,Podofilina 20% por 7 días,Aciclovir 400 mg  c/8h por 7 días,Ácido tricloroacético 90% por 3 días,A
"Paciente acude por leucorrea abundante y con mal olor. Examen: secreción amarilla y colpitis macular (cérvix en fresa). 
¿Qué tratamiento se le indica?",Clindamicina 300 mg 2 veces por día por 7 días,Metronidazol en gel 0.75% por 7 días,Metronidazol  2 g dosis única,Clindamicina óvulos 100 mg por 3 días,C
"Niña de 10 años, encontrada por profesora en los servicios higiénicos del colegio con pérdida de consciencia y es llevada 
a emergencia. Madre acude y refiere que hace dos semanas presenta poliuria, polidipsia, polifagia y pérdida de peso. 
Examen: mucosas secas, somnolienta, orientada, taquipnea. Laboratorio: tira reactiva en orina; glucosuria, cetonuria. 
Glucotest 450 mg/dl. ¿Qué examen inicial solicita para definir la gravedad?",Hemograma y PCR,Hemoglobina glicosilada,AGA y electrolitos,Bioquímica renal,C
"Mujer de 45 años con diagnóstico de insuficiencia suprarrenal primaria, es hospitalizada por neumonía adquirida en la 
comunidad; inició tratamiento con ceftriaxona, con buena evolución, al tercer día presenta vómitos incoercibles, dolor 
abdominal intenso y diarrea. Examen: PA 80/70 mmHg, FC 94 X’, FR 18 X', T° 37 °C, leve deshidratación, resto normal. 
¿Cuál es la conducta terapéutica?",Hidrocortisona,Suspender ceftriaxona,Cristaloide,Noradrenalina,A
"Mujer de 34 años usuaria de T de cobre por cinco años, va a su control anual. Examen genital: no se detecta filamentos 
marcadores y en la ecografía transvaginal no se evidencia el dispositivo en útero. ¿Cuál es el siguiente paso a seguir?",Rx de abdomen,DIU de reemplazo,Tomografía de abdomen,Laparoscopía,A
"Recién nacido de 3 horas, con sialorrea persistente, al introducir sonda nasogástrica no pasa al estómago; según esta 
condición. ¿Qué examen solicita de inmediato?",Ecografía de abdomen,Rx de abdomen,Rx de tórax,Rx contrastada de esófago,C
