questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer de 70 años con baja visión en ojo derecho. Antecedente de cirugía de catarata de ojo derecho hace 3 meses y 
capsulotomía con láser YAG hace una semana. Examen: agudeza visual de cuenta dedos en ojo derecho. Opacidades 
en el saco capsular y opacidades difusas en el vitreo. Ante la sospecha de endoftalmitis, ¿Cuál es el agente causal más 
probable?",Pseudomona aeruginosa,Haemophilus influenzae,Corynebacterium diphtheriae,Propionibacterium acnes,D
"Varón de 12 años, que hace 2 semanas presentó arañazo de gato en mejilla izquierda. Examen: adenopatía 
submandibular izquierda. Fondo de ojo: edema de papila con exudados maculares en forma de estrella en ojo izquierdo. 
¿Cuál es el agente causal más probable?",Histoplasma capsulatum,Moraxella lacunata,Bartonella henselae,Brucella melitensis,C
¿Cuál es el tumor del desarrollo derivado de las 3 capas embrionarias?,Teratoma,Hamartoma,Coristoma,Histiocitoma,A
"¿Cuál es el signo que se presenta en la parálisis del tercer par craneal por aneurisma de la comunicante posterior y no 
se presenta en la parálisis por diabetes?",Exotropia,Ptosis,Hipotropia,Midriasis,D
¿Qué prueba identifica el sitio probable de la obstrucción parcial de las vías lagrimales y el fallo del bombeo lagrimal?,Jones secundaria,Jones primaria,De desaparición de fluoresceína,Del menisco lagrimal,A
El signo de Von Graefe en la Orbitopatía de Graves se refiere a:,La mirada fija y retraso del globo ocular en la supraducción,Hendidura palpebral ensanchada por retracción en posición primaria de la mirada,Incapacidad para cerrar los ojos,El retraso en el descenso del párpado superior en la infraducción,D
¿Cuál es el carcinoma palpebral más frecuente?,Epidermoide,De células sebáceas,Basocelular,De células de Merkel,C
¿Cuál es la lesión del cristalino que se presenta en la homocistinuria?,Catarata zonular,Luxación nasal inferior,Coloboma inferior,Lenticono posterior,B
¿Cuál es la acción que le corresponde al músculo recto superior en posición primaria de la mirada?,Depresión,Abeducción,Intorsión,Extorsión,C
¿Cuál de las siguientes afirmaciones es correcta respecto al ángulo kappa?,El ángulo kappa positivo producirá un reflejo temporal al centro de la córnea.,Los ojos están ligeramente abducidos en un ángulo kappa positivo.,Un ángulo kappa muy positivo puede causar seudoesotropía.,El ángulo kappa negativo puede simular una exotropía.,B
"¿Cuál es la ley que establece que durante cualquier movimiento conjugado de los ojos se produce una inervación igual 
y simultánea de los músculos yunta?",Sherrington,Alexander,Hering,Virchow,C
¿Cuál de las siguientes caracteriza a la úlcera micótica filamentosa?,Hipoestesia corneal,Bordes bien definidos,Lesiones satélite,Flictenulosis,C
¿Cuál es la patología del párpado para la cual se utiliza la técnica de Fasanella – Servat?,Ectropion,Entropion,Lagoftalmos,Ptosis,D
¿Cuál es el tipo de conjuntivitis que se presenta en el síndrome oculoglandular de Parinaud?,Membranosa,Granulomatosa,Papilar gigante,Leñosa,B
"La electrorretinografía en la …… se caracteriza por la reducción de las respuestas escotópicas de bastones en etapas 
incipientes y posteriormente las respuestas fotópicas disminuyen al avanzar la enfermedad, hasta que finalmente el 
electrorretinograma se extingue.",enfermedad de Stargardt,distrofia macular viteliforme de Best,distrofia de conos,retinosis pigmentaria,D
"Diabético bien controlado, postoperado de catarata de ojo izquierdo, presenta visión borrosa persistente a las dos 
semanas de su intervención. Tomográficamente se observa un engrosamiento macular junto a la presencia de quistes 
intrarretinianos. En la angiografía con fluoresceína. ¿Qué hallazgo es compatible con Irving Gass?",Difusión petaloidea e hiperfluorescencia tardía a nivel papilar,Hiperfluorescencia focal tardía y patrón de fluorescencia normal a nivel papilar,Difusión tardía de áreas no bien definidas e hipofluorescencia tardía a nivel papilar,Difusión multifocal y patrón de fluorescencia normal a nivel papilar,A
¿Cuál es la distrofia que presenta córnea guttata?,Fuchs,François,Schnyder,Cogan,A
"¿Cuál de las siguientes estrías corresponden a roturas curvilíneas de la membrana de Descemet y caracterizan al 
glaucoma congénito?",Vogt,Siegrist,Haab,Lisch,C
¿Cuál es el origen más frecuente de las lesiones metastásicas en la órbita en adultos?,Pulmón,Hígado,Piel,Mama,D
¿Cuál de las siguientes puede producir una exfoliación verdadera de la cápsula anterior del cristalino?,Radiación ionizante,Electrocución,Contusión,Radiación infrarroja,D
"¿Cuál es el fármaco que debe evitarse en el manejo de la retinopatía por drepanocitosis, por incrementar el riesgo de 
oclusiones vasculares y crisis falciformes?",Metformina,Aspirina,Acetazolamida,Clopidogrel,C
¿Cuál es la lesión corneal que se puede asociar a la enfermedad que causa la retinopatía en “sal y pimienta”?,Queratitis intersticial,Úlcera corneal periférica,Ectasia corneal,Perineuritis radial,A
¿Cuál característica corresponde a la úlcera de Mooren?,"La forma unilateral, presenta peor pronóstico que la bilateral",Se inicia típicamente como una úlcera corneal central con descematocele.,Se origina por desecación de un área focal por una lesión elevada adyacente,Puede afectar tanto a jóvenes como a personas de edad avanzada,D
"La papila de …… es un vestigio de vasos hialoideos fetales, que se ve como un penacho en la papila óptica.",Mittendorf,Krukenberg,Purkinje,Bergmeister,D
¿Qué caracteriza a la enfermedad plus en la retinopatía del prematuro?,Línea de demarcación elevada con proliferación fibrovascular extrarretiniana,Tortuosidad de arteriolas y dilatación de venas en los vasos retinianos en zona I,Ovillos neovasculares abundantes y vasoespasmo en la línea de demarcación,Hemorragias retinianas dispersas en la unión de la retina vascular y avascular,B
¿Cuál de las siguientes corresponde al examen gonioscópico?,Las goniolentes directas proporcionan una imagen especular del ángulo opuesto,La goniolente indirecta de Goldmann posee una configuración abovedada,La indentación permite identificar sinequias anteriores periféricas en el cierre angular,Se debe realizar preferentemente en una sala bien iluminada,C
"¿Cuál es el fármaco que puede agravar una queratitis dendrítica y favorecer la extensión progresiva de la úlcera hacia 
una forma geográfica?",Moxifloxacina,Aciclovir,Tetraciclina,Prednisolona,D
¿Qué patología corresponde al espectro paquicoroideo?,Estrías angioides,Vasculopatía coroidea polipoidea,Osteoma coroideo,Membrana neovascular tipo 2,B
¿Qué se espera encontrar en la miastenia ocular?,La ptosis es bilateral y a menudo asimétrica,La ptosis empeora al mantener la mirada hacia abajo,La diplopia es horizontal con mayor frecuencia,Es más frecuente en hombres que en mujeres,A
¿Cuál de las siguientes lesiones vasculares caracterizan a la retinopatía diabética no proliferativa severa?,Neovascularización papilar y extrapapilar,Microaneurismas en tres cuadrantes,Arrosariamiento venoso en solo un cuadrante,Anomalías microvasculares intrarretinianas moderadas,D
"Según la Clasificación de Schaffer en la gonioscopía. ¿Cuál es el grado en el que solo puede verse hasta el espolón 
escleral y el ángulo es de aproximadamente 20-35°?",3,2,4,1,A
¿Cuál de las siguientes bacterias es capaz de atravesar el epitelio corneal sano para producir queratitis?,Haemophilus influenzae,Pseudomona aeruginosa,Staphylococcus aureus,Streptococcus pyogenes,A
¿Cuál es la patología que al examen del fondo de ojo evidencia el “signo del doble anillo”?,Hipoplasia del nervio óptico,Coloboma del nervio óptico,Anomalía de morning glory,Foseta del disco óptico,A
"¿Cuál es la cirugía, luego de la cual se puede presentar el anillo de Soemmering?",Trabeculectomía con mitomicina,Vitrectomía con aceite de silicona,Extraccion extracapsular de catarata,Trasplante de córnea,C
¿Cuál es la patología ocular que se incluye en la triada del síndrome de Reiter?,Escleritis,Glaucoma,Conjuntivitis,Papilitis,C
"La conjuntivitis por Chlamydia (de inclusión) del adulto es una infección oculogenital causada normalmente por los 
serotipos .….. de Chlamydia trachomatis.",A-C,D-K,L-M,P-Q,B
Anomalía congénita en la que los párpados ausentes son reemplazados por una capa continua de piel:,Euribléfaron,Anquilobléfaron,Criptoftalmia,Microbléfaron,C
¿Dónde se forma el humor acuoso?,Epitelio ciliar no pigmentado,Epitelio ciliar pigmentado,Epitelio pigmentario del iris,Estroma del cuerpo ciliar,A
¿Cuál es el defecto típico en el campo visual de la neuropatía óptica isquémica anterior no arterítica?,Cuadrantanopsia homónima,Escotoma cecocentral,Cuadrantanopsia heterónima,Hemianopsia altitudinal,D
"Niño de 10 años, con antecedente de cirugía de endotropia congénita. Exámen: elevación de ambos ojos en aducción. 
¿Cuál es el diagnóstico?",Endotropía acomodativa refractiva,Sindrome de Duane tipo II,Hiperfunción del oblicuo inferior,Sindrome de Brown,C
¿Cuál de las siguientes se considera como tratamiento inicial del glaucoma de ángulo abierto?,Trabeculectomía,Dispositivo valvulado,Ciclodestrucción,Trabeculoplastía láser,D
¿Cuál es el signo que se relaciona al melanoma uveal?,Presencia de halo hipopigmentado perilesional,Presencia de drusas en la superficie tumoral,Vaso epiescleral prominente,Ausencia de pigmentación naranja,C
¿Cuál es la lesión que caracteriza a la mucormicosis orbitaria?,Infiltrado inflamatorio que predomina en las fibras musculares,Vasculitis oclusiva con infarto de los tejidos orbitarios,"Fibrosis progresiva, dando lugar finalmente a una «órbita congelada»",Inflamación granulomatosa del vértice orbitario,B
¿Cuál es la manifestación ocular que le corresponde al hemangioma cavernoso de la órbita?,La proptosis axial puede ocasionar una miopía maligna adquirida,Se presenta como una proptosis unilateral de crecimiento rápidamente progresivo,Aparece en adultos de mediana edad con un predominio en hombres.,Se comporta como una malformación arteriovenosa de flujo bajo.,D
¿Qué se acumula en el saco lagrimal del dacriocele congenito?,Sangre coagulada,Líquido amniótico,Líquido meconial,Dacriolitos,B
En el rabdomiosarcoma orbitario del niño. ¿Cuál es el subtipo más frecuente?,Alveolar,Embrionario,Botrioide,Pleomorfo,B
¿Cuál es la causa hereditaria más frecuente de desprendimiento de retina en niños?,Degeneración vitreorretiniana en copos de nieve,Síndrome de Stickler (artroftalmopatía hereditaria),Síndrome de Criswick Schepens (Vitreorretinopatía exudativa familiar),Vitreorretinocoroidopatía autosómica dominante,B
"En la retinopatía diabética proliferativa sin características de alto riesgo y edema macular clínicamente significativo. 
¿Cuál es la conducta inicial más adecuada?",Panfotocoagulación,Vitrectomía,Observación,Antiangiogénicos,D
"Varón de 39 años, con baja visión súbita. Antecedente de accidente de tránsito, compresión torácica grave y fractura de 
fémur; niega trauma ocular directo. Fondo de ojo: múltiples parches de blanqueamiento retiniano, hemorragias 
intrarretinianas con manchas algodonosas peripapilares y edema de papila en ambos ojos. ¿Cuál es la retinopatía más 
probable?",Purtscher,Brushfield,Elschnig,Pulfrich,A
¿Cuál es el hallazgo más frecuente del fondo de ojo en el síndrome del bebé zarandeado?,Papiledema,Desprendimiento de retina exudativo,Hemorragias retinianas,Desgarros retinianos,C
¿Cuál es el mecanismo de formación de vasos mediante cordones y vasos primitivos?,Angiogénesis,Neovascularización,Vasculogénesis,Hemangiogénesis,C
"Varón de 25 años con trauma ocular de ojo izquierdo por pelota de tenis hace aproximadamente 2 horas. Hipoestesia 
del párpado inferior, que se extiende hacia encías superiores, diplopía en la mirada hacia arriba. Examen: enoftalmos, 
equimosis periorbitaria. Con resistencia a la ducción forzada hacia arriba, el diagnóstico más probable es fractura de…",suelo orbitario,pared medial,techo orbitario,pared lateral,A
¿Cuál de los siguientes fármacos puede causar neuropatía óptica?,Bevacizumab,Amiodarona,Clorpromazina,Alopurinol,B
¿Qué consideración se debe tener en la técnica de las inyecciones intravítreas?,Se colocan preferentemente en el meridiano de las 3 y 9.,El sitio de la inyección es a 2.5 mm por detrás del limbo en adultos fáquicos hipermétropes,Al direccionar la aguja hacia adelante la técnica es más segura,El aumento de la presión intraocular puede producir oclusiones vasculares,D
"B. El sitio de la inyección es a 2.5 mm por detrás del limbo en adultos fáquicos hipermétropes 
C. Al direccionar la aguja hacia adelante la técnica es más segura 
D. El aumento de la presión intraocular puede producir oclusiones vasculares 
 
81. ¿En cuál de las siguientes es útil la prueba de Watzke-Allen?",Membrana epirretiniana,Tracción vitreomacular,Edema macular,Agujero macular,D
¿Qué agente puede causar neurorretinitis subaguda unilateral difusa?,Toxocara canis,Taenia solium,Treponema pallidum,Histoplasma capsulatum,A
¿Qué hipotensor ocular está contraindicado en niños?,Brimonidina,Dorzolamida,Latanoprost,Timolol,A
"La triada clásica de: proptosis pulsátil, quemosis conjuntival y un ""ruido sibilante dentro de la cabeza"", corresponde a …",hemorragia orbitaria aguda.,fístula carótidocavernosa.,trombosis del seno cavernoso.,dacrioadenitis infecciosa.,B
"Varón de 35 años, desde hace una semana con dolor intenso en ojo izquierdo. Niega trauma ocular. Examen:  ojo 
derecho normal. Ojo izquierdo: agudeza visual 20/60.  Fondo de ojo izquierdo: pliegues coroideos limitados al polo 
posterior y de orientación horizontal. Ecografía: Líquido en el espacio subtenoniano. ¿Cuál es el diagnóstico más 
probable?",Endoftalmitis,Glaucoma agudo,Iridociclitis,Escleritis posterior,D
"Niño de 7 años, con proptosis de ojo izquierdo. Ante la sospecha de rabdomiosarcoma se le hace biopsia, la que indica 
que la mayoría de células muestran características de músculo estriado en la microscopía óptica. ¿Cuál es el subtipo 
más probable?",Alveolar,Embrionario,Pleomorfo,Botrioide,B
"En el glaucoma agudo se presenta el “glaukomflecken”. ¿Cuál de las siguientes corresponde a la descripción de este 
signo?",Opacidades blancas grisáceas subcapsulares anteriores,Sinequias iridocristalineanas en todo el borde pupilar,Pigmento iridiano sobre la cápsula anterior del cristalino,Sinequias anteriores periféricas en todos los cuadrantes,A
"Las quemaduras químicas se gradúan para planificar el tratamiento posterior y determinar el pronóstico. La pérdida total 
del epitelio corneal, turbidez estromal que oculta los detalles del iris, y entre un tercio y la mitad de isquemia del limbo. 
¿A qué grado de la clasificación de Roper-Hall corresponde?",2,1,4,3,D
¿Cuál es la degeneración de la retina periférica que predispone al desprendimiento de retina?,En panal,Drusas periféricas,En empalizada,Pavimentosa,C
¿Cuál es el tipo de nistagmo en el espasmo nutans?,"Rápido, caótico, multivectorial y de escasa amplitud",Elevación y rotación interna alternante y repetitiva,"Horizontal, de alta frecuencia y poca amplitud","Rápido, de convergencia o retracción a la supraversión",C
"El “silencio coroideo” es un hallazgo angiográfico que se produce como consecuencia del bloqueo de la fluorescencia 
coroidea de fondo por alteración difusa del epitelio pigmentario de la retina. ¿En qué distrofia macular se presenta?",Distrofia en patrón multifocal,Enfermedad de Stargardt,Enfermedad de Best,Síndrome de Sjögren-Larsson,B
¿Cuál es la etiología viral más probable de la necrosis retiniana aguda?,Ébola,Chikungunya,Herpes,Dengue,C
"¿Qué hallazgo en la tomografía de coherencia óptica macular es compatible con la oclusión de la arteria central de la 
retina?",Hiporreflectividad de las capas internas de la retina,Edema macular cistoide,Hiperreflectividad  de las capas internas de la retina,Exudación lipídica,C
"¿En qué tipo de glaucoma las proteínas del cristalino se filtran a través de una cápsula intacta en cataratas 
hipermaduras?",Facolítico,Facoanafiláctico,Facomórfico,Facotóxico,A
¿Cuál de las siguientes puede mejorar la agudeza visual con el desprendimiento de vítreo posterior total?,Coriorretinopatía serosa central,Agujero macular estadío 4,Tracción vítreo-macular,Edema macular diabético,C
"Mujer de 28 años acudió por disminución súbita de la agudeza visual, fotopsias y escotoma paracentral en ojo derecho. 
Refracción: OD -4.00-0.25x175° / OS -4.75-0.50x5°. Examen de ojo derecho: agudeza visual 20/ 200. Defecto pupilar 
aferente relativo. Fondo de ojo: abundantes manchas pequeñas en polo posterior perifoveales y peripapilares, mal 
definidas, profundas y de color blanco grisáceo. Examen de ojo izquierdo normal. Dos meses después, sin tratamiento, 
el fondo de ojo no muestra lesiones y la agudeza visual de ojo derecho mejora a 20/20. ¿Cuál es el síndrome 
más probable?",Retinocoroiditis en perdigonada,Múltiples puntos blancos evanescentes,Coroidopatía interna punteada,Fibrosis subretiniana progresiva con uveítis,B
"¿En qué patología se produce la retracción del párpado ptósico conjugada con la estimulación de los músculos 
pterigoideos ipsolaterales al abrir la boca?",Sincinecia de Marcus Gunn,Regeneración aberrante del tercer nervio craneal,Síndrome de Horner,Síndrome del seno cavernoso,A
"¿Cuál de los siguientes tipos de drusas se definen como depósitos focales blanco-amarillentos bien definidos a nivel del 
epitelio pigmentario de la retina que miden entre 63 y 125 µm?",Duras,Medianas,Blandas,Cuticulares,B
¿Cuál es la causa de la disminución de la visión en el albinismo ocular?,Ausencia congénita de conos,Hipoplasia foveal,Disfunción del nervio óptico,Displasia retiniana,B
¿Cuál se considera barrera hematorretiniana externa?,Epitelio pigmentario de la retina,Membrana de Bruch,Coriocapilaris,Endotelio de los vasos de la retina,A
