questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"¿A qué categoría de la FDA para drogas y fármacos corresponde: los estudios reproductivos en animales mostraron 
que este fármaco es teratógeno o letal para el embrión, o tiene otro efecto adverso y no hay estudios adecuados o bien 
controlados en mujeres embarazadas?",C,B,A,D,X,A
"Según la norma técnica 064 del MINSA DGSP, las gestantes seronegativas de parejas seropositivas al VIH, serán 
reportados al comité de expertos del MINSA y serán manejados...",con prueba de ELISA cada 2 meses.,como si fueran negativas.,como positivas hasta que se demuestre lo contrario.,con prueba de ELISA cada 4 meses.,con suspensión del tratamiento.,C
¿En qué patología se evidencian las células guía en un examen de secreción vaginal?,Moniliasis,Vaginosis bacteriana,Trichomoniasis,Herpes genital,Vulvovaginitis inespecífica,B
"Mujer nulípara de 32 años, acude a emergencia por sangrado vaginal escaso. Ecografía transvaginal: gestación de 7 
semanas con implantación cervical. ¿Cuál es la conducta mas adecuada para su manejo?",Legrado uterino,AMEU,Histerectomía,Histeroscopía,Uso de metotrexate,E
"En relación a las estructuras urogenitales del embrión y sus homólogos del adulto. ¿A qué estructura 
embrionaria corresponde el conducto de Gartner?",Conductos paramesonéfricos,Tubérculo genital,Gubernaculum,Conductos mesonéfricos,Pliegues urogenitales,D
"Mujer de 47 años, refiere tumoración por genitales y pérdida de orina a esfuerzo. Examen: a la maniobra de valsalva se 
evidencia la salida del punto Ba en ( +1). Según la clasificación de POP-Q. ¿A qué estadío corresponde el cistocele?",I,III,II,V,IV,C
"En relación al climaterio y menopausia, el aumento de las concentraciones de FSH se atribuye a...",disminución de la secreción ovárica de inhibina.,aumento de la secreción ovárica de inhibina.,disminución de la secreción de estriol.,aumento de la secreción de progesterona.,aumento de la secreción de hormona antimulleriana.,A
"Gestante de 38 semanas acude a control prenatal. Antecedente de embarazo ectópico en gestación previa. ¿En 
qué tipo de embarazo ectópico que hubiera tenido, está indicada la cesárea electiva?",Ístmico,Ampular,Ovárico,Intersticial,Intraligamentario,D
La placenta se forma a expensas de...,decidua y tejido embrionario.,decidua y amnios.,endometrio y miometrio.,vasos fetales y miometrio.,decidua y trofoblasto.,E
"Mujer de 25 años, con ciclos menstruales regulares, sin antecedentes de importancia. ¿Cuál es el volumen medio del 
ovario esperado en una evaluación ecográfica?",6 ml,9.8 ml,4.8 ml,13.8 ml,12.8  ml,B
"¿Cuál de las siguientes condiciones, es un factor de riesgo asociado a ruptura uterina?",Oligohidramnios,Miomatosis,Metroplastía,Consumo de cocaína,Trombofilias,C
"Mujer de 67 años, presenta sangrado vaginal escaso desde hace dos meses. ¿Cuál es la causa mas frecuente de este 
tipo de sangrado?",Atrofia endometrial,Pólipos endometriales,Hiperplasia endometrial,Cáncer de endometrio,Miomas uterinos.,A
"¿A qué patología fetal se asocia con mayor frecuencia, el hallazgo de higroma quístico en una ecografía del segundo 
trimestre?",Trisomía 18,Trisomía 13,Síndrome de Turner,Síndrome de Down,Síndrome de Noonan,C
¿Cuál es el tipo de cáncer de vulva que se presenta con mayor frecuencia?,Células basales,Verrugoso,Sarcoma,Melanoma,Escamoso,E
¿Cuál es el efecto mas frecuente de la rubeola congénita?,Membrana hialina,Catarata,Reducción de miembros inferiores,Agenesia de tabique nasal,Polidactilia,B
"Mujer con 10 semanas de gestación, acude a control prenatal, con prueba de Elisa para VIH reactivo. Examen sin 
alteraciones. Exámenes de laboratorio: normales. ¿En qué semana gestacional se debe iniciar el tratamiento 
antiretroviral?",18,14,10,20,16,B
"Gestante de 36 semanas con control prenatal adecuado, acude por presentar súbitamente epigastralgia y disturbios 
visuales persistentes. Examen: PA  140/100 mmHg, no contracciones, latidos fetales normales. TV: cérvix sin cambios. 
Laboratorio: Hb 13 g/dl, plaquetas 210000/µl, creatinina 1,2 mg/dl, TGO 40 UI/ml, TGP 35 UI/ml, relación 
proteína/creatinina en orina = 0.35. ¿Cuál es el diagnóstico más probable?",Hipertensión gestacional,Preeclampsia sin criterios de severidad,Síndrome HELLP parcial,Hipertensión crónica con preeclampsia sobreagregada,Preeclampsia con criterios de severidad,E
"Gestante de 22 años. Examen: útero palpable sobre la sínfisis del pubis. Ecografía: LCN: 6.5cm, con centros de 
osificación en casi todos los huesos, dedos diferenciados, desarrollo de piel y uñas, los genitales externos empiezan a 
mostrar signos definitivos. Estos datos corresponden a un feto de:",10 semanas,9 semanas,14 semanas,12 semanas,15 semanas,D
¿Cuál de las siguientes alternativas constituye un cambio fisiológico en el aparato respiratorio durante la gestación?,Incremento del volumen de ventilación pulmonar,Incremento de la capacidad funcional residual,Aumento del volumen de reserva espiratoria,Incremento del volumen residual,Disminución de la capacidad inspiratoria,A
"En las etapas clínicas del cáncer cervicouterino de acuerdo a la FIGO. El carcinoma que se extiende fuera del cuello 
uterino, pero no se extiende a la pared pélvica, que afecta la vagina pero no afecta el tercio inferior, corresponde a la 
etapa...",II,III,I,IV,V,A
¿Cuál es la contraindicación absoluta para el uso de anticonceptivos orales combinados?,Hipertensión no controlada,Fumadora eventual < 25 años de edad,Diabetes sin afectación vascular,Hemorragia uterina anormal,Migraña sin déficit neurológico,A
¿Qué método anticonceptivo hormonal está asociado con un mayor riesgo de trombosis venosa y tromboembolia?,Anticonceptivos orales combinados,DIU con progestágenos,Implante subdérmico,Parche hormonal,Ampolla de depósito,A
¿Cuál es la diseminación preferente de los leiomiosarcomas uterinos?,Hematógena hepática,Hematógena pulmonar,Linfático pélvico,Linfático abdominal,Linfático extraabdominal,B
"Según la clasificación FIGO para el cáncer de vagina, si el carcinoma se ha extendido a la pared pélvica, le corresponde 
el estadío...",II.,III.,I.,IV A.,IV B.,B
"En relación al protocolo del tratamiento para el tumor trofoblástico del embarazo. ¿En qué estadío se indica 
monoquimioterapia o histerectomía con quimioterapia coadyuvante?",IV,II,III,0,I,E
¿Cuál es el factor pronóstico mas importante en el cáncer de mama?,Familiar con cáncer de mama,Número de ganglios linfáticos axilares comprometidos,Menopausia precoz,Antecedente de cáncer de mama operada,Receptores hormonales positivos,B
"Mujer de 32 años, acude a consulta externa por presentar tumoración en mama derecha, de crecimiento 
rápido. Examen: tumoración de 4cm x 5cm a 2cm del pezón, en cuadrante superior interno, móvil, no dolorosa, superficie 
lisa, consistencia intermedia, no adherencia ni retracción del pezón, no signos de flogosis. ¿Cuál es el diagnóstico 
probable?",Mastopatía fibroquística,Lipoma,Tumor phyloides,Carcinoma,Mastitis,C
En relación a la regulación del volumen de líquido amniótico en el embarazo avanzado. El mayor volumen proviene de:,Deglución fetal,Secreción de líquido pulmonar fetal,Flujo intramembranoso en la superficie placentaria,Micción fetal,Flujo transmembranoso a través de la membrana amniótica,D
"¿Cuál es el esquema de tratamiento en una gestante que en su control prenatal se le diagnostica infección por VIH y 
anemia severa?",Estavudina + Lamidovudina + Semilapir,Zidovudina + Lamidovudina + Semilapir,Zidovudina + Lamidovudina + Rotinapir,Estavudina + Zidovudina + Semilapir,Estavudina + Semilapir + Rotinapir,A
"En la histerectomía vaginal, la suspensión de la cúpula vaginal se realiza con mas frecuencia al ligamento...",pubococcígeo,isquiococcígeo,transverso,puborectal,sacroespinoso,E
"La característica histológica de células en anillo de sello, rellenas de mucina en el ovario, corresponde al tumor de...",Krukenberg.,Brenner.,la granulosa.,células claras.,Meiggs.,A
"Mujer de 58 años, cardiópata, usuaria de anticoagulantes, presenta sangrado uterino anormal recidivante. PAP 
negativo. Biopsia de endometrio: hiperplasia simple. ¿Cuál es la conducta terapéutica mas adecuada?",Colposcopía,Aspiración manual endouterina,Suspender anticoagulantes,Ablación endometrial,Uso de estrógenos,D
"En relación al uso de anestésicos locales en gestantes, la dosis máxima de lidocaína que puede utilizarse es:",300 mg.,450 mg.,550 mg,650 mg.,200 mg.,A
Las principales causas que originan el aborto recurrente son las anomalías cromosómicas de los padres y...,deficiencia de progesterona por deficiencia del cuerpo lúteo.,síndrome de ovarios poliquísticos.,exposición temporal a fármacos antineoplásicos.,síndrome de anticuerpos antifosfolipídicos.,exposición protegida a equipos de radiación.,D
"Mujer de 35 años. G: 3 P: 2012. FUR hace 2 semanas. Acude por sangrado vaginal. Tacto vaginal: útero aumentado 
de volumen. Ecografía transvaginal: Tumoración de 3cm intramural, completamente dentro del miometrio sin extensión 
a la superficie endometrial o a la serosa, le corresponde según la clasificación FIGO para miomas, el tipo...",5.,3.,2.,4.,6.,D
"B. 3. 
C. 2. 
D. 4. 
E. 6. 
 
46. En relación a la estadificación de la FIGO, el carcinoma tubario que abarca una o ambas trompas con extensión pélvica 
y que invade a otros tejidos pélvicos corresponde al estadío ...",IIB,IIIA,IIA,IIIB,IIC,A
¿En qué momento del embarazo debe colocarse la vacuna dTpa?,Después de las 14 semanas,Entre las 27 y 36 semanas,En ningún momento,En la primera consulta pre natal,Entre las 20 y 36 semanas,B
"Mujer de 23 años, con retraso menstrual y sin uso de métodos anticonceptivos, acude por dolor intenso en fosa iliaca 
izquierda, familiares refieren que presentó transtorno de la conciencia por breves momentos. Laboratorio: Beta HCG 
negativo en dos oportunidades. Antes de solicitar una ecografía. ¿Cuál es la sospecha diagnóstica mas probable?",Endometrioma,Enfermedad inflamatoria pélvica,Ruptura de cuerpo lúteo hemorrágico,Embarazo ectópico,Torsión de mioma pediculado,C
¿Qué estructuras conforman la barrera placentaria?,Las paredes de los vasos maternos y fetales,El mesodermo fetal y los capilares maternos,La pared de los capilares maternos y fetales,El citotrofoblasto y el sincitiotrofoblasto,La pared del capilar fetal y el sincitiotrofoblasto con su membrana basal,E
"Está considerado como anomalía del desarrollo por anormalidades en los autosomas, el Síndrome de...",Turner.,Klinefelter.,feminización testicular.,Kallman.,Down.,E
"Según FIGO, cuando existe un patrón de crecimiento no escamoso o no medular que es mayor del 50%. ¿Cuál es el 
grado histológico de cáncer de endometrio?",II,III,I,IV,V,B
"Mujer de 40 años, multípara. Acude por sangrado vaginal abundante y prolongado, dolor cíclico en zona hipogástrica, 
dispareunia. Examen: útero aumentado discretamente de volumen, blando, hipersensible a la palpación. Ecografía: 
útero de 12x8x6cm, bordes mal definidos, estructura heterogénea y vascularizada. ¿Cuál es el diagnóstico mas 
probable?",Mioma submucoso,Adenomiosis,Endometrioma,Mioma intramural,Cáncer de endometrio,B
Una condición para medir adecuadamente la translucencia nucal (TN) en una ecografía del primer trimestre es...,longitud corono nalga mayor de 84 mm.,feto con el cuello flexionado.,visualizar cabeza toráx y mitad superior del,tomar el plano mas angosto de la TN.,feto en plano medio sagital.,E
"Mujer joven, sexualmente activa, con lesiones a nivel oral en relación a infección por Herpes Virus. ¿Cuál es el tipo de 
virus asociado?",2,3,16,14,1,E
¿Cuál es el signo de alarma a tener en cuenta en la intoxicación por sulfato de magnesio?,Hipotensión,Hiporreflexia,Taquípnea,Taquicardia,Hipotermia,B
"Mujer de 52 años, acude por dolor pélvico, mal estado general y baja de peso. Antecedente de cirugía de quiste de 
ovario hace 6 años. Examen: abdomen distendido, al tacto vaginal se palpa tumoración de 6x5cm a nivel de anexo 
izquierdo de consistencia dura. Anatomía patológica actual: presencia de cuerpos de psamoma. ¿Cuál es el diagnóstico 
mas probable?",Adenocarcinoma endometrioide,Adenocarcinoma seroso,Adenocarcinoma de células claras,Carcinosarcoma,Mixoma,B
Madre en lactancia materna solicita método anticonceptivo. ¿Cuál es el método anticonceptivo contraindicado?,Dispositivo intrauterino,Anticonceptivos de progestágeno,Anticonceptivos orales combinados,Método de barrera,Implante subdérmico,C
De las siguientes alternativas ¿Cuál es el factor de riesgo para desprendimiento prematuro de placenta?,Nuliparidad,Oligohidramnios,Raza blanca,Hipertensión crónica,Mujeres jóvenes,D
¿Cuál es el manejo del absceso de Bartholino?,Drenaje,Enucleacion,Antiinflamatorios,Sólo antibioticoterapia,Aspiración con aguja,A
"Mujer de 17 años de  talla corta, con ausencia de caracteres sexuales secundarios, presenta amenorrea primaria. ¿Cuál 
de las siguientes alternativas le corresponde?",Síndrome de Turner,Insensibilidad a Andrógenos,Síndrome de Mayer Rokitansky- Kuster-Hauser,Himen imperforado,Tabique vaginal transverso,A
"Mujer de 56 años con tumoración que protruye por genitales. Examen: descenso del cérvix, el punto C se encuentra a 
+3cm del himen. Según la clasificación de POP-Q si la longitud total de la vagina es 8cm. ¿A qué estadío corresponde 
el punto C?",III,II,I,O,IV,A
"En relación a la fisiología de la micción, el mecanismo encargado del llenado vesical corresponde al sistema...",simpático.,parasimpático.,somático.,periférico.,central.,A
"Multigesta de 35 semanas, acude a control prenatal. Antecedente de 03 cesáreas previas. Tiene ecografía de control 
con placenta previa ¿Cuál es la complicación que se asocia con mas frecuencia?",Atonia uterina,Desprendimiento prematuro de placenta,Endometritis puerperal,Acretismo placentario,Ruptura uterina,D
"¿Cuál de los siguientes parámetros del estudio Doppler, es útil para el diagnóstico y seguimiento de la anemia fetal?",Velocidad sistólica de la arteria cerebral media,Índice de pulsatilidad de la arteria cerebral media,Velocidad sistólica de la arteria umbilical,Índice de pulsatilidad de la arteria umbilical,Índice de pulsatilidad de la arteria uterina,A
"Gestante con embarazo gemelar monocoriónico diamniótico y diagnóstico de síndrome de transfusión feto fetal. 
Ecografía: volúmenes discordantes de líquido amniótico, pesos discordantes, no se identifica vejiga en el feto donante 
y se observan flujos anormales en la evaluación de flujometría Doppler. Según Quinteros ¿A qué estadío corresponde?",II,I,V,IV,III,E
En la presentación de cara . ¿Cuál es la estructura palpable al tacto vaginal?,Sutura bregmática,Mentón,Sutura frontal,Occipucio,Fontanela anterior,B
"Los deseos imperiosos de miccionar, con pérdida de orina antes de llegar a los servicios higiénicos, se conoce como 
incontinencia urinaria...",mixta,de esfuerzo,por rebosamiento,de urgencia,por fístula,D
"Según el sistema de clasificación del sangrado uterino anormal PALM-COEIN; ¿Cuál de las siguientes patologías 
corresponde en el acrónimo a la letra ""M""?",Miomatosis,Pólipos,Hiperplasia atípica,Metrorragia,Adenomiosis,C
"Paciente con sangrado vaginal postmenopáusico. Ecografía TV: endometrio de 5 mm de grosor, sin otras alteraciones. 
¿Cuál es la conducta a seguir?",Histerosalpingografía,Seguimiento ecográfico,Ablación endometrial,Histerosonografía,Biopsia de endometrio,E
"En relación al carcinoma endometrial, según la FIGO el tumor que invade el estroma cervical, pero que no se extiende 
más allá del útero, corresponde al estadío...",I,III,IV,IA,II,E
"Mujer de 50 años que presenta cáncer de mama estadío 0. Le corresponde un porcentaje aproximado de supervivencia 
a los 5 años de...",80,70,60,95,50,D
Mujer de 45 años a quien se indica histerectomía supracervical. ¿Cuál es la principal ventaja de esta técnica quirúrgica?,Evitar prolapso vesical,Disminuir el prolapso rectal,Disminución de adherencias pélvicas,Mantener el sostén pélvico,Disminución de infecciones pélvicas,D
¿Cuál es el componente principal de la gelatina de Warthon?,Lipoproteínas,Fosfolípidos,Glucosaminoglucanos,Relaxina,Prostaglandina,C
"Gestante de 12 semanas por FUR, con resultado de ZIKA positivo. ¿Cuál es la conducta a seguir?",Exámenes de laboratorio,Ecografía obstétrica seriada,Estudio genético,Pruebas de bienestar fetal,Resonancia magnética,B
"¿Cuál de las siguientes alternativas es un criterio diagnóstico para el síndrome antifosfolipídico en el embarazo según 
el Colegio Americano de Obstetricia y Ginecología?",Al menos dos partos prematuros menores a 34 semanas,2 abortos espontáneos consecutivos,Al menos una muerte fetal inexplicable a las 10 semanas o mas,Parto prematuro con ruptura prematura de membranas,Parto post término con insuficiencia placentaria,C
"Primigesta a término en expulsivo, se atiende el parto sin complicaciones, durante el alumbramiento el operador omite 
la maniobra de Brandt Andrews, presiona el fondo uterino y realiza la tracción del cordón umbilical repetidas veces, sin 
conseguir extraer la placenta, luego de lo cual se inicia sangrado vaginal considerable y persistente. Intenta realizar 
masaje uterino, pero no logra palpar el fondo uterino. ¿Cuál es el diagnóstico más probable?",Atonía uterina,Ruptura uterina,Inversión uterina,Retención de placenta,Desgarro del cérvix,C
"¿Qué medidas se debe tener en cuenta, cuando se realiza cesárea a una mujer con infección por VIH?",Ordeñar el cordón umbilical,Clampar el cordón luego de 5 minutos,Indicar lactancia materna,Mantener intactas las membranas amnióticas,Suspender alojamiento conjunto,D
"Puérpera inmediata con trabajo de parto precipitado, recién nacido de 3,800 g de peso y sangrado vaginal abundante. 
¿Cuál es la causa mas frecuente del sangrado?",Retención de restos placentarios,Ruptura uterina,Vasa previa,Laceración cervical,Transtorno de coagulación,D
"Gestante de 41 semanas por FUR confiable, G2P2002, perfil biofísico: 6 a expensas del líquido amniótico, ILA 4.1cm, 
NST: Reactivo, pelvis ginecoide. ¿Cuál es la conducta a seguir?",Perfil biofísico en 24 horas,Control hasta 42 semanas,Cesárea,Observación,Inducción de parto,E
"Dentro de los hallazgos característicos del síndrome de Turner, se encuentra:",Presencia de crecimiento mamario,Paladar arqueado,Cuarto metacarpiano largo,Macrognatia,Tórax normal,B
"Los miomas son monoclonales y cerca del 40% presentan anomalías cromosómicas, como translocaciones entre los 
cromosomas...",12 y 14,20 y 22,15 y 20,18 y 40,10 y 16,A
"¿Cuál de las siguientes condiciones es considerada de muy alto riesgo de morbimortalidad materna en el embarazo, 
según la OMS?",Síndrome de Marfán con poca dilatación aórtica,Miocardiopatía hipertrófica,Tetralogía de Fallot reparada,Comunicación interauricular no operada,Hipertensión pulmonar,E
"Gestante de 8 semanas acude a control prenatal, con diagnóstico de hipertiroidismo. ¿Cuál es el antitiroideo indicado?",Propanolol,Lugol,Propiltiouracilo,Metimazol,Metamizol,C
¿Qué fármaco disminuye la eficacia de los anticonceptivos hormonales combinados?,Penicilina,Ciprofloxacino,Doxiciclina,Rifampicina,Tetraciclinas,D
"En relación a distopia genital. ¿Qué ligamentos se encuentran comprometidos en el desgarro que se presenta a nivel 
del anillo pericervical?",Cardinales,Redondos,Infundíbulo pélvicos,Pubouretrales,Anchos,A
"Gestante de 41 semanas, acude por contracciones uterinas. Examen: cérvix posterior, consistencia blanda, 
incorporación 60%, dilatación 1cm, altura de presentación -3. ¿Cuál es el puntaje de Bishop?",6,4,7,5,8,D
"En una paciente con antecedente de cesárea previa. ¿Cuál es el parámetro mas importante a tener en cuenta para 
indicar un parto vaginal?",Embarazo múltiple actual,Madre añosa,Tipo de incisión desconocida en cirugía anterior,Obesidad,Incisión segmentaria transversa en cesárea anterior,E
"Según la estadificación FIGO de los sarcomas uterinos (leiomiosarcomas, sarcomas del estroma endometrial, 
adenosarcomas y carcinosarcomas). El tumor que se extiende hasta la pelvis y abarca a los anexos. ¿Qué estadío le 
corresponde?",II B,III A,III B,IV A,II A,E
"En una puérpera con hemorragia posparto, si la FC: 120X' y PA: 90/50mmHg ¿En qué estadío de shok hipovolemico se 
encuentra?",III,I,II,O,IV,A
"Gestante de 28 años con 10 semanas de gestación por FUR. Estudio de citología de cuello uterino: células atípicas de 
significado incierto. ¿Cuál es la conducta a seguir?",Biopsia de cuello uterino,Control citológico post parto,Electrocauterización,Colposcopía,Cono Leep,D
"Gestante de 32 años con 34 semanas de gestación por FUR, G:4 P: 2012. Acude a control prenatal, trae resultado de 
grupo sanguíneo O y factor Rh (-), test de Coombs positivo sin haberse colocado inmunoglobulina anti D. Para 
determinar la anemia fetal por ecografía Doppler ¿Cuál es la estructura vascular mas importante a evaluar?",Arteria cerebral media,Arteria umbilical,Arterias uterinas,Ductus venoso,Arterias mesentéricas,A
"El tratamiento antihipertensivo en una paciente gestante con hipertensión crónica, reduce en forma importante el riesgo 
de...",preeclampsia sobreagregada.,desprendimiento prematuro de placenta.,hipertensión grave.,RCIU.,eclampsia.,C
"En el estudio de urodinamia, cuando se evalúa la función uretral, el mecanismo por el cual se mantiene una presión de 
cierre uretral positiva durante el llenado vesical corresponde a...",cierre uretral incompetente.,cierre uretral normal.,incontinencia por relajación uretral.,incontinencia de esfuerzo.,presión máxima de cierre uretral.,B
¿Cuál es el tumor de células germinativas del ovario que también se denomina carcinoma del saco vitelino?,Coriocarcinoma,Tumor del seno endododérmico,Poliembrioma,Tecoma,Luteoma estromal,B
"Mujer de 40 años con ecografía transvaginal que describe imagen quística con ecos densos, homogéneo, de límites 
precisos, sin tabiques, no papilas ni crecimientos endofíticos. La imagen descrita corresponde probablemente a:",Quiste hemorrágico,Cistoadenoma mucinoso,Tecomas,Fibromas ováricos,Endometrioma,E
"¿Qué tipo de fármacos administrados en el segundo o tercer trimestre de la gestación, pueden producir oligoamnios?",Antagonistas del receptor de angiotensina.,Diuréticos tiazídicos,Bloqueadores de los canales de calcio,Analgésicos opiáceos,Antibióticos de amplio espectro.,A
"Multigesta de 39 semanas, acude por cefalea y dolor tipo contracción. Examen: PA: 170/110 mmHg en dos tomas, DHL 
> 600 U/L, plaquetas < 100,000/µl, proteinuria de 24 horas 5g/L, creatinina 1.4mg/dl, TGO: 80U/L. ¿Cuál es el 
diagnóstico?",Preeclampsia con signos de severidad + síndrome HELLP,Hipertensión arterial crónica + síndrome HELLP,Hipertensión gestacional + CID,Preeclamsia severa + CID,Hipertensión arterial crónica + preeclampsia,A
"Gestante con diagnóstico de linfoma. Según el sistema de estadificación Ann Arbor para linfoma de Hodgkin. ¿Cuál es 
la etapa de la enfermedad cuando el compromiso de los ganglios linfáticos es a ambos lados del diafragma?",III,I,II,V,IV,A
"Gestante de 20 semanas. Ecografía morfológica: ausencia de vérmix cerebeloso, separación de los hemisferios 
cerebelosos y agrandamiento de la cisterna magna que se comunica con el cuarto ventrículo. ¿Cuál es el diagnóstico?",Holoprosencefalia alobar,Holoprosencefalia lobar,Agenesia del cuerpo calloso,Síndrome de Dandy Walker,Mielomeningocele,D
¿Cuál de las siguientes complicaciones se presenta con mayor frecuencia en pacientes gestantes obesas?,Preeclampsia,RCIU,Embarazo prolongado,Placenta previa,Ruptura de membranas,A
