questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Cuál es el estudio de imágenes indicado para evaluar la extensión de los tumores malignos de las glándulas salivales?,Tomografía,Ecografía,Gammagrafía,Resonancia magnética,Fluoroscopía,D
¿En qué parte del tubo digestivo se absorbe las sales biliares y forma parte del círculo enterohepático?,Intestino delgado,Ciego,Colon derecho,Colon transverso,Colon izquierdo,A
¿Cuál es el examen auxiliar mas empleado para identificar una hernia hiatal?,Esofagoscopía,Ecoendoscopía,Ecografía,Tomografía abdominal,Resonancia magnética,A
La mayoría de los derrames pleurales benignos son del tipo trasudado. ¿Cuál es una de las causas?,Sobrecarga de líquidos,Tuberculosis,Artritis reumatoide,Quilotórax,Absceso subfrénico,A
¿Cuál es la conducta correcta en la conjuntivitis vírica?,Lavarse las manos con frecuencia,Colocar compresas calientes,Lágrimas artificiales con conservantes,Antihistamínicos vía oral,Utilizar envases multidosis en colirio,A
"Lactante de 18 meses, es traído a emergencia por presentar crisis de llanto incontrolable en forma súbita a intervalos 
frecuentes, con flexión de las piernas hacia el abdomen y se evidencia deposición con sangre y moco, masa palpable 
en abdomen. Niega antecedentes patológicos. ¿Cuál es el diagnóstico?",Diarrea disentérica,Invaginación intestinal,Estenosis duodenal,Malrotación intestinal,Apendicitis aguda,B
"La fase terminal de una hernia hiatal gigante, se caracteriza por la migración parcial o total de órganos intraabdominales 
a la cavidad toráxica. ¿Cómo se conoce a este tipo de hernias?",Por rodamiento,Tipo I-II,Deslizante,Tipo I,Paraesofágica,B
"Del total de líquidos y electrolitos que se produce en la secreción salival, gástrica, biliar, pancreática e intestinal. ¿Cuál 
es el órgano que lo absorbe en más del 80%?",Colon ascendente,Colon transverso,Colon izquierdo,Colon sigmoides,Intestino delgado,E
¿Cuál es la hernia que en la clasificación de Nyhus es de Tipo IV-D?,Femoral,Combinada,Directa,Indirecta,Umbilical,B
¿Cuál es la patología que produce derrame pleural tipo exudativo?,Cirrosis,Hipoalbuminemia,Mesotelioma,Embolia pulmonar,Síndrome nefrótico,C
¿Cuál es la patología más común que causa síndrome de obstrucción nasal?,Senos nasales agenésicos,Trompa de Eustaquio libre,Rinofilia abierta,Rinitis vasomotora,Senos nasales hipoplásicos,D
"Paciente de 50 años, sufre traumatismo abdominal severo con perforación del duodeno con compromiso de cabeza 
de páncreas. ¿Qué procedimiento emplea para el tratamiento de esta lesión combinada?",Exclusión pilórica,Sutura de duodeno con duodenostomía,Duodenoyeyunostomía en Y de Roux,Sutura de duodeno más gastrostomía,Duodenorrafia más gatroenteroanastomosis,A
"Mujer de 22 años, afebril, con dolor migratorio en fosa iliaca derecha, anorexia, náuseas y vómitos. Examen: 
hipersensibilidad dolorosa en fosa iliaca derecha con signo de rebote. T°: 38°C. Para completar este caso con el sistema 
de calificación clínica de Alvarado. ¿Cuál es el otro dato a evaluar?",Concentración de proteína C reactiva,Dolor en hipogastrio,Estreñimiento o diarrea,Distensión abdominal,Leucocitosis >= 10x109 células/L y neutrofilia,E
"Varón de 30 años, sufre accidente de tránsito y llega a emergencia con respiración superficial. PA: 90/60mmHg, ruidos 
cardíacos de baja intensidad y palidez marcada. ¿Cuál es la causa de la insuficiencia respiratoria?",Shock obstructivo,Hemotórax,Fractura de esternón,Laceración diafragmática,Shock neurogénico,A
"Los diferentes tipos de tumores existentes en el recto, todos responden bien al tratamiento coadyuvante. ¿Cuál no 
siempre responde favorablemente?",A células escamosas,Epidermoide,Adenocarcinoma,Melanoma,Basaloide,D
¿Cuál es uno de los sitios más frecuentes de localización de los tumores formadores de cartílago (condromas)?,Parte proximal de fémur,Rodilla,Dedos del pie,Parte proximal de cúbito,Tobillo,A
¿Cuál es la causa más frecuente de dehiscencia de la herida operatoria?,Error técnico en el cierre,Cirugía de urgencia,Consumo crónico de corticoides,Infección de la herida,Malnutrición,D
"Varón de 50 años, en los últimos 6 meses progresivamente nota crecimiento exagerado de su diámetro abdominal con 
baja de peso. No refiere accidentes previos. En la punción abdominal diagnóstica informan linfa intestinal con presencia 
abundante de triglicéridos confirmándose una ascitis quilosa. ¿Cuál es una posible causa?",Pancreatitis crónica,Hipertensión portal,Hiperplasia linfática congénita,Neoplasia maligna abdominal,Leiomioma gástrico,D
"Preescolar de 3 años, respirador bucal, paladar ojival y resfríos a repetición. ¿Cuál es el examen más recomendable?",Radiografía de cavum,Rx de senos paranasales,Audiometría,Dosaje de IgE,Prick Test,A
¿Cuál es la técnica más recomendada para la inducción de una anestesia general?,Laringoscopia directa,Intravenosa,Secuencia rápida,Inhalación,Combinada,B
¿Cuál es el objetivo principal de una anestesia regional?,Amnesia,Ansiolisis,Anestesia,Parálisis,Relajación,C
"Mujer de 34 años sufre accidente de tránsito con trauma abdominal cerrado. Examen: funciones vitales estables al 
ingreso, abdomen poco doloroso, difuso, sin reacción peritoneal. hemograma normal. A las 6 horas de observación 
presenta FC: 100X', con baja de hemoglobina y el abdomen se encuentra más doloroso, con reacción peritoneal y 
distensión. Se encuentra signo de Kehr francamente positivo. ¿Cuál es el órgano comprometido?",Hígado,Páncreas,Duodeno,Estómago,Bazo,E
¿Cuál es el procedimiento quirúrgico donde la falta del factor intrínseco pone en riesgo la vida del paciente?,Antrectomía,Vagotomía troncular bilateral,Gastrectomía subtotal,Vagotomía selectiva,Gastrectomía total,E
¿Cuál es la causa más común de lesión ureteral yatrogénica?,Colectomía,Histerectomía,Ooforectomía,Uretropexia abdominal,Derivación aorto iliaca,B
La gran mayoría de melanomas dérmicos se diagnostican a través de:,Dermoscopía,Examen físico,Biopsia,Picor local,Sangrado,B
¿Cuál es el examen más importante para realizar el diagnóstico de cáncer renal?,Ecodoppler,Resonancia magnética,Pielografía,Arteriografía,Urotomografía,E
¿Cuál es el mejor examen auxiliar para la valoración de tumores en la vía biliar distal?,Tomografía abdominal,Ecografía endoscópica,Colangio transparietohepática,Resonancia magnética,CPRE,E
"Varón de 30 años, acude a un chequeo médico y le encuentran fortuitamente un quiste parásitario tipo hidático de 5cm 
de diámetro en lóbulo hepático derecho, segmento V. ¿Cuál es el tratamiento a seguir?",Extirpación abierta del quiste,Tratamiento médico,Punción percutánea,Quistectomía laparoscópica,Quisteyeyunostomía en Y de Roux,B
¿Cuáles son las localizaciones más frecuentes del tumor carcinoide en el tubo digestivo?,"Ciego, apéndice y yeyuno","Apéndice, intestino delgado y recto","Apéndice, duodeno e intestino delgado","Ciego, apéndice y recto","Apéndice, ciego y colon derecho",B
"Paciente de 28 años intervenido de obstrucción intestinal por bridas y adherencias. El cirujano por necesidad realiza 
enterotomía de descarga para continuar el procedimiento quirúrgico. Dentro de la clasificación internacional del tipo de 
heridas quirúrgicas e índice de infección esperada. ¿Cómo se clasifica esta herida?",Sucia clase IV,Sucia contaminada clase II,Contaminada clase III,Limpia clase I,Limpia contaminada clase II,C
"Los divertículos de Meckel son llamados también divertículos ""verdaderos"" porque en la estructura de su pared poseen...",submucosa y serosa.,mucosa homotópica y serosa.,mucosa y serosa.,"mucosa, submucosa, muscular y serosa.",mucosa heterotópica y serosa.,D
"Varón de 30 años, refiere molestias digestivas leves como llenura precoz, heces oscuras y diarreas crónicas. No hay 
baja de peso. Examen: tinte ictérico, buen estado general, abdomen blando, depresible no se palpan masas ni ganglios 
periféricos. Se sospecha de un divertículo yeyunal. ¿Cuál es el estudio mas sensible para el diagnóstico?",Enteroclisis,Endoscopía de visión recta,Tomografía computarizada,Resonancia magnética,Ecografía,A
"¿A nivel mundial, cuál es el cáncer mas frecuente en varones?",Pulmón,Próstata,Estómago,Colo-rectal,Hígado,A
¿Cuál es la fuente de contaminación más frecuente para la infección de una herida operatoria?,La flora del paciente,Falla de la técnica estéril quirúrgica,Instrumental quirúrgico,Materiales e insumos,Entorno circundante,A
"Al valorar a pacientes con fractura de calcáneo. ¿Qué fractura se debe considerar siempre como una lesión 
concurrente?",Columna vertebral,Tibia,Peroné,Fémur,Cadera,A
"Varón de 65 años, acude a emergencia por presentar dolor abdominal tipo cólico, distensión y falta de deposiciones. 
Examen: distendido, timpánico, RHA disminuidos. Rx: signo de tubo interno doblado o en ""grano de café"". Rx con enema 
contrastada muestra signo de ""pico de pájaro"". ¿Cuál es el órgano comprometido?",Ciego,Estómago,Intestino delgado,Colon sigmoides,Colon transverso,D
"Entre los factores de riesgo conocidos que favorecen la ruptura de un aneurisma abdominal. ¿Cuál es el de mayor 
riesgo?",Diámetro mayor de 5.5 cm,Tabaquismo actual,Hipertensión arterial,Sexo femenino,Cardiopatía grave,A
"Mujer de 60 años, con insuficiencia valvular aórtica en tratamiento. Ingresa a emergencia por dolores cólicos intensos 
en mesogastrio desde hace 24 horas, acompañado de náuseas y vómitos alimentarios. Rx abdomen: neumatosis 
intestinal y gas en la vena porta. Examen: signos peritoneales difusos. ¿Cuál es la sospecha diagnóstica?",Obstrucción pilórica,Vólvulo gástrico,Perforación gástrica,Pancreatitis aguda,Isquemia mesentérica,E
"En las fracturas de pene, entre las lesiones asociadas se encuentra la ruptura traumática de:",Fascia de Scarpa,Túnica albugínea,Túnica vaginal,Fascia de Buck,Membrana de Coles,B
¿Cuál es la prueba diagnóstica más precisa para el divertículo de Meckel?,Tomografía abdominal,Resonancia magnética,Ecografía abdominal,Gammagrafía con tecnecio 99,Tránsito intestinal,D
"La complicación más frecuente de la pancreatitis aguda es la formación de pseudoquistes pancreáticos. Cuando el 
pseudoquiste sintomático penetra el mesocolon transverso. ¿Cuál es el órgano más utilizado para el drenaje interno?",Estómago,Duodeno,Yeyuno,Colon transverso,Íleon,C
¿Cuáles son los elementos que conforman mayormente los cálculos biliares?,Pigmentos biliares y calcio,Colesterol puro,Oxalato de calcio,Bilirrubinato de calcio,"Colesterol, pigmentos biliares y calcio",E
"¿Cuál es el punto límite de disección en la vaguectomía ultraselectiva para respetar el nervio de Latarjet o ""pata de 
ganso""?",A 3cm del píloro curvatura menor,Puede iniciarse desde el píloro,A 5cm del píloro cara anterior y posterior,Desde el cardias en la curvatura mayor,A 7cm del píloro curvatura menor,E
"El tratamiento quirúrgico empleando la técnica antirreflujo, se usa principalmente para paliar los síntomas que se 
presentan en:",Acalasia,Adenoma esofágico,Esclerodermia,Esófago de Barret,Úlcera péptica cardial,D
¿En qué fase de la anestesia general ocurre la mayoría de las complicaciones catastróficas?,Peri operatorio,Recuperación post anestésica,En la reversión del bloqueo neuro muscular,Inducción,En cualquier fase,D
"Varón de 36 años, presenta lesión por arma blanca en el tórax, acude a emergencia por presentar disnea severa. 
Examen: PA: 90/50mmHg. FC: 100X', Sat. O2: 90%. Tórax: herida de 3cm en hemitórax derecho con fuga de aire, MV 
abolido. Se realiza drenaje tubular evidenciando 300cc de sangre/h en las 3 primeras horas. ¿Cuál es la conducta a 
seguir?",Transfusión sanguínea,Cierre de la herida y observación,Toracotomía,Observación y recambio de frasco,Tomografía helicoidal multicorte,C
¿Cuál es la localización gastrointestinal más frecuente del linfoma primario?,Estómago,Íleon,Yeyuno,Duodeno,Colon,B
¿Cuál es la complicación más frecuente de la cirugía mínimamente invasiva?,Enfisema subcutáneo,Lesión mesentérica,Atelectasia,Lesión vascular,Trombosis pulmonar,C
¿Cuál es la región esquelética más afectada en la tuberculosis ósea?,Cabeza de fémur,Platillo tibial,Columna vertebral,Peroné,Cadera,C
"Neonato de 28 días presenta desde hace 4 días vómitos lácteos a chorro luego de lactar, que se hacen más frecuentes 
cada día. ¿Cuál es el disturbio metabólico que se espera encontrar?",Acidosis metabólica,Alcalosis respiratoria,Alcalosis metabólica,Alcalosis hipoclorémica,Acidosis hiperclorémica,D
¿Cuál es la complicación con más alta incidencia de la cricotiroidotomía en pacientes con intubación prolongada?,Fístula cricofaríngea,Neumotórax,Hemorragia,Estenosis subglótica,Lesión del nervio recurrente,D
En un paciente con antecedente quirúrgico. ¿Cuál es la causa más frecuente de hernia interna adquirida?,Derivación cistogástrica,Derivación colédocoduodenal,Fundoplicatura de Nissen,Derivación esplenoportal,Gastrectomía con derivación en Y Roux,E
¿Cuál es el antibiótico que requiere reducción de la dosis en un paciente quirúrgico con insuficiencia hepática?,Aminoglucósidos,Metronidazol,Carbapenémicos,Fluoquinolonas,Penicilinas,B
¿Cuándo se recomienda reducción abierta de una fractura de clavícula?,Parte distal desplazada con rotura de ligamentos,Del tercio interno,Parte medial con luxación esternoclavicular anterior,Parte medial con luxación esternoclavicular posterior,De la parte medial subcutánea,A
¿En qué dirección es más habitual la luxación de hombro?,Posterior,Inferior,Lateral,Superior,Anterior,E
¿Cuál es el agente causal más frecuente de la celulitis no necrosante?,Es polimicrobiano,Staphylococcus aureus,Streptococcus pyogenes,Bacilos gamnegativos y anaerobios,Bacteroides fragilis,C
¿Cuál es el principal mecanismo por el que se llena de bilis la vesícula biliar en ayunas?,Por estímulo de la colecistoquinina,Aumento de secreción de los canalículos biliares,Por simple presión hidráulica,Actividad tónica del esfínter de Oddi,Por osmolaridad de la bilis,D
¿Cuál es el microorganismo causal mas frecuente de la otitis media aguda?,Streptococcus pneumoniae,Pseudomona aeruginosa,Staphylococcus epidermidis,Staphylococcus hominis,Aspergillus fumigatus,A
Para determinar el grado de desplazamiento de una fractura nasal. ¿Qué tipo de placa radiológica se solicita?,Fronto naso,Lateral de senos,Mento naso,Simple lateral,Simple oblicua,D
¿Cuál es el tipo de cáncer más frecuente de los senos paranasales?,Carcinoma epidermoide,Adenocarcinoma,Melanoma,Angiosarcoma,Carcinoma de células escamosas,E
¿En qué grupo etario es más habitual la artritis séptica espontánea?,Jóvenes,Adultos,Adulto mayor,No tiene preferencia etaria,Niños,E
"¿A qué nivel de la columna vertebral cervical se produce la fractura ""del ahorcado"" o espóndilolistesis traumática?",C2,C1,C3,C4,C5,A
¿Cuál de los medicamentos utilizados en la inducción de una anestesia general es menos hepatotóxico?,Isoflurano,Halotano,Enflurano,Sevoflurano,Desflurano,D
¿En qué parte de la pared del yeyuno suelen ubicarse frecuentemente los divertículos?,Antimesentérica,Lateral,Mesentérica,Lateral y mesentérica,En cualquier parte de la pared,A
"La proteólisis que se produce en el estómago, ocurre principalmente por la mezcla de:",Proteina C y lipofosfatos,Monofosfato cálcico y moco,Pépsina y ácido clorhídrico,Tripsinógeno y ácido clorhídrico,Fosfoproteina y monosacáridos,C
"Mujer de 50 años, diabética tipo II controlada, no operada previamente. Consulta por dolor cólico a repetición en HD y 
dispepsia a las grasas. Examen: TAC de abdomen muestra aire en pared vesicular. ¿Cuál es la primera posibilidad 
diagnóstica?",Peritonitis biliar,Colecistitis enfisematosa,Pancreatitis biliar,Perforación vesicular,Colangitis ascendente,B
¿Cuál es la característica de los pacientes geriátricos sometidos a trasplante de órganos?,Mayor rechazo crónico,Menor capacidad inmunitaria,Requieren mayor dosis de inmunoterapia,Tasa mínima de rechazo agudo,Menor incidencia de infecciones virales,B
"Varón de 28 años, con masa dura testicular izquierda, asintomático. Antecedente de orquidopexia al año de 
edad. Ecografía: masa sólida testicular izquierda. ¿Cuál es el diagnóstico?",Orquiepididimitis,Espermatocele,Hidrocele a tensión,Varicocele,Cáncer testicular,E
¿Cuál es la contraindicación relativa para la reparación inmediata de un tendón lesionado?,Destrucción del sistema de poleas,Lesión de más de 6 horas,Herida por aplastamiento aún con buena,Pérdida de tendón superior a 0.5cm,Lesión única a lo largo del tendón,A
¿De qué arteria procede principalmente la irrigación de las fosas nasales?,Esfenopalatina,Maxilar externa,Infraorbitaria,Facial,Carótida externa,A
¿Cuál es el tratamiento de la mayoría de las fracturas?,Inmovilización,Fijación externa,Fijación simple con tornillos,Fijación simple interna y tracción,Fijación interna intramedular,A
"Varón de 55 años, ingresa a emergencia en mal estado general, deshidratado, indica con exactitud el momento de 
inicio del dolor abdominal. Examen: abdomen con dolor generalizado, signos de intensa irritación peritoneal, resistencia 
muscular involuntaria marcada y pérdida de la matidez hepática. Rx tórax: aire libre en el espacio 
subdiafragmático derecho. ¿Cuál es el diagnóstico probable?",Perforación intestinal,Divertículo sigmoides perforado,Apendicitis aguda perforada,Úlcera péptica perforada,Divertículo de Meckel complicado,D
"¿Cuál es una característica del tumor desmoides intra abdominal mesentérico en relación a otras localizaciones 
anatómicas?",Es más letal por su agresividad,No causa mayores problemas,Puede revertir sin tratamiento,Son únicos,No es infiltrativo,A
