questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"Lactante de 5 meses, desde hace 2 días presenta rinorrea y vómitos, un día después diarreas acuosas, sin moco 
ni sangre, que han ido aumentando en número. Fiebre de 38ºC. Vacunas incompletas. Examen: despierto, deshidratado 
moderado, eritema perineal marcado. Examen de heces: leucocitos PMN 15/campo. ¿Cuál es el probable agente 
etiológico?",Entamoeba histolytica,Giardia lamblia,Campylobacter yeyuni,Rotavirus,Vibrio cholerae,D
"Neonato a término que presenta microcefalia, microftalmia, labio leporino, paladar hendido, comunicación 
interventricular, polidactilia, uñas hiperconvexas. ¿En qué alteración genética sospecha?",Trisomía 18,Tetrasomía 12,Sindrome Edwards,Mosaicismo,Trisomia 13,E
"En un recién nacido, cuando se trata de luxar la cabeza femoral del acetábulo para descartar displasia de 
cadera. ¿Qué maniobra se está haciendo?",Maniobra de Ortolani,Maniobra de Barlow,Triada de Putti,Prueba de telescopaje,Maniobra de Klisic,B
En adolescentes con infección de transmisión sexual por Chlamydia trachomatis. ¿Cuál es el tratamiento recomendado?,Dicloxacilina 500 mg c/6h/7 días VO,Penicilina clemizol 1 millón UI/3 días IM,Azitromicina 1g/dosis única/VO,Amoxicilina 500 mg c/6h/7 días VO,Cefalexina 500 mg c/6h/7 días VO,C
"¿Cómo se denomina al pie de un recién nacido que presenta una excesiva dorsiflexión y eversión 
del retropie, secundaria a la posición intrauterina?",Calcaneovalgo,Cavo,Equino varo,Equino valgo,Plano hipermóvil,A
"Preescolar de 3 años con fiebre de 40°C hace 4 días, es traído a emergencia por fiebre de 41°C. Examen: labios 
agrietados, inyección conjuntival bulbar bilateral, orofaringe eritematosa, lengua en fresa, exantema polimorfo y edema 
indurado de las manos. ¿Cuál es la conducta inmediata?",Administrar inmunoglobulina,Solicitar ecocardiograma,Bajar la temperatura,Iniciar tratamiento oftalmológico,Iniciar terapia antibiótica,C
"Preescolar de 5 años, hace 12 días presenta congestión nasal y tos, 6 días después fiebre y rinorrea 
purulenta, posteriormente halitosis. 
Hoy 
amanece 
con 
tumefacción 
bipalpebral izquierda. 
¿Cuál 
es 
el 
diagnóstico probable?",Sinusitis esfenoidal con absceso orbitario,Sinusitis frontal con endoftalmitis,Sinusitis maxilar con absceso periorbitario,Pansinusitis con celulitis periorbitaria,Etmoiditis con celulitis periorbitaria,E
"Escolar de 8 años, presenta desde hace 7 días dolor en rodillas, dolor abdominal difuso y petequias en miembros 
inferiores. Examen: lesiones purpúricas palpables y simétricas en miembros inferiores, edema subcutáneo en dorso de 
las manos y pies. Examen de orina: hematuria microscópica. Antecedente de cuadro respiratorio alto hace 3 semanas. 
¿Cuál es el diagnóstico probable?",Enfermedad de Kawasaki,Púrpura de Schönlein-Henoch,Poliangeitis miroscópica,Poliarteritis nudosa cutánea,Trombocitopenia inmune primaria,B
¿La deficiencia de qué vitamina ocasiona ceguera nocturna y las manchas de Bitot?,D,A,C,B1,B6,B
"Preescolar de 5 años cuya madre refiere que varias veces al día la niña presenta súbitamente aleteo palpebral y giro 
ascendente de los ojos, chasquido de labios y mueve la cabeza hacia adelante; luego continúa la actividad que estaba 
haciendo. ¿En qué diagnóstico sospecha?",Corea,Vértigo paroxístico benigno,Síncope,Síndrome de Gilles de la Tourette,Crisis de ausencia,E
¿Qué caracteriza a la taquipnea transitoria del recién nacido?,Se presenta en neonatos post-término,El parto vaginal constituye un factor de riesgo,Se debe tratar con corticoides sistémicos,Su evolución es benigna y se resuelve en 12-72,Aparece a partir del segundo día de vida,D
"Escolar de 9 años, hace 3 días presenta cefalea y fiebre de 39°C que ceden con analgésicos. Hace 48 horas presenta 
congestión nasal, tos, dolor a la presión en ambas mejillas, rinorrea mucopurulenta y drenaje en cavum que le ocasiona 
sensación nauseosa. Antecedente de rinitis alérgica desde los 6 años. ¿Cuál es el diagnóstico probable?",Sinusitis maxilar aguda,Sinusitis frontal aguda,Adenoiditis aguda,Pansinusitis,Rinofaringitis,A
"Adolescente de 16 años, procede de Chincha, al día siguiente de participar en una maratón acude a emergencia por 
fiebre, ictericia, dolor en los huesos, y dolor abdominal agudo. Examen: ictérico, fascies de dolor, pulmones normal, 
abdomen blando, dolor difuso, hígado a 4cm DRCD, bazo palpable, no adenopatías, extremidades 
normales. Laboratorio: bilirrubina total: 20mg/dl,  BI: 18mg/dl, Hb: 8g/dl, abundantes normoblastos. ¿Cuál es el 
diagnóstico?",Crisis hemolítica,Miolisis aguda,Vasculitis,Crisis blástica,Síndrome antifosfolipídico,A
¿Cuál es el antídoto en la intoxicación por paracetamol?,N-acetilcisteina,Azul de metileno,Flumazenilo,Naloxona,Nitrato sódico,A
Preescolar con enfermedad eruptiva cuyo hemograma presenta pancitopenia. ¿Cuál es el agente etiológico?,Parvovirus,Herpes virus,Poliovirus,Coxsackie,Echovirus,A
¿Qué caracteriza a la enfermedad de Legg-Calvé-Perthes?,Artritis de cadera,Necrosis avascular de la cabeza del fémur,Necrosis vascular de la cabeza del fémur,Atrofia de músculos abductores de la cadera,Luxación de la epífisis de la cabeza femoral,B
"¿Cuál de las siguientes manifestaciones clínicas constituye una clave para sospechar el diagnóstico del síndrome de 
Sturge Weber?",Manifestaciones oculares,Mancha capilar facio palpebral,Migraña,Convulsiones,Retraso del desarrollo,B
"Neonato de tres semanas, presenta estridor laríngeo al lactar, durante el sueño o en el llanto. Sin antecedentes de 
importancia. ¿Cuál es el probable diagnóstico?",Estenosis subglótica,Cuerpo extraño,Papilomatosis laríngea,Membrana laríngea,Laringomalacia,E
"Adolescente de 15 años que acude por presentar dolor pélvico con la menstruación, acompañado de naúseas, diarrea 
y cefalea. Se constata que no tiene enfermedad pélvica subyacente. ¿Cuál es el diagnóstico?",Adenomiosis,Dismenorrea primaria,Endometriosis,Mittelschmerz,Dismenorrea secundaria,B
En la hiperplasia suprarenal congénita. ¿Cuál es la deficiencia enzimática más frecuente?,11 beta-hidroxilasa,3 beta-hidroxiesteroide deshidrogenasa,21-hidroxilasa,17 alfa-hidroxilasa,Aromatasa placentaria,C
¿Cuál es el agente etiológico más frecuente de la enfermedad de mano-pié-boca?,Herpes simple,Parvovirus B19,Rinovirus,Coxsackie A16,Bocavirus humano,D
"Adolescente de 14 años, lava carros en la calle, presenta múltiples lesiones en miembros inferiores. Examen: mal 
estado de higiene, múltiples lesiones de 3 a 4 cm, vesículo pustulosas de base eritematosa con bordes elevados, 
algunas lesiones con costras secas y muy adheridas, otras ulceradas, en los miembros inferiores. Resto del examen 
negativo. ¿Cuál es el diagnóstico?",Ectima,Dermatomicosis,Abscesos,Pioderma,Foliculitis,A
"Lactante de 1 mes 15 días presenta cuadro febril por proceso infeccioso viral, se le prescribe paracetamol. ¿Cuál es la 
dosis mínima en mg/Kg potencialmente tóxica para este lactante?",150,25,50,200,75,E
"En la atención inmediata del recién nacido, con la finalidad de disminuir las pérdidas de calor, se emplean campos o 
mantas previamente calentados. ¿Cuál es el mecanismo?",Conducción,Evaporación,Transpiración,Convección,Radiación,A
"En el trastorno por déficit de atención con hiperactividad (TDAH). ¿Cuál es el trastorno coexistente hallado con mayor 
frecuencia en jóvenes?",De aprendizaje,Del estado de ánimo,Ansiedad y depresión,De oposición desafiante,De conducta,D
"Preescolar de 6 años, con dolor e hinchazón de ambos tobillos, malestar y astenia. Examen: lesiones orales. 
Antecedente:  dos semanas antes cuadro de diarrea disentérica. ¿Cuál es el diagnóstico?",Artritis reactiva,Artritis postinfecciosa,Artritis idiopática juvenil,Lupus eritematoso sistémico,Dermatomiositis juvenil,A
"Lactante de 9 meses, hace 4 días presenta fiebre entre 39º y 40°C, irritabilidad y disfagia. Al tercer día cede la fiebre y 
aparece exantema máculopapuloso rosado que inicia en tronco y se extiende a cuello, cara y extremidades. ¿Cuál 
es el diagnóstico probable?",Rubéola,Eritema infeccioso,Escarlatina,Roséola infantil,Sarampión,D
"Lactante de 6 meses, irritable, con anorexia, diarrea, lesiones cutáneas y pobre ganancia pondo estatural. Examen: 
alopecia y lesiones vésicoampollosas en la región perioral, extremidades y región perigenital. Recibió lactancia mixta 
hasta los 4 meses, luego solo lactancia artificial. ¿En qué deficiencia sospecha?",Cobalamina,Tiamina,Hierro,Zinc,Vitamina A,D
"Lactante de 10 meses presenta desde hace 10 horas episodios de llanto intermitente y retracción de las piernas hacia el 
abdomen, vómitos que van en aumento y decaimiento general. Al palpar abdomen se percibe que está doloroso y se 
visualiza una deposición sanguinolenta. ¿Cuál es el diagnóstico?",Intususcepción,Hernia hiatal,Infección urinaria,Úlcera péptica,Apendicitis,A
"Lactante de 18 meses, presenta desde hace 2 días rinorrea, tos y un día despues se agrega dificultad respiratoria e 
irritabilidad. Es el primer episodio. Examen: febril, polipneico, taquicárdico, abundantes subcrepitantes y sibilantes 
espiratorios. Rx tórax: aumento de trama broncopulmonar que irradia desde el hilio a la periferia y pequeñas áreas de 
atelectasias dispersas. ¿Cuál es el diagnóstico?",Reflujo gastro esofágico,Bronquiolitis,Laringotraqueobronquitis aguda,Asma bronquial,Cuerpo extraño,B
"Escolar de 6 años, desde hace dos meses presenta hiporexia, dolor en extremidades inferiores, fiebre intermitente y 
cansancio. Hace una semana se agrega palidez, equímosis y adenopatías. Hb: 6.8g/dl, plaquetas 60,000/µl, leucocitos 
5,500/µl, 10% de neutrófilos y algunas células atípicas. ¿Cuál es el diagnóstico?",Artritis reumatoide juvenil,Enfermedad de Hodgkin,Leucemia linfoblástica aguda,Anemia aplásica,Mononucleosis infecciosa,C
¿Cuál es la causa más común de mortalidad durante el periodo perinatal en Latinoamérica y el Caribe?,Sepsis neonatal precoz,Asfixia al nacimiento,Malformaciones congénitas,Infecciones perinatales,Nacimiento pretérmino,E
¿Con qué patología se correlaciona con mayor frecuencia el estreñimiento crónico en la niñez?,Hipotiroidismo,Fisura anal,Fibrosis quística,Enfermedad de Hirschsprung,Constipación funcional,E
"¿Cuál es la edad más frecuente en meses, de la erupción de los incisivos centrales inferiores?",2-4,5-7,8-10,10-12,8-11,B
El inicio del desarrollo genital en los varones comienza con...,aumento del grosor del pene.,aumento del volumen testicular.,aumento del tamaño del pene.,oscurecimiento de la bolsa escrotal.,presencia de vello pubiano.,B
¿Cuál es el tratamiento de la dismenorrea primaria?,Dexametasona,Hioscina,Metamizol,Tramadol,AINES,E
¿Cuál es el método más preciso para la determinación de la frecuencia cardiaca durante la reanimación neonatal?,Palpación del cordón umbilical,Oxímetro de pulso en zona preductal,Auscultación de la zona precordial,Palpación del impulso cardiaco,Electrocardiograma de 3 derivaciones,E
¿Cuál es el indicador más sensible de una respuesta exitosa en cada paso de la reanimación neonatal?,Tono muscular,Frecuencia cardiaca,Esfuerzo respiratorio,Cambio de color,Frecuencia respiratoria,B
"Adolescente ingresa a emergencia con signos evidentes de efectos anticolinérgicos: hipertermia, hipertensa, piel seca 
y caliente, ruidos hidroaéreos disminuidos, íleo, retención urinaria. ¿Cuál es el antídoto de elección?",Pralidoxima,Fisostigmina,Hidroxicobalamina,Bicarbonato de sodio,Fomepizol,B
Neonato con sepsis neonatal y meningitis por Gram negativo. ¿Cuántos días debe recibir tratamiento antibiótico?,14,12,21,7,10,C
"Neonato con síndrome de hiperviscosidad. ¿A partir de qué valor de hematocrito se considera realizar 
exanguineotransfusión parcial?",50,75,60,70,55,D
Ciertas hormonas gastrointestinales actúan sobre el estímulo o saciedad del apetito. ¿Qué hormona estimula el apetito?,Grelina,Adiponectina,Peptido YY,Leptina,Colecistocinina,A
"¿Cuál es el inconveniente del uso de la pulsioximetría en la monitorización de los valores de oxígeno en un neonato con 
dificultad respiratoria?","No mide la PaO2, por lo que no detectará hiperoxemia",El sensor debe ser reubicado frecuentemente,El equipo requiere calibración frecuente,"Es invasiva, por lo que aumenta el riesgo de infección",El sensor puede producir lesión por quemadura,A
"Recién nacido cumple con los criterios de alta a las 24 horas de edad. ¿A qué edad, como máximo, se deberá realizar 
la siguiente evaluación?",72 horas,4 días,5 días,2 semanas,7 días,A
¿Cuál es la cardiopatía congénita que se encuentra con mayor frecuencia en pacientes con Síndrome de Turner?,Coartación de aorta,Estenosis aórtica,Comunicación interventricular,Regurgitación tricuspídea,Displasia de válvula pulmonar,A
"Neonato de 34 semanas, por cesárea, con líquido amniótico claro, con dificultad respiratoria moderada desde el 
nacimiento, 
FR: 70X', 
FIO2: 
35% 
y saturación 
de 
O2: 90%. Rx 
Tórax: infiltrado 
reticular 
en 
vidrio 
esmerilado, broncograma aéreo y microatelectasias. ¿Cuál es el diagnóstico probable?",Taquipnea transitoria del recién nacido,Insuficiencia cardiaca congestiva,Síndrome de aspiración meconial,Enfermedad de membrana hialina,Hipertensión pulmonar persistente,D
¿Qué vacuna está contraindicada en pacientes alérgicos al huevo?,Fiebre amarilla,BCG,DPT,Neumococo,Haemophilus influenzae,A
¿Cuál es la conducta a seguir en una adolescente con bacteriuria asintomática?,Administrar antibiótico según antibiograma,Cistouretrografía miccional,Ecografía renal,Repetir urocultivo,No administrar antibióticos,E
"Durante la reanimación de un neonato, que no respira y con frecuencia cardiaca menor de 60 latidos por minuto, a pesar 
de la ventilación efectiva por 30 segundos, usted decide iniciar el masaje cardiaco coordinado con la ventilación a 
presión positiva. ¿Cuál es la relación entre el número de compresiones torácicas y el número de ventilaciones que debe 
mantener coordinadamente?",1:1,3:1,3:2,4:1,2:1,B
¿Cuál de las enfermedades eruptivas se acompaña de conjuntivitis y compromiso neumónico?,Eritema infeccioso,Escarlatina,Exantema súbito,Sarampión,Rubéola,D
"Recién nacido a término, nace con líquido meconial, llanto débil, tono muscular disminuido, cianosis de mucosa oral y 
de extremidades. ¿Cuáles son los signos de la evaluación rápida inicial que indican que el recién nacido requiere 
reanimación?",Hipotonía muscular y cianosis periférica,Llanto débil y cianosis periférica,Llanto débil y tono muscular disminuido,Llanto débil y líquido meconial,Cianosis y líquido meconial,C
"Lactante de 2 años, presenta alrededor de las fosas nasales lesiones cutáneas con pequeñas vesículas o pústulas, 
luego aparecen costras color miel. Asimismo prurito y diseminación de la lesión en dos días de evolución. ¿Cuál es la 
posibilidad diagnóstica?",Pioderma estreptocócica,Forunculosis,Infección por virus herpes simple,Impétigo ampollar,Impétigo no ampollar,E
"Neonato con depresión severa al nacer por hipoxia perinatal que requirió reanimación avanzada. A las 12 horas de 
nacido presenta convulsiones, se descarta causa metabólica. ¿Qué anticonvulsivante se debe indicar?",Levetiracetam,Lorazepam,Diazepam,Fenitoína,Fenobarbital,E
"Preescolar de 4 años, es llevado a emergencia por presentar, dificultad para caminar y hablar. Examen: trastorno de la 
marcha, disartria y nistagmo. Madre señala que una semana antes su hijo presentó una enfermedad eruptiva. ¿En qué 
enfermedad eruptiva sospecha?",Erlichosis,Roseóla,Rubéola,Varicela,Sarampión,D
"Adolescente de 16 años, inició relaciones sexuales a los 13 años, se toma PAP cuyo resultado evidencia células 
coilocíticas. ¿Cuál es la sospecha diagnóstica?",Candidiasis,Gonorrea,Trichomoniasis,Papiloma virus,Vaginosis bacteriana,D
"Lactante de 22 meses, inmunocompetente y con inmunizaciones completas, cuya hermana de 8 años está con 
sarampión. La madre consulta que hacer para evitar que se contagie el niño. ¿Qué consejo dá a la madre?",Debe aplicar al niño Ig específica antisarampión,Mantener aislada a la hija,No hay peligro de contagio,Vacunar inmediatamente al niño,El niño debe recibir profilaxis con aciclovir,C
"Neonato pretérmino de 2Kg, presenta marcada ictericia hasta la planta de los pies, se confirma bilirrubina indirecta en 
22mg/dl, madre grupo A Rh (-), el neonato Grupo B Rh (+). Decide realizar recambio sanguíneo. ¿Qué volumen (en cc) 
y que tipo de sangre solicita al laboratorio?","200, grupo A Rh (+)","320, grupo O Rh (-)","160, grupo A Rh (-)","300, grupo O Rh (+)","400, grupo B Rh (+)",B
"Adolescente de 16 años, presenta prurito vaginal intenso, disuria, leucorrea amarillo verdoso maloliente y espumoso. 
Examen vaginal: cérvix en fresa. ¿Cuál es el diagnóstico?",Vaginosis,Gonorrea,Trichomoniasis,Candidiasis,Gardenella,C
"Paciente de sexo masculino de 6 años, traido al consultorio por presentar mejillas rojas y ruborosas con palidez 
circundantes, más tarde aparece erupción máculopapular en la parte próximal de las extremidades y que descama con 
aspecto similar al de encaje. No presenta pródromo. ¿Cuál es la posibilidad diagnóstica?",Exantema por ecovirus,Rubéola,Eritema infeccioso,Exantema súbito,Mononucleosis infecciosa,C
"Adolescente de 14 años, los padres advierten que consume grandes cantidades de alimento, encuentran laxantes en 
su cuarto y la adolescente se queja que no puede controlar el apetito. ¿Cuál es el diagnóstico probable?",Trastorno bipolar,Pica,Fobia a ganar peso,Bulimia nervosa,Ansiedad generalizada,D
"Escolar con anemia hipocrómica, microcítica, en tratamiento con suplemento de hierro. Se desea evaluar en forma 
precoz si hay respuesta a la terapia. ¿A cuántos días de iniciado el tratamiento solicitaría recuento de reticulocitos?",25,20,10,3,15,D
"¿Dónde se localiza el compromiso cutáneo, en lactantes de 2 años con acarosis?",Pliegues axilares,Glúteos,Región perineal,Muñecas,Palmas y plantas,E
El patrón de crecimiento lineal en la adolescencia se presenta de inicio en .......... y termina con el crecimiento de ..........,manos y pies / brazos y piernas.,manos y pies / tronco y tórax.,tronco y tórax / manos y pies.,brazos y piernas / tronco y tórax.,brazos y piernas / manos y pies.,B
"Neonato a término, deprimido al nacer, a quien se le realizó las medidas iniciales de reanimación y ventilación a presión 
positiva con bolsa y máscara durante 30 segundos, continúa sin esfuerzo respiratorio y su FC: 50X'. ¿Cuál es el 
procedimiento a seguir?",Intubación endotraqueal y ventilación con masaje cardiaco coordinados,Administrar 0.1-0.3 ml/Kg de epinefrina 1:10000 por vena umbilical,Estimulación táctil y aspiración de secreciones de la boca y la nariz,Administrar 0.5 ml/Kg de epinefrina 1:10000 por vía endotraqueal,Continuar la ventilación a presión positiva con bolsa y máscara,A
"Lactante de 2 meses llevado por los padres a emergencia por presentar desde hace un día fiebre de 39°C, 
decaimiento e inapetencia. Examen: febril, despierto, sin otras alteraciones. Ha recibido antipirético sin éxito. 
¿Qué conducta debe seguir?",Aplicar la Escala de Observación de Yale,Iniciar antibióticoterapia,Solicitar hemograma,Indicar hospitalización,Aplicar los Criterios de Rochester,E
"Neonato a término, desde las primeras horas de nacido presenta hipersalivación, babeo, tos y dificultad respiratoria. 
Madre observa que estos síntomas se incrementan cuando le da de lactar. Antecedente de polihidramnios. ¿Cuál es el 
diagnóstico más probable?",Sepsis neonatal,Atresia duodenal,Atresia esofágica,Malrotación intestinal,Estenosis pilórica,C
"Neonato a término con lactancia materna exclusiva, presenta a las pocas horas de nacimiento un vómito con sangre. 
Para saber si la sangre es materna deglutida o sangre del recién nacido. ¿Qué prueba solicita?",Prueba de Kleihauer Betke,Pruebas de coagulación,Ecografía abdominal,Prueba de Apt,Coombs indirecto,D
"Neonato a término nació asfixiado y requirió reanimación, en el examen de las 24 horas se encuentra: letárgico, 
hipotónico, pupilas mióticas, postura en flexión, reflejos incrementados, Moro débil y mioclonías. Según la escala de 
Sarnat. ¿A qué grado corresponde?",II,0,III,IV,I,A
"Escolar de 10 años, ingresa a emergencia por presentar tonos cardíacos apagados, taquicardia, ingurgitación yugular, 
hepatomegalia e hipotensión con mala perfusión periférica. ¿Cuál es la actitud inmediata?",Intubación endotraqueal,Expandir volumen,Usar betabloqueadores,Descompresión urgente,Indicar inotrópicos,D
"Escolar de 7 años presenta desde hace tres días fiebre y dolor al deglutir. No antecedente de administración de 
medicamentos. Examen: regular estado general, febril, lesiones en paladar blando y pared faríngea posterior 
eritematosas, algunas ulceradas y dolorosas, con adenopatías submaxilares. Resto del examen normal. ¿Cuál es la 
posibilidad diagnóstica?",Síndrome de Stevens-Johnson,Estomatitis por virus herpes simple,Estomatitis aftosa recurrente,Mononucleosis infecciosa,Herpangina,E
"Neonato de 6 días, nacido a término, parto eutócico, peso: 4 Kg, presenta cianosis, marcada dificultad respiratoria, 
pulsos periféricos normales, se le auscultan sibilantes y se le palpa hepatomegalia. Es hijo de madre diabética. Rx tórax: 
gran cardiomegalia y flujo pulmonar aumentado. ¿Cuál es la probabilidad diagnóstica?",Tetralogía de Fallot descompensada,Atresia tricuspídea,Atresia pulmonar con conducto arterioso,Ventrículo derecho de doble salida,Transposición de grandes vasos,E
"Lactante de 2 años, llega a emergencia por presentar en forma brusca durante la noche ronquera, tos perruna y estridor 
inspiratorio. La madre refiere que desde hace 3 días presenta febrícula, estornudos, congestión 
nasal, rinorrea transparente. ¿Cuál es el probable diagnóstico?",Laringotraqueitis,Absceso retrofaríngeo,Epiglotitis,Absceso amigdaliano,Aspiración de cuerpo extraño,A
La profilaxis ocular en el recién nacido se realiza para prevenir la conjuntivitis neonatal por:,Estreptococo,Pseudomona,Neumococo,Gonococo,Estafilococo,D
¿Cuál es la complicación más frecuente de la sinusitis en la infancia?,Celulitis orbitaria,Meningitis,Osteomielitis del hueso frontal,Abceso epidural,Trombosis del seno cavernoso,A
"Como consecuencia del abuso físico en un lactante que aún no deambula puede producirse fractura de cualquier 
hueso. ¿Cuál es la fractura que es muy sugestiva de abuso físico?",Parte anterior de costillas,De coxis,Espiroide del fémur,De cuerpos vertebrales,De húmero,C
"Neonato de 48 horas, con diagnóstico de sepsis precoz y probable meningoencefalitis. Se decide iniciar tratamiento 
antibiótico empírico, además de ampicilina. ¿Cuál otro antibiótico asociaría?",Vancomicina,Cefotaxima,Gentamicina,Oxacilina,Amikacina,B
"Después de la infección por Salmonella no tífica ¿Por cuánto tiempo en semanas, se excreta el germen en las heces?",3,5,1,4,2,B
"Gestante con AgsHB (antígeno de superficie del virus de la hepatitis B) positivo está en trabajo de parto. ¿Qué 
precauciones se deben tomar para evitar que el recién nacido contraiga el virus de la hepatitis B?",Parto por cesárea y administrarle vacuna anti VHB,Administrarle vacuna anti VHB y contraindicar leche materna,Administrarle inmunoglobulina anti VHB y contraindicar leche materna,Parto por cesárea y administrarle gammaglobulina anti VHB,Administrarle vacuna anti VHB y gammaglobulina anti VHB,E
"Adolescente acude a la consulta por presentar acné en cara y región inferior de la espalda. Recibe desde hace varios 
años hidantoína. Examen: se observa las lesiones que están en la misma etapa en las regiones que refiere el paciente 
y en la parte inferior del abdomen. ¿Qué tipo de acné presenta?",Inducido por fármaco,Comedónico,Inflamatorio papular,Inflamatorio pustuloso,Nódulo quístico,A
