questions,option_A,option_B,option_C,option_D,option_E,correct_answer
¿Cómo se denomina a la repetición mecánica continua de actividades discursivas o físicas?,Eidetismo,Mímica,Estereotipia,Sinestesia,Volición,C
"Contador de 45 años, con trabajo estable; durante el confinamiento por COVID-19 realizó trabajo remoto sin quejas; no 
ha tenido pareja ni la ha buscado; antes y después del confinamiento se encerraba en su oficina y no compartía 
actividades sociales con colegas o compañeros. Su facies es inexpresiva, no manifiesta emociones y es parco al hablar. 
Prefiere las diversiones que puede realizar en solitario. ¿Cuál es el trastorno de personalidad más probable?",Paranoide,Narcisista,Evitativa,Ansiosa,Esquizoide,E
¿Cuál es el tratamiento farmacológico de primera línea para el trastorno por déficit de atención con hiperactividad?,Benzodiacepinas,Metilfenidato,Bupropión,Agonista alfa-adrenérgicos,Anfetaminas,B
¿Cuál de los siguientes trastornos endocrinos es un potencial efecto secundario del carbonato de litio?,Hipoaldosteronismo,Hipergonadismo,Hipopituitarismo,Hiperparatiroidismo,Hipotiroidismo,E
"La experiencia emocional subjetiva e inmediata, unida a ideas o a representaciones mentales de objetos, se denomina...",humor.,tensión.,abulia.,afecto.,bloqueo.,D
"Mujer de 39 años, llega a un lugar en el que antes no había estado, sin embargo, tiene la sensación subjetiva de haber 
vivido ese momento. ¿Cómo se define a esta alteración de la memoria?",Jamais vu,Déja vu,Alomnesia,Paramnesia,Amnesia,B
Previa a la pandemia de la COVID-19. ¿Cuál es el trastorno más frecuente en personas adultas?,Trastorno de ansiedad generalizada,Consumo de alcohol,Fobia social,Episodio depresivo,Trastorno de ansiedad generalizada,D
¿Cuál es una de las cuatro A de Eugen Bleuler en la esquizofrenia?,Anancastia,Asertividad,Ambivalencia,Autonomía,Asimetría,C
"Niña de 6 años que vive en casa hogar; criada por varios tíos, sin cuidador permanente, por encarcelamiento de los 
padres. Los cuidadores la describen como retraída e inexpresiva. Si se cae o daña, no busca consuelo. En ocasiones 
tiene episodios de miedo cuando interactúa con la madre sustituta, pero no puede decir la razón. ¿Cuál es el trastorno 
más probable?",Apego reactivo,Desintegrativo,Desarrollo,Habilidad social,Depresión leve,A
"El síndrome amotivacional se asocia al consumo prolongado y de grandes cantidades de … , la persona presenta apatía 
y anergia.",cannabis,alcohol,cocaína,benzodiacepinas,tabaco,A
¿Cuál es una característica de las alucinaciones?,Vivencia visual,Forma inconstante,Aparición voluntaria,Interioridad espacial,Frescor sensorial,E
En la terapia del insomnio. ¿Cuál de los siguientes fármacos NO muestra evidencia de generar tolerancia y abstinencia?,Alprazolam,Zolpidem,Clonazepam,Milnacipram,Triazolam,B
"Mujer de 25 años con diagnóstico de trastorno de la personalidad limítrofe con antecedente de múltiples intentos suicidas, 
motivo por el cual es derivada para realizar … , que ha demostrado efectos positivos en este trastorno.",terapia cognitivo conductual,biorretroalimentación,terapia interpersonal,psicoanálisis,terapia conductual dialéctica,E
"Los antipsicóticos de primera generación se asocian a numerosos efectos adversos debido a su acción en receptores a 
nivel cerebral. ¿Qué tipo de receptor se asocia con la sedación y ganancia de peso?",Dopamina (D2),Histamina (H1),Muscarínico (M1),Serotonina (5-HT),Alpha adrenérgico,B
"Mujer de 30 años, siente miedo de contagiarse de COVID-19 cuando va al hospital que está a unos kilómetros de su 
casa, y se mudó de casa por culpa del hospital; además, cuando realiza compras, si ve que el vendedor luce un mal 
estado y considera que puede contagiarle algo, por ello limpia toda su casa y decide no volver a esa tienda. ¿Cuál es el 
probable trastorno que presenta?",Hipocondriaco,Ansioso,Agorafobia,Fobia específica,Obsesivo compulsivo,D
"La hipótesis de dopamina de la esquizofrenia implica el compromiso de 4 vías dopaminérgicas. ¿Cuál es la vía que explica 
los síntomas negativos y cognitivos?",Mesolímbica,Nigroestriatal,Tuberoinfundibular,Cortical,Mesocortical,E
"¿Cuál es el fármaco de primera línea, aprobado por la FDA, para el tratamiento de bulimia nervosa?",Bupropion,Fluoxetina,Imipramina,Moclobemida,Duloxetina,B
"La discapacidad intelectual es un trastorno que comienza durante el período de desarrollo e incluye limitaciones del 
funcionamiento intelectual y del comportamiento adaptativo. La escala para determinar su gravedad NO incluye la 
siguiente alternativa:",Leve,Limítrofe,Moderado,Grave,Profundo,B
¿Cuál de los siguientes contribuye con el desarrollo del trastorno de estrés postraumático?,Presencia de padres afectuosos,Vulnerabilidad genética para trastornos mentales,Soporte social y educativo,Sexo masculino,Acceso a psicoterapia,B
"Varón de 25 años, hospitalizado por diagnóstico de tuberculosis cerebral e infección por VIH, cursa con ausencia de 
actividad psicomotora, resistencia leve y constante al cambio de postura al ser examinado, respuesta verbal ausente y 
ecopraxia. Tomografía cerebral normal. ¿Cuál es el cuadro clínico que presenta el paciente?",Delirium tremens,Estupor,Delirio,Esquizofrenia,Catatonia,E
¿Cuál es el trastorno mental con mayor heredabilidad?,Depresión,Esquizofrenia,Trastorno obsesivo compulsivo,Trastorno de estrés postraumático,Trastorno por consumo de alcohol,B
"Médico tratante que percibe que durante la consulta de psiquiatría el paciente proyecta en él inconscientemente 
sentimientos infantiles. ¿Cómo se denomina este fenómeno en la relación médico-paciente?",Contratransferencia,Neutralidad afectiva,Transferencia,Benevolencia,Empatía,C
"Los tres clúster o subgrupos de los trastornos de personalidad son el tipo A, B y C. En el grupo A se considera:",Paranoide,Histriónico,Narcisista,Limítrofe,Antisocial,A
"Mujer de 32 años que inicia tratamiento con sertralina por trastorno ansioso, presenta súbitamente sensación de ansiedad, 
agitación, inquietud permanente y sin poder controlar esas sensaciones. ¿A qué cuadro clínico corresponde?",Discinesia aguda inducida por fármacos,Síndrome neuroléptico maligno,Distonía aguda inducida por fármacos,Acatisia aguda inducida por fármacos,Delirium inducido por fármacos,D
"Niño de 10 años, desde los 5 años presenta tics motores (tos, guiños, gruñidos), ecopraxia, coprolalia y ecolalia, que se 
han incrementado progresivamente; mejoró con haloperidol y tratamiento conductual. ¿Cuál es el trastorno más probable?",Antisocial,De la Tourette,De Duchenne,Corea de Huntington,Encefalitis,B
"Varón de 45 años, que acudió a emergencia por náuseas y vómitos, diaforesis, mialgia, insomnio de una semana de 
duración; durante la entrevista se queja de disforia. Examen: T° 36.5 °C, FC 88X'; piloerección, midriasis; resto normal. 
El paciente dijo a la emergencista: ""Doctora, debe ser por la tos crónica que tengo, que me pongo así cuando no uso mi 
jarabe para la tos"". ¿Cuál es el diagnóstico más probable?",Abstinencia de opiáceos,Intoxicación por AINES,Delirio por infección,Trastorno facticio,Crisis de pánico,A
"En las sociedades occidentales, la prevalencia de la discapacidad intelectual en un momento dado oscila entre...%.",3 y 6,1 y 3,0.5 y 1,0.34 y 2,2.6 y 5,B
"Varón de 55 años con cambios progresivos de la conducta como desinhibición social, apatía, pérdida de la empatía con 
sus familiares, aumento del consumo de dulces; además de problemas de la memoria y lenguaje, en resonancia cerebral 
hay hallazgos compatibles con atrofia a predominio frontal. ¿Cuál es el probable diagnóstico?",Demencia frontotemporal variante conductual,Demencia de cuerpos de Lewy,Demencia de Alzheimer de inicio temprano,Pseudodemencia,Trastorno cognitivo leve,A
"Varón de 25 años que consume marihuana desde hace 4 años, abandono los estudios hace un año y culpa a sus padres 
por haberse separado cuando él tenía 3 años, con frecuencia pide dinero a ambos padres argumentado que reiniciará los 
estudios en la universidad. La conducta de los padres se puede catalogar como:",Disociación,Racionalización,Codependencia,Sobreprotección,Tolerancia,C
El trastorno de estrés postraumático es clasificado en el......como un trastorno de ansiedad.,DSM-5,DSM-IV-TR,DSM-III,DSM,DSM-IV,B
"Varón de 23 años, acude a consulta por presentar una alteración del pensamiento caracterizado por un curso acelerado 
con asociaciones laxas y superficiales y contenido de grandeza; además de un discurso que carece de unidad. ¿A qué 
descripción psicopatológica corresponde?",Pensamiento prolijo,Pensamiento embrollado,Pensamiento disgregado,Fuga de ideas,Pensamiento inhibido,D
¿Cuántas horas de vida media en promedio tiene el haloperidol?,36,21,42,96,10,B
"Varón de 26 años, muy angustiado, afirma con certidumbre que tiene un hombre situado a su espalda con un dron, que 
lo filma constantemente, aunque no los puede ver y no los halla si lo busca. ¿Cuál es el síntoma más probable?",Delusión de suplantación,Alucinaciones extracorpóreas,Convicción corporal sin sensación,Psicosis orgánica aguda,Síndrome de Clérambault,C
"La jerga ininteligible que tiene significado para el que habla, pero no para el que escucha, se denomina...",delirio.,verborrea.,disprosodia.,glosolalia.,devaluación.,D
"¿Cuál de las alternativas, es una de las 4 características de las fobias, según Seligman?",Selectividad,Rutinización,Fácil extinción,Racionalidad,Compulsividad,A
Síndrome de Cotard es un delirio......que considera que la persona está muerta o pudriéndose por dentro.,pobreza,religioso,grandeza,culpa,nihilista,E
¿Cuál es el antipsicótico con menor riesgo de causar hiperprolactinemia?,Risperidona,Paliperidona,Aripiprazol,Haloperidol,Flufenazina,C
"La......es una condición innata a los seres vivos, y la......es una condición deliberada o intencional.",violencia / agresividad,hostilidad / agresividad,agresividad / violencia,agresividad / hostilidad,destructividad / hostilidad,C
"Varón de 25 años fue arrestado porque intento robar un automóvil. En la comisaria verifican que tiene antecedentes de 
hecho similares desde la adolescencia. Durante el interrogatorio se muestra relajado, e incluso llegar a hacer bromas, 
cuando le interroga por el robo da una explicación inverosímil “tenía que llevar a mi mamá al hospital porque esta con una 
enfermedad terminal”, se le indica que madre está en la comisaria y negó esta información, elabora otra explicación. En 
todo momento atribuye su conducta a las demás personas y es incapaz de sentir culpa ante este evento y similares que 
relata con tranquilidad. ¿Cuál es el probable trastorno de personalidad?",Esquizoide,Antisocial,Narcisista,Histriónico,Limítrofe,B
"Niño de 9 años, llevado a consulta por comer substancias inasimilables, como madera o crayolas. ¿Cuál es el trastorno 
más probable?",Bulimia,Pica,Rumiación,Agripnia,Sitiofobia,B
"¿Cuál es el tiempo durante el cual se puede detectar metabolitos de cocaína en orina, con mayor probabilidad?",4 a 7 horas,10 a 12 días,2 a 4 días,10 a 24 horas,5 a 10 días,C
"Mujer de 15 años con depresión que inicia tratamiento con inhibidores selectivos de la recaptación de serotonina por 
primera vez. ¿Qué efectos adversos son menos frecuentes durante el tratamiento?",Desinhibición,Sequedad de boca,Incremento de riesgo de conducta suicida,Apatía,Síntomas extrapiramidales,E
"Mujer de 35 años, presenta preocupación excesiva la mayor parte del día, durante los últimos 8 meses, en relación con 
diversas actividades, le cuesta controlar esa preocupación; siente que tiene los “nervios de punta”, se fatiga con facilidad, 
dificultad para concentrarse, tensión muscular y le han generado dificultades para hacer su trabajo. ¿Cuál es el trastorno 
probable?",Pánico,Ansioso depresivo,Adaptativo,Estrés postraumático,Ansiedad generalizada,E
Entre las sustancias que producen farmacodependencia. ¿Cuál actúa como depresor del sistema nervioso central?,Anfetaminas,Cocaína,Alcohol,Cannabis sativa,Mescalina,C
"Según Erikson, la etapa 7 del desarrollo (generatividad frente a estancamiento) transcurre aproximadamente entre 
los......años.",15 a 29,20 a 30,13 a 21,40 a 60,60 a 80,D
El trastorno obsesivo compulsivo se caracteriza por pensamientos intrusivos que...,desaparecen sin ninguna intervención.,no tienen un patrón específico.,no alteran la funcionalidad de la persona.,generan malestar significativo.,ocurren por consumo de sustancias psicoactivas.,D
¿Cuál de los siguientes no es un diagnóstico diferencial del trastorno del espectro autista?,Trastorno de comunicación social,Discapacidad intelectual con síntomas conductuales,Alteración grave de la capacidad auditiva,Privación psicosocial,Trastorno específico del aprendizaje,E
"Mujer de 24 años, desde hace 4 años con tratamiento por epilepsia; desde hace 3 meses acude a emergencia por cursar 
con probable status convulsivo. Se hospitaliza para ampliar estudios, en el EEG no se aprecia cambios significativos en 
comparación con el último control año anterior; durante su hospitalización no se observan convulsiones. ¿Cuál de las 
siguientes alternativas contribuye con un posible trastorno conversivo?",La belle indifference o actitud indiferente inapropiada frente a los síntomas,Nivel plasmático de anticonvulsivantes por debajo de lo recomendando,Alteración en ganglios basales en la resonancia cerebral,Se evidencia un control voluntario de los episodios convulsivos,Aparición de síntomas nuevos poco habituales según el diagnóstico de la paciente,A
"Varón de 35 años con diagnóstico de esquizofrenia que cursa con movimientos involuntarios (discinesia tardía) 
por antipsicóticos, motivo por el cual se decide rotar el antipsicótico a clozapina. A los 4 meses del tratamiento paciente 
acude a emergencia por fiebre elevada, faringitis, ulceras bucales y anales. ¿Cuál es el efecto secundario probable?",Miocarditis,Síndrome dopaminérgico,Fiebre de origen desconocido,Síndrome serotoninérgico,Agranulocitosis,E
"Mujer de 40 años acaba de recibir el diagnóstico de cáncer de páncreas en etapa avanzada, la reacción inicial es negar 
que algo malo le vaya a pasar. Luego de unos días, pide una cita con su médico y le indica que seguirá todas sus 
recomendaciones al pie de la letra y le comenta que ha ido a la iglesia y prometido dedicarle una misa mensual a la Virgen 
de la Candelaria para que se pueda curar. ¿En qué etapa del duelo se encuentra la paciente?",Ira,Aceptación,Negociación,Negación,Depresión,C
"Mujer de 18 años con antecedente de tratamiento por consumo de marihuana desde hace 2 años. Retomo consumo 
desde hace 3 meses que se incrementa progresivamente, hace 1 semana fuma alrededor de 4 cigarrillos. Después de 
una hora empieza a ver familiares que han fallecido, quienes le decían que algo le podría pasar, que no debe salir de su 
casa; persiste con estos síntomas por varios días. ¿Cuál es el diagnóstico más probable?",Trastorno esquizofrénico,Delirium tremens,Trastorno depresivo con síntomas psicóticos,Psicosis inducida por cannabis,Intoxicación por consumo de cannabis,D
"Varón de 35 años presenta alucinaciones visuales al inicio del sueño, se caracteriza porque son imágenes de personas 
con ropa y le resulta difícil diferenciar las imágenes de sus sueños. ¿Cuál es el tipo de alucinación?",Hipnopómpicas,Autorreferenciales,Hipnagógicas,Paranoides,Extravagantes,C
"La encefalopatía de Wernicke es un síndrome agudo caracterizado por ataxia, oftalmoplejía/nistagmus y alteración de la 
conciencia como parte de la degeneración neuronal. ¿La deficiencia de que vitamina provoca este cuadro?",Calciferol,Tiamina,Cianocobalamina,Tocoferol,Riboflavina,B
"¿Cuál es el trastorno que, ""de acuerdo al DSM-5 se caracteriza por un ánimo deprimido la mayor parte del tiempo, durante 
al menos 2 años; además presenta por lo menos dos síntomas de alteración del sueño, apetito, fatiga, baja autoestima, 
falta de concentración, sentimientos de desesperanza""?",Depresión mayor,Depresivo persistente,Depresivo inducido,Depresivo no especificado,Adaptativo,B
¿Cuál es el fármaco de primera línea para el tratamiento de depresión bipolar?,Valproato de sodio,Carbamazepina,Quetiapina,Divalproato de sodio,Lamotrigina,E
"En una gestante con trastorno bipolar. ¿Cuál de los siguientes fármacos está más asociado a la presencia de anomalía 
de Ebstein?",Valproato,Quetiapina,Lamotrigina,Litio,Buspirona,D
"La......es una anormalidad del afecto que se caracteriza por experimentar de modo simultáneo y sobre un mismo objeto 
sentimientos opuestos.",apatía,ambitimia,incontinencia emocional,distimia,anafectividad,B
"Varón de 25 años, remitido por dermatología; mostró cicatrices abundantes en mentón, frente y nuca. Afirmó que no 
puede dejar de rascarse cuando percibe ""un granito, una irregularidad en mi piel"". Si no lo hace, se siente angustiado e 
inquieto. En ocasiones debe de interrumpir sus labores por la necesidad del rascado, aunque le provoque culpa y 
malestar. ¿Cuál es el trastorno más probable?",Somatización,Impulsividad,Compulsión,Irritabilidad,Excoriación,E
"Mujer de 45 años, piensa que su esposo ha sido reemplazado por un doble exacto. ¿A qué síndrome corresponde?",Fregoli,Asperger,Korsakoff,Capgras,Charles Bonnet,D
"Mujer de 30 años, describe que hay pensamientos que entran en su mente y los atribuye a su vecino; además siente que 
maneja su mente como una máquina y proyecta sus pensamientos en ella. ¿A que pensamiento corresponde este 
síntoma?",Difusión,Robo,Bloqueo,Inserción,Rumiación,D
En la violencia doméstica. ¿Cuál es el factor de riesgo común entre la persona agredida y agresor?,Bajo grado de instrucción,Estrato económico bajo,Crecer en hogares violentos,Estrato económico alto,No tener credo religioso,C
"Varón de 45 años, traído por realizar disturbios en la calle, presenta lenguaje disártrico y ataxia marcada, además de 
mencionar ideas de no querer seguir viviendo. Examen: aliento alcohólico, leve incremento de la presión arterial. ¿Cuál 
es el diagnóstico probable?",Dependencia alcohólica,Intoxicación alcohólica aguda,Síndrome de Wernicke-Korsakoff,Reacción adversa medicamentosa,Psicosis aguda,B
"¿Cuál de las siguientes intervenciones recomendadas para los trastornos de conducta alimentaria, NO ha demostrado 
eficacia?",Psicoterapia individual,Psicoterapia grupal o familiar,Consejería o asesoramiento nutricional,Antidepresivos,Estimulación cerebral profunda,E
"Varón de 45 años que sufrió un asalto con arma de fuego, luego de un mes de ese evento paciente empieza a sentir 
temor al salir de su casa, cursa con recuerdos vividos del evento, los cuales trata de controlarlos sin llegar a 
lograrlo, presenta pesadillas relacionadas con el evento y familia ve con preocupación su conducta. ¿Qué alternativa no 
contribuye con el diagnóstico?",Duración de los síntomas menos de 1 mes,Síntomas de despersonalización,Síntomas de desrealización,Hipervigilancia,Alteración del sueño,A
"¿A qué corresponde, la relación que desarrolla el niño con sus cuidadores?",Vínculo,Angustia,Estima,Confianza,Apego,E
"Varón de 16 años, en emergencia por ingerir medicamentos sustraídos a un tío. Al examen presenta tortícolis, 
opistótonos, oculogiria, trismus y laringoespasmo. ¿Cuál es el tipo de fármaco más probable?",Antidepresivo,Miorrelajante,Estabilizador del ánimo,Antipsicótico,Hipnótico,D
"Varón de 48 años que estuvo hospitalizado durante 2 semanas en UCI por COVID-19, al alta se le recomienda el 
seguimiento por diferentes especialidades, incluyendo psiquiatría. ¿Qué trastorno mental es menos probable que se 
presente?",Estrés postraumático,Ansioso,Conducta alimentaria,Depresivo,Del sueño,C
"La farmacogenómica contribuye en el abordaje de los trastorno mentales, al ...",mejorar la farmacocinética de los fármacos.,mejorar la farmacodinamia de los fármacos.,permitir generalizar el tratamiento farmacológico.,mejorar la respuesta al tratamiento farmacológico.,controlar las determinantes ambientales.,D
"Mujer de 32 años, consultó al psiquiatra por angustia la mayor parte del día, insomnio de conciliación, tremor de manos 
y palpitaciones. Examen: funciones vitales normales; eritema malar y edema en articulaciones de las manos. ¿Cuál es la 
sospecha diagnóstica que produce este cuadro?",Tiroiditis de Hashimoto,Lupus eritematoso sistémico,Trastorno de ansiedad somático,Síndrome de Münchhausen,Infección por mononucleosis,B
"Varón de 70 años, presenta deterioro cognitivo que interfiere con su funcionamiento en el entorno, al ser evaluado por 
neuropsicología presenta alteraciones de las funciones ejecutivas; luego inicia con alucinaciones visuales y 
parkinsonismo. ¿Cuál es el probable diagnóstico?",Demencia frontotemporal,Demencia vascular,Demencia por la enfermedad de Huntington,Demencia cuerpos de Lewy,Demencia mixta,D
"Mujer de 24 años; luego de un accidente de tránsito quedó en coma por 4 días; al despertar, recordaba eventos del 
pasado, pero mostró incapacidad para aprender o retener hechos nuevos. ¿Cuál es el trastorno más probable?",Oligofrenia temporal,Delirio agudo,Amnesia anterógrada,Crisis disociativa,Síndrome orgánico,C
"¿Cuál de los siguientes fármacos se puede usar con seguridad en un paciente con hepatopatía y trastorno del control de 
impulsos?",Valproato,Duloxetina,Topiramato,Carbamazepina,Diazepam,C
"En la......no hay alteración de las sensaciones, pero la realidad se presenta diferente, sin la naturalidad ordinaria, aunque 
el sujeto no crea que haya cambiado efectivamente o sienta como si algo se interpusiera entre él y las cosas.",crisis disociativa,alucinación visual,convicción delusional,extrañeza de lo percibido,ruina de la configuración,D
"En relación con la patología dual, el alcoholismo frecuentemente es comórbido con el trastorno de...",ansiedad.,personalidad.,obsesivo compulsivo.,depresión.,estrés postraumático.,D
"La......es un síntoma crucial en el diagnóstico de depresión y se caracteriza por la pérdida de la capacidad para 
experimentar placer.",tristeza,hipobulia,anhedonia,abulia,fatiga,C
¿Cuál de los siguientes fármacos es el más usado en el tratamiento del síndrome neuroléptico maligno?,Lurasidona,Diazepam,Atomoxetina,Quetiapina,Bromocriptina,E
¿Cuál de las alternativas NO corresponde a un tipo de pensamiento autístico o paralógico?,Neologismos,Enajenación del pensamiento,Pensamiento precategorial,Pensamiento fanático,Adjudicación de significaciones adventicias,D
"Los medicamentos antidepresivos favorecen......de factor neurotrófico derivado del cerebro (BDNF) en el hipocampo y 
corteza cerebral.",el metabolismo,la ausencia,la captación,la eliminación,la expresión,E
