questions,option_A,option_B,option_C,option_D,option_E,correct_answer
"¿Cuál de los siguientes se considera un factor de riesgo para el crecimiento y la transformación de los nevus coroideos 
en melanomas?",Grosor de 1 mm,Drusas sobre la lesión,Líquido subretiniano,Halo perilesional,Buena delimitación,C
"En el herpes zoster oftálmico, el compromiso de la punta de la nariz muestra una fuerte correlación con la afectación 
ocular debido al compromiso del nervio…",supratroclear.,nasociliar.,maxilar.,supraorbitario.,lagrimal.,B
"Varón de 60 años, diabético mal controlado, postoperado reciente de catarata del ojo derecho, con baja visión de dicho 
ojo. Ecografía ocular: muestra celularidad vítrea, presencia de seudomembranas e incremento de grosor de retina y 
coroides. ¿Cuál es la patología más probable?",Desprendimiento vítreo,Endoftalmitis,Desprendimiento coroideo,Hialosis asteroide,Sinquisis centelleante,B
"En la esclerosis múltiple. ¿Cómo se denomina al fenómeno que se presenta con empeoramiento repentino de la visión al 
aumentar la temperatura corporal o hacer ejercicio?",Devic,Schilder,Uhthoff,Shaffer,Allen,C
¿Cuál es la localización habitual del coloboma palpebral en el síndrome de Goldenhar?,"Párpado superior, en la unión el tercio medio y externo","Párpado superior, en el tercio externo, cerca al canto externo","Párpado inferior, en el tercio medio, cerca al canto interno","Párpado inferior, en la unión del tercio medio e interno","Párpado superior, en la unión del tercio medio e interno",E
¿Cuál es la rama arterial de la carótida que se afecta en la fistula carotidocavernosa indirecta?,Etmoidal,Lagrimal,Temporal,Maxilar,Meningea,E
"Varón de 21 años, alto miope, con visión de mancha negra en ojo derecho. Visión de flotantes y fotopsias en dicho ojo 
desde hace 4 días. Examen: agudeza visual ojo derecho movimiento de manos, en ojo izquierdo 20/40 con corrección. 
Presión intraocular 6 mmHg en ojo derecho y 14 mmHg en ojo izquierdo. ¿Cuál de las siguientes sería la localización más 
probable de la lesión retinal que originó el cuadro?",Macular,Nasal inferior,Temporal superior,Peripapilar,Temporal inferior,C
¿Cuál es el tipo de catarata más frecuente en la retinosis pigmentaria?,Cortical en copos de nieve,Morgagniana,Nuclear esclerótica,Subcapsular posterior,Pulverulenta,D
La línea de …… es una cicatriz horizontal en la conjuntiva palpebral por tracoma.,Herbert,Bitot,Stocker,Arlt,Busacca,D
¿Cuál es el tipo de secreción en las conjuntivitis alérgicas crónicas?,Purulenta,Membranosa,Mucopurulenta,Acuosa,Mucoide,E
"Varón de 56 años, con pérdida de visión súbita en ojo izquierdo. Examen: agudeza visual en ojo derecho 20/20, en ojo 
izquierdo cuenta dedos, presión ocular normal ambos ojos, campimetría normal en ojo derecho con hemianopsia 
altitudinal superior en ojo izquierdo. Fondo de ojo con edema pálido de la mitad inferior de la papila de ojo izquierdo, 
normal en ojo derecho. ¿Cuál de las siguientes es la enfermedad causal más probable?",Diabetes mellitus,Esclerosis múltiple,Hipertensión endocraneana,Adenoma de hipófisis,Oftalmía simpática,A
¿Cuál es el hallazgo oftalmológico más frecuente en el síndrome del niño maltratado?,Desprendimiento coroideo,Luxación de cristalino,Ciclodiálisis,Recesión angular,Hemorragias retinianas,E
"Agujero macular de espesor completo de la retina neurosensorial mayor a 400 μm de diámetro, asociado con la presencia 
de seudoopérculo prefoveal, con desprendimiento de vítreo posterior en la mácula sin la presencia de anillo de Weiss. 
¿Cuál es el estadio que le corresponde?",2,1,3,0,4,C
"Varón de 40 años con dolor ocular moderado y baja de visión en ojo derecho. Antecedente de pérdida de peso mayor a 
5 Kg, mialgias, polineuropatía y elevación de las cifras de creatinina con biopsia renal que reporta afección de arterias de 
mediano y pequeño calibre. Examen: en ojo derecho, escleritis necrosante granulomatosa con inflamación en 
esclera nasal superior con ulceración corneal periférica asociada. Ojo izquierdo no se evidencian lesiones. ¿Cuál es el 
procedimiento quirúrgico que podría requerir dicha lesión corneal?",Inyección intracameral de mitomicina,Biopsia de la úlcera corneal,Inyección intravítrea de bevacizumab,Trasplante de córnea,Resección del músculo elevador del párpado,D
"Niño de 6 años con diplopía y dolor en ojo izquierdo. Examen: agudeza visual OD 20/20, OI 20/200, edema palpebral, 
quemosis, proptosis y dolor con limitación de la motilidad ocular en ojo izquierdo. Ojo derecho normal. ¿Cuál es la 
complicación más probable?",Fractura de piso de órbita,Hipotensión ocular,Absceso subperióstico,Dacrioestenosis,Hemorragia expulsiva,C
El origen de los siringomas palpebrales es en las glandulas:,Caliciformes,Sudoriparas ecrinas,Sebaceas,de Krause,de Wolfring,B
"Recién nacido de 7 días con neumonitis leve, que desde hace un día presenta secreción conjuntival en ambos ojos. 
Examen: edema palpebral leve; córnea transparente, congestión conjuntival con secreción purulenta y seudomembranas 
en ambos ojos. Fondo de ojo normal. ¿Cuál es el agente etiológico más probable?",Estafilococo,Clamidias,Gonococo,Haemophilus,Adenovirus,B
"Varón de 40 años, con pérdida de visión bilateral 2 días después de trauma grave con compresión torácica tras 
reanimación cardiovascular y fractura de huesos largos. Examen de fondo de ojo: en ambos ojos multiples manchas 
algodonosas grandes en polo posterior con hemorragias en llama peripapilares. ¿Cuál es la retinopatía más probable?",Bietti,Roth,Stargardt,Stickler,Purtscher,E
¿Cuál es el subtipo de rabdomiosarcoma de la órbita de peor pronóstico?,Embrionario,Botrioide,Pleomorfo,Alveolar,Pilocítico,D
¿Cuál es característica de la disfunción de las glándulas de Meibomio?,Adherencia de pestañas,Espuma en el borde palpebral,Costras alrededor de pestañas,Madarosis,Conjuntivitis papilar,B
¿Cuál es el origen del carcinoma primario que da metástasis intraocular coroidea con más frecuencia en mujeres?,Pulmón,Ovario,Hígado,Riñón,Mama,E
"Varón de 75 años, fumador crónico, con distorsión crónica de la visión central en ambos ojos. Examen: agudeza visual 
de 20/200 y presión intraocular normal en ambos ojos. Iris de color azul, halo senil y catarata incipiente bilateral. Fondo 
de ojo: drusas grandes con anomalías pigmentarias en la mácula de ambos ojos. Tomografía de coherencia óptica, 
nódulos irregulares reflectantes bajo el epitelio pigmentario de la retina macular. ¿Cuál es el tratamiento más adecuado?",Triamcinolona subtenoniana,Ganciclovir intravitreo,Panfotocoagulación retinal,Suplementos de antioxidantes,Ciclofotocoagulación,D
El músculo de Riolano es parte del musculo:,Oblicuo mayor,Ciliar,Müller,Orbicular,Elevador del párpado,D
¿Cuál es la estructura cuya lesión da origen a la formación de estrías angioides?,Lámina fusca,Endotelio de las arteriolas de la retina,Membrana de Bruch,Endotelio de las vénulas de la retina,Membrana limitante externa,C
"¿Cuál es la enfermedad que se asocia a la formación de opacidades corticales iridiscentes en la forma de catarata en 
árbol de navidad?",Diabetes mellitus,Distrofia miotónica,Dermatitis atópica,Neurofibromatosis,Homocistinuria,B
"¿Cuál de los siguientes signos se presenta en la oclusión de vena central de la retina y es de ayuda para diferenciarla de 
un síndrome isquémico ocular en el cual no se presenta?",Dilatación venosa,Hemorragias en llama,Infarto de la capa de fibras nerviosas,Edema macular,Tortuosidad venosa,E
"¿Cuál es el agente causal de la queratitis, que se caracteriza por presentar dolor intenso, infiltrados perineurales y la 
formación de un absceso en anillo?",Achantamoeba,Mycobacteria,Fusarium,Treponema pallidum,Adenovirus,A
"En los traumatismos cerrados, el iris puede dejar una huella de su pigmento sobre la cara anterior del cristalino en forma 
anular, esta lesión se conoce como anillo de:",Berlin,Adie,Fleischer,Wessely,Vossius,E
"¿Cuál de los siguientes es causa del síndrome de Horner por lesión de la segunda neurona de la vía anatómica de 
inervación simpática ocular?",Siringomielia,Disección de arteria carótida interna,Tumor nasofaríngeo,Tumor de Pancoast,Tumor del seno cavernoso,D
"Con el uso de gas expansible al final de la vitrectomía por desprendimiento de retina. ¿Cuál es la complicación que se 
presenta si el paciente realiza un viaje por avión?",Desprendimiento coroideo,Hemorragia vítrea,Hipertensión ocular,Exoftalmos,Coroidopatia central serosa,C
"Niño de 3 años, con baja visión de ojo derecho; madre niega antecedentes de trauma ocular. Examen: en el ojo derecho, 
la agudeza visual es de percepción luminosa, con inyección ciliar, leucocoria y esotropia; ojo izquierdo normal. ¿Cuál es 
la enfermedad que se asocia a la patología más probable?",Hemangioma cavernoso,Neuroblastoma,Linfoma,Osteosarcoma,Melanoma maligno,D
"Ante la sospecha de trauma ocular con cuerpo extraño intraocular metálico. ¿Cuál es el estudio de imágenes que se 
contraindica?",Ecografía ocular,Resonancia magnética,Tomografía computarizada,Radiografía,Retinografía,B
¿Cuál de los siguientes es el patógeno habitual de la blefaritis angular?,Neisseria gonorrhoeae,Chlamydia trachomatis,Haemophilus influenzae,Moraxella lacunata,Neisseria meningitidis,D
"Varón de 26 años, con ojo rojo bilateral; hace 3 días contacto sexual casual. Niega uso de lentes de contacto. Examen: 
edema palpebral severo con quemosis conjuntival en ambos ojos, secreción purulenta abundante con ulceración corneal 
periférica inferior en ojo izquierdo, que compromete al tercio interno del estroma corneal. ¿Cuál de los siguientes se 
considera apropiado dentro del esquema de tratamiento para la patología más probable?",Inyección intraestromal de amfotericina,Tratamiento tópico con natamicina,Tratamiento sistémico con ceftriaxona,Inyección intravítrea de clindamicina,Tratamiento tópico con aciclovir,C
"¿Cuál es la sustancia que se usa en la vitrectomía para el reflotamiento a la cámara anterior de fragmentos del cristalino 
o lente intraocular luxados a la cavidad vítrea?",Aceite de silicona,Hexafluoruro de azufre,Perfluorocarbono liquido,Perfluoroetano,Perfluoropropano,C
"Niña de 4 años con baja visión en ojo izquierdo. Examen: agudeza visual de ojo derecho 20/30 y en ojo izquierdo 20/200. 
Refracción con cicloplejia: OD emétrope, OI hipermétrope de +3.00D. Segmento anterior y fondo de ojo normales en 
ambos ojos. Presión intraocular 10 mmHg en ambos ojos. No se evidencia estrabismo manifiesto. Se le indican gafas 
correctoras. ¿Cuál es la opción terapéutica más adecuada para estimular la visión del ojo izquierdo?",Atropina tópica en el ojo izquierdo,Toxina botulínica en recto medial de ojo izquierdo,Cirugía refractiva de ojo izquierdo,Terapia de oclusión en el ojo derecho,Cross linking de ojo izquierdo,D
El......es el tumor de nervios periféricos primario más común en la órbita.,meningioma del nervio óptico,astrocitoma,glioma del nervio óptico,neurofibroma plexiforme,oligodendroglioma,D
"¿Cuál de los siguientes es el síndrome que presenta vasculitis sistémica con inflamación intraocular y disfunción 
vestíbuloauditiva?",Stickler,Meige,Cogan,Lowe,Rieger,C
"En el ensayo clínico AREDS 2 sobre suplementos de antioxidantes en la degeneración macular asociada a la edad, se 
fundamenta el retiro de los betacarotenos y se agrega la luteína y zeaxantina. ¿Cuál es la patología cuyo riesgo de 
presentación se incrementaba con la ingesta de betacarotenos?",Cirrosis hepática en alcohólicos,Melanoma maligno en raza blanca,Cáncer de páncreas en diabéticos,Infarto de miocardio en obesos,Cáncer de pulmón en fumadores,E
"Varón de 25 años, con altos niveles de estrés, con disminución aguda de visión y metamorfopsias en ojo izquierdo. 
Antecedente de infección por Helicobacter pylori e ingesta crónica de corticoides por secuela de infección por SARS CoV-
2. Examen: agudeza visual en OD: 20/20, en OI: 20/70 que mejora con lentes positivos. Segmento anterior y presión 
intraocular normales. Fondo de ojo: lesión circular elevada en región macular y tomografía de coherencia óptica que 
reporta desprendimiento de retina neurosensorial en dicha región. ¿Cuál es la conducta terapéutica más adecuada?",Vitreólisis farmacológica con ocriplasmina,Vitrectomía por pars plana,Extracción quirúrgica de la membrana limitante,Suspender el tratamiento con corticoides,Panfotocoagulación retinal con láser argón,D
"Mujer de 44 años, que desde hace 3 años presenta fotofobia, ardor, enrojecimiento y secreción mucoide de ambos ojos. 
Antecedente de insomnio, pérdida de peso a pesar de polifagia, nerviosismo, piel sudorosa y temblor en las manos. 
Examen: exoftalmos bilateral. Córnea en ambos ojos con filamentos corneales de moco, mezclados con epitelio que se 
unen por un extremo a la superficie corneal, asociados a lesión conjuntival sectorial que se tiñe bien con rosa de bengala. 
¿Cuál es la enfermedad más probable?",Herpes zoster oftálmico,Queratopatía verticilata,Dacriocistitis crónica,Queratoconjuntivitis epidémica,Queratoconjuntivitis límbica superior,E
