questions,option_A,option_B,option_C,option_D,correct_answer
"Varón de 45 años, hace 3 meses presenta fatiga, anorexia y pérdida de peso, luego se agrega dolor en extremidades, 
diaforesis y tos. Examen: presencia de equimosis en extremidades; linfáticos: adenopatías cervicales adheridas a planos 
profundos, no dolorosas; abdomen: hepatoesplenomegalia, no ascitis. Hemograma: presencia de bastones de Auer. 
¿Cuál es el diagnóstico más probable?",Policitemia vera,Linfoma no Hodgkin,Leucemia mieloide aguda,Tuberculosis ganglionar,C
"Mujer de 50 años con fatiga progresiva, ganancia de peso de 4 Kg en 6 meses, intolerancia al frío y piel seca; niega 
disnea, palpitaciones o dolor torácico. Examen: facies pálida y leve edema palpebral. Laboratorio: TSH: 15 mUI/L, T4 
libre: 0.6 ng/dL, anticuerpos anti-TPO: positivos. ¿Cuál es el manejo inicial más apropiado?",Solicitar ecografía tiroidea,Iniciar levotiroxina,Solicitar gammagrafía tiroidea,Repetir perfil tiroideo en 6 meses,B
"Mujer de 35 años, hace una hora sufre herida de bala en 4to espacio intercostal de hemitórax derecho sin orificio de 
salida. Examen: pálida, disneica, lucida; PA: 90/60 mmHg, FC: 100X', FR: 30X'; hemitórax derecho MV abolido. Rx: 
hemoneumotórax y fractura 5ta costilla. A la inserción del tubo de tórax drena más de 1500 ml de sangre. ¿Cuál es la 
conducta a seguir?",Toracotomía,Observación,Toracostomía,Tomografía,A
"Madre trae a neonato, de parto eutócico, sin control prenatal ni ecografías durante el embarazo. Examen: escleras 
azuladas, acortamiento y arqueamiento de extremidades. Rx: hipomineralización de huesos largos de las extremidades. 
¿Cuál es la anomalía embriológica más probable?",Síndrome de Marfan,Síndrome de Turner,Osteogénesis imperfecta,Artrogriposis,C
"Recién nacido prematuro de 36 semanas, es dado de alta del servicio de neonatología. A los 21 días de vida, se realiza 
evaluación oftalmológica y se reporta retina inmadura. ¿Cuál es el intervalo en semanas recomendado para 
su control oftalmológico?",3,4,6,2,D
"Mujer de 50 años, acude por presentar desde hace 2 días irritación, quemazón ocular y sensación de cuerpo extraño. 
Antecedente: uso frecuente de colirios con preservante de cloruro de benzalconio. Examen: hiperemia conjuntival, 
reacción papilar y queratitis punteada superficial corneal. ¿Cuál es el diagnóstico?",Conjuntivitis tóxica,Uveitis anterior aguda,Epiescleritis aguda,Glaucoma agudo,A
"Multigesta de 39 semanas, acude por dolor tipo contracción, además de cefalea y escotomas. Examen: PA: 160/100 
mmHg, FC: 65X', FR: 15X'. AU: 33 cm, SPP: LCD, LCF: 144X'. Dinámica uterina: cada 5 min, intensidad +/+++. TV: D: 9 
cm, B: 80%, AP: 0. Patrón fetal categoría I. Se inicia sulfato de magnesio. ¿Cuál es la conducta a seguir?",Uso de diuréticos,Acentuación con oxitocina,Manejo expectante,Cesárea de emergencia,B
"Mujer de 48 años, acude por aumento de peso, sueño aumentado, lentitud y cansancio. Examen: piel seca, áspera, voz 
ronca y macroglosia. Laboratorio: TSH elevada y T4 libre suprimida. Inicia tratamiento con levotiroxina. ¿A los cuántos 
meses se valora la respuesta de la TSH?",4,5,3,2,D
"Requiere un mayor tiempo de acción anestésica local que lo habitual, para lo que se recomienda administrar un 
vasoconstrictor como la epinefrina. ¿Cuál es el anestésico local indicado?",Lidocaína,Ropivacaína,Cocaína,Bupivacaína,A
"Varón de 40 años, desde hace 36 horas presenta cefalea intensa y fiebre de 39 °C. Examen: somnolencia y rigidez de 
nuca. ¿Cuál es la conducta inicial a seguir?","Hemocultivos, antibioticoterapia empírica y dexametasona",RMN con contraste,TC cerebral sin contraste,Tratamiento antibiótico empírico con dexametasona,A
En pacientes con cirrosis hepática alcohólica con ascitis grado 3. ¿Cuál es la dosis máxima de espironolactona en mg/día?,160,400,80,200,B
"Adolescente escolar, luego de un partido de beisbol, al tirarse a recoger la bola; la parte proximal del segundo dedo de la 
mano choca con la almohadilla de una de las bases, originando dedo en martillo. ¿Cuál es la estructura anatómica 
afectada?",Tendón extensor radial del carpo,Tendón extensor ulnar del carpo,Tendón extensor de la falange distal,Fascia profunda del antebrazo,C
"Niño de 5 años, con lesión en mano derecha que al examen presenta herida de 3 cm de largo y una profundidad de 
menos de 5 mm. ¿Cuál es el tipo de anestesia indicada?",Inhalatoria,Infiltración,Trócular,Tópica,D
"Gestante de 12 semanas asintomática, acude a segundo control prenatal portando urocultivo positivo a E. coli sensible a 
nitrofurantoina. ¿Cuál es la dosis recomendada?",100 mg cada 6 h por 3 días,100 mg al acostarse por 3 días,100 mg cada 6 h por 21 días,100 mg dosis única,A
"En el comedor del centro educativo 30 escolares almuerzan arroz calentado con lenteja, luego de lo cual son llevados a 
urgencia por presentar náusea y vómitos. El total de escolares que consumieron el almuerzo presentaron los síntomas. 
¿Cuál es el agente etiológico más probable de este brote?",Bacillus cereus,Campylobacter,Clostridium perfringens,Salmonella no typhi,A
"Primigesta de 8 semanas de gestación acude a su control prenatal. Antecedente: macrosomía al nacimiento. Examen: 
IMC 24. ¿Cuál es su recomendación más importante con respecto a su control prenatal?",Continue su control prenatal habitual,Uso de metformina profiláctica,Mantener dieta hipoglúcida,Test de tolerancia oral a la glucosa a las 26 semanas,D
"Mujer de 32 años, acude por dolor pélvico, malestar general y flujo vaginal. Examen: especuloscopía se evidencia flujo 
vaginal de color gris con mal olor, se toma muestra y se aisla Gardenella vaginalis. ¿Cuál es el tratamiento de elección?",Metronidazol,Ciprofloxacino,Doxiciclina,Azitromicina,A
"Niño de 11 años con diagnóstico de otitis media crónica supurada derecha, que presenta parálisis en hemicara del mismo 
lado. ¿Qué par craneal está comprometido?",XIX,V,VII,VIII,C
"Mujer de 68 años, acude por presentar pérdida involuntaria de orina; manifiesta que no logra llegar al baño. 
Urodinamia: vejiga hiperactiva. ¿Qué grupo farmacológico ayudaría a mejorar sus síntomas?",Antagonistas muscarinicos,Antagonistas de los conductos de Ca,Antagonistas alfa adrenérgicos,Diuréticos tiazídicos,A
"Recién nacido de 35 semanas, parto cesárea de emergencia por gestante febril y SFA, APGAR 61 - 85, taquicárdico, 
taquipneico, con inestabilidad térmica y sensorio alternante. ¿Cuál es el tratamiento antimicrobiano empírico inicial?",Piperacilina/Tazobactam + Amikacina,Ampicilina + Gentamicina,Ampicilina + Ceftriaxona,Meropenen,B
"Varón de 55 años, hipertenso, acude por palpitaciones y disnea. Examen: PA: 120/60 mmHg, FC: 138 X', FR: 20 X'; CV: 
RC arrítmicos, pulso deficitario. EKG: ritmo irregular con complejos angostos y frecuencia ventricular en 140X'. 
Ecocardiografía: FEVI 38%. Para el control de frecuencia. ¿Cuál es el medicamento indicado?",Propafenona,Verapamilo,Diltiazem,Digoxina,D
"Mujer de 56 años, antecedente de enfermedad de Graves sin tratamiento hace varios meses; acude por 
fiebre, palpitaciones, diarrea e insomnio. Examen: PA: 140/90 mmHg, FC: 145X', T°: 39 °C; inquieta e irritable, mucosa 
oral seca, proptosis ocular bilateral, bocio tiroideo grado II. Laboratorio: TSH: <0.01 mU/L, T4 libre: 6.0 ng/dL. Cumple 
diagnóstico de tormenta tiroidea. Con respecto al manejo de la fiebre. ¿Qué medicamento debe utilizarse?",Aspirina,Paracetamol,Naproxeno,Metamizol,B
"En el edema del síndrome nefrótico; una de las teorías es debido a la expansión de volumen secundaria a la retención 
renal primaria de sodio, los factores intrarrenales responsables de la retención de sodio son glomerulares a través del 
coeficiente de filtración glomerular y la activación de transportadores de sodio en el túbulo colector renal y esto es debido 
a ...",aumento de electronegatividad de la barrera de filtración.,disminución de la filtración de las proteasas.,incremento de la presión oncótica plasmática.,activación del canal epitelial de sodio y de la bomba Na+/K+-ATPasa.,D
"En cuanto a las interacciones farmacológicas de la levodopa. ¿Cuál es el medicamento que incrementa su metabolismo 
extracerebral y podría evitar su efecto terapéutico al ser administrado en forma conjunta?",Losartán,Piridoxina,Metformina,Bisoprolol,B
"Mujer de 13 años es traída a urgencias por presentar cefalea intensa, dolor abdominal difuso, ictericia progresiva. 
Antecedente de cuadros depresivos sin tratamiento. Examen: FC: 80X', FR: 15X', T°C: 36.5, SatO2: 94%; sensorio 
alternante; abdomen: hepatomegalia. Laboratorio: bilirrubina total 12 mg/dL (indirecta 9.5 mg/dL), TGO: 1000 U/L, TGP: 
860 U/L, tiempo de protrombina: 14 segundos, glucosa: 60 mg/dL, úrea: 80 mg/dL y creatinina: 2 mg/dL. ¿Cuál es el 
fármaco responsable más probable?",Salicilatos,Antidepresivos tricíclicos,Paracetamol,Ibuprofeno,C
"Lactante de 4 meses, es traído a emergencia por dificultad respiratoria, tos paroxística que lo lleva al vómito, irritabilidad y 
pobre succión desde hace 12 horas. Madre refiere que hace 7 días inicia con rinorrea, fiebre y congestión nasal, que fue 
exacerbándose. Antecedentes: hermano hace una semana con resfrío. Examen: FR: 52 X', T°: 38.2°C, SatO2: 90%; 
aleteo nasal, irritable. Tórax: MV disminuido y sibilantes en AHT, tirajes IC y SC, disbalance toracoabdominal. ¿Cuál es 
el diagnóstico?",Síndrome obstructivo bronquial,Broncomalacia,Bronquitis aguda,Bronquiolitis aguda,D
Durante la eyaculación. ¿Qué estructura se cierra para prevenir el reflujo de semen hacia la vejiga urinaria?,Músculo detrusor de la vejiga,Músculo compresor de la vejiga,Esfínter interno de la uretra,Esfínter externo de la uretra,C
"Mujer de 35 años, diabética ingresa por dolor abdominal y dificultad respiratoria. Examen: PA: 100/60 mmHg, FC: 102X', 
FR: 22X'; neurológico: despierta, orientada. Laboratorio: glicemia: 316 mg/dL; gasometría: pH: 7.26, HCO3: 16 mEq/L y 
presencia de betahidroxibutirato. ¿Cuál es el diagnóstico?",Estado hiperosmolar,Descompensación simple diabética,Cetoacidosis diabética,Hiperglicemia por estrés,C
"La actividad inhibidora de los aminoglucósidos que persiste después que la concentración sérica ha caído por debajo de 
la MIC, es un fenómeno conocido como ...",mínimo índice de excreción.,excelente acceso tisular.,efecto postantibiótico.,mejora susceptibilidad de los agentes infecciosos.,C
"Mujer de 45 años, consulta por caída de cabello, artralgias disfagia, dificultad para abrir la boca, fatiga y baja tolerancia 
al esfuerzo físico. Examen: PA: 140/90 mmHg; rostro inexpresivo sin arrugas. TC pulmonar: compromiso intersticial difuso 
con zonas en vidrio esmerilado. ANA, Ac Anticentrómero y Anti Topoisomerasa son positivos. ¿Cuál es el diagnóstico 
más probable?",Lupus eritematoso sistémico,Esclerosis sistémica progresiva,Dermatopolimiositis,Vasculitis sistémica,B
"Varón de 56 años, postoperado de prótesis de rodilla; acude por presentar disnea súbita, tos, expectoración hemoptoica. 
Examen: FR: 32X', FC: 120X'; RC: segundo ruido aumentado en intensidad y cianosis distal. ¿Qué producto de 
degradación espera encontrar elevado?",TTP,CPK-MB,Dímero D,TP,C
"Pre-escolar de 3 años, desde hace 4 días presenta fiebre, malestar general, dolor torácico, dificultad respiratoria y tos 
exigente. Antecedente: vacunas completas, padre asmático. Examen: FR: 36X', SatO2: 92%, T°: 39.5°C. Toráx: 
crepitantes en AHT. Laboratorio: hemograma: leucocitos 20,000/µL, abastonados 850/µL. PCR: 7 ng/dL. ¿Cuál es el 
diagnóstico?",Neumonía adquirida en la comunidad,Bronquiolitis,Bronquitis aguda,Neumonía atípica,A
"Niña de 6 años, traída a consulta por presencia de vello púbico y vello axilar, olor apocrino y lesiones acneiformes. 
Exámenes auxiliares: edad ósea normal, niveles de andrógenos normales, velocidad de crecimiento normal. ¿Cuál es el 
diagnóstico más probable?",Telarca prematura,Hiperplasia suprarenal tardía,Pubertad precoz central,Adrenarquia prematura,D
"En el ámbito de un C.S. I-3 en cuya estructura demográfica predomina la población adulta y adulta mayor, se han 
incrementado los casos de cáncer de colon y recto; por lo cual se programa realizar tamizaje. ¿Cuál es la técnica indicada 
según marco normativo nacional?",Sigmoidoscopía,Test inmunológico de sangre oculta en heces,Colonoscopía,Colonografía por tomografía computarizada,B
"Niño de 11 años traído a urgencias por presentar dolor abdominal, laxitud, debilidad y pérdida de peso progresivo; desde 
hace 2 horas presenta vómitos. Examen: MEG, REN, deshidratado, sensorio alternante; FC: 120X´, FR: 50X´, T°: 37°C; 
taquipneico. ¿Cuál es el diagnóstico más probable?",Cetoacidosis diabética,Abdomen agudo quirúrgico,Encefalitis viral,Intoxicación por organofosforados,A
"Niño de 8 años, traído por dolor de garganta, fiebre alta, ganglios cervicales palpables. Examen: T°: 39°C, FC: 100X', 
FR: 24X', SatO2: 97%; REG, marcado eritema faríngeo y presencia de exudado faríngeo, adenopatía cervical. ¿Qué 
examen permitiría acceder al diagnóstico prontamente?",Detección rápida de anticuerpo,Antiestreptolisinas,Cultivo de secreción faríngea,Detección rápida de antígeno,D
"¿Cuál es el examen que sirve para confirmar el diagnóstico de displasia del desarrollo de la cadera y debe realizarse del 
primer al cuarto mes de vida?",Maniobra de Barlow,Radiografía,Ecografía,Maniobra de Ortolani,C
"Gestante de 42 semanas por ecografía del primer trimestre. Cesareada anterior hace un año. Examen: AU: 34, SPP: LCI, 
LCF:140X', DU: ausente; TV: D: 0, B: 50, altura de presentación: 0. NST: reactivo. ¿Cuál es el manejo?",Inducción de parto,Esperar trabajo de parto,Programar para cesárea,Maduración cervical,C
"Mujer de 56 años, acude a consulta por fatigabilidad que empeora con la actividad fisica y se alivia con el reposo, 
con dificultad para deglutir y en ocasiones regurgitación por la nariz. Examen: debilidad proximal y ptosis bipalpebral, ROT 
(+). Se le aplica fisostigmina 1 mg IM, con mejoría clínica. ¿Cuál es el mecanismo fisiopatológico que explica el cuadro?",Disminución del número de receptores activos de Ach en la porción postsináptica de la membrana muscular,"Inhibición de la fosfocinasa de piridoxal, lo que causa deficiencia de piridoxina",Inhibición de la polimerización de tubulina en microtúbulos afectando el flujo axoplásmico,Compromiso de la superficie de las células de Schwann con lesión difusa de la mielina,A
"Varón de 52 años, hipertenso, hace una hora presenta cefalea y luego déficit focal en hemicuerpo derecho. Examen: PA: 
178/100 mmHg; neurológico: despierto, con hemiplejía derecha. TC cerebral: hipodensidad en cápsula interna izquierda. 
NIHSS: 20 puntos. ¿Cuál es la conducta a seguir?",Alteplasa,Nitratos,Antagonistas del receptor P2Y12,Ácido acetil salicílico,A
"Varón de 46 años con inmunodeficiencia sin tratamiento, trae estudio de CD4 en 150/µL. ¿Qué complicación podría 
presentarse en el paciente?",Linfoma del SNC,Aspergilosis,Toxoplasmosis,Citomegalovirus,C
"Lactante de 4 meses con diagnóstico reciente de comunicación interventricular, presenta dificultad respiratoria, 
sudoración durante las tomas. Examen: hepatomegalia. ¿Cuál es el tratamiento inicial más adecuado?",Hidroclorotiazida,Dobutamina en infusión continua,Oxígeno de alto flujo,Digoxina y furosemida,D
"Mujer de 40 años, con antecedente de TB pulmonar tratamiento incompleto; desde hace 2 meses astenia, náusea y 
vómitos posprandiales. Examen: PA 80/50 mmHg; palidez y pigmentación cutánea. ¿Qué resultado de laboratorio es 
necesario para concluir un diagnóstico?",Hipocreatinemia,Hiponatremia,Hiperglicemia,Hipopotasemia,B
"Según la norma técnica de salud del Perú. ¿Cuál es el valor de hemoglobina en g/dL, a nivel del mar, que define la anemia 
en un lactante de 6 a 23 meses?",11,10.5,9.5,10,B
"Niña de 8 años traída a urgencias por presentar desde hace 15 días cefalea, somnolencia e irritabilidad, hace 4 días 
cambios en la conducta habitual, 3 días antes de ingreso se agregan vómitos, visión doble y dificultad para hablar. 
Examen: Glasgow 12, discreta rigidez de nuca, no focalización. TC: discreta hidrocefalia. ¿Cuál es el diagnóstico más 
probable?",MEC TB,Encefalitis viral,Encefalitis autoinmune,MEC bacteriana,A
"Mujer de 35 años, que presenta sensación de mareo en el posparto inmediato. Examen: PA: 70/40 mmHg, FC: 110X'; 
frialdad de piel; abdomen: útero contraído a nivel de cicatriz umbilical; genitales externos: abundante sangrado. Luego de 
fluidoterapia endovenosa. ¿Cuál es el paso a seguir?",Aplicación de misoprostol,Revisión de cérvix y vagina,Masaje uterino,Aplicación de oxitócicos,B
"Adolescente de 13 años, traído a emergencia por ataxia, mareos, diplopía y depresión. Antecedente de epilepsia en 
tratamiento con fenobarbital. Hace dos horas tomó varias tabletas de fenobarbital con fines suicidas. ¿Cuál es el 
tratamiento indicado?",Hemodiálisis,Jarabe de ipecacuana,Carbón vegetal activado,Lavado gástrico,C
"RN prematuro de 10 días, en UCIN para manejo de hipoglicemia. Enfermería reporta distensión abdominal, 
irritabilidad, náusea, vómito bilioso, letargo e intolerancia a la alimentación. Examen: FC: 120 X', FR: 64 X', peso: 2050 
g. Abdomen: distendido, doloroso a la palpación, SOG con residuo gástrico bilioso. Laboratorio: HGT 58 mg/dL. Rx de 
abdomen muestra neumatosis intestinal. ¿Cuál es el diagnóstico?",Obstrucción intestinal,Enterocolitis necrotizante,Sepsis neonatal,Colitis alérgica,B
"Niño de 9 años que sufre erosión corneal superficial que le produce dolor, lagrimeo y fotofobia. ¿Cuál es el procedimiento 
inicial para detectar la lesión?",Oftalmoscopio con filtro azul,Instilar fluoresceína,Lámpara de Wood,Lámpara de hendidura,B
"Paciente con diagnóstico de linfoma, quien va recibir quimioterapia con ciclofosfamida. ¿Cuál es el efecto adverso de este 
fármaco?",Hemorragia alveolar,Prolongación del QT corregido,Cistitis hemorrágica,Leucoencefalopatía tardía,C
"Lactante de 18 meses, traído a urgencias por presentar vómitos e hipoactividad desde hace 4 días, padre refiere caída 
de cuna hace 6 días. Examen: irritable, no lesiones externas en cráneo. TC craneal: hematoma laminar subdural extenso 
sin efecto de masa. Ante la sospecha de maltrato infantil. ¿Cuál es el examen a solicitar?",EEG,Resonancia magnética,Fondo de ojo,Perfil de coagulación,C
"Varón de 40 años, al subir las escaleras presenta dolor súbito y progresivo en el talón derecho, con chasquido audible y 
dificultad para levantar el pie al caminar. Antecedentes: uso de corticoides. Examen: déficit de flexión plantar, aumento 
de volumen, equímosis, signo del hachazo(+) y prueba de Simmonds-Thompson(+). ¿Cuál es el diagnóstico?",Luxación de la articulación de tobillo,Fractura de astrágalo,Rotura del tendón de Aquiles,Fractura del calcáneo,C
"Durante la evaluación del POI 2024 de un C.S. I-4 se identifica que tuvo 700 nacidos vivos, de los cuales 75% fueron 
vacunados con la dosis de recién nacido-RN de BCG y HvB; siendo el logro esperado igual o mayor al 95%. No se reportó 
problemas de suministro de biológicos y para el 2025 se espera el mismo número de nacidos vivos. ¿Cuál de las 
siguientes acciones se deberá priorizar?",Cambiar el indicador de logro,Promover la participación intersectorial,Corregir las estrategias para vacunación del RN,Promover el análisis normativo del esquema de vacunación,C
"Varón de 37 años, acude a la emergencia por tener un accidente de tránsito como pasajero. Examen: funciones vitales 
estables, dolor intenso en la parte posterior del tórax que dificulta la extensión de sus articulaciones vertebrales torácicas. 
¿Qué músculo está comprometido?",Recto del abdomen,Erector de la columna,Piramidal del abdomen,Pectoral mayor,B
"Pre-escolar de 3 años, traído a urgencias por presentar desde hace 2 días claudicación intermitente y dolor a nivel de 
cadera derecha, niega alza térmica, niega traumatismos. Antecedentes: hace 2 semanas proceso diarreico. Examen: 
dolor a movilidad de cadera derecha, con posición antálgica, aumento de volumen en cara posterior de talón izquierdo y 
cara lateral de tobillo. Laboratorio: hemograma normal, VSG normal; PCR: 5 ng/dL. ¿Cuál es el diagnostico más probable?",Artritis séptica,Fiebre reumática,Artritis reactiva,Artritis postestreptocócica,C
"Mujer de 28 años, acude por irregularidad menstrual y dismenorrea; desea quedar embarazada. Examen: IMC: 37; piel: 
acantosis nigricans e hirsutismo. Ecografía transvaginal: útero 7 cm, endometrio 11 mm trilaminar, ovario derecho vol 12 
cc y ovario izquierdo vol 13 cc. ¿Cuál es el manejo inicial para lograr gestación?",Pérdida de peso,Histerosalpingografía,Laparoscopía diagnóstica,Citrato de clomifeno,A
"Minero jubilado de 67 años, acude por dolor pleurítico en HTD y disnea. TC pulmonar muestra engrosamiento pleural, 
opacidad homogénea basal y retracción del HTD. ¿Cuál es el diagnóstico más probable?",Tuberculosis pleural,Derrame paraneumónico,Mesotelioma,Adenocarcinoma,C
"En el manejo de la tormenta tiroidea. ¿Qué medicamento se encarga de bloquear la liberación de las hormonas tiroideas 
preformadas?",Yoduro de potasio,Metimazol,Propiltiouracilo,Hidrocortisona,A
"¿Cuál es la duración en minutos, de la acción anestésica local de la lidocaína?",120-180,360-460,60-80,180-360,C
"Varón de 25 años, sufre accidente por moto, refiere dolor en la región humeral izquierda. Examen: estable, hematoma 
tercio medio del brazo, dolor a la presión, motilidad activa y pasiva conservada; pulso radial presente. Rx: fractura diáfisis 
del húmero con alineación aceptable. ¿Cuál es el tratamiento indicado?",Férula de coaptación,Placas de compresión,Fijación externa,Ortesis funcional,A
"RN a término de 20 días, es traído a emergencia por padres quienes refieren notarlo desde hace 3 días decaído y con 
pobre succión, madre refiere notar desviación persistente de la mirada. Antecedentes: PN: 3000g; APGAR 8-9, madre 
presento ITU en el tercer trimestre. Examen: FC: 170 X´, FR: 60 X´, T°: 38°C, poco reactivo al estimulo, no dificultad 
respiratoria. ¿Cuál es la terapia empírica de primera línea?",Vancomicina + cefepima,Meropenem + vancomicina,Ampicilina + cefotaxima,Ampicilina + gentamicina,C
"Varón de 20 años, hace 2 días presenta dolor y secreción serohemática en oído derecho. Antecedente: no contributorio. 
Examen: otoscopía: tímpano con vesículas con contenido hemorrágico. ¿Cuál es el diagnóstico?",Miringitis bullosa,Pericondritis,Otitis externa maligna,Otomicosis,A
"Mujer de 28 años, se le va a realizar aspiración manual endouterina por aborto espontaneo incompleto. Ella desea 
colocarse el dispositivo intrauterino de cobre. ¿Cuál es el mejor momento para colocarle?",Inmediatamente después del procedimiento,Dos semanas posterior al procedimiento,Diferir su uso hasta por un año,En el inicio de su próxima catamenia,A
