questions,option_A,option_B,option_C,option_D,correct_answer
¿Cuál es un hallazgo tomográfico específico de isquemia intestinal aguda?,Dilatación intestinal,Edema de la submucosa,Congestión vascular,Aire en la vena porta,D
"Según BI-RADS 5ta edición. Las calcificaciones que en la proyección craneocaudal, suelen verse borrosas y en la 
proyección lateral de 90° se observan cóncavas hacia arriba se denominan...",cutáneas.,leche cálcica.,vasculares.,amorfas.,B
"En ecografía doppler. ¿Qué principio físico permite eliminar frecuencias por debajo del umbral seleccionado, lo que elimina 
ruidos no deseados como los que se producen en los vasos adyacentes?",Ganancia,Filtro,Volumen muestra,Angulo de incidencia,B
"En una Rx de tórax se evidencia un nódulo periférico de densidad homogénea con bordes convexos y nítidos en dirección 
al pulmón, los márgenes superiores e inferiores forman un ángulo obtuso mayor de 90 grados en relación a la pared 
torácica. ¿A qué signo radiológico corresponde?",Silueta,Extrapulmonar,Intrapulmonar,Cervicotorácico,B
¿Cuál es el método diagnóstico de elección ante la sospecha de tromboembolismo pulmonar?,Angiotomografía,Ecografía,Angioresonancia,PET/CT,A
"Niño de 5 años con insuficiencia cardiaca, desaturación leve, soplo sistólico en el borde esternal izquierdo y ritmo de 
galope. Rx: aumento de la trama vascular, opacidad supracardíaca grande y silueta cardiaca normal, dando un aspecto 
de ""muñeco de nieve"". ¿Cuál es el diagnóstico más probable?",Tetralogía de Fallot,Anomalía de Taussig-Bing,Retorno venoso anómalo pulmonar total,Atresia tricuspidea,C
"En las fracturas desplazadas del húmero proximal, los fragmentos muestran una angulación mayor a:",30°,50°,45°,25°,C
"¿Cuál es el artefacto en ecografía que se produce cuando el haz de ultrasonido choca con una interfase estrecha y muy 
ecogénica apareciendo detrás de esta interfase ecos lineales?",Cola de cometa,Sombra acústica posterior,Imagen en espejo,Refuerzo acústico posterior,A
"¿Cómo se denomina a la reacción perióstica caracterizada por una pequeña área angular de hueso visible en la parte 
externa de un tumor?",Compleja,Espiculada,Triángulo de Codman,Lamelar,C
"Varón de 54 años cae parado desde un andamio. TC: fractura de calcáneo con dos fragmentos intraarticulares 
desplazados. Según la clasificación de Sanders. ¿A qué tipo de fractura corresponde?",I,II,III,IV,B
En lactantes. ¿Cuál es el método diagnóstico para estenosis hipertrófica del píloro?,Ecografía,Tomografía,Resonancia,Radiografía,A
¿Cuál es la metástasis hemorrágica más común en el sistema nervioso central?,Mama,Pulmón,Próstata,Melanoma,D
"En un paciente con diagnóstico de cardiopatía isquémica, para identificar áreas de necrosis y fibrosis miocárdica. ¿Qué 
secuencia de RMN es la indicada?",Realce tardío,Secuencia de fase,Sangre negra,Perfusión con butamina,A
"En el traumatismo abdominal, la lesión parenquimatosa de un órgano sólido que se reporta en TC como ""foco hipodenso 
de bordes mal definidos por edema o hemorragia secundaria al daño de pequeños capilares"", se denomina:",Laceración,Contusión,Hematoma,Infarto,B
"Mujer de 50 años obesa, hace ocho días presenta tos, fiebre, disnea progresiva y linfopenia. Rx tórax: opacidades 
multifocales de distribución periférica y posterior en los lóbulos medio e inferiores. ¿Cuál es el diagnóstico más probable?",Neumonía por P. jirovecii,Neumonía por SARS-CoV-2,Embolos sépticos,Neumonía eosinofílica crónica,B
¿Cuál es el tumor cerebral más frecuente en pediatría?,Ganglioglioma,Meningioma,Papiloma del plexo coroideo,Meduloblastoma,D
"En ecografía Doppler el robo subclavio que se produce en estenosis menor a 60% con leve desaceleración sistólica, 
ausencia de flujo reverso y una onda característica (signo del conejo) corresponde al tipo:",Parcial o intermitente,Completo o permanente,Focal intermitente,Latente u oculto,D
"Mujer de 70 años con enfermedad reumatológica conocida. Rx tórax: doble sombra del contorno cardiaco derecho, 
convexidad focal entre la arteria pulmonar izquierda y el borde del ventrículo izquierdo. ¿Cuál es la cavidad cardiaca que 
ha aumentado de tamaño?",Aurícula derecha,Ventrículo derecho,Ventrículo izquierdo,Aurícula izquierda,D
¿Qué estructura se evalúa mejor con la ecocardiografía transesofágica?,Ventrículo derecho,Arteria pulmonar,Vena cava inferior,Raíz de la aorta,D
"Paciente con antecedente traumático y disnea. Rx de tórax: en hemitórax derecho se observa atelectasia pulmonar, 
diafragma descendido y mediastino desplazado a la izquierda. ¿Cuál es el diagnóstico?",Derrame pleural,Consolidación lobar,Neumotórax a tensión,Neoplasia maligna,C
"Varón con dedos anormalmente largos en manos y pies, subluxación del cristalino. Rx de tórax: pectus excavatum, 
cardiomegalia, bullas apicales y neumotórax espontáneo. ¿Cuál es el diagnóstico más probable?",Síndrome de Marfan,Linfangioleiomiomatosis,Esclerosis tuberosa,Neurofibromatosis,A
"Para el diagnóstico de neumoperitoneo, en la radiografía en decúbito lateral izquierdo del abdomen con rayo horizontal, 
el aire se localiza entre...",el espacio subdiafragmático.,el borde inferior hepático.,ambos lados de la pared intestinal.,el borde lateral del hígado y la pared abdominal.,D
"Varón de 70 años con golpe en cabeza. Rx de cráneo: lesiones líticas ""en sacabocados"" en forma difusa asociada a 
osteopenia. ¿Cuál es el diagnóstico más probable?",Quiste óseo simple,Mieloma múltiple,Fibrosarcoma,Hemangioma,B
"En RMN de mamas según el BI-RADS 5ta edición; el realce no nodular que abarca más de un sistema ductal que se 
extiende al menos un cuadrante corresponde a la distribución...",segmentaria.,en múltiples regiones.,lineal.,regional.,D
En TC. ¿Cuál es un signo indirecto de lesión aguda de la aorta torácica?,Extravasación del contraste,Seudoaneurisma,Hematoma periaórtico,Colgajo en la íntima,C
"En TC, la circunvolución cingulada que se desplaza a través de la línea media bajo la hoz del cerebro con compresión 
del ventrículo adyacente y aumento de tamaño del ventrículo contralateral corresponde a la hernia...",uncal.,subfalcina.,transtentorial.,amigdaliana.,B
"En TC tórax, cuando se visualiza dilatación y destrucción de todo el acino y del lobulillo pulmonar secundario, con 
distribución difusa a predominio de los lóbulos inferiores, se denomina enfisema...",paraseptal.,centrolobulillar.,panlobulillar.,periseptal.,C
¿Cuál es el signo ecográfico más frecuente en ruptura de aneurisma aorta abdominal?,Hematoma retroperitoneal,Deformación morfológica de la aorta abdominal,Trombo flotante dentro de la luz aórtica,Zonas anecogénicas a nivel del trombo,A
¿Cuál es la secuencia de RMN que valora la orientación e integridad de los fascículos axonales de la sustancia blanca?,Tractografía,Funcional,Perfusión,Espectroscopía,A
"Recién nacido con cianosis y taquipnea. Rx tórax: leve cardiomegalia, mediastino estrecho ""corazón con forma de huevo"" 
y flujo pulmonar normal. ¿Cuál es el diagnóstico más probable?",Transposición de grandes vasos simple,Anomalía de Ebstein,Insuficiencia mitral congénita,Tetralogía de Fallot,A
"Mujer de 55 años con disfagia, tanto para los líquidos como para los sólidos, de larga evolución y dolor torácico opresivo. 
Rx contrastada: esófago dilatado y tortuoso con afilamiento de la zona cardial. ¿Cuál es el diagnóstico más probable?",Espasmo esofágico distal,Aperistalsis esofágica,Acalasia,Hernia hiatal,C
"Varón de 25 años, con dolor y tumefacción súbita del escroto. Ecografía: testículo, cordón espermático y epidídimo 
agrandados, disminuidos de ecogenicidad y con señal Doppler disminuida. ¿Cuál es el diagnóstico más probable?",Orcoepididimitis,Infarto testicular,Neoplasia testicular,Torsión testicular,D
"La secuencia de sangre negra en el estudio de RMN en cardiología, debe ser obtenida en:",T1 y T2,T1,T2,T2 con contraste,A
"Mujer de 50 años, acude por sospecha de obstrucción de asa intestinal delgada. ¿Cuál es un criterio tomográfico mayor 
para su diagnóstico?",Punto de transición,Niveles hidroaéreos,Signo de las heces,Colon colapsado,A
La escala ASPECTS se utiliza para valorar la extensión de isquemia precoz en...,el tronco encefálico.,el cerebelo.,el territorio de la arteria cerebral media.,infartos lacunares.,C
"¿Cuál es la mejor incidencia radiográfica para visualizar la atelectasia del lóbulo medio, cuando el haz de rayos X es 
paralelo al lóbulo colapsado?",Lateral,Frontal,Tangencial,Decúbito,A
"Mujer de 45 años, con diagnóstico de pericarditis constrictiva. Ecografía de abdomen: hepatomegalia, VCI aumentada de 
calibre, venas hepáticas que no se modifican con la respiración. ¿Cuál es el diagnóstico más probable?",Síndrome de Budd Chiari,Hepatitis,Congestión hepática,Cirrosis hepática,C
En el estudio ecográfico del pulmón uno de los patrones que indican normalidad es...,líneas A presentes.,líneas B en la región posterior de la línea pleural.,deslizamiento pleural ausente.,líneas A ausentes.,A
¿Cuál es el lugar más frecuente de obstrucción urinaria por litiasis?,Tercio medio del uréter,Unión pieloureteral,Uréter distal,Unión uréterovesical,B
"BI-RADS 5ta edición. En mamografía: cuando una gran cantidad de tejido fibroglandular denso y asimétrico ocupa una 
porción importante de la mama, en al menos un cuadrante se denomina asimetría...",global.,focal.,en desarrollo.,lobular.,A
"Mujer de 30 años asintomática, hallazgo incidental de nódulo hepático en ecografía. RMN: nódulo sólido, con realce 
intenso en la fase arterial ""patrón en rueda de carro"", que desaparece en la fase portal, realce tardío en forma estrellada 
en la región central. ¿Cuál es el diagnóstico más probable?",Hemangioma,Adenoma,Hepatocarcinoma,Hiperplasia nodular focal,D
"El hallazgo tomográfico de hígado pequeño y nodular, hipertrofia compensadora del lóbulo caudado y del lóbulo izquierdo, 
sugiere corresponder a...",abscesos.,adenomas.,metástasis.,cirrosis.,D
"Mujer de 70 años con diagnóstico de diabetes mellitus de larga evolución, cursa con distensión abdominal. Ecografía: 
vena porta de 13 mm, con flujo hepatófugo al examen Doppler. ¿Cuál es el diagnóstico más probable?",Cirrosis con derivación vascular arterioportal,Trombosis portal,Transformación cavernomatosa,Hipertensión portal grave,D
"En radiografía de rodilla: lesión osteolitíca, excéntrica, expansiva de finas paredes con trabeculaciones multiloculadas en 
su interior, corresponde a...",condroblastoma.,enfermedad de Paget.,osteosarcoma.,quiste óseo aneurismático.,D
"Varón de 25 años con diagnóstico de trauma abdominal cerrado, estable. TC: parénquima hepático con imágenes 
hipodensas con patrón lineal o arboriforme. ¿Cuál es el diagnóstico más probable?",Hematoma,Contusión,Laceración,Infarto,C
"Mujer de 32 años, con lesión en tobillo derecho mientras patinaba. Rx: fractura de peroné distal a la sindesmosis, 
ligamento interóseo intacto. Según la clasificación de Weber. ¿A qué tipo corresponde?",A,B,C,D,A
"Mujer de 70 años con antecedente de fractura de cadera tratada con prótesis cementada, cursa con dolor. Rx: 
fragmentación del cemento e interfase radiotransparente entre el hueso y el cemento mayor a 2 mm. ¿Cuál es el 
diagnóstico más probable?",Luxación protésica,Osteolisis,Aflojamiento de prótesis,Artrosis,C
"Frente a un ""código ictus"" el hallazgo de imágenes que es contraindicación para el tratamiento de reperfusión, es...",sangrado.,núcleo lenticular hipodenso.,arteria cerebral media hiperdensa.,edema citotóxico.,A
"Mujer de 40 años acude a despistaje mamográfico: se encuentra calcificaciones redondeadas. ¿A qué categoría de BI-
RADS 5ta edición corresponde?",3,2,4,5,B
¿Cuál es la lesión más común del plexo coroideo?,Meningioma,Quiste,Carcinoma,Lipoma,B
En el urotem. ¿En qué fase se diferencia la médula renal normal de un tumor?,Corticomedular,Excretora,Nefrográfica,Sin contraste,C
En el ictus. ¿Cuál es la secuencia de RMN que tiene una sensibilidad del 88-100% para detectar un infarto isquémico?,Perfusión,Espectroscopía,Tractografía,Difusión,D
"Joven atropellado con TC cráneo sin contraste: fractura de calota a nivel temporal asociado a imagen hiperdensa 
biconvexa de borde bien definido que no afecta las líneas de suturas craneales, corresponde a hematoma...",subdural.,aracnoideo.,epidural.,parenquimal.,C
"Mujer de 50 años con diagnóstico de NM mucionoso de mama. TC: múltiples nódulos hepáticos hipodensos calcificados, 
hipocaptadores. ¿Cuál es el diagnóstico más probable?",Granulomas,Metástasis,Candidiasis,Hematoma post traumático,B
"En la descripción de las fracturas y traumatismos articulares, la fractura en ""ala de mariposa"" está referida a...",tres o más fragmentos.,fragmento aislado en forma de cuña.,líneas diafisiarias.,angulación medial.,B
¿Qué tipo de aneurisma se origina en la aorta ascendente y es de forma sacular?,Ateroesclerótico,Micótico,Traumático,Degenerativo,B
"En RMN el campo magnético cuya intensidad se mide en teslas (T), se denomina...",campo magnético estático.,gradiente dinámico.,antena.,campo magnético de radiofrecuencia.,A
"En una tomografía abdominal la presencia de nódulos renales bien circunscritos, definidos, de densidad homogénea, 
hipodensos respecto al parénquima renal normal con contraste, miden 2 cm de diámetro mayor, corresponde a...",carcinoma medular.,linfoma.,tuberculosis.,angiomiolipoma.,B
En el urotem los tumores uroteliales son mejor evaluados en la fase...,nefrográfica.,corticomedular.,sin contraste.,excretora.,D
"Varón de 25 años sufre accidente de tránsito, presenta dolor y deformidad en antebrazo distal. Rx: fractura del radio y 
luxación de la articulación radiolunar distal; estos hallazgos corresponden a fractura de:",Monteggia,Essex-Lopresti,Galeazzi,Jefferson,C
Ante la sospecha en un paciente con diagnóstico de síndrome aórtico agudo. ¿Cuál es la técnica diagnóstica de elección?,Cateterismo derecho,Tomografía,Ecocardiografía,Coronariografía,B
En una radiografía de tórax. ¿Qué estructura se encuentra en el contorno del mediastino derecho?,Vena ácigos,Tronco pulmonar,Orejuela izquierda,Ventrículo izquierdo,A
"Varón de 40 años acude a emergencia por luxación esternoclavicular posterior y sospecha de daño vascular. ¿Cuál es el 
mejor examen radiológico a solicitar?",Radiografía,Ecografía,Tomografía con contraste,PET/CT,C
"Varón de 60 años, alcohólico, con episodios recurrentes de dolor abdominal. TC: atrofia del parénquima pancreático 
asociado a dilatación ductal con calcificaciones. ¿Cuál es el diagnóstico más probable?",Pancreatitis necrotizante,NM pancreático,Pancreatitis crónica,Neoplasia mucinosa papilar intraductal,C
"En una radiografía de mano: los focos osteoescleróticos circulares localizados en los huesos carpianos, metacarpianos, 
radio y cúbito a predominio de las metáfisis, corresponde a...",melorreostosis.,osteopoiquilía.,ostegénesis imperfecta.,fibrodisplasia osificante progresiva.,B
"¿En qué condición fisiológica normal se puede observar disminución en el tamaño de la silueta cardiaca en una radiografía 
de tórax PA?",Inspiración profunda,Edad infantil,Decúbito supino,Atletas,A
"En una radiografía de tórax, cuando se borra los bordes de dos estructuras de la misma densidad, en contacto directo, 
se denomina el signo de la...",silueta.,cimitarra.,cola de cometa.,semiluna aérea.,A
"Según BI-RADS 5ta edición. Las calcificaciones secundarias a un fibroadenoma en involución se denominan 
calcificaciones...",groseras.,distróficas.,anulares.,leche cálcica.,A
"En ecografía abdominal del niño. ¿Cuál es el criterio morfológico de mayor importancia para el diagnóstico en apendicitis 
aguda?",Posición fija del apéndice,Presencia de apendicolito,Aumento de vascularidad al Doppler color,Diámetro mayor de 6 mm,D
"En un niño de 4 años. ¿Cómo se denomina la fractura parcial por compresión en la unión de la metáfisis y diáfisis distal 
del radio?",Tallo verde,Completa,Conminuta,Torus,D
"En tomografía, el quiste renal de pared delgada (<=2 mm), circunscrita, sin tabiques internos ni calcificaciones y contenido 
hipodenso de 5UH, corresponde según la clasificación de Bosniak, al tipo:",IIF,III,IV,I,D
¿Cuál es el mejor método radiológico para diagnosticar urolitiasis?,Radiografía,Resonancia,Tomografía,Ecografía,C
En TC. ¿Cuál es la manifestación más frecuente de lesión del esófago torácico?,Neumomediastino,Derrame pleural,Enfisema subcutáneo,Extravasación del contraste oral,B
¿Cuál es un hallazgo tomográfico de ruptura aguda de la arteria aorta abdominal?,Signo de la aorta caída,Fragmentación del trombo mural existente,Hematoma retroperitoneal de 40 a 70 UHounsfield,Ulceración de la pared aórtica,C
"Varón de 45 años, con trauma abdominal cerrado, hemodinamicamente inestable. TC: laceración que afecta 50% del 
parénquima del LHD y lesión vascular con sangrado activo hacia el peritoneo. Según la clasificación de la American 
Association of Surgery of Trauma (AAST). ¿A qué grado le corresponde?",V,IV,II,III,B
"Mujer de 26 años con dolor en rodilla derecha tras accidente de tránsito. Rx: fractura lineal del platillo lateral de la tibia 
sin desplazamiento. ¿A qué tipo corresponde según la clasificación de Schatzker?",II,I,III,IV,B
"En ecografía cerebral de neonatos prematuros. ¿A qué grado corresponde la hemorragia que se extiende al ventrículo 
lateral sin producir dilatación según la clasificación de Papile?",III,II,IV,I,B
