questions,option_A,option_B,option_C,option_D,correct_answer
"Adolescente de 15 años, es traída a emergencia por presentar agitación, confusión, vómitos, sialorrea y dificultad 
respiratoria; padres la encuentran en el piso de su dormitorio. Examen: T°: 37 °C, FC: 70 X', FR: 20 X', SatO2: 94%, 
confusa, con sialorrea, abundante sudoración, pupilas mióticas; tórax: roncantes y sibilantes en AHT; abdomen: 
fasciculaciones. ¿Cuál es el diagnóstico probable?",Intoxicación por cáusticos,Intoxicación por órganos fosforados,Intoxicación por metanol,Cuerpo extraño en vía aérea,B
"Niño de 6 años acude por presentar episodio de tos seca exigente y silbido de pecho, sin fiebre. Tiene diagnóstico de 
asma desde hace un año. Examen: T°: 36.8 °C, FC: 110 X´, FR: 30 X´; REG; tórax: escasos sibilantes en ACP; resto del 
examen normal. ¿Cuál es el tratamiento inmediato?",Broncodilatador de acción rápida,Broncodilatador de acción rápida + Bromuro de Ipratropio,Bromuro de Ipratropio,Broncodilatador de acción rápida + corticoide sistémico,D
"En niños sin antecedente patológico. ¿Cuál es el hallazgo más frecuente a nivel ocular que induce a pensar en maltrato 
infantil?",Hemorragia retiniana,Luxación del cristalino,Desprendimiento de retina,Laceración palpebral,A
"Niña de 8 años traída a consulta por talla baja. Examen: peso: 25 Kg, talla: 120 cm; presenta cuello alado, implantación 
baja del pelo en la nuca, paladar ojival, tórax ancho, pezones separados y cúbito valgo. ¿Cuál es el diagnóstico?",Noonan XX,Turner XX,Síndrome de X frágil,Turner XO,D
"RN varón a término, parto por cesárea, presenta agitación de comienzo precoz. Examen: T°: 37 °C, FC: 160 X´, FR: 60 
X´, despierto, sonrosado. tórax: MV pasa bien en AHT, presenta tiraje intercostal y subcostal leves; CV: taquicardia 
sinusal, no soplos; abdomen: blando, depresible, no visceromegalia, RHA presentes; neurológico: activo, adecuada 
respuesta a estímulos, reflejos presentes. ¿Cuál es el diagnóstico más probable?",Taquipnea transitoria del recién nacido,Neumonía neonatal,Enfermedad de membrana hialina,Síndrome de dificultad respiratoria,A
"Preescolar de 2 años es traído por pobre ganancia pondoestatural. Examen: pulso periférico amplio; impulso ventricular 
amplio, ruidos cardiacos fuera de la línea media clavicular y soplo sistodiastólico III/VI continuo, máxima intensidad al final 
de la sístole. ¿Cuál es el diagnóstico más probable?",Comunicación interauricular,Persistencia de conducto arterioso,Comunicación interventricular,Retorno venoso pulmonar anómalo,B
"Lactante de 8 meses, traída al hospital, la madre ha notado que ""no mueve bien el miembro inferior izquierdo"". 
Antecedente: hermana de 6 años, presentó displasia congénita de cadera. Examen: T°: 36.5 °C, FC: 100 X´, FR: 30 X´; 
resto normal. ¿Cuál es el signo más representativo de una luxación de cadera?",Maniobra de Barlow,Limitación de la abducción,Maniobra de Ortolani,Asimetría de pliegues glúteos,B
"Niño de 9 años con leucemia linfática aguda, se encuentra en tratamiento quimioterápico de inducción, durante la infusión 
que incluye vincristina se observa diuresis decreciente, náusea, vómitos, irritabilidad y luego presenta convulsiones. ¿Qué 
anomalía electrolítica es la causa más probable de sus convulsiones?",Hiperkalemia,Hipocloremia,Hipomagnesemia,Hiponatremia,D
"Niño de 3 años, quien ha presentado 3 episodios de sibilancias en el último año y sufre de eccema atópico y rinitis alérgica. 
Según el índice predictor de asma, presenta:",Condición previa y dos criterios mayores,"Condición previa, un criterio mayor y un criterio menor",Condición previa y dos criterios menores,Un criterio mayor y un criterio menor,B
En relación a las reacciones adversas a medicamentos (RAM) en pediatría:,Son una causa importante de hospitalizaciones pediátricas,En niños hospitalizados son potencialmente mortales,No son consideradas como eventos adversos,Es de alta frecuencia en pediatría ambulatoria,B
"Los beneficios específicos que brinda la circuncisión son: disminuye la transmisión del VIH, previene las infecciones del 
tracto urinario y...",aumenta la sensibilidad del glande.,previene el cáncer de pene.,evita el cáncer de testículo.,optimiza la sexualidad.,B
"Lactante de 3 meses portador de cardiopatía en estudio, es llevado a urgencias por cianosis central al llanto intenso y 
luego laxitud, ¿Cuál es el diagnóstico más probable?",Crisis de hipoxia,Espasmo del sollozo,Insuficiencia cardiaca,Septicemia,A
"Recién nacido con 72 horas de vida en fototerapia por hiperbilirrubinemia, presenta durante el tratamiento coloración 
oscura de la piel y orina oscura. ¿Cuál es el diagnóstico más probable?",Incompatibilidad ABO,Ictericia por leche materna,Síndrome del recién nacido bronceado,Enfermedad isoinmunitaria,C
"La infección por......ocasiona frecuentemente un exantema típico, que cursa en tres fases, la primera caracterizada por 
eritema bilateral de las mejillas (mejillas abofeteadas).",virus herpes humano 6 y 7,virus de Epstein-Barr,parvovirus B19,citomegalovirus,C
Según el esquema nacional de vacunación MINS,12 y 18,10 y 12,12 y 15,6 y 12,A
"Escolar de 10 años desde hace 5 días presenta fiebre con dolor muscular, dolor retroorbitario, cefalea intensa y eritema 
facial. Examen: T°: 38.5 °C, FC: 100 X´; eritema facial; orofaringe congestiva; rash maculopapuloso. Laboratorio: 
leucopenia, hematocrito elevado. ¿Cuál es la conducta a seguir?",Manejar el dolor de cabeza y fiebre con ácido acetil salicílico,Controlar el dolor de cabeza y fiebre con antiinflamatorios no esteroideos,"Reconocimiento temprano del shock, hidratación y mantenimiento del volumen intravascular",Iniciar la administración antibióticos de amplio espectro,C
"Lactante de 5 meses, desde hace 4 días presenta fiebre, rinorrea y tos, hace un día irritabilidad, vómito y rechazo a la 
lactancia. Examen: T°: 39 °C, FC: 128 X', FR: 24 X', irritable, fontanela anterior prominente, diástasis de suturas, pupilas 
reactivas; Antecedente: vacunas al nacer. Laboratorio: LCR: leucocitos 2000/µl, PMN: 80%, proteínas 80 mg/dl, glucosa 
16 mg/dl. ¿Cuál es su sospecha diagnóstica?",Encefalitis viral,Meningitis bacteriana,Meningitis tuberculosa,Meningitis fúngica,B
En relación a la profilaxis por riesgo de infección por Neisseria meningitidis. ¿Cuál es la recomendación?,Lactantes <1 mes: rifampicina 5 mg/Kg VO cada 12 h por dos días,Lactantes <1 mes: ciprofloxacino 20 mg/Kg VO única dosis,Lactantes <1mes: azitromicina 5 mg/Kg VO única dosis,Niños <15 años: ceftriaxona 1g IM única dosis,A
En un neonato a término. ¿Cuál es el nivel máximo que puede alcanzar la ictericia para considerarla fisiológica?,Piernas,Cara,Cuello,Abdomen,D
"Neonato es traído a su primer control y se recibe resultado de tamizaje confirmando que padece de fenilcetonuria. ¿Qué 
tipo de dieta es la recomendada?",Lactancia materna más fórmulas con poco o nada de fenilalanina,Lactancia materna exclusiva más fórmulas con abundante fenilalanina,Fórmulas libre de fenilalanina,Fórmulas lácteas maternizadas,A
"¿Cuál es el micronutriente presente en los neurotransmisores cuya deficiencia deteriora el desarrollo conductual, motor 
y mental en los niños?",Ácido Fólico,Hierro,Vitamina B12,Zinc,B
"Niña de 10 años con alza térmica de 40°C de 16 horas de evolución. Antecedente: portadora de leucemia linfoblástica 
aguda en esquema de consolidación, siete días antes de ingreso recibió quimioterapia. Examen: no contributorio. ¿Cuál 
es la conducta a seguir?",Antipiréticos vía parenteral y solicitar exámenes de laboratorio para evaluación con resultados,"Hospitalización, hemocultivos e iniciar antibioticoterapia precoz según los patrones de resistencia local","Antipiréticos condicionales, iniciar antibióticos vía oral y seguimiento ambulatorio por consulta externa",Controlar la fiebre y alta médica,B
"Lactante eutrófico, con dolor abdominal de <24 horas de evolución, madre lo trae a emergencia pues no calma con 
tratamiento ""convencional"" y se han agregado vómitos. Examen: llenado capilar normal, facie dolorosa, llanto intermitente; 
abdomen: dolor difuso a la palpación, resistencia discreta. ¿Qué examen solicitaría?",Radiografía de abdomen en decúbito y de pie,Exámenes de orina y hemograma,Analgésicos y dieta con seguimiento por consulta externa,Ultrasonido de abdomen,D
"Adolescente de 15 años que refiere ardor y prurito vulvar con flujo vaginal. Examen: marcado eritema vulvar, escasa 
secreción blanquecina grumosa. ¿En qué agente sospecha?",Trichomonas,Gardnerella,Chlamydia,Candida,D
"Varón de 5 años desde hace siete días con alza térmica. Examen: FC: 120 X´, FR: 20 X´, T°: 38 °C axilar, adenopatías 
generalizadas, inyección conjuntival bilateral, edemas de manos y pies, rush en tronco y abdomen, glositis y fisuras en 
comisuras labiales. ¿Cuál es el diagnóstico más probable?",Mononucleosis infecciosa,Dengue,Escarlatina,Enfermedad de Kawasaki clásico,D
"Adolescente de 14 años acude por presentar prurito vulvar intenso, secreción vaginal y disuria. Examen vaginal: marcado 
eritema brillante y edema vulvar, secreción espesa blanquecina y grumosa. ¿Cuál es el tratamiento de elección?",Hidrocortisona tópica al 1%,Clindamicina VO + crema antibiótica,Doxiciclina VO + crema antibiótica,Fluconazol dosis única + crema antimicótica,D
"Lactante de 11 meses que presenta regresión del desarrollo, espasmos epilépticos y un trazado en el EEG de hipsarritmia. 
¿Cuál es el diagnóstico probable?",Síndrome de Lennox-Gastaut,Epilepsia mioclónica progresiva,Síndrome de West,Síndrome de Landau-Kleffner,C
"Niño de 6 años, con antecedente de asma y rinitis alérgica, uso de inhaladores y antihistamínicos. Ingresa a emergencia 
por cuadro obstructivo bronquial severo, manejado con hidrocortisona parenteral y nebulización con salbutamol y bromuro 
de ipratropio. Laboratorio: leucocitos: 18000/µl, glucosa: 200 mg/dl, sedimento de orina: glucosa (++). ¿Cuál es el fármaco 
que produce estos resultados?",Corticoides,Salbutamol,Ipratropio,Antihistamínicos,A
"¿Cuál es la mayor utilidad del aciclovir, como quimioterápico antiviral?",Es efectiva contra el Virus de Epstein barr,Es muy efectiva contra el Citomegalovirus,No está indicado para encefalitis por VHS,En infecciones genitales por VHS,D
"Niño de 10 meses de edad, traído al hospital por presentar desde hace 2 días, fiebre, llanto constante, náusea, vómitos. 
Examen: T°: 39.5 °C, FC: 110 X´, FR: 30 X´; BEH, irritable; resto del examen normal. ¿Cuál es el diagnóstico más 
probable?",Nefritis lobar aguda,Pielonefritis aguda,Cistitis,Cistouretritis,B
"Niño de 3 años conducido a Centro de Salud, por presentar desde hace 3 días fiebre, secreción nasal, tos y dolor de 
garganta. Examen: T°: 38.5 °C, FC: 120 X´, FR: 34 X´; REG, lesiones pápulo-vesiculares y úlceras en orofaringe posterior. 
Resto del examen dentro de límites normales. ¿Cuál es el diagnóstico más probable?",Faringitis estreptocócica,Faringitis por herpes simple,Faringitis por adenovirus,Herpangina,D
"Niño de 2 años, es traído a emergencia luego de haber ingerido lejía colocada en botella de gaseosa, hace 30 minutos. 
Examen: T°: 36.5 °C, FC: 90 X', FR: 24 X', algunas lesiones en labio y mucosa oral. ¿Cuál es la actitud inmediata a 
seguir?",Provocar el vómito,Carbón activado,Lavado de piel y ojos con agua,Lavado gástrico,C
"Lactante de 8 meses, presenta lesiones cutáneas eccematosas papulares eritematosas, que se hacen confluentes en las 
mejillas y mentón, así como en los pliegues del cuello, con zonas liquenificadas, muy pruriginosas. Antecedentes 
familiares: madre asmática. ¿Cuál es el diagnóstico probable?",Dermatitis seborreica,Dermatitis atópica,Eccema numular,Ictiosis vulgar,B
"El incremento de la demanda metabólica da lugar a diferentes recomendaciones en farmacología pediátrica, esto se debe 
a:",Reducción en la secreción tubular activa,Reducción de reabsorción tubular activa,Incremento de la filtración glomerular,Incremento de la excreción de fármacos básicos,C
"Niño de 8 meses desde hace 6 días presenta diarreas, hoy es traído a urgencias por llanto intenso-intermitente, poca 
aceptación oral y vómitos. Examen: FC: 190 X´, FR: 30 X´, T°: 37 °C, llenado capilar >2""; pálido, facie dolorosa, irritable; 
abdomen: RHA disminuido, dolor a la palpación y se identifica masa en cuadrante inferior derecho. ¿Cuál es el diagnóstico 
más probable?",Invaginación intestinal,Cólico de gases,Apendicitis aguda,Malrotación intestinal,A
¿Cuál es la causa más frecuente de síncope en pediatría especialmente en la adolescencia?,Vasovagal,Hipotensión,QT largo,Estenosis aórtica,A
¿Cuál de los siguientes hallazgos sugiere diagnóstico de asma en el niño menor de 5 años?,Tos no productiva recurrente o persistente,Tos con flema esporádica,"Síntomas de corta duración, en una infección del tracto respiratorio alto",Tos no productiva esporádica,A
"Niña de 2 años de edad, traída por presentar desde hace 2 días fiebre, tos y dolor de garganta, deglute con leve molestia 
los alimentos sólidos. Examen: T°: 38.5°C, FC: 100 X´, FR: 24 X´; orofaringe: marcado eritema faringoamigdaliano, 
ganglios pequeños levemente dolorosos en región cervical. Resto normal. ¿Cuál es el agente etiológico más probable?",Streptococcus pyogenes,Herpes virus,Adenovirus,Coxsackievirus,C
"Niño de 12 años con dificultad respiratoria y alza térmica desde hace 6 días. Examen: FC: 120 X', FR: 38 X', SatO2: 94%, 
luce tóxico, lesión eritematosa con secreción amarillenta escasa en pierna derecha; tórax: crepitantes y matidez en HTD. 
¿Cuál es el agente etiológico?",Klebsiella pneumoniae,Pseudomonas aeruginosa,Clostridium tetani,Staphylococcus aureus,D
"¿Cuál es el tipo de hierro que participa en la estructura del grupo hem o hierro unido a porfirina, que forma parte de la 
hemoglobina, mioglobina y diversas enzimas como citocromos y que se encuentra únicamente en alimentos de origen 
animal?",Hierro hemínico,Gluconato ferroso,Sulfato ferroso,Hierro polimaltosado,A
"Lactante de 10 meses desde hace 4 días presenta erupción cutánea maculopapular eritematosa de distribución difusa en 
brazos y piernas; madre refiere que hace 10 días fue tratado con antibióticos por diarrea. ¿Cuál es el diagnóstico más 
probable?",Eritema multiforme,Enfermedad de Kawasaki,Síndrome de Stevens-Johnson,Enfermedad de Ritter,A
"Recién nacido inmediato, en su evaluación inicial: bajo peso, hepatoesplenomegalia, microftalmía, soplo cardiaco y 
petequias difusas. Antecedentes perinatales: madre con controles pre-natales incompletos. ¿Cuál es la impresión 
diagnóstica?",Herpes virus neonatal,Infección por citomegalovirus,Síndrome de rubéola congénita,Toxoplasmosis congénita,C
Niño de 5 años que acude por exacerbación aguda severa de asma. ¿Cuál es el tratamiento dentro de la primera hora?,Salbutamol inhalado + corticoide sistémico.,Salbutamol inhalado + bromuro de ipratropio.,Salbutamol inhalado + sulfato de magnesio.,Salbutamol inhalado + corticoide sistémico + Bromuro de ipratropio,A
"Niño de 2 años es traído por cuadro que inició con rinorrea, inyección conjuntival, fotofobia, fiebre de 39°C y tos seca 
exigente; se añade una erupción maculopapular rojiza en tórax, extremidades hasta planta de pies. Antecedente: 
procesos infecciosos a repetición, lo cual ha postergado el cumplimiento de programa de inmunizaciones. ¿Cuál es el 
diagnostico probable?",Rubéola,Exantema súbito,Sarampión,Eritema infeccioso,C
"Lactante de 3 meses quien ha recibido primera dosis de vacuna de rotavirus, madre refiere haber extraviado carnet 
vacunal y desconoce la procedencia y nombre de la vacuna. ¿Cuál es la mejor recomendación para continuar el calendario 
vacunal con respecto a esta vacuna?",Se debe administrar un total de tres dosis de vacuna,No se puede administrar concurrentemente con otras vacunas infantiles,El intervalo mínimo entre dosis de vacuna es de dos semanas,Completar la inmunización con cualquier tipo de vacuna hasta los doce meses,A
"Niño de 3 años que acude a consulta de control, madre refiere que come poco. Hemograma: formula leucocitaria normal, 
VCM <80, Hb: 9.8 g/dl, frotis: morfología microcítica. ¿Cuál es el diagnóstico?",Anemia perniciosa,Anemia ferropénica,Hemólisis,Mielodisplasia,B
¿Cuál es uno de los objetivos de la medicación controladora en un niño con diagnóstico de asma bronquial?,Reducir la inflamación crónica de los bronquios,Controlar prontamente la exacerbación asmática,Curar la inflamación crónica bronquial,No influye en la función pulmonar,A
"En la evaluación de la función pulmonar, en el niño menor de 2 años, la técnica más utilizada es:",Espirometría,Pletismografía,Oscilometría de impulsos,Compresión rápida toracoabdominal,D
"En reanimación cardiopulmonar avanzada en pacientes pediátricos, el antiarritmico......es considerado en el tratamiento 
de fibrilación ventricular/taquicardia ventricular que son refractarias a las descargas eléctricas y administración de 
adrenalina.",atropina,vasopresina,adenosina,amiodarona,D
"RN a término, parto eutócico, con dificultad respiratoria desde nacimiento. Examen: T: 36.5 °C, FC: 160 X´, FR: 70 X´; 
despierto, taquipneico; tórax: aumento del diámetro, MV atenuado en AHT, sobre todo en el lado izquierdo y se auscultan 
ruidos hidroaéreos; CV: taquicardia sinusal, no soplos; abdomen: escafoideo; neurológico: activo, adecuada respuesta a 
estímulos. La evaluación posterior objetiva atresia esofágica y cardiopatía. ¿Qué tipo de hernia diafragmática presenta?",Hiatal,Paraesofágica,Retroesternal,Congénita,D
"En salud pública, se define la anemia como la concentración de hemoglobina por debajo de:",Hemoglobina <11 g/l,Hemoglobina <9 g/l,"3 desviaciones estándar del promedio según género, edad y altura a nivel del mar","2 desviaciones estándar del promedio según género, edad y altura a nivel del mar",D
"Niño de 4 años, portador de válvula ventrículo peritoneal por hidrocefalia y mielomeningocele, con vejiga neurogénica y 
paraparesia de MMII, presenta infecciones urinarias a repetición. ¿Cuál es la intervención quirúrgica a considerar para 
evitar infecciones recurrentes?",Recambio valvular,Reimplante ureteral,Vesicostomía cutánea,Nefrostomía,C
"Niño de 4 años desde hace 5 días presenta tos continua de inicio súbito que no mejora con tratamiento ""convencional"" 
de antitusígenos y broncodilatadores. Niega otros síntomas. Examen: FC: 88 X´, FR: 20 X´, SatO2: 96%; tórax: sibilancias 
escasas en AHT, disminución de MV en HTD. ¿Cuál es su diagnóstico probable?",Aspiración de cuerpo extraño,Neumonía adquirida en la comunidad,Crisis asmática severa,Rinosinusitis,A
¿Cuál es el riesgo a largo plazo de un hidrocele comunicante?,Hernia inguino-escrotal,Cáncer de testículo,Hernia inguinal,Cáncer de escroto,C
"Niño de 10 años de edad afrodescendiente, quien presenta cuadro que ha sido diagnosticado como síndrome nefrótico, 
que no ha respondido al tratamiento con corticoide y muestra una enfermedad de curso progresivo. Examen: T°: 36.5 °C, 
FC: 80 X´, FR: 18 X´, PA: 120/70 mmHg, peso: 70 Kg, edema generalizado; tórax: normal; resto normal. ¿A cuál de las 
siguientes entidades corresponde?",Glomeruloesclerosis segmentaria y focal,Síndrome nefrótico de cambios mínimos,Enteropatía perdedora de proteína,Glomerulonefritis aguda,A
"El síndrome de......asociado al recién nacido grande para la edad gestacional se caracteriza por macrosomía, onfalocele, 
macroglosia y pliegues en la oreja.",Williams,Beckwith-Wiedemann,DiGeorge,Edwards,B
La combinación de un probiótico con un prebiótico son...,"organismos viables, aislados de la microbiota humana.",simbióticos.,organismos inactivos aislados de la microbiota humana.,carbohidratos selectivamente metabolizados en la microbiota.,B
"Varón de 3 años, traído a consulta por presentar epistaxis en tres oportunidades y equimosis en MMII. Antecedente: 
infección respiratoria viral tratada con antihistamínicos hace tres semanas. Examen: pálido, petequias y equimosis en 
MMII, algunas petequias en cara. Laboratorio: leucocitos 7500/µl, neutrófilos 70%, linfocitos 25%, Hb: 9.5 g/dl, plaquetas: 
30000/µl. Prueba de Coombs (-). ¿Cuál es el diagnóstico más probable?",Purpura trombótica trombocitopénica,Síndrome de Wiskott-Aldrich,Trombocitopenia inmune primaria,Trombocitopenia inducida por fármacos,C
"Niña de 4 años traída por su madre a Centro de Salud por presentar desde hace 2 días tos seca persistente, agitación, 
sin fiebre. En el último año ha presentado 2 episodios similares, con presencia de sibilancia. Examen: T°: 36.8 °C, FC: 
110 X´, FR: 42 X'; BEG; tórax: algunos subcrepitantes en AHT. Resto del examen normal. ¿Cuál es el tratamiento inicial?",Bromuro de ipratropio,Corticoide sistémico,Corticoide inhalado a doble dosis,Broncodilatador de acción rápida,D
En relación a Pancreatitis aguda en niños:,En 60% de los casos son idiopáticos,"La actividad de lipasa dos veces mayor, predice la evolución grave",El ácido valproico y 6-mercaptopurina pueden inducirla,La forma moderada es la forma más frecuente,C
"Adolescente de 12 años desde hace 10 días presenta dolor torácico progresivo, cansancio al esfuerzo y tos. Examen: 
FC:120 X´, FR: 30 X´, SatO2: 92%, no tolera el decúbito supino, ingurgitación yugular; tórax: MV disminuido en base de 
AHT; CV: RC poco audibles; Abdomen: hepatomegalia. ¿Cuál es el diagnóstico más probable?",Neumonía adquirida en la comunidad,Pericarditis aguda,Insuficiencia cardíaca,Costocondritis,B
"Neonato a término con 72 horas de vida, parto eutócico, AEG y alta conjunta, es traído a la emergencia por vómitos, 
somnolencia y pobre succión. Examen: FR: 70 X´, FC: 180 X´, T°: 36 °C axilar, frialdad distal, perfusión tisular >2"", poco 
reactivo al estímulo. ¿Cuál es el diagnóstico más importante?",Sepsis neonatal,Shock séptico,Infección urinaria,Neumonía,B
"¿Cuál es el fármaco que disminuye la resistencia vascular pulmonar provocada por la acidosis e hipoxemia en el 
tratamiento de la crisis hipóxica en pediatría?",Oxigenoterapia,Bicarbonato de sodio,Morfina,Vasopresores,B
"Lactante de 8 meses con anemia persistente, medicado con hierro polimaltosado y ácido fólico desde los 4 meses sin 
mejoría. Examen: no ictericia, puente nasal ancho, micrognatia, hipertelorismo, aplanamiento de la eminencia tenar, 
pulgar trifalángico y talla corta. Laboratorio: hemograma: pancitopenia. ¿Cuál es el diagnóstico más probable?",Síndrome de insuficiencia medular,Anemia por deficiencia de hierro,Anemia megaloblástica,Anemia hemolítica autoinmune,A
La onicomadesis se asocia frecuentemente a estados post infecciosos debidos a...,infecciones parasitarias.,virus coxsackie.,infecciones fúngicas.,enterovirus A71.,B
"82. Niña de 5 años desde hace siete días presenta fiebre, malestar general y anorexia. Madre tiene gatos. Examen: FC: 70 
X’, T°: 37.5 °C, FR: 18 X´, a nivel axilar derecha tumoración fusiforme de 3x4 cm dolorosa a palpación y huellas de 
abrasiones antiguas en piel de brazo derecho. ¿Cuál es el agente infeccioso?",Mycobacterium tuberculosis,Mycobacterium avium,Bartonella bacilliformis,Bartonella henselae,D
"En la evaluación inicial del triaje pediátrico de urgencias, el triángulo de evaluación pediátrico consigna...",exámenes de laboratorio.,ABC.,"apariencia, respiración y circulación.",ABCDE.,C
En relación a linfoma gastrointestinal en niños:,Es la enfermedad maligna gastrointestinal menos frecuente en los niños,La localización más frecuente es en intestino delgado distal y región íleo-cecal,Pacientes inmunocomprometidos tienen baja incidencia de linfoma,Debe ser considerado en pacientes menores de 3 años que se presentan con intususcepción,B
"Niño de 5 años traído a urgencias por la abuela materna refiriendo notarlo muy pálido, ""orina poco"" y párpados 
""hinchados"", en la anamnesis que usted realiza le refieren cuadro previo diarreico tratado con antibiótico indicado en una 
farmacia. ¿Cuál es su diagnóstico más probable?",Insuficiencia renal aguda,Reacción adversa a medicamentos,Deshidratación por diarreas,Anafilaxia,A
"Niño de 2 años con antecedente de diarrea crónica y síndrome de mala absorción secundaria a cirugía de resección 
intestinal a los 6 meses de edad, en sus controles posteriores presenta persistentemente anemia. ¿Cuál es el diagnóstico 
más probable?",Anemia ferropénica,Anemia hemolítica,Anemia megaloblástica,Esferocitocis hereditaria,C
"Escolar de 3 años con sobrepeso y polifagia. Antecedente: retardo en el crecimiento y desarrollo desde el primer año de 
vida, con dificultad para alimentarse que supera con terapias físicas. Examen: obeso, retraso del crecimiento, retraso 
madurativo genital, manos y pies pequeños. ¿Cuál es el diagnóstico?",Obesidad exógena,Hipotiroidismo congénito,Síndrome de Prader-Willi,Síndrome de Angelman,C
"Diarrea crónica se define como más de......en infantes y más de......en niños mayores, de cuatro semanas o más.",5 g/Kg/día - 200 g/día,10 g/Kg/día - 200 g/día,5 g/Kg/día - 100 g/día,10 g/Kg/día - 100 g/día,B
