questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer de 16 años, derivada al consultorio de ginecología por el otorrinolaringólogo, debido a la ausencia de menstruación 
hasta la fecha, ha notado dificultad para percibir y diferenciar olores. Examen: PA: 110/60 mmHg. FC: 72 X´. Falta del 
desarrollo mamario y poco vello púbico y axilar. Ecografía pélvica: presencia de útero, ovarios pequeños, resto normal. 
Laboratorio: FSH y LH disminuidas. Cariotipo: XX. ¿Cuál es el diagnóstico?",Disgenesia gonadal XX,Insensibilidad a los andrógenos,Síndrome de Rokitansky,Síndrome de Kallmann,D
"Mujer de 32 años G0 P0000, acude preocupada por que ha quedado embarazada a pesar de uso de DIU con 
levonorgestrel. Examen: especuloscopía: se evidencian hilos del DIU. Ecografía TV: gestación única activa de 9 semanas 
por LCR. ¿Cuál es la conducta a seguir?",Evacuación uterina,Retiro del DIU,Controlar en 4 semanas,Usar misoprostol,B
¿Después de qué tiempo de realizarse una vasectomía el varón queda estéril?,Dos meses,Un mes,Tres meses,Inmediatamente,C
"Segundigesta de 24 semanas, Rh negativo, no recibió vacuna anti-D en la gestación anterior, acude por disminución de 
movimientos fetales. Examen: AU: 24 cm, dinámica uterina ausente; latidos fetales: 145 X´. Laboratorio: Test de Coombs 
indirecto: positivo. Usted desea identificar anemia fetal. ¿Cuál es el valor de la ACM para detectar esta patología?",Entre 0.5 y 1 MoM,Entre 1 y 1.5 MoM,Menor 0.5 MoM,Mayor a 1.5 MoM,D
"Paciente acude para solicitar método anticonceptivo, refiere que tiene pareja estable y tiene relaciones cada 15 días. 
¿Cuál es el método más adecuado?",Anticonceptivos orales,Preservativo,Ampollas mensuales,Ampollas trimestrales,B
"Mujer de 62 años G5 P5005, acude por presentar sensación de bulto en zona vaginal y pérdida de orina a la maniobra 
de Valsalva. Examen: útero 7 cm, POPQ: longitud total de la vagina: 7 cm, punto Aa: +3 cm y Ba: +6 cm. Prueba del 
hisopo: ángulo 35°. ¿Cuál es el diagnóstico más probable?",Prolapso de cúpula vaginal e incontinencia urinaria mixta,Distopia genital grado III e incontinencia urinaria de urgencia,Distopia genital grado IV e incontinencia urinaria de esfuerzo,Prolapso genital total sin incontinencia urinaria,C
"Mujer de 45 años, hace una semana presenta tumoración a nivel vulvar, es su 5° episodio en 10 meses a pesar del 
tratamiento con incisión, drenaje y marsupialización. Examen tumoración de 4 cm fluctuante, en zona vulvar inferior por 
fuera del anillo himeneal, no doloroso a la palpación. ¿Cuál es la conducta más adecuada?",Sonda de Word,Quistectomía,Cirugía láser,Marsupialización amplia,B
"Primigesta de 38 semanas, acude por pérdida de líquido desde hace 6 horas. Examen: T°: 36.7 °C, FC: 72 X', FR: 18 X', 
PA: 100/60 mmHg; AU: 32 cm, SPP: LCI; LCF: 140 X'; TV: D0 B 50%, AP: -1; cérvix posterior y duro; M: rotas, líquido 
amniótico claro. ¿Cuál es la conducta a seguir?",Manejo expectante,Inducción con oxitocina,Cesárea de emergencia,Maduración cervical,D
"Mujer de 32 años, G4 P0040, desea gestación, pero ha presentado 4 pérdidas y un episodio de trombosis venosa profunda 
en pierna izquierda hace 2 años. Laboratorio: anticuerpos anticardiolipinas positivo y anticoagulante lúpico positivo. Para 
confirmar el diagnóstico. ¿En qué tiempo se debe repetir estos exámenes?",12 semanas,1 semana,72 horas,1 mes,A
"Puérpera inmediata de parto vaginal, quien es diagnosticada con SARS-CoV-2 durante trabajo de parto. La lactancia 
materna en ella...",está contraindicada.,se debe iniciar en una semana.,se debe realizar con biberón.,no está contraindicada.,D
"Primigesta de 40 semanas, acude por inicio de trabajo de parto. Examen: altura uterina: 39 cm, SPP: LCD; LCF: 145 X'; 
DU: c/3 min ++/+++. Tacto vaginal: D: 6 cm, AP: -4, M: rotas con líquido amniótico claro. Se palpa cara fetal con mentón 
en orientación sacra. ¿Cuál es el manejo más adecuado?",Programar cesárea,Acentuar con oxitocina,Dejar evolución espontánea,Usar fórceps de salida,A
"Paciente usuaria de DIU, va a su control y al examen clínico no se evidencia los testigos. Se le solicita una ecografía 
transvaginal en donde no se observa el DIU. ¿Cuál el siguiente paso?",Resonancia de abdomen,Rx de abdomen,Laparatomía,Colocación de otro DIU,B
"Mujer de 35 semanas de embarazo, acude por presentar prurito palmo-plantar a predominio nocturno. Examen: AU: 32 
cm, SPP: LCI, LCF: 132 X'. Laboratorio: ácidos biliares: 18 µmol/l, bilirrubina total: 1.8 mg/dl, TGO: 88 U/l. ¿Cuál es el 
diagnóstico más probable?",Esteatosis hepática aguda,Colestasis intrahepática gestacional,Hepatitis aguda,Colecistitis crónica calculosa,B
"Gestante de 28 semanas, con dolor persistente en flanco derecho, desde hace 18 h, niega fiebre, no ingiere alimentos 
desde el día de ayer. Examen: PA: 120/60 mmHg, T°: 37.5 °C, FC: 80 X'; AU: 29 cm, F: LCD, LF: 140 X'; dolor a la 
palpación en flanco derecho, rebote dudoso. Ecografía obstétrica: normal. Laboratorio: leucocitos: 16000/µl, abastonados: 
6%. ¿Cuál es el manejo?",Observación,Analgésicos,Sedación,Laparotomía,D
"Paciente con amenorrea y galactorrea. Prolactina en 48 ng/ml. A las dos semanas se le repite la prolactina saliendo en 
46 ng/ml. ¿Cuál es el siguiente paso a seguir?",Solicitar resonancia de hipófisis,Dosaje de TSH,Solicitar tomografía de hipófisis,Tratamiento con bromocriptina,B
En una paciente hospitalizada por enfermedad inflamatoria pélvica. ¿Cuál de las siguientes es de indicación quirúrgica?,Presencia de absceso tuboovárico de 6 cm,No mejoría después de 72 horas de tratamiento médico,Presencia de líquido en fondo de saco posterior,Presencia de rebote peritoneal,B
"Mujer de 29 años, acude por distensión abdominal y disnea; hace 2 días se realizó transferencia embrionaria y la 
estimulación fue hecha con gonadotropinas. Examen: peso: 80 Kg, talla: 1.62 m. Laboratorio: Hb: 16.7 g/dl; plaquetas 
470000/µl, perfil de coagulación normal. Ecografía abdominal: ascitis, efusión pleural bilateral y ovario multiquístico 
derecho de 15 cm. ¿Cuál es el manejo más adecuado?",Laparotomía exploratoria,Tratamiento conservador y profilaxis tromboembólica,Uso de antagonistas de la GnRH,Videolaparoscopía quirúrgica,B
¿Cuál es el factor de riesgo más importante para acretismo placentario?,Placenta previa en cesareada anterior,Múltiples legrados uterinos,Antecedente de miomectomías,Ablación endometrial,A
"Segundigesta de 30 semanas, acude por pérdida de líquido desde hace 3 horas. Examen: T°: 36.9 °C, PA: 120/70 mmHg, 
FC: 85 X'; abdomen: AU: 29 cm, SPP: LCI; LCF: 142 X´; tacto vaginal: D: 0, B: 50%, AP: -3, M: rotas con líquido amniótico 
claro. ¿Cuál es la conducta a seguir?",Antibiótico e inducción del parto,Alta con antibióticos y control a las 72 h,Maduración pulmonar y manejo expectante,Hospitalización y cesárea,C
"Mujer de 35 años, quien acude por presentar su quinto episodio de candidiasis vaginal en 12 meses. ¿Cuál es el 
tratamiento de elección?",Fluconazol 150 mg semanal por 1 mes,Butoconazol 1% crema aplicación tópica por 1 semana,Fluconazol 150 mg cada 3 días por 3 tomas y luego semanal por 6 meses,Clotrimazol 1% crema 5 g durante 21 días,C
De acuerdo a la ACOG el inicio de la toma de PAP es a:,Los 21 años,Los 18 años,Inicio de relaciones sexuales,Los 23 años,A
"Durante la menstruación. ¿Qué prostaglandina aumenta su concentración para ocasionar contracciones miometriales, 
vasoespasmo arteriolar y con ello isquemia endometrial?",E2,D2,F2α,F1,C
"Tercigesta nulípara de 12 semanas de gestación. Antecedente de conoleep antes de sus gestaciones. Acude a control 
ecográfico asintomática y se le encuentra una cervicometría de 25 mm. Ella manifiesta que los anteriores embarazos 
fueron pérdidas espontaneas e indoloras. Examen: tacto vaginal: cérvix blando, borramiento en 30%. D: 0 cm. ¿Cuál es 
el manejo más adecuado?",Progesterona vaginal,Cerclaje profiláctico,Observación ambulatoria,Cervicometría semanal,B
"Mujer de 23 años sufre accidente de tránsito en moto. En emergencia se realiza radiografía pélvica y se encuentran 
dientes a nivel de fosa iliaca izquierda. Examen ginecológico se palpa masa de 6 cm en anexo izquierdo, blando de bordes 
regulares. ¿Cuál es el diagnóstico más probable?",Teratoma ovárico,Mioma con degeneración quística,Endometrioma ovárico,Feto papiráceo,A
"Paciente que acude a la consulta con lesión ulcerosa vulvar de bordes definidos y limpios. VDRL positivo y ELISA VIH 
negativo. ¿En cuantos meses se debe repetir la prueba VIH?",5,4,No repetir,6,D
"Gestante de 15 semanas que presenta dolor intenso en hipogastrio no sangrado no fiebre. Ecografía: gestación de 15 
semanas, presencia de mioma de 5 cm. Hemograma normal; sedimento de orina normal. ¿Cuál es el manejo?",Ibuprofeno,Progestágenos,Laparotomía,Observación,A
"Gestante de 36 semanas, que durante la gestación tuvo dos episodios de herpes genital. Actualmente asintomática. ¿Cuál 
es la indicación?",Planear la cesárea,Tratamiento supresor con aciclovir,Esperar el parto vaginal,Inducir el parto,B
"Paciente acude por presencia de condilomas recidivantes, desea saber el motivo. ¿Cuál es la causa?",Reinfección de su pareja,Reactivación de infecciones subclínicas,Tratamiento inadecuado,Historia natural,B
"Paciente de 18 años que hace seis meses presenta amenorrea, menarquia a los 14 años. Examen clínico normal. Eco 
TV: útero de 6 cm, endometrio de 2 mm. TSH: 2.8 µUI/ml, Prl: 15 ng/ml, FSH: 60 mUI/ml, LH: 70 mUI/ml, ß-hCG negativo. 
¿Cuál es el examen a solicitar?",Ac anti-tiroideos,Ac antifosfolipídicos,Tomografía cerebral,Cariotipo,D
"Mujer de 35 años, acude por flujo vaginal y prurito vulvar. Examen: especuloscopía: secreción vaginal profusa, amarilla 
con mal olor; se evidencia colpitis macular a nivel de cérvix; tacto vaginal: útero y anexos no dolorosos a la palpación 
bimanual. ¿Cuál es el tratamiento más adecuado?",Metronidazol en óvulos por 7 días,Tinidazol en óvulos por 7 días,Metronidazol 500 mg 2v/d por 2 días,Metronidazol 2 g monodosis vía oral,D
"Mujer de 17 años acude a emergencia por presentar sangrado vaginal abundante. Examen: FC: 98 X´, PA: 100/60 mmHg. 
Examen ginecológico: útero 7 cm, no masas; especuloscopía: sangrado abundante. Test de embarazo negativo. 
Antecedente de régimen catamenial irregular con metrorragia. ¿Cuál es el manejo adecuado para controlar el sangrado 
vaginal agudo?",Ácido tranexámico cada 24 h por 3 días,Histerectomía abdominal total,Embolización de arteria uterina,ACOS cada 6 h por 7 días y luego disminuir dosis,D
"Mujer de 25 años, acude por presentar una lesión tipo úlcera en genitales: Examen ginecológico: úlcera genital de 1 cm 
en labio mayor derecho, borde suave, indurado y base suave e indolora, mínimamente sensible. No hay presencia de 
adenopatías inguinales. ¿Cuál es el diagnóstico más probable?",Chancroide,Herpes,Donovanosis,Sífilis,D
"Primigesta de 24 semanas, antecedente de lupus eritematoso sistémico en tratamiento, presenta anticuerpos Anti-SS-A 
(Ro) y Anti-SS-B (La) positivos. ¿Qué resultado adverso perinatal puede presentar el recién nacido?",Parto post término,Macrosomía fetal,Bloqueo cardiaco congénito,Hidrocefalia,C
"Gestante de 39 semanas por ecografía del segundo trimestre en control prenatal, asintomática, sin historia de pérdida de 
líquido. Examen: PA: 120/70 mmHg, FC: 72 X'. AU: 32; feto en LCD; LCF: 144 X'; TV: dilatación: 0, borramiento: 0. 
Ecografía: feto varón, peso en percentil 24 para su edad gestacional y oligoamnios (ILA: 45). ¿Qué solicita para determinar 
la vía del parto?",Perfil biofísico,Doppler de arterias uterinas,Doppler de arteria umbilical,Prueba no estresante,A
"Mujer que acude a consulta por presentar tres úlceras en zona genital con márgenes irregulares, profundas, con bordes 
excavados y muy dolorosas; además de adenopatía inguinal dolorosa. ¿Cuál es el manejo más adecuado?",Penicilina G benzatínica 2.4 millones dosis única,Aciclovir 400 mg 3 veces al día por una semana,Eritromicina 500 mg vía oral dosis única,Azitromicina 1 g vía oral dosis única,D
¿En pacientes con infertilidad cuál de las siguientes pruebas sirve para determinar ovulación?,Prueba con citrato de clomifeno,Monitorización de la hormona luteinizante,Dosaje de hormona antimülleriana,Dosaje de FSH sérica el día 3,B
El tratamiento de elección para la endocervicitis por Chlamydia trachomatis es:,Ceftriaxona 250 mg dosis única,Azitromicina 500 mg dosis única,"Butoconazol 5 g, crema vaginal por 3 días",Doxiciclina 100 mg dos veces al día por 7 días,D
¿Cuál de los siguientes es un factor pronóstico positivo para la evolución favorable del cáncer de mama?,Tumor mayor de 3 cm,Tumores aneuploides,Presencia de receptores hormonales,Invasión vascular,C
"Mujer de 35 años acude a consulta preconcepcional por antecedente de niño con diagnóstico de mielomeningocele. 
Examen: PA: 110/60 mmHg, FC: 72 X'; IMC: 23.5. Ecografía pélvica: normal. ¿Cuántos meses antes de la concepción se 
debería iniciar el consumo de ácido fólico?",0.5,3,2,1,B
"Mujer de 34 años, puérpera de 6 semanas, dando lactancia exclusiva. No antecedentes de tromboembolismo venoso ni 
hipertensión, no consume tabaco. Consulta por anticoncepción. ¿Cuál de los siguientes métodos está indicado?",Parches dérmicos,Anillo vaginal,Medroxiprogesterona 150 mg,Anticonceptivos orales combinados,C
"Primigesta de 23 semanas, durante su ecografía morfológica de rutina se encuentra el diámetro anteroposterior de la 
pelvis renal en 5 mm. Esto corresponde a una dilatación pélvica...",leve.,moderada.,grave.,severa.,A
"En la evaluación de un prolapso genital por POP-Q, el hiato urogenital se mide desde ...... hasta...",la mitad del meato uretral externo / la línea posterior media del himen.,la mitad del meato uretral / la línea media del orificio anal.,el borde inferior meato uretral externo / la línea anterior media del himen.,el límite posterior medio del himen / el inicio del orificio anal.,A
"Paciente usuaria de anillo vaginal anticonceptivo, que se siente bien con el método, acude porque pareja se siente 
incómodo cuando tienen relaciones sexuales. Usted le sugiere que el tiempo máximo que puede estar sin el anillo sin 
perder la protección anticonceptiva es ...... horas.",3,1,5,10,A
"Paciente que presenta dolor en fosa iliaca derecha. Tiene el antecedente de haberle realizado una biopsia de endometrio 
hace 5 días. Examen: dolor a la movilización del cérvix y a la palpación de anexo derecho. ¿Cuál es su tratamiento?",Doxiciclina + ceftriaxona,Azitromicina + ceftriaxona,Doxiciclina + ceftriaxona + metronidazol,Gentamicina + ceftriaxona,C
"Primigesta de 39 semanas, durante el alumbramiento, al realizar la tracción del cordón umbilical se evidencia inversión 
uterina con placenta adherida al fondo. ¿Cuál es el manejo más adecuado?",Reducir útero previo desprendimiento de la placenta,Laparotomía exploratoria para reducción,Usar tocolíticos y realizar alumbramiento,Reducir útero con placenta adherida,D
"Mujer de 19 años, acude por no presentar menstruación desde hace 8 meses. Test de embarazo negativo, se encuentra 
preocupada por su sobrepeso. Examen: peso: 47 Kg, talla: 1.68 m. Laboratorio: FHS y LH disminuidas, estriol: disminuido. 
¿Cuál es la causa más probable de su amenorrea?",Hipogonadismo hipogonadotrópico,Insuficiencia ovárica prematura,Disgenesia gonadal,Agenesia de los conductos de Muller,A
"Mujer de 59 años G2 P2002, acude por presentar dispareunia, sequedad vaginal y prurito vulvar. Examen ginecológico: 
mucosa vaginal pálida y evaluación POP-Q, punto Ba: -1, longitud total de la vagina 7 cm. Prueba del hisopo negativo. 
¿Cuál es el manejo más adecuado?",Estrógenos locales,Colpoperineoplastía,Colocación de malla TOT,Uso de pesarios,A
"Paciente de 55 años, que refiere pérdida de orina en poca cantidad al toser; estos eventos son esporádicos. Examen: 
prolapso grado I de acuerdo al POPQ. Urocultivo negativo. ¿Cuál es el manejo?",Uretropexia retropúbica,Cabestrillo mínimamente invasivo,Fisioterapia,Uso de pesarios,C
"Puérpera de parto vaginal a término, desea usar el dispositivo intrauterino como método anticonceptivo. Para reducir la 
tasa de expulsión usted debe realizar una colocación...",de intervalo.,inmediata.,temprana.,mediata.,A
"Puérpera de 2 horas de parto vaginal con desgarro de tercer grado y reparación posterior; manifiesta dolor intenso en 
zona vulvar y no puede miccionar. Examen: PA: 80/40 mmHg, FC: 102 X', FR: 20 X'; abdomen: útero contraído a nivel de 
la cicatriz umbilical. Genitourinario: sangrado vaginal moderado y zona vulvar equimótica. ¿Cuál es el diagnóstico más 
probable?",Atonía uterina,Laceración cervical,Hematoma vulvar,Diastasis de pubis,C
"Mujer de 44 años se le realizó una histerectomía radical y linfadenectomía pélvica por un carcinoma de cérvix estadío I. 
En su post operatorio inmediato presenta imposibilidad en la aducción de la pierna izquierda así como también ausencia 
de la sensibilidad en la cara media del muslo izquierdo. ¿Qué nervio probablemente fue dañado?",Obturador,Femoral,Útero sacro,Pudendo,A
"Primigesta de 39 semanas en expulsivo, no se realizó episiotomía, se obtiene recién nacido vivo de 4500 g. Examen: 
laceración perineal que abarca la horquilla, piel y mucosa vaginal que compromete además la fascia y el músculo del 
cuerpo perineal, pero no el esfínter anal. ¿Qué grado de desgarro perineal presenta?",Tercero,Segundo,Primero,Cuarto,B
"Gestante de 12 semanas con condiloma en vulva, lo cual le es muy incómodo. ¿Cuál de los siguientes es el tratamiento 
adecuado?",Ácido tricloroacético al 80%,Tintura de podofilino al 25%,Gel de podofilox,Imiquimod,A
"Mujer de 55 años acude por notar masa pélvica izquierda y pérdida de peso. Examen: masa de 5 cm dura en anexo 
izquierdo. Endoscopía: lesión sospechosa de malignidad en estómago. Laparotomía exploratoria: se realiza resección de 
la masa anexial cuya anatomía patológica muestra células en anillo de sello. ¿Cuál es el diagnóstico más probable?",Disgerminoma,Tumor de Brenner,Carcinoma endometrioide,Tumor de Krukenberg,D
"Paciente de infertilidad se le quiere descartar obstrucción tubárica, la prueba de elección es:",Histerosalpingografía con sustancia liposoluble,Laparoscopía con cromotubación,Histeroscopía diagnóstica,Histerosalpingografía con sustancia hidrosoluble,D
"¿Cuál es el índice de rotura uterina en %, en gestantes con incisión previa en forma de T?",0.2-0.9,0.9-1.8,1.8-4,4-9,D
"Durante el trabajo de parto usted desea realizar el bloqueo del nervio pudendo para analgesia; para ello debe identificar 
primero:",Ligamento sacrotuberoso,Promontorio,Coxis,Espina ciática,D
"Primigesta de 28 semanas, gestación gemelar monocoriónica biamniótica. Acude por disminución de movimientos fetales. 
NST: reactivo en ambos fetos. Ecografía obstétrica: placenta monocoriónica, discordancia de ponderado fetal, 
polihidramnios en un feto y oligohidramnios en el otro feto, se observa orina en vejiga de ambos fetos, no hay alteración 
del doppler, ni hidrops fetal en ninguno de los fetos. ¿A qué estadío de Quintero corresponde?",II,III,I,IV,C
"Paciente de 38 años posoperada de salpingooforectomía derecha, acude con su resultado de anatomía patológica: tumor 
borderline. ¿Cuál es la indicación?",Observación,Ooforectomía contralateral,Histerectomía radical,Quimioterapia,A
"Mujer de 22 años acude por amenorrea de 7 meses. Examen: mamas normales, órganos pélvicos normales. No 
hirsutismo, no galactorrea. Laboratorio: TSH y prolactina normales. ß- hCG negativo ¿Cuál es la conducta a seguir?",Dosaje de estrógeno,Dosaje de testosterona,Gestágenos,TAC cerebral,C
"Mujer de 22 años, quien padece de dismenorrea primaria que no mejora luego de 6 meses de tratamiento con AINES a 
pesar del cambio de dosis y del tipo de AINE. ¿Cuál es el paso a seguir?",ACOS,Codeína,Neurectomía presacra,Acupuntura,A
"Gestante de 12 semanas que presenta sensación de falta de aire de manera ocasional (1 vez cada semana), se despierta 
por el mismo motivo una vez al mes, no interfiere en su actividad normal. Examen: sibilantes escasos. Rx tórax: normal. 
¿Cuál es el manejo?",Corticoides inhalados,Beta agonistas de acción corta,Teofilina,Observación,B
"Un paciente de infertilidad se realiza un espermatograma, siendo sus resultados los siguientes: volumen: 1.6 ml; 
espermatozoides: 18 millones/ml; movilidad progresiva: 40%, morfología: 6% normales; leucocitos: 900000/ml. ¿Cuál es 
el diagnóstico?",Oligospermia,Normozoospermia,Astenospermia,Oligoastenoteratozoospermia,B
"Mujer de 25 años G2 P1001, antecedente de cesárea anterior hace un año, acude por sangrado vaginal y test de 
embarazo positivo. Ecografía transvaginal: cavidad uterina vacía y canal endocervical vacío, saco gestacional implantado 
en cicatriz uterina con adelgazamiento del segmento y vascularidad aumentada, signo del deslizamiento negativo. ¿Cuál 
es el manejo más adecuado?",Histerectomía laparoscópica,Histerectomía abdominal total,Resección ístmica laparoscópica,Conducta expectante,C
"Primigesta de 37 semanas, quien acude a emergencia por presentar tos, fiebre, malestar general y dificultad respiratoria. 
Test COVID-19 positivo. Examen: FC: 105 X', FR: 30 X', SatO2: 65%; abdomen: AU: 30 cm, F: longitudinal cefálico 
izquierdo; LCF: 140X'. Tacto vaginal: D: 0, B:0; AP: flotante. ¿Cuál es el manejo más adecuado?",Ingreso a UCI y manejo expectante,Betametasona y manejo expectante,Dexametasona e inducción de labor de parto,Termino de gestación e ingreso a UCI,D
"Primigesta de 33 semanas, acude a emergencia por cefalea intensa que no cede a los analgésicos, sangrado vaginal y 
dolor pélvico. Examen: PA: 170/110 mmHg, FC: 90 X', FR: 18 X'; abdomen: AU: 30 cm, hipertónico, sangrado vaginal 
escaso. Laboratorio: plaquetas: 90000/µl, creatinina: 1 mg/100ml, TGO: 95 UI/l, TGP: 90 UI/l. ¿Cuál es la conducta más 
apropiada?","Manejo ambulatorio, nifedipino y conducta expectante","Manejo ambulatorio, sulfato de magnesio y maduración","Hospitalización, maduración y término de gestación","Hospitalización, sulfato magnesio y manejo expectante",C
"Mujer de 38 años de edad, en su 10° día post operatorio de una histerectomía abdominal total, manifiesta presentar flujo 
vaginal acuoso permanente, usa pañal constantemente. Examen: presencia de flujo acuoso amarillento de emisión 
continua por vagina. ¿Cuál es la conducta a seguir?",Laparotomía exploratoria de emergencia,Instilación azul de metileno por sonda transuretral,Tomografía abdominopélvica con contraste,Colocación de sonda foley para reeducación vesical,B
"Mujer de 35 años, acude a chequeo ginecológico, asintomática. Examen: útero de 7 cm, se palpa tumoración de 3 cm en 
fondo, no doloroso. Ecografía transvaginal: mioma uterino tipo 7 según FIGO de 3 cm en fondo uterino, ovarios normales. 
¿Cuál es el manejo más adecuado?",Miomectomía laparoscópica,Conducta expectante,Análogos de la GnRH,Miomectomía abierta,B
"Una niña de 13 años que ha iniciado su menarquia hace dos años, presenta ciclos menstruales cada 40 días, no presenta 
hemorragias y hemoglobina normal. ¿Cuál es la medida a tomar?",Ecografía pélvica,Observación,Dosaje de hormonas,Prescribir ACOS,B
"¿Cuál de los siguientes métodos ha demostrado disminuir la tasa de infección pélvica y de herida después del parto por 
cesárea?",Profilaxis antibiótica perioperatoria,Cambio de guantes después del alumbramiento,Dilatación del segmento y cuello uterino,Histerorrafia en dos planos,A
"Gestante de 12 semanas acude a su segundo control prenatal, tiene prueba de VDRL positiva dos diluciones. Examen 
vulvar: lesiones ulcerativas indoloras. ¿Cuál es el tratamiento?",Penicilina G benzatínica 2.4 millones cada semana por tres dosis,Penicilina G benzatínica 2.4 millones una sola dosis,Penicilina G benzatínica 2.4 millones cada mes por tres dosis,Doxiciclina 100 mg cada 12 horas por 14 días,B
"Paciente de 22 años que presenta sangrado ginecológico, desde hace tres semanas en regular cantidad, ciclos 
irregulares. Examen clínico ginecológico normal. Eco TV útero de 7 cm, endometrio de 3 mm. ¿Cuál es el tratamiento de 
elección?",Progesterona vía oral,Ac tranexámico,Legrado uterino,Anticonceptivos orales combinados,D
"Puérpera mediata de cesárea por parto prolongado y corioamnionitis; presenta fiebre persistente a pesar del tratamiento 
antibiótico. Se sospecha de tromboflebitis pélvica. Durante el tratamiento presenta de manera súbita disnea y dolor 
torácico. Dímero D >500 µg/ml. ¿Cuál es el examen que confirma el diagnóstico?",Gases arteriales,Radiografía de tórax,Tomografía computarizada,Electrocardiograma,C
"Mujer de 20 años G0 P0000, acude por presentar dolor intenso en fosa iliaca izquierda desde hace 6 horas. Examen: PA 
100/70 mmHg, FC: 90 X´, FR: 18 X´; abdomen: rebote positivo, genitourinario: útero 7 cm, se palpa tumoración anexial 
izquierda de 6 cm. Se ingresa a sala de operaciones; vía laparoscópica se encuentra quiste ovárico izquierdo con torsión 
anexial ipsilateral sin necrosis. ¿Cuál es el manejo más adecuado?",Anexectomía total izquierda,Reversión de la torsión y quistectomía,Reversión de la torsión y ooferectomía izquierda,Conducta expectante,B
"Puérpera mediata de 3 semanas de parto vaginal, presenta fiebre desde hace 3 días y dolor en mama derecha. Examen: 
mama derecha congestiva con tumoración de 5 cm renitente y eritematosa. ¿Cuál es el manejo más adecuado?",Drenaje por aspiración y dicloxacilina,Drenaje quirúrgico y dicloxacilina,Sólo dicloxacilina,Compresas de agua tibia,A
