questions,option_A,option_B,option_C,option_D,correct_answer
"Mujer de 65 años, desde hace 8 meses presenta epigastralgia, llenura precoz y pérdida de peso. Antecedente: consumo 
frecuente de carnes ahumadas. Examen: adelgazada, pálida, se palpan ganglios en región supraclavicular izquierda. 
Abdomen: se palpa masa en epigastrio, dura y dolorosa. TR: dedo de guante heces negruzcas. ¿Cuál es el diagnóstico 
más probable?",NM vías biliares,Úlcera duodenal,Síndrome de Menetrier,NM estómago,D
"Mujer de 70 años, desde hace 4 días presenta dolor intenso en el cuadrante inferior izquierdo, fiebre, diarreas con sangre. 
Antecedente: enfermedad diverticular de colon. Examen: PA: 80/60 mmHg. FC: 100 X'; piel caliente; abdomen: dolor y 
resistencia en fosa iliaca izquierda, RHA ausentes. Laboratorio: leucocitos 28000/µl. Ecografía: líquido libre en cavidad. 
¿Cuál es el diagnóstico probable?",Diverticulitis aguda complicada,Apendicitis aguda complicada,NM de colon perforado,Colitis ulcerativa aguda,A
"Varón de 30 años, hace 2 horas al manipular cable eléctrico de alta tensión, presenta quemaduras en las extremidades. 
Examen: PA: 110/80 mmHg, FC: 80 X', FR: 24 X', T°: 37 °C, SatO2: 98%. RC rítmicos, no soplos; lesiones profundas en 
ambas manos y pies. Laboratorio: CPK incrementado. ¿Qué indica para prevenir daño renal agudo?",Coloides + diálisis + plasma fresco,Hidratación EV + albúmina + kayesalate EV,Solución salina hipertónica + plasma fresco + furosemida,Hidratación EV+ bicarbonato sódico + manitol,D
¿En qué localización un proyectil retenido puede provocar saturnismo?,Intraarticular,Muscular,TCSC,Ósea,A
¿Cuál es la sutura mayormente afectada en la craneosinostosis?,Pterigoidea,Interparietal,Astérica,Coronal,B
"Mujer de 50 años, politraumatizada, llega a emergencia con dificultad respiratoria. Examen: PA: 80/40 mmHg, FR: 35 X', 
FC: 100 X'; ingurgitación yugular, tráquea desviada al lado derecho y murmullo vesicular ausente en hemitórax izquierdo, 
se palpa enfisema subcutáneo. ¿Cuál es el diagnóstico?",Neumotórax simple,Neumotórax a tensión,Hemotórax,Contusión pulmonar,B
"Varón de 25 años acude a consulta porque desde hace 2 meses presenta dolor abdominal en mesogastrio. Examen: en 
el tercio medio de la línea alba se observa tumoración que protruye al aumento de la presión intraabdominal, se palpa 
defecto de 1x1 cm, no flogosis. ¿Cuál es el diagnóstico?",Hernia umbilical,Diastasis de rectos,Recidiva herniaria,Hernia epigástrica,D
"Varón de 75 años acude a consulta porque desde hace 7 días presenta dolor abdominal, alza térmica, disuria, neumaturia 
y fecaluria. Antecedente: diverticulosis en colon sigmoides. ¿Qué examen solicita para confirmar el diagnóstico?",Rx de colon con enema,Tomografía con contraste,Ecografía pélvica,Urografía excretora,B
¿Cuál de las siguientes arterias se compromete con mayor frecuencia en una pancreatitis aguda complicada?,Hepática propia,Esplénica,Mesentérica inferior,Gastroduodenal,B
"Mujer de 30 años que hace 2 horas sufre quemaduras por explosión de balón de gas, llega con disnea. Examen: PA: 
110/70 mmHg, FR: 30 X', FC: 90 X'; lesiones que afectan cara, vibricias chamuscadas, tos con expectoración negra; 
orofaringe congestiva. A la auscultación sibilantes en ambos campos pulmonares. ¿Cuál es el procedimiento indicado?",Rx de tórax en dos incidencias,Broncoscopía,Dosaje de carboxihemoglobina,Dosaje de gases arteriales,B
"Lactante masculino de 2 semanas, presenta vómitos no biliosos frecuentes y en proyectil. Examen: rectación en el 
cuadrante superior izquierdo, se palpa tumoración 2x2 cm en epigastrio. Laboratorio: alcalosis metabólica. ¿Cuál es el 
tratamiento indicado?",Pilorotomía laparoscópica,Derivación gastroyeyunal,Yeyunostomía laparoscópica,Gastrostomía con tubo,A
"Varón de 50 años que desde hace 1 mes con dolor y secreción por oído derecho. Antecedente: hace 10 años diabetes 
tipo2. Examen: conducto auditivo externo con tejido de granulación. Cultivo de secreción: Pseudomonas aeruginosa. 
¿Cuál es el diagnóstico?",Otitis media aguda,Otitis media crónica,Otitis externa maligna,Mastoiditis aguda,C
"Mujer de 35 años que es operada con el diagnóstico de apendicitis aguda. En el acto operatorio se encuentra una 
tumoración dura, amarillenta de 2.5 cm, circunscrita en la base del apéndice que es causa de la inflamación. ¿Cuál es la 
operación indicada?",Resección colon ascendente,Apendicectomía,Hemicolectomía derecha,Ileostomía,C
"Varón de 20 años que hace 2 horas sufre agresión con objeto contuso en cara. Examen: equimosis nasogeniano, ojo 
izquierdo enoftalmos, limitación de los movimientos oculares, diplopía y crepitación periorbitaria. ¿Cuál es la sospecha 
diagnóstica?",Fractura de piso de órbita,Fractura de techo de órbita,Hematoma de órbita,Lesión II par craneal,A
"¿Cuál es el tratamiento indicado en un pólipo adenomatoso velloso de 6 cm, sésil en el colon descendente?",Polipectomía con lazo,Polipectomía con inyección salina,Colectomía segmentaria,Hemicolectomía izquierda,C
"Varón de 58 años con pérdida de peso, hematemesis y melena. Examen: abdomen: se palpa tumoración dura en 
epigastrio. Endoscopía gástrica: tumoración de antro de 4 cm de diámetro. AP: adenocarcinoma. ¿Cuál es el 
procedimiento de elección?",Antrectomía,Gastrectomía Billroth II,Gastrectomía Billroth I,Gastrectomía total,B
"Varón de 12 años, nadador, refiere hace una semana presentó prurito y luego dolor moderado en oído izquierdo, en la 
actualidad persiste prurito intenso. ¿Cuál es el diagnóstico probable?",Otitis externa,Otitis media aguda,Otitis media crónica,Perforación tímpano,A
¿Qué grupo de pacientes tienen mayor riesgo de padecer neoplasia intraepitelial anal?,Diabéticos,Hemorroidectomizados,Hidradenitis supurada,VIH/SIDA,D
"Varón de 20 años que acude a la consulta porque hace dos meses refiere sensación de bulto en región anal, no dolorosa, 
discreto sangrado. Examen: hemorroides de primer y segundo grado. ¿Cuál es la conducta a seguir?",Tratamiento médico,Ligadura con goma elástica,Escleroterapia,Escisión,A
"Lactante es llevada por su madre, por presentar sialorrea, tos y ahogamiento a la primera ingesta. Antecedentes: nacido 
de gestación con polihidramnios. RX abdomen: presencia de gas por debajo del diafragma. ¿Cuál es el procedimiento 
indicado?",Intubación endotraqueal,Tubo drenaje tipo Replogle,Ventilación mecánica,Gastrostomía percutánea,B
¿Qué vertebral cervical está comprometida en la fractura de Hangman?,C1,C2,C3,C4,B
"¿Cuál es la conducta frente a un paciente con neoplasia neuroendocrina apendicular menor de 1 cm, detectado tras la 
apendicectomía?",Quimioterapia,Hemicolectomía derecha,Colectomía derecha,Observación,D
"Gestante de 20 semanas por última regla, acude por emergencia por presentar desde hace 24 horas dolor abdominal 
intenso y progresivo, náusea y vómitos persistentes, sensación febril. Examen: abdomen globuloso, se palpa útero a la 
altura del ombligo, a nivel de la FID dolor a la palpación profunda, signo de Blumberg positivo. Laboratorio: leucocitosis 
16000/µl con desviación izquierda; orina normal. Ecografía abdominal: feto único con movimientos y placenta sin 
alteración. ¿Qué estudio de imágenes complementario se debe indicar?",TEM sin contraste,RX abdomen simple,Tomografía abdominal,RMN sin contraste,D
¿Cuál es la recomendación para prevenir el síndrome de embolia grasa en el paciente con fractura de hueso largo?,Colocar clavo intramedular,Aplicar antibióticos EV,Enoxaparina subcutánea,Fijación externa temprana,D
¿Qué tratamiento está indicado para el edema postintubación endotraqueal?,Prednisona,Fenilefedrina,N-acetilcisteina,Epinefrina racémica,D
"Mujer de 21 años que desde hace 2 días presenta sensación de cuerpo extraño, secreción purulenta y dificultad para 
despegar los párpados por la mañana. Examen: hiperemia e inyección conjuntival bilateral. No adenopatías preauriculares 
ni submaxilares. ¿Cuál es el diagnóstico?",Queratoconjuntivitis flictenular,Conjuntivitis de inclusión,Conjuntivitis bacteriana aguda,Queratoconjuntivitis epidémica,C
"Varón de 45 años que hace 3 meses presentó pancreatitis aguda complicada; al momento presenta derrame pleural, 
líquido en cavidad pleural izquierda. Se le realiza toracocentesis: proteínas >25 g/l y amilasa >1000 UI/dl. ¿Cuál es el 
tratamiento indicado de la fístula pancreático pleural?",Somastotatina + NPT + drenaje torácico,Pancreatectomía total + antibióticos EV + drenaje torácico,Pancreatectomía parcial + antibióticos EV + drenaje pleural,Pancreatoyeyunoanastomosis + NPT + toracotomía,A
¿Cuál es el marcador más específico de la pancreatitis aguda?,Amilasa,Proteína C reactiva,Fosfatasa alcalina,Lipasa,D
"Varón de 18 años bailarín refiere que hace 2 horas después de finalizar su actuación, presenta dolor agudo en el escroto 
derecho. Examen: PA: 140/70 mmHg, FR: 20 X’, FC: 80 X´; hinchazón, asimetría escrotal dolorosa con testículo en 
posición alta con pérdida del reflejo cremastérico. ¿Cuál es el diagnóstico más probable?",Orcoepididimitis aguda,Torsión testicular,Trauma testicular,Hernia encarcelada,B
"Mujer de 60 años, acude por dolor en cuadrante inferior izquierdo del abdomen, fiebre. Examen: dolor y resistencia en 
fosa iliaca izquierda. Hemograma: leucocitos: 28000/µl; TC: tumor en fosa iliaca izquierda y presencia de aire alrededor. 
Diagnóstico de diverticulitis complicada. ¿Cuál es la conducta a seguir?",Hemicolectomía izquierda,Colectomía sigmoidea,Hemicolectomía izquierda con colostomía de doble boca,Colectomía sigmoidea con colostomía de Hartmann,D
"Varón de 37 años, acude porque desde hace 3 meses presenta dolor desgarrante con la defecación. Examen: ano úlcera 
con bordes apilados. ¿Cuál es el tratamiento de elección?",Fisurectomía parcial,Fistulotomía,Esfinterotomía interna,Cauterización,C
"Niño de 3 años, presenta secreción mucopurulenta de un ojo, luego del otro lado, con visión normal, fotofobia e hiperemia. 
¿Qué tipo de conjuntivitis padece?",Membranosa,Bacteriana,Alérgica,Vírica,B
¿Cuál es la complicación más frecuente en una operación de reducción mamaria?,Necrosis grasa y cutánea,Dehiscencia de la herida,Alteraciones de la sensibilidad areola-pezón,Seroma,C
"Mujer de 70 años, desde hace 4 meses presenta rectorragia, pérdida de peso de 3 Kg/mes, cambios en el ritmo 
evacuatorio, sensación de pujo y moco. Colonoscopía: tumoración a 20 cm del margen anal. Biopsia: adenocarcinoma 
pobremente diferenciado. Tomografía: no evidencia de metástasis local ni a distancia. ¿Cuál es el tratamiento indicado?",Hemicolectomía izquierda,Sigmoidectomía,Colostomía a lo Hartmann,Amputación abdominoperineal,A
"¿Qué maniobra se debe de realizar inicialmente en un paciente estable con trauma abdominal por arma blanca en la 
pared anterior del abdomen?",Exploración local de la herida,Laparotomía exploratoria,Laparoscopía diagnóstica,Tomografía abdominal con contraste,A
"Varón de 45 años, acude a emergencia porque desde hace 36 horas presenta tumoración perianal progresiva y dolorosa. 
Examen: febril; perineo: piel flogótica, dolorosa a la palpación con zona fluctuante. ¿Cuál es la indicación pertinente?",Drenaje quirúrgico,Ecografía de partes blandas,Proctoscopía urgente,Analgésico endovenoso,A
"Varón de 65 años, desde hace 6 meses tiene dificultad para el inicio de la micción, disminución del calibre y fuerza del 
chorro de la orina, nicturia. TR: próstata aumentada de tamaño. Ecografía: residuo vesical 30%. PSA <4 ng/ml. ¿Cuál es 
el tratamiento de elección?",5 alfa reductasa,Colocación de sonda vesical,Resección transuretral,Prostatectomía radical,C
"Mujer de 65 años que acude por consultorio por presentar dolor intenso en el ojo derecho irradiado a la hemicara, náusea, 
vómitos, visión borrosa y ""arcoíris alrededor de las luces"". Examen: PA: 90/60 mmHg, FC: 70 X’, FR: 20 X’, T°: 37 °C, 
SatO2: 98%; blefarospasmo y lagrimeo. ¿Cuál es el diagnóstico?",Uveítis posterior supurativa,Desprendimiento del vítreo posterior,Retinopatía proliferativa del adulto,Glaucoma primario de ángulo estrecho,D
¿Cuál es la piedra angular del tratamiento en la gangrena de Foürnier?,Desbridamiento temprano,Antibióticos EV,Colostomía,Ureterostomía,A
"En una lesión por proyectil de arma de fuego, que compromete la cara anterior del estómago. ¿Cuál es la maniobra que 
se debe realizar para una evaluación gástrica completa?",Aperturar la transcavidad de los epiplones,Evaluar el hilio hepático,Maniobra de Pinotti,Maniobra de Mattoux,A
"Varón de 30 años es trasladado a emergencia, porque hace 2 horas sufre caída de segundo piso. Examen: PA: 90/70 
mmHg, FC:100 X’, FR: 24 X’, T°: 36.5 °C, SatO2: 96%; herida sangrante en región frontal del cuero cabelludo, fractura de 
pierna izquierda; tórax: no tiraje no asimetría, MV pasa bien; RC rítmico, pulsos presentes; abdomen: RHA regular 
intensidad, blando, depresible. Glasgow 15. ¿Cuál es la medida inicial?",Revisar la vía aérea,Reducción de fractura,Control del sangrado,Evitar hipotermia,C
"Varón de 50 años con traumatismo abdominal cerrado, inestable. Laparotomía: lesión profunda que afecta el lóbulo 
derecho de hígado clasificado como tipo IV y con dos litros de sangre en cavidad abdominal; presenta inestabilidad 
hemodinámica. ¿Cuál es el tratamiento inicial más adecuado?",Taponamiento hepático y cierre temporal de laparotomía,Hepatectomía reglada y drenaje penrose,Clampaje de arteria hepática derecha,Maniobra de Pringle y ligadura de vasos,A
¿Qué tipo de resección quirúrgica oncológica es el raspado óseo?,Marginal,Amplia,Intralesional,Radical,C
"Una úlcera por presión en la que no existe pérdida de tejido de espesor total. La grasa puede ser visible, pero el hueso, 
el tendón o el músculo no están expuestos. ¿Cuál es el estadío de las úlceras por presión que le corresponde?",III,I,II,IV,A
¿Cuál es la escala más usada para la evaluación del pronóstico en el cáncer de próstata?,Organ Injury Scaling,Gleasson,Glisson,Hunt-Hess,B
"Varón de 30 años, portador de una hernia inguinal derecha de 5 años de evolución, llega a la emergencia porque hace 5 
horas la hernia se tornó dura, muy dolorosa, no reductible y fiebre. Examen: tumoración inguinal derecha es caliente y 
sensible, con cambios de coloración de la piel a ese nivel. ¿Qué tipo de hernia presenta?",Estrangulada,Incoercible,Incarcerada,Deslizada,A
"Mujer de 30 años que acude para extirpación de lipoma en la espalda, tiempo calculado de la duración de la intervención 
noventa minutos. ¿Cuál es el anestésico local que utilizaría?",Bupivacaína,Ropivacaína,Midazolam,Lidocaína,D
"Mujer de 19 años, desde hace 2 días, con dolor anal agudo con sangrado al defecar. Antecedente: ciclos con 
sintomatología parecida desde hace varios meses. Examen: desgarro anal en la línea media posterior, hipertonía del 
esfínter. ¿Cuál es el diagnóstico probable?",Fístula anal,Enfermedad de Crohn,Tuberculosis,Fisura anal,D
"Varón de 70 años, desde hace 8 horas presenta dolor abdominal intenso y progresivo en epigastrio. Antecedente: artrosis 
de cadera en tratamiento con AINES. Examen: decúbito preferencial, afebril; PA: 100/50 mmHg, FC: 100 X', FR: 26 X'; 
abdomen distendido, timpánico, RHA (-), abolición de la matidez hepática, rebote (+). ¿Qué examen auxiliar solicita para 
completar el diagnóstico?",Ecografía abdominal,Resonancia magnética nuclear,Rx estómago con contraste,Rx de tórax,D
"Mujer de 35 años, es trasladada porque hace 12 horas sufre atropello por vehículo. Examen: herida amplia en pierna 
derecha expuesta, se ve los huesos y músculos contaminados con tierra. ¿Cuál de la indicación pertinente?",Colocación de férula,Clavo intramedular,Placas y tornillos,Fijación externa,D
¿Cuáles son los signos clínicos que se presentan en el neumotórax a tensión?,"Cianosis distal, taquipnea y desviación de la tráquea ipsilateral","Normotensión, disminución del MV y frémito pleura","Hipotensión, ausencia del MV y distensión de las venas del cuello","Hipotensión, disminución la presión intrapleural y ausencia del MV",C
"RN traído a emergencia por presentar respiración quejumbrosa y retracciones intercostales. Antecedente: nacido de parto 
domiciliario. Examen: disneico, cianótico; tórax: MV disminuido y se auscultan ruidos peristálticos en HTI; abdomen 
escafoideo. ¿Cuál es el diagnóstico probable?",Hernia diafragmática,Atresia esofágica,Quiste broncogénico,Enfisema lobular congénito,A
"Mujer de 45 años que acude al consultorio porque desde hace 2 días presenta dolor anal muy intenso y sangrado durante 
la defecación. Examen: esfínter hipertónico. Anoscopía: lesión ulcerada en línea media posterior. ¿Cuál es la etiología 
más probable de esta lesión?",Crohn,VIH,Traumática,Tuberculosis,C
"Varón de 18 años es llevado al servicio de emergencia hace una hora, fue atropellado por automóvil. Examen: lúcido, 
pálido; PA: 100/70 mmHg, FC:90 X’, FR: 24 X’, T°: 36.5 °C, SatO2: 98%; crujido en 9a y 10a costillas izquierdas, no 
contractura ni reacción peritoneal. TC: bazo con hematoma subcapsular no expansivo < 50%. ¿Cuál es la conducta más 
apropiada?",Tratamiento conservador,Laparotomía exploratoria,Laparoscopía diagnóstica,Control de daños,A
"Varón de 20 años es trasladado a emergencia, porque hace una hora presenta trauma torácico severo con fractura de 
esternón por colisión con vehículo motorizado y expulsión violenta. Examen: PA: 100/50 mmHg, FR: 25 X', FC: 88 X', 
pulsos débiles, equimosis en cara anterior del hemitórax izquierdo. Rx tórax: ensanchamiento del mediastino, 
desplazamiento de la tráquea. ¿Cuál es el diagnóstico probable?",Contusión pulmonar,Lesión de aorta,Perforación de esófago,Hemotórax,B
"Varón de 60 años que hace 2 días fue sometido a hernioplastía inguinal derecha convencional, presenta dolor intenso en 
el testículo derecho y aumento de volumen. ¿Cuál es la complicación que presenta?",Recidiva herniaria,Orquitis isquémica,Hematoma infectado,Hidrocele,B
"Varón de 20 años con diagnóstico de apendicitis aguda desde hace 7 días y que no ha sido operado. Concurre a la 
emergencia por presentar una tumoración en FID. BEG, tolerando dieta blanda. Examen: PA: 120/60mmHg, FC: 90 X’, 
FR: 24 X’, T°: 38.9 °C; abdomen: doloroso a la palpación profunda, se palpa tumoración de 4x4 cm, Blumberg (+). 
Ecografía: plastrón apendicular. escasa cantidad de líquido. ¿Cuál es la conducta a seguir?",Operación,Drenaje percutáneo,Observación,Drenaje quirúrgico,C
¿Cuál es la complicación más frecuente post cirugía por ginecomastia?,Seroma,Necrosis de la aréola,Infección,Hematoma,D
¿Qué tratamiento quirúrgico se debe de recomendar en una paciente anciana con prolapso rectal?,Resección rectal transanal grapada,Pexia anterior por vía abdominal,Resección por vía perineal,Pexia posterior con malla por vía abdominal,C
"En un síndrome compartimental de pierna tratado. ¿En cuántos días como máximo se debe cerrar la piel de la 
fasciotomía?",Dos,Cinco,Tres,Nueve,B
"Varón de 28 años, con traumatismo abdominal cerrado, inestable. Eco-FAST: se evidencia líquido en cavidad peritoneal. 
¿Cuál es la conducta a seguir?",Tratamiento no operatorio,Laparatomía exploradora,LPD,Paracentesis,B
"Mujer de 70 años, desde hace 5 días presenta dolor abdominal de inicio en epigastrio que irradia a fosa iliaca derecha, 
anorexia, náusea y vómitos, alza térmica no cuantificada. Antecedentes: hace 13 años colecistectomía abierta. Examen: 
PA: 100/80 mmHg, SatO2: 96%; pulmones: normal; corazón: RC taquicárdicos y de baja intensidad. Abdomen: distendido, 
cicatriz subcostal derecha. RHA (-), dolor a la palpación y resistencia muscular involuntaria en CID, rebote (++), Rovsing 
(+). ¿Qué diagnóstico es el más probable?",Obstrucción intestinal,Apendicitis aguda complicada,Diverticulitis aguda complicada,Pancreatitis aguda grave,B
"Mujer de 50 años acude a consulta porque desde hace 6 meses, presenta dolor sordo y pesadez en ambas pantorrillas 
que se incrementa al pasar las horas. Examen: telangiectasias, aumento de volumen de ambas piernas, 
hiperpigmentación a nivel del tercio inferior de las piernas. Signo Homann (-). ¿Cuál es el estudio más importante no 
invasivo?",Ecografía dúplex,Angiografía,Venografía RMN,Venografía tomográfica,A
¿Cuál es el tipo de pólipo colónico menos frecuente?,Tubulovelloso,Velloso,Tubular,Hipertrófico,B
"Niño de 2 años con fiebre y otalgia izquierda desde hace 4 días. Examen: intranquilo, T°: 38.9 °C; perforación de la 
membrana del oído izquierdo. ¿Cuántos días como mínimo debe indicarse el tratamiento antibiótico?",5,20,7,10,D
¿Cuál es la complicación más frecuente de la liposucción conocida también como lipoescultura?,Seromas,Hematomas,Irregularidades del contorno,Perforación de vísceras,C
¿Cuál de las siguientes intervenciones quirúrgicas tiene más riesgo de obstrucción postoperatoria temprana?,Esplenectomía,Colorrectal,Exploración de vías biliares,Gastrectomía total,B
"Varón de 40 años es atendido por emergencia, porque hace un día en forma repentina presenta dolor epigastrio intenso, 
con vómitos en porra de café. Antecedente: consumo de alcohol. Hace 2 años diagnosticado de gastritis. Examen: PA: 
110/70 mmHg, FC: 90 X’, FR: 20 X’, T°: 37 °C, SatO2: 96%; abdomen: dolor a la palpación, rebote(++) y contractura. 
¿Cuál es el diagnóstico más probable?",Perforación péptica,Pancreatitis aguda,Diverticulitis complicada,Apendicitis aguda complicada,A
¿En cuál de las siguientes afecciones del aparato locomotor se acompaña de mayor compromiso vascular?,Luxación de tobillo,Fractura de muñeca,Luxación de rodilla,Fractura de pelvis estable,C
"Chofer de 25 años que presenta desde hace 2 meses dolor al movilizar el pulgar derecho. Examen: prueba de Finkelstein 
positiva. ¿Cuál es el diagnóstico probable?",Fractura de escafoides conminuta,Artritis de la articulación carpometarcapiana,Enfermedad de De Quervain,Lesión nervio radial,C
"Mujer de 75 años, a la cual se le diagnostica hemorragia oculta en heces. ¿Cuál es el examen más apropiado para 
completar el estudio?",Rx de colon contrastada,Colonoscopía,Cápsula endoscópica,Tomografía,B
"Varón de 30 años es trasladado a emergencia, porque hace 2 horas sufre herida por arma de fuego. Examen: PA: 110/80 
mmHg, FC: 80 X’, FR: 20 X’, T°: 37 °C, SatO2: 98%; herida profunda y deformación de pierna izquierda; resto normal. Rx 
pierna: fractura múltiple de tibia. ¿Qué medida es prioritaria?",Desbridamiento amplio,Colocación bota neumática,Amputación de la pierna,Fijación interna,A
"Mujer de 40 años, desde hace 8 días presenta dolor abdominal en epigastrio que migró al CID, alza térmica y vómitos. 
Examen: PA: 110/80 mmHg, FC: 90 X', FR: 24 X', T°: 39.5 °C; abdomen: se palpa tumoración en CID dolorosa. 
Tomografía de abdomen: colección bien localizada adyacente al ciego. ¿Cuál es la indicación más adecuada?",Drenaje percutáneo guiado por tomografía,Apendicectomía convencional,Drenaje quirúrgico de absceso,Antibióticos de amplio espectro,A
"¿Cuál es la conducta frente a una lesión del colon sigmoide de 1 cm, advertida durante una quistectomía ovárica?",Cierre simple,Cierre + colostomía,Sigmoidectomía,Cecostomía,A
¿Cuál es la secuela tardía más frecuente de los implantes lisos de silicona que se utilizan en la mamoplastía de aumento?,Desinflado,Rotura,Desplazamiento,Contractura capsular,D
"Mujer de 65 años con diagnóstico de colecistitis aguda complicada y que presenta riesgo quirúrgico sumamente alto. 
¿Cuál es la conducta a seguir?",Colecistostomía quirúrgica,Colecistectomía parcial,Colecistectomía total,Colecistostomía percutánea,D
¿Cuál es la complicación más frecuente tras un estiramiento facial?,Esfacelo cutáneo,Alopecia,Lesión nerviosa,Hematoma,D
