questions,option_A,option_B,option_C,option_D,correct_answer
¿Entre que estructuras se localiza hematoma subdural?,Entre el supra e infratentorial,Entre duramadre y la aracnoides,Entre el hueso y la duramadre,En el espacio subaracnoideo,B
"Mujer de 30 años es llevada a sala de operaciones, Glasgow 10, con déficit motor presente. Antecedente: hemorragia 
subaracnoidea. Según la escala de HSA de la Word Federation of Neurosurgeons (WFNS). ¿A qué grado corresponde?",IV,III,V,II,A
¿Cuál es el tumor cerebral que se caracteriza por presentar a la radiografía foco de calcificación?,Papiloma del plexo coroideo,Ependimoma,Astrocitoma,Oligodendroglioma,D
¿Cuál es la causa genética que se asocia a la atrofia muscular espinal bulbar?,Progranulina,Alfa sinucleína,Tau,Receptor de andrógeno,D
"En TC, la circunvolución cingulada que se desplaza a través de la línea media bajo la hoz del cerebro con compresión 
del ventrículo adyacente y aumento de tamaño del ventrículo contralateral corresponde a la hernia...",uncal.,transtentorial.,amigdaliana.,subfalcina.,D
"Joven atropellado con TC cráneo sin contraste: fractura de calota a nivel temporal asociado a imagen hiperdensa 
biconvexa de borde bien definido que no afecta las líneas de suturas craneales, corresponde a hematoma...",subdural.,aracnoideo.,parenquimal.,epidural.,D
"Mujer de 35 años, obesa, con cefalea, nausea y vómitos. Examen: aumento de la presión de apertura en la punción 
lumbar, con composición normal del líquido cefalorraquídeo, TC y RMN no evidencian tumores. Fondo de ojo: papiledema 
bilateral. Ante la sospecha de causa farmacológica. ¿Cuál es el fármaco implicado?",Acetazolamida,Etambutol,Tetraciclina,Tiamina,C
"En los abscesos cerebrales una de las causas más importante es la diseminación por vía hematógena. ¿Cuál es una 
causa probable del origen del absceso?",Endocarditis infecciosa,Mastoiditis aguda,Infección de senos paranasales,Infección urinaria,A
"¿Cuáles son las medidas para prevenir y controlar el déficit neurológico isquémico en el vasoespasmo posterior a HSA 
por ruptura de aneurisma?",Hipotensión sostenida,Manitol,Triple H,Anticonvulsivos,C
"Mujer de 45 años que presenta glioblastoma de bajo grado + edema cerebral. Se programa para cirugía electiva en 48 
horas. ¿Qué se debe administrar, previa al acto quirúrgico?",Esteroides 48 horas previos,Solución hipertónica 7.5% 24 horas previos,Manitol 24 horas previos,Combinación de diurético osmótico,A
¿Qué lesión es la característica principal de la fractura del ahorcado?,Cuerpo de la apófisis de odontoides,Pedículo de C2,Punta de la apófisis de odontoides,Pedículo de C3,B
La lisencefalia es una malformación del cerebro caracterizada por...,aumento del volumen del cerebro.,reducción del número de circunvoluciones.,disminución del volumen del cerebro.,aumento del número de circunvoluciones irregulares.,B
¿Cuál es la complicación más frecuentes post hemorragia subaracnoidea por rupturas de aneurismas?,Focalización,Convulsiones,Resangrado,Fiebre,C
¿Cuál es la fisiopatología del hematoma subdural?,Ruptura de la arteria meníngea media,Ruptura del seno longitudinal,Ruptura de vasos arteriales corticales en fosa posterior,Por ruptura de venas puente del encéfalo a los senos venosos,D
¿En quienes es más frecuente la osteomielitis de columna vertebral?,Hipercolesterolemia,Deportistas,Paciente en hemodiálisis,Portador de VIH,C
¿Qué neoplasia del SNC se caracteriza por la presentación típica de crecimiento angiocentrico?,Glioblastoma multiforme,Linfoma primario del SNC,Hemangioblastoma,Meduloblastoma,B
¿Cuál es síndrome que se caracteriza por presentar galactorrea y amenorrea asociado al adenoma hipofisario?,Síndrome de Cushing,Prolactinoma,Gigantismo,Acromegalia,B
¿Cuál es el síntoma principal en neuralgia del trigémino?,Dolor desencadenado al morder los alimentos,Dolor intenso lancinante paroxístico y breve,Hipostesia marcada en zona del dolor,Alteración del reflejo corneal,B
"Mujer de 40 años con baja visión OD y dolor orbitario en OD con los movimientos oculares, refiere adormecimiento en 
extremidades. Sus síntomas empeoran con el ejercicio y con el aumento de la temperatura corporal. Examen: AV OD 
20/200, OI 20/20, discromatopsia OD y defecto pupilar aferente relativo OD. Fondo de ojo normal AO. ¿Cuál es el 
diagnóstico más probable?",Neuritis óptica retrobulbar,Papiledema agudo,Neuropatía óptica isquémica arterítica,Neuropatía óptica isquémica no arterítica,A
¿Cuál es la metástasis hemorrágica más común en el sistema nervioso central?,Mama,Melanoma,Pulmón,Próstata,B
¿Cuál es la sintomatología predominante en la estenosis raquídeo lumbral (canal estrecho)?,"Monoparesia, hipoestesia en miembros inferiores",Hiperreflexia en miembros inferiores,Listesis Lumbar,Claudicación neurológica intermitente,D
¿Cuál es la lesión más común del plexo coroideo?,Meningioma,Carcinoma,Quiste,Lipoma,C
¿Cuáles es el efecto protector de la hipotermia durante la isquemia cerebral?,Aumento de respuesta inflamatoria,Disminución de la liberación de neurotransmisores excitotóxicos,Aumento de la permeabilidad de la barrera hematoencefálica,Aumento de acidosis intracelular,B
En la tomografía de la hemorragia subaracnoidea. ¿Qué significa en grado III según la escala de Fisher?,Coágulos localizados en las capas verticales mayores a un 1 mm de grosor,Tomografía cerebral sin hemorragia evidente,Hemorragia subaracnoidea difusa con capas verticales menores a un 1 mm de grosor,HSA difusa con extensión intracerebral o intraventricular,A
¿Cuál es la división de los tumores primarios del encéfalo?,Glioma y astrocitomas,Glioblastomas y hependinomas,Intraaxiales y extraaxiales,Tumores supracelares y meningiomas,C
¿Cuál es la etiología más frecuente de los aneurismas micóticos?,Virus,Priones,Bacterias,Parásitos,C
"Varón de 34 años, acude por presentar traumatismo a nivel ocular hace dos semanas, refiere que ve ""destellos de luz, 
que van y vienen"". De acuerdo a su presunción diagnóstica. ¿Cuál es el origen embrionario del nervio que inerva la zona 
afectada?",Metencéfalo,Diencéfalo,Telencéfalo,Mielencéfalo,B
En el ictus. ¿Cuál es la secuencia de RMN que tiene una sensibilidad del 88-100% para detectar un infarto isquémico?,Difusión,Perfusión,Espectroscopía,Tractografía,A
"Varón de 45 años, antecedente de malformación arteriovenosa cerebral; acude a emergencia con obnubilación, confusión 
y déficit focal leve. Según la clasificación de Hunt-Hess del estado neurológico. ¿Cuál es la categoría del paciente?",III,IV,II,V,A
"Varón de 21 años, con pérdida visual bilateral en semanas. Antecedente de ceguera en abuelo y tíos maternos. Fondo 
de ojo: edema de papila con vasos telangiectásicos peripapilares en AO. ¿Cuál es la enfermedad más probable?",Neuropatía óptica de Leber,Hipoplasia del nervio óptico,Atrofia óptica autosómica dominante,Neuropatía óptica isquémica,A
"En un 40% de estudio de doppler precordial, en cirugías de fosa posterior y paciente en posición sentado. ¿Qué patología 
se detecta?",Neumoencéfalo,Hipotermia,Embolia grasa,Embolia gaseosa venosa,D
¿Cuándo se considera hipertensión intracraneal?,>=15 mmHg,=18 mmHg,>=12 mmHg,>20 mmHg,D
"Varón de 33 años con HSA por aneurisma roto paraclinoideo; se decide por tratamiento endovascular. En los tratamientos 
endovasculares en los que se plantee insertar un stent o un diversor de flujo en comparación con la embolización simple. 
¿Qué estudio específico necesitaría?",Coagulación básica,INR,TTPa,Agregabilidad plaquetaria,D
"Frente a un ""código ictus"" el hallazgo de imágenes que es contraindicación para el tratamiento de reperfusión, es...",núcleo lenticular hipodenso.,arteria cerebral media hiperdensa.,sangrado.,edema citotóxico.,C
¿Cuál de los siguientes astrocitomas tiene una menor capacidad para la progresión agresiva?,Difuso,Xantoastrocitoma pleomorfo,Anaplásico,Glioblastoma,B
¿Cuándo los Schwanoma vestibulares requieren resección quirúrgica?,Tumores de más de cinco cm. de diámetro,Pérdida auditiva neurosensorial,Tumores de más de tres cm. de diámetro,Tumores menos de un cm. de diámetro,C
¿Qué patología neuroencefálica se caracteriza por la presencia de ovillos neurofibrilares?,Esclerosis múltiple,Enfermedad de Alzheimer,Parkinsonismo,Encefalomielitis perivenosa,B
¿Cuál es la alteración que se encuentra al examen de las reacciones pupilares en la sífilis terciaria?,Reacción pupilar normal con baja de agudeza visual en ambos ojos,"Reaccionan poco o nada a la luz, pero se contraen normalmente durante la acomodación",Defecto pupilar aferente relativo en ambos ojos,Reacción pupilar normal con buena agudeza visual,B
"En relación al pinzamiento del aneurisma cerebral intracraneal. ¿Cuál es la monitorización neurológica actual más 
importante?",Saturación venosa de oxígeno en el bulbo yugular,Potenciales evocados somatosensoriales,Prueba de despertar,Exploración neurológica en el paciente despierto,B
